cell_type,region_a,region_b,kf,kn,omega
Microglia,Human CaB,Human VLN,0.0461249234289651,0.002168607308880752,21.269375621892006
Microglia,Human CaB,Human VPL,0.07633293772624625,0.003202947532471739,23.832091207357227
Microglia,Human CbDN,Human Cla,0.048112822691337015,0.0009391827904514374,51.22839044805176
Microglia,Human CbDN,Human CoA,0.08756157365565814,0.002831116456471363,30.928283948019864
Microglia,Human CbDN,Human DGR-CA4Rpy,0.07188517317644513,0.0012036278526683657,59.72375349829295
Microglia,Human CbDN,Human DGU-CA4Upy,0.0636069490674881,0.0011880898274115245,53.5371548513867
Microglia,Human CbDN,Human DTg,0.034163336490316804,0.0020218598977703797,16.89698506211566
Microglia,Human CbDN,Human ETH,0.06635660982555183,0.0024581480429706213,26.994553894061333
Microglia,Human CbDN,Human FI,0.08275295949930395,0.0013120628496099433,63.070880730984165
Microglia,Human CbDN,Human GPe,0.025053132039668705,0.0009160720091902293,27.348430896622048
Microglia,Human CbDN,Human GPi,0.040209209397303505,0.001614032998113299,24.912259813960116
Microglia,Human CbDN,Human Gpe,0.08405840248640878,0.001998066608696999,42.06987000359606
Microglia,Human CbDN,Human HTHma,0.05765547325314284,0.0036693634940373233,15.712663339795135
Microglia,Human CbDN,Human HTHma-HTHtub,0.10037504012835821,0.007155719014445543,14.027247286502867
Microglia,Human CbDN,Human HTHpo,0.07801218520922285,0.001783978128083861,43.72933949196694
Microglia,Human CbDN,Human HTHpo-HTHso,0.05104231653721508,0.0026913226107312567,18.965513957223592
Microglia,Human CbDN,Human HTHso,0.18952830508928847,0.003268397116099722,57.98815087545371
Microglia,Human CbDN,Human HTHso-HTHtub,0.07863878248590103,0.0031819654368955945,24.71390216061649
Microglia,Human CbDN,Human HTHtub,0.13235452163221104,0.0019864656193958855,66.62814616064792
Microglia,Human CbDN,Human IC,0.0437016870247074,0.0008432444934317618,51.82564175053684
Microglia,Human CbDN,Human IO,0.024864503276863462,0.0016318962160623706,15.23657143887461
Microglia,Human CbDN,Human ITG,0.05662114647926438,0.0012700834696423113,44.58064988060224
Microglia,Human CbDN,Human Idg,0.06752868571542069,0.0012002066987019716,56.26421331296787
Microglia,Human CbDN,Human Ig,0.07110485818711682,0.0011540850054301858,61.61145656737169
Microglia,Human CbDN,Human LEC,0.07399147818866333,0.001416788952934931,52.22477069389004
Microglia,Human CbDN,Human LG,0.07139460833147962,0.002857253653893859,24.987143942989874
Microglia,Human CbDN,Human LP,0.05770705561648409,0.0019815186495001323,29.12264067312289
Microglia,Human CbDN,Human LP-VPL,0.05313388683281203,0.001041866851726603,50.99873054292635
Microglia,Human CbDN,Human La,0.08846725803076758,0.0017599288082172184,50.26752083249526
Microglia,Human CbDN,Human M1C,0.07477294742172091,0.002888477832528628,25.886626713788303
Microglia,Human CbDN,Human MD,0.07539545566591652,0.0016789609548499515,44.90602086256056
Microglia,Human CbDN,Human MD-Re,0.0942246035642308,0.0012030006004340348,78.32465214916367
Microglia,Human CbDN,Human MEC,0.08303032391426635,0.0011948573704948745,69.48973656987833
Microglia,Human CbDN,Human MG,0.04140330708299586,0.004740148174052824,8.734601865324404
Microglia,Human CbDN,Human MN,0.08412992037769124,0.0023649697298845185,35.5733603329457
Microglia,Human CbDN,Human MTG,0.0446674233193618,0.0007058525290327217,63.28152338077281
Microglia,Human CbDN,Human MoAN,0.09538945582927551,0.002008837544694987,47.48490293860922
Microglia,Human CbDN,Human MoRF-MoEN,0.035403997959597915,0.001057210052336352,33.488139732835336
Microglia,Human CbDN,Human MoSR,0.09154029446125345,0.005575638388125,16.41790376079913
Microglia,Human CbDN,Human NAC,0.06181378862351766,0.0018972452240529072,32.58081129410918
Microglia,Human CbDN,Human PAG,0.02999134562924316,0.00047139075783574476,63.62310913124349
Microglia,Human CbDN,Human PAG-DR,0.05129191088139455,0.0010932535977009137,46.916754712045055
Microglia,Human CbDN,Human PB,0.026518382143110177,0.0009330696277894038,28.420582294524586
Microglia,Human CbDN,Human PN,0.026757078497948106,0.000582046541737956,45.97068546795773
Microglia,Human CbDN,Human PTR,0.04342154550311858,0.0018569755592818121,23.382938610087
Microglia,Human CbDN,Human Pir,0.07777960951327485,0.0009825241356865944,79.16305227344054
Microglia,Human CbDN,Human PnAN,0.034584304611103,0.0021396231937188866,16.163736078683975
Microglia,Human CbDN,Human PnEN,0.025353873116172737,0.0013836674981939244,18.323674690101978
Microglia,Human CbDN,Human PnRF,0.015365947321566641,0.00045265573603195207,33.946211432703436
Microglia,Human CbDN,Human Pro,0.05253592461645254,0.0015121143243558306,34.743354897344254
Microglia,Human CbDN,Human Pu,0.0537203514767768,0.001593159122993836,33.71938854157046
Microglia,Human CbDN,Human Pul,0.06409533761280078,0.00105404967095958,60.80865008425079
Microglia,Human CbDN,Human RN,0.05119350443762973,0.0027671157712168618,18.50067314498987
Microglia,Human CbDN,Human S1C,0.0535135135497109,0.001524117112503221,35.111155901805944
Microglia,Human CbDN,Human SC,0.03080244167095893,0.0011752576753011668,26.209096369496688
Microglia,Human CbDN,Human SEP,0.10409592689131521,0.0014362360097750835,72.47828781818161
Microglia,Human CbDN,Human SI,0.07657456776345269,0.001086521192230642,70.47682853405198
Microglia,Human CbDN,Human SN,0.011459728025051928,0.0002624328319976192,43.66728026299656
Microglia,Human CbDN,Human SN-RN,0.019419166660204344,0.00042226180678698146,45.98845159112564
Microglia,Human CbDN,Human STG,0.042655572826466634,0.0009595204683867967,44.45509421824188
Microglia,Human CbDN,Human STH,0.0385910223916816,0.0016228364583898882,23.779982383418986
Microglia,Human CbDN,Human SpC,0.032099071916717514,0.0020496401551911275,15.660832871282373
Microglia,Human CbDN,Human Sub,0.054149120183568794,0.0007687213768549914,70.44050265013415
Microglia,Human CbDN,Human TF,0.056405108064863055,0.001732560080815479,32.555931935309495
Microglia,Human CbDN,Human TH-TL,0.039454199324825,0.0007939230693267355,49.69524233410051
Microglia,Human CbDN,Human V1C,0.0480246714084991,0.0014715445575245447,32.63555368604465
Microglia,Human CbDN,Human V2,0.0607606794909117,0.0015048815591504618,40.375722010450055
Microglia,Human CbDN,Human VA,0.04434390993628802,0.0014001858046699157,31.67001821357687
Microglia,Human CbDN,Human VLN,0.07854533842345368,0.0006331356995184921,124.05766802154487
Microglia,Human CbDN,Human VPL,0.05126814398968409,0.0021912355786707144,23.396911080088096
Microglia,Human Cla,Human CoA,0.048416237717805045,0.0021163325108242348,22.877424728947094
Microglia,Human Cla,Human DGR-CA4Rpy,0.059120013095272664,0.0006846326660434391,86.35289554168246
Microglia,Human Cla,Human DGU-CA4Upy,0.04692971841065706,0.0008320009574385981,56.4058466412528
Microglia,Human Cla,Human DTg,0.0444588712273712,0.002936941866138048,15.137811115693856
Microglia,Human Cla,Human ETH,0.06035715390486014,0.003454553503964187,17.471766998426506
Microglia,Human Cla,Human FI,0.08199359780477991,0.001425168821258928,57.53255093831661
Microglia,Human Cla,Human GPe,0.05395977755832385,0.0014267914891675248,37.818965117185556
Microglia,Human Cla,Human GPi,0.08364065477535101,0.002360062910832925,35.44001068422033
Microglia,Human Cla,Human Gpe,0.06928600911915253,0.0020595827838494987,33.640798351233215
Microglia,Human Cla,Human HTHma,0.09419500978399431,0.004185950521727767,22.502657232822468
Microglia,Human Cla,Human HTHma-HTHtub,0.06441107208571442,0.00954604018516837,6.747412627257692
Microglia,Human Cla,Human HTHpo,0.0324043733779957,0.0015409250674768117,21.029168816791493
Microglia,Human Cla,Human HTHpo-HTHso,0.04475251767996715,0.003386794987129968,13.213825416073163
Microglia,Human Cla,Human HTHso,0.07850606359235637,0.002534986425119385,30.969027216253885
Microglia,Human Cla,Human HTHso-HTHtub,0.05444529596899209,0.0046380222176475965,11.73890365635349
Microglia,Human Cla,Human HTHtub,0.07172924494615357,0.0013451380349656498,53.32482100841442
Microglia,Human Cla,Human IC,0.02249741881194029,0.0009992915517605997,22.513368368123658
Microglia,Human Cla,Human IO,0.07313106964855687,0.002584276239757835,28.298472324076997
Microglia,Human Cla,Human ITG,0.041905766143331975,0.0016666319402955695,25.143983581582013
Microglia,Human Cla,Human Idg,0.03365657569388085,0.0015883637135260243,21.189463979359164
Microglia,Human Cla,Human Ig,0.04964245319374734,0.0018965548617485904,26.175068380557086
Microglia,Human Cla,Human LEC,0.05040017949998034,0.0020762642441696996,24.274453331991673
Microglia,Human Cla,Human LG,0.02377881933050234,0.004265415663178079,5.5747953325573905
Microglia,Human Cla,Human LP,0.06226383997940394,0.0021638576834347796,28.774461673731707
Microglia,Human Cla,Human LP-VPL,0.018175181269656095,0.0005690802866873474,31.937815620806308
Microglia,Human Cla,Human La,0.08067895132747394,0.0012638323734369022,63.83675004943359
Microglia,Human Cla,Human M1C,0.04784539592388953,0.003785061020733127,12.640587737373485
Microglia,Human Cla,Human MD,0.035059645310153716,0.0026015067136465823,13.476669164927863
Microglia,Human Cla,Human MD-Re,0.02603663332935961,0.0008204865306336902,31.733163625794823
Microglia,Human Cla,Human MEC,0.056042604659744824,0.0018209561581988758,30.776471145344363
Microglia,Human Cla,Human MG,0.06627780114012606,0.006828136230934312,9.706572759907734
Microglia,Human Cla,Human MN,0.09785541114803048,0.0019186371232391467,51.00256320633768
Microglia,Human Cla,Human MTG,0.0273722411634687,0.0011551622453272452,23.6955815290816
Microglia,Human Cla,Human MoAN,0.09213524447802914,0.003482233256661731,26.458665369922773
Microglia,Human Cla,Human MoRF-MoEN,0.05141702368111085,0.0020543991021683672,25.027767791974526
Microglia,Human Cla,Human MoSR,0.11662350715124711,0.006107355244122598,19.095582701445036
Microglia,Human Cla,Human NAC,0.06317787651116635,0.002477861185712901,25.49693940703525
Microglia,Human Cla,Human PAG,0.026968879189427954,0.0009392000275291265,28.714734240775556
Microglia,Human Cla,Human PAG-DR,0.03015752324077261,0.0010302874864681494,29.270978864504446
Microglia,Human Cla,Human PB,0.04871776846440349,0.001096281861371212,44.43909014737148
Microglia,Human Cla,Human PN,0.02519031033361573,0.0011608689281620928,21.699530173055326
Microglia,Human Cla,Human PTR,0.049653539913733044,0.001946045417118952,25.515098197062258
Microglia,Human Cla,Human Pir,0.035697591958938776,0.0009557581732775077,37.35002530663565
Microglia,Human Cla,Human PnAN,0.05942334934679673,0.0033635498352845416,17.66685563074756
Microglia,Human Cla,Human PnEN,0.060458454084980996,0.002616208792419762,23.109185421344858
Microglia,Human Cla,Human PnRF,0.04325755861422434,0.0012943810027679493,33.41949435422868
Microglia,Human Cla,Human Pro,0.058043812703647044,0.001800711918463649,32.233813809134716
Microglia,Human Cla,Human Pu,0.06393679301137199,0.0023391262600956485,27.333622003267823
Microglia,Human Cla,Human Pul,0.015015039371504307,0.002014865597203571,7.452129507965027
Microglia,Human Cla,Human RN,0.07645849376479931,0.002872844717582075,26.614210401580795
Microglia,Human Cla,Human S1C,0.049952040178944696,0.0023066691420158686,21.655485508983784
Microglia,Human Cla,Human SC,0.04531323147404098,0.0017643945203017315,25.682029133876423
Microglia,Human Cla,Human SEP,0.0888675019960457,0.0009632265348700258,92.26023036007531
Microglia,Human Cla,Human SI,0.021743850174058908,0.0008117015165769362,26.787987616132465
Microglia,Human Cla,Human SN,0.029226455155249367,0.0006208984160653969,47.07123484137066
Microglia,Human Cla,Human SN-RN,0.031810097620418164,0.0010403093768400424,30.577536191245226
Microglia,Human Cla,Human STG,0.030064620749888544,0.0017423874139561426,17.25484269977934
Microglia,Human Cla,Human STH,0.06953863149829453,0.002172373726955181,32.01043661845447
Microglia,Human Cla,Human SpC,0.08101320099803416,0.003663054619341963,22.116296210889562
Microglia,Human Cla,Human Sub,0.024999889074830424,0.0009053358366962188,27.61393955867343
Microglia,Human Cla,Human TF,0.049859573247261174,0.0021116652424826472,23.61149496813338
Microglia,Human Cla,Human TH-TL,0.03534562501154838,0.0012345116599487974,28.631260569069372
Microglia,Human Cla,Human V1C,0.03995359384824452,0.002091598375718222,19.101943428563377
Microglia,Human Cla,Human V2,0.03877719915756718,0.0017890646144569653,21.674566052125076
Microglia,Human Cla,Human VA,0.020607391693336745,0.0011128356100206305,18.517911817141357
Microglia,Human Cla,Human VLN,0.03929436432453886,0.0008884870157502547,44.22615483171465
Microglia,Human Cla,Human VPL,0.10397885875863738,0.003038374283931158,34.22187296296683
Microglia,Human CoA,Human DGR-CA4Rpy,0.11153080222011423,0.0023616418158300587,47.22596012338726
Microglia,Human CoA,Human DGU-CA4Upy,0.08705299671515516,0.0023584899171023603,36.91048076309287
Microglia,Human CoA,Human DTg,0.0874153181506315,0.005663600463610375,15.434584185853192
Microglia,Human CoA,Human ETH,0.09705273669144225,0.005556177117638068,17.46753831575106
Microglia,Human CoA,Human FI,0.0518254804565805,0.0030819381344512017,16.815873062879966
Microglia,Human CoA,Human GPe,0.10554160155991191,0.003957486368006049,26.668847785087454
Microglia,Human CoA,Human GPi,0.1340280228037107,0.005174250727412379,25.902885241654605
Microglia,Human CoA,Human Gpe,0.11554516545586321,0.0044954513653955525,25.70268390517811
Microglia,Human CoA,Human HTHma,0.11592526137522793,0.005874560313009775,19.73343624007066
Microglia,Human CoA,Human HTHma-HTHtub,0.09369701366871976,0.012240221751257933,7.654846094523612
Microglia,Human CoA,Human HTHpo,0.03943144892612845,0.002980075313726503,13.231695435515856
Microglia,Human CoA,Human HTHpo-HTHso,0.10764306650791089,0.005818959623811594,18.4986790537999
Microglia,Human CoA,Human HTHso,0.056226172440561245,0.0024689689997784313,22.773138279827354
Microglia,Human CoA,Human HTHso-HTHtub,0.07749123532807198,0.006470339625892705,11.9763783369224
Microglia,Human CoA,Human HTHtub,0.034604705584958005,0.0019381484793030734,17.85451731613529
Microglia,Human CoA,Human IC,0.048491748988174606,0.002978070289863988,16.282943069953287
Microglia,Human CoA,Human IO,0.11070678197164963,0.004970444682772252,22.273013590788665
Microglia,Human CoA,Human ITG,0.07140478400497619,0.003463461771209539,20.61659366317752
Microglia,Human CoA,Human Idg,0.061103114269121565,0.00334462270737439,18.269060403853143
Microglia,Human CoA,Human Ig,0.064503053000703,0.003453064179733453,18.679946170500102
Microglia,Human CoA,Human LEC,0.06664852496370602,0.00384568014092441,17.330751004082543
Microglia,Human CoA,Human LG,0.06486980227654426,0.006700207293404914,9.68176049424565
Microglia,Human CoA,Human LP,0.10692518071256615,0.005113102023183082,20.91199827966694
Microglia,Human CoA,Human LP-VPL,0.04988669539689943,0.0020184121907264097,24.71581158006464
Microglia,Human CoA,Human La,0.05832396328058203,0.0031002168128554794,18.812865938515532
Microglia,Human CoA,Human M1C,0.08863402123992475,0.006232378103144317,14.221541083203492
Microglia,Human CoA,Human MD,0.09914523998414208,0.004672532792394926,21.21873604515139
Microglia,Human CoA,Human MD-Re,0.03615061284245666,0.002302061115159025,15.703585193462336
Microglia,Human CoA,Human MEC,0.07370536957910766,0.00386502509307208,19.06982951060833
Microglia,Human CoA,Human MG,0.1161991050830824,0.00936653154008296,12.405777377231061
Microglia,Human CoA,Human MN,0.1273130659430775,0.004167908647292676,30.546030807507147
Microglia,Human CoA,Human MTG,0.06250531181183094,0.003052576324198557,20.47624864162618
Microglia,Human CoA,Human MoAN,0.1241494296166196,0.006264748514191247,19.81714498760638
Microglia,Human CoA,Human MoRF-MoEN,0.0920266925742634,0.004360394951791169,21.10512776748825
Microglia,Human CoA,Human MoSR,0.1206262636627948,0.007694233910372942,15.677488502159147
Microglia,Human CoA,Human NAC,0.07941240138783809,0.004463358543667466,17.792073079252617
Microglia,Human CoA,Human PAG,0.07967127625851356,0.00305381852641765,26.089067038300314
Microglia,Human CoA,Human PAG-DR,0.061341604895744806,0.0027570492065356143,22.24900620211416
Microglia,Human CoA,Human PB,0.09201554688706282,0.0036831327992727686,24.982956602930855
Microglia,Human CoA,Human PN,0.06328137315383303,0.0025091799921597973,25.219941714648805
Microglia,Human CoA,Human PTR,0.08848381570170478,0.004540630233023566,19.487122086747018
Microglia,Human CoA,Human Pir,0.03849957535989802,0.0024265211321584683,15.866161167799687
Microglia,Human CoA,Human PnAN,0.11067285872567026,0.006413799699059386,17.25542797070837
Microglia,Human CoA,Human PnEN,0.09326667351038041,0.004851696675648525,19.223516997363294
Microglia,Human CoA,Human PnRF,0.08767085269867061,0.0036505235397446497,24.015966954921513
Microglia,Human CoA,Human Pro,0.09083956172419783,0.00368688980693608,24.638534504964856
Microglia,Human CoA,Human Pu,0.09345955499416277,0.004621059414611965,20.224703170584675
Microglia,Human CoA,Human Pul,0.05921183428333547,0.004165361394024425,14.21529338805512
Microglia,Human CoA,Human RN,0.12143709225668682,0.00591791369101706,20.520254028209138
Microglia,Human CoA,Human S1C,0.0800518035422767,0.004277173892030849,18.716050729531418
Microglia,Human CoA,Human SC,0.07619919103661346,0.0037891611534498822,20.109778378583105
Microglia,Human CoA,Human SEP,0.11470484136041725,0.0020795265102427967,55.1591147289701
Microglia,Human CoA,Human SI,0.040571635707957056,0.002070336234477276,19.596640889686544
Microglia,Human CoA,Human SN,0.07661541861789392,0.002615652356417633,29.291132068798895
Microglia,Human CoA,Human SN-RN,0.07667507846147159,0.003156533282107714,24.29091398975312
Microglia,Human CoA,Human STG,0.07371424449404523,0.0036795212505333344,20.033650976566747
Microglia,Human CoA,Human STH,0.11809493538648719,0.004967767758099798,23.772233553780147
Microglia,Human CoA,Human SpC,0.1097713459125506,0.005002673099791952,21.942538263616647
Microglia,Human CoA,Human Sub,0.05290241683978683,0.002479584847572138,21.33519120815153
Microglia,Human CoA,Human TF,0.07473880893777277,0.004040157906873008,18.49898213399756
Microglia,Human CoA,Human TH-TL,0.07434951835015331,0.002971017887302245,25.024931242559582
Microglia,Human CoA,Human V1C,0.06357046698708188,0.0037151261336003157,17.111254019651806
Microglia,Human CoA,Human V2,0.057546954178629,0.0034314488373616454,16.770453795509713
Microglia,Human CoA,Human VA,0.049912918011834256,0.002187277853638879,22.819651343699345
Microglia,Human CoA,Human VLN,0.0638109920744275,0.0024935366967537933,25.590556640894732
Microglia,Human CoA,Human VPL,0.15170557708934979,0.0055771113253009225,27.201461158060038
Microglia,Human DGR-CA4Rpy,Human DGU-CA4Upy,0.029585871750527577,0.0002633128417023774,112.3601551646634
Microglia,Human DGR-CA4Rpy,Human DTg,0.06901506783092273,0.0033178256291324787,20.801294445654246
Microglia,Human DGR-CA4Rpy,Human ETH,0.06094933321392907,0.0036422202647852396,16.7341151229147
Microglia,Human DGR-CA4Rpy,Human FI,0.06252139262131963,0.0012141528068482798,51.49384185308092
Microglia,Human DGR-CA4Rpy,Human GPe,0.061728501291463705,0.0013726207064111062,44.97127356679678
Microglia,Human DGR-CA4Rpy,Human GPi,0.08555609841859424,0.0021500544788155217,39.792525846009084
Microglia,Human DGR-CA4Rpy,Human Gpe,0.08813081942484344,0.0023481083115133618,37.53268918333793
Microglia,Human DGR-CA4Rpy,Human HTHma,0.08448663115479399,0.0041884131510105645,20.171513198121197
Microglia,Human DGR-CA4Rpy,Human HTHma-HTHtub,0.0999548506163971,0.010023995541328542,9.97155776898415
Microglia,Human DGR-CA4Rpy,Human HTHpo,0.057912872564672875,0.001732076997920844,33.435506986231275
Microglia,Human DGR-CA4Rpy,Human HTHpo-HTHso,0.07426881254910254,0.0037697528119812465,19.70124203185342
Microglia,Human DGR-CA4Rpy,Human HTHso,0.162180584087309,0.002491342401620424,65.09766942585779
Microglia,Human DGR-CA4Rpy,Human HTHso-HTHtub,0.08685530105273902,0.004674936646151527,18.578925796617913
Microglia,Human DGR-CA4Rpy,Human HTHtub,0.12096306341393934,0.0016604256756102545,72.85063414204427
Microglia,Human DGR-CA4Rpy,Human IC,0.0519146289256073,0.0012425553316572533,41.78053693300432
Microglia,Human DGR-CA4Rpy,Human IO,0.09055509388655511,0.0028721017940670657,31.529207660263236
Microglia,Human DGR-CA4Rpy,Human ITG,0.04486025248324229,0.0015445324725169279,29.04455120334197
Microglia,Human DGR-CA4Rpy,Human Idg,0.05614225938871229,0.0015970775137111298,35.153121189624976
Microglia,Human DGR-CA4Rpy,Human Ig,0.0736482903573718,0.002062414144287839,35.709748481580014
Microglia,Human DGR-CA4Rpy,Human LEC,0.05863312162951748,0.0018621852895561698,31.486190959811527
Microglia,Human DGR-CA4Rpy,Human LG,0.08451781679966822,0.004773923856898685,17.704056313661876
Microglia,Human DGR-CA4Rpy,Human LP,0.06487109844083881,0.002189452756146679,29.628909899388976
Microglia,Human DGR-CA4Rpy,Human LP-VPL,0.07400515456245413,0.0009697419763252145,76.31427366163184
Microglia,Human DGR-CA4Rpy,Human La,0.08761122750223266,0.0014734497186744638,59.45993703880778
Microglia,Human DGR-CA4Rpy,Human M1C,0.06945633617953426,0.0039033904554140377,17.793847931148598
Microglia,Human DGR-CA4Rpy,Human MD,0.05746980204439792,0.0025198429070936415,22.806898748574348
Microglia,Human DGR-CA4Rpy,Human MD-Re,0.08490374760841264,0.00134022005593452,63.35060218839229
Microglia,Human DGR-CA4Rpy,Human MEC,0.07565977134631077,0.0019537564949197606,38.725282062040215
Microglia,Human DGR-CA4Rpy,Human MG,0.09519037993779816,0.007124305789953877,13.361355161372774
Microglia,Human DGR-CA4Rpy,Human MN,0.11184352844733125,0.0025537009165894544,43.79664342083634
Microglia,Human DGR-CA4Rpy,Human MTG,0.05639171933155359,0.0010323142376506796,54.62650545234051
Microglia,Human DGR-CA4Rpy,Human MoAN,0.07268067754141644,0.0037238101320924677,19.51782581905593
Microglia,Human DGR-CA4Rpy,Human MoRF-MoEN,0.06124766548803107,0.002111730086945052,29.003548259633597
Microglia,Human DGR-CA4Rpy,Human MoSR,0.13940892391606535,0.006616315765185709,21.070476208166944
Microglia,Human DGR-CA4Rpy,Human NAC,0.06133538048333824,0.0023177443504595096,26.463393372603004
Microglia,Human DGR-CA4Rpy,Human PAG,0.07217091997952084,0.001397103588449803,51.657529603513645
Microglia,Human DGR-CA4Rpy,Human PAG-DR,0.06236881600112584,0.0015468004605144504,40.32117754890155
Microglia,Human DGR-CA4Rpy,Human PB,0.05822518491168628,0.001406634387595139,41.393261408340315
Microglia,Human DGR-CA4Rpy,Human PN,0.06306998717189667,0.0016611808489293933,37.96696019734657
Microglia,Human DGR-CA4Rpy,Human PTR,0.05650883439140955,0.0021092114535419147,26.791450566284627
Microglia,Human DGR-CA4Rpy,Human Pir,0.0560058119318247,0.0010264204489199534,54.56420124010252
Microglia,Human DGR-CA4Rpy,Human PnAN,0.07927649256305472,0.0036137022452873103,21.937748929492052
Microglia,Human DGR-CA4Rpy,Human PnEN,0.07902734402627293,0.0029158619360761025,27.102567185543986
Microglia,Human DGR-CA4Rpy,Human PnRF,0.06225329909963824,0.001487185417336697,41.8598100639822
Microglia,Human DGR-CA4Rpy,Human Pro,0.04971970589528098,0.001623128865053647,30.632013862705634
Microglia,Human DGR-CA4Rpy,Human Pu,0.0557179616157187,0.002177653748618573,25.586235484435587
Microglia,Human DGR-CA4Rpy,Human Pul,0.0642630834299709,0.002261774960335348,28.412677899857364
Microglia,Human DGR-CA4Rpy,Human RN,0.0743546813186096,0.0029956394752938603,24.82097125900496
Microglia,Human DGR-CA4Rpy,Human S1C,0.06515843219213721,0.0023690924785232026,27.50354103219912
Microglia,Human DGR-CA4Rpy,Human SC,0.0669731076739768,0.0019675690239766143,34.03850480356658
Microglia,Human DGR-CA4Rpy,Human SEP,0.09553964735425738,0.0014631327780269378,65.29800219710367
Microglia,Human DGR-CA4Rpy,Human SI,0.08070164338802388,0.0008835751148917624,91.33535115224448
Microglia,Human DGR-CA4Rpy,Human SN,0.049551188008286784,0.0007522338567021216,65.87205237680314
Microglia,Human DGR-CA4Rpy,Human SN-RN,0.055572296371168554,0.0010865162639280856,51.147229191266646
Microglia,Human DGR-CA4Rpy,Human STG,0.06338624520027655,0.0016329352438080817,38.81736611456609
Microglia,Human DGR-CA4Rpy,Human STH,0.08207963634283105,0.0023829046375283287,34.44520399606435
Microglia,Human DGR-CA4Rpy,Human SpC,0.12293401049185182,0.003951590615448383,31.11000669230576
Microglia,Human DGR-CA4Rpy,Human Sub,0.05607988793515401,0.0008965329301370521,62.55195548319807
Microglia,Human DGR-CA4Rpy,Human TF,0.04809605910918325,0.00199333879033518,24.12839169256115
Microglia,Human DGR-CA4Rpy,Human TH-TL,0.06502817412926096,0.001112412841132626,58.456871158598986
Microglia,Human DGR-CA4Rpy,Human V1C,0.05762708521029674,0.001962591589203856,29.3627495029028
Microglia,Human DGR-CA4Rpy,Human V2,0.05986892742242854,0.001683596008440015,35.56015048877541
Microglia,Human DGR-CA4Rpy,Human VA,0.07869562837988646,0.0015363681291682683,51.221856849171495
Microglia,Human DGR-CA4Rpy,Human VLN,0.09430017061686864,0.0011130032364016491,84.72587278518799
Microglia,Human DGR-CA4Rpy,Human VPL,0.11613159762452807,0.0030498033017736332,38.07838936923931
Microglia,Human DGU-CA4Upy,Human DTg,0.03732563373236959,0.003471299593481329,10.75263967491095
Microglia,Human DGU-CA4Upy,Human ETH,0.05660910687505438,0.003662209837071501,15.457636070444847
Microglia,Human DGU-CA4Upy,Human FI,0.052545473771236265,0.0011509974988194076,45.65211811939888
Microglia,Human DGU-CA4Upy,Human GPe,0.03332698775655384,0.0015171553907110521,21.96675960854236
Microglia,Human DGU-CA4Upy,Human GPi,0.04974065038750841,0.0024038856532639604,20.691770559041064
Microglia,Human DGU-CA4Upy,Human Gpe,0.055440447641394275,0.002547251703177096,21.764809332444607
Microglia,Human DGU-CA4Upy,Human HTHma,0.04231406883831157,0.004347891664968663,9.732089044269355
Microglia,Human DGU-CA4Upy,Human HTHma-HTHtub,0.10205378263175852,0.010357515440241927,9.853114216489624
Microglia,Human DGU-CA4Upy,Human HTHpo,0.05576183665925827,0.0017266636797179037,32.294555861838965
Microglia,Human DGU-CA4Upy,Human HTHpo-HTHso,0.07422987558400876,0.00386252356111824,19.217973537103408
Microglia,Human DGU-CA4Upy,Human HTHso,0.12998803156363176,0.0024914690929295916,52.17324667302433
Microglia,Human DGU-CA4Upy,Human HTHso-HTHtub,0.059374005251313734,0.004405544491075558,13.47710944052192
Microglia,Human DGU-CA4Upy,Human HTHtub,0.10790576388243776,0.0017624197612041914,61.22591578791085
Microglia,Human DGU-CA4Upy,Human IC,0.03872928575205376,0.0011742052615588555,32.98340334520167
Microglia,Human DGU-CA4Upy,Human IO,0.0536465519748488,0.003042599684845191,17.631814083875568
Microglia,Human DGU-CA4Upy,Human ITG,0.03269080731192816,0.0014838934241219637,22.030428048612503
Microglia,Human DGU-CA4Upy,Human Idg,0.04276680391732268,0.0015152659063313383,28.223959727878285
Microglia,Human DGU-CA4Upy,Human Ig,0.03967078620334108,0.0020069097412820486,19.767100327092287
Microglia,Human DGU-CA4Upy,Human LEC,0.02617162847527529,0.0017816499099525555,14.689546093807076
Microglia,Human DGU-CA4Upy,Human LG,0.09098872684188944,0.004965605414178624,18.32379322410179
Microglia,Human DGU-CA4Upy,Human LP,0.03220173888634504,0.0023723781607517813,13.573611247601711
Microglia,Human DGU-CA4Upy,Human LP-VPL,0.05858320219612752,0.0010849993424009215,53.99376746763064
Microglia,Human DGU-CA4Upy,Human La,0.05669139157939514,0.0016179970475508204,35.03800681540767
Microglia,Human DGU-CA4Upy,Human M1C,0.03364225972372209,0.004130537819870454,8.144764965443946
Microglia,Human DGU-CA4Upy,Human MD,0.05706322241101372,0.00242841634229395,23.498121560617648
Microglia,Human DGU-CA4Upy,Human MD-Re,0.06962977119751879,0.0013333937078760546,52.21996383081118
Microglia,Human DGU-CA4Upy,Human MEC,0.03372061783225929,0.002017182820807087,16.716688980509694
Microglia,Human DGU-CA4Upy,Human MG,0.057993805072619684,0.007291342092108092,7.953790171961656
Microglia,Human DGU-CA4Upy,Human MN,0.0823177042213053,0.0029208938935613472,28.182367186552643
Microglia,Human DGU-CA4Upy,Human MTG,0.030344370094208463,0.0010481753864458622,28.94970678246864
