sample,nonparenchymal_frac,sse,frac_endothelial,frac_epithelial,frac_immune,kn_pt,admix
TCGA-B0-4713-01,0.23699572781722456,7.597457964817338,0.007664065932526579,0.7630042721827754,0.229331661884698,0.00278606614708115,24059.77215848889
TCGA-B0-4714-01,0.5387305903847924,11.984729363728153,0.23634394522763355,0.46126940961520757,0.3023866451571588,0.0024335355280893666,28635.12323146476
TCGA-B0-4718-01,0.5980648063938678,11.590129507484324,0.3715477832121214,0.4019351936061321,0.22651702318174646,0.0017999790411367834,25923.43347774758
TCGA-B0-4810-01,0.5973803626700493,12.697569520655772,0.3501054616777109,0.4026196373299507,0.24727490099233845,0.0024688089188050003,30934.21534937321
TCGA-B0-4811-01,0.401035194814069,10.21439933623159,0.2826527458537334,0.598964805185931,0.11838244896033566,0.004904054166683,22495.88725275683
TCGA-B0-4813-01,0.6443858864499209,11.762705932865764,0.3465702949154594,0.3556141135500791,0.29781559153446147,0.0035653868888827498,22709.353670462515
TCGA-B0-4814-01,0.35486695658948975,9.403656713661046,0.2915196042277138,0.6451330434105103,0.06334735236177601,0.003239571258358567,25326.882861231446
TCGA-B0-4815-01,0.6421528498476685,11.401620944781946,0.10115731921242746,0.3578471501523315,0.540995530635241,0.0019370069815408779,30339.653163769697
TCGA-B0-4816-01,0.5636766176161951,11.980193711685112,0.3327980276300772,0.4363233823838049,0.23087858998611782,0.0032017786034909002,29320.498728694904
TCGA-B0-4817-01,0.3376165849547229,8.205236025309905,0.0,0.6623834150452771,0.3376165849547228,0.0030980078274435666,21028.478596062672
TCGA-B0-4818-01,0.3849439077415552,10.387117689296318,0.2784359395498252,0.6150560922584448,0.10650796819172989,0.004262512557548934,27597.436193429727
TCGA-B0-4821-01,0.5271869965964775,11.247559648270753,0.2139609502969365,0.4728130034035225,0.3132260462995411,0.006776064004719225,21744.125197168363
TCGA-B0-4822-01,0.6219018302164059,12.602181053488211,0.41702597809642783,0.3780981697835941,0.20487585211997808,0.0050351885563006335,27196.779814461217
TCGA-B0-4823-01,0.48749381741713527,11.115581682408248,0.3473337995919193,0.5125061825828647,0.14016001782521603,0.0017956152160717668,30250.639755616736
TCGA-B0-4824-01,0.3568349379096065,10.685609603727174,0.211177591876124,0.6431650620903935,0.14565734603348252,0.001941991776539325,28973.25252889105
TCGA-B0-4827-01,0.3539006175361997,10.37901533366983,0.14333706256184664,0.6460993824638003,0.21056355497435317,0.0016733257034213,31099.95942517591
TCGA-B0-4828-01,0.3283661662800801,8.79049240402893,0.11089988929429917,0.6716338337199199,0.21746627698578083,0.00230077884434984,22296.756034653783
TCGA-B0-4833-01,0.41476804317753746,11.005977424533201,0.2597317732169034,0.5852319568224625,0.15503626996063402,0.001598562792162,27187.758954363868
TCGA-B0-4834-01,0.6293258720098363,10.325952441685166,0.5510636764742273,0.3706741279901637,0.07826219553560905,0.0033119672141328996,4508.708401870299
TCGA-B0-4836-01,0.5198018481664384,10.603774114983556,0.18558413470238244,0.48019815183356157,0.33421771346405593,0.0027527834587803717,29482.41534177493
TCGA-B0-4837-01,0.5028235587499865,11.452186242057278,0.30584491509881906,0.49717644125001353,0.19697864365116743,0.0021936120052947,26536.91954967517
TCGA-B0-4838-01,0.475962436331964,10.721835042179444,0.20743178287082298,0.524037563668036,0.2685306534611409,0.0030844053709151668,28232.33613672404
TCGA-B0-4839-01,0.4903705864459499,12.296616684172227,0.3405658208326186,0.5096294135540501,0.14980476561333125,0.0047763403713834505,25136.16067832955
TCGA-B0-4841-01,0.5361239275581318,11.589972399907632,0.441320483712711,0.4638760724418682,0.09480344384542078,0.00658469085890024,20075.87434693472
TCGA-B0-4842-01,0.44883181431555286,10.914447944413833,0.05495496619969047,0.5511681856844471,0.3938768481158623,0.005646806957231666,25719.66377322224
TCGA-B0-4843-01,0.5241750428347574,11.766624134582926,0.3715090636743761,0.47582495716524265,0.15266597916038133,0.0024507362550523198,26840.309998635115
TCGA-B0-4844-01,0.33117099967795594,8.856496603227809,0.044149630896989506,0.6688290003220441,0.2870213687809664,0.0036397665071724334,24958.571387966844
TCGA-B0-4845-01,0.43474763794281135,9.840898941275794,0.4124573886215556,0.5652523620571887,0.022290249321255784,0.00219056771180685,23186.911458912284
TCGA-B0-4846-01,0.39773052544488785,10.179362400717354,0.25913952519904937,0.6022694745551121,0.1385910002458385,0.002482700955318089,28449.132020143887
TCGA-B0-4847-01,0.4763246076355039,11.181748745394728,0.09254994614192212,0.5236753923644961,0.38377466149358175,0.0035863164631134573,24454.32095985996
TCGA-B0-4848-01,0.4602597837504776,11.757172377679233,0.22436009252743308,0.5397402162495224,0.23589969122304463,0.0010746285076708333,29436.50001758861
TCGA-B0-4849-01,0.46740164454945143,10.53157278451247,0.3354320786794509,0.5325983554505486,0.1319695658700005,0.0017040497976474334,26013.79503494505
TCGA-B0-4852-01,0.3782644867069561,9.491995099311387,0.2796915796258472,0.6217355132930439,0.09857290708110887,0.0011844913458146,26990.91852250005
TCGA-B0-4945-01,0.4400526341988611,9.34076900537751,0.41400810536147864,0.5599473658011389,0.02604452883738261,0.0036210283639984,25961.508906171068
TCGA-B0-5075-01,0.3368648210795455,8.441172448561602,0.0081261662035165,0.6631351789204545,0.32873865487602905,0.002098979088428833,25566.163309586354
TCGA-B0-5077-01,0.3494583676820715,9.662017731853739,0.23957761642540004,0.6505416323179285,0.10988075125667142,0.002197285177055233,25588.72257407269
TCGA-B0-5080-01,0.7568444547939116,12.367053491803878,0.4698296590113677,0.24315554520608837,0.28701479578254396,0.001547016164606289,32067.435999251426
TCGA-B0-5081-01,0.6967722483185932,11.859137296333213,0.20155636415514477,0.30322775168140675,0.49521588416344847,0.004712671483617111,31842.469407770222
TCGA-B0-5083-01,0.7769021850434152,12.475724186869172,0.3581016274306427,0.22309781495658482,0.4188005576127725,0.003823744661042667,29192.410340979917
TCGA-B0-5084-01,0.5190368237208436,11.403748047358636,0.1825040160107358,0.48096317627915636,0.33653280771010785,0.0036377806616136334,19055.30417750711
TCGA-B0-5085-01,0.3016305090193737,9.25991023207863,0.20291814275032238,0.6983694909806263,0.0987123662690513,0.005511089961063425,20303.323809215584
TCGA-B0-5088-01,0.40862832635611024,11.163657440206117,0.22080903029727655,0.5913716736438898,0.18781929605883368,0.00212977593143705,29394.397927639024
TCGA-B0-5092-01,0.5169703309316824,10.658228570719048,0.07549604825386248,0.4830296690683175,0.44147428267781996,0.002379945895801922,29864.86993008173
TCGA-B0-5094-01,0.36309484901168265,8.715116097075818,0.13797426676184815,0.6369051509883173,0.22512058224983453,0.0021585721077304666,22687.406230872373
TCGA-B0-5095-01,0.5465188748662246,10.845805403532202,0.392967060959242,0.4534811251337753,0.15355181390698275,0.00175633036782755,31460.79382906961
TCGA-B0-5096-01,0.7039129143781129,11.572001545075459,0.27894402088680537,0.29608708562188707,0.4249688934913075,0.004271459231901083,27842.070109626307
TCGA-B0-5097-01,0.652771248615887,11.783359282492555,0.38355990090778025,0.347228751384113,0.2692113477081068,0.0021122291551583998,31975.85790650455
TCGA-B0-5098-01,0.4482763775016433,9.996789399164303,0.23959051064371387,0.5517236224983567,0.2086858668579294,0.00408233733155085,7988.316656981198
TCGA-B0-5099-01,0.31637230853963616,7.875008445158438,0.3163723085396361,0.6836276914603638,0.0,0.0025522555600764,18957.397965630436
TCGA-B0-5100-01,0.6741213615201285,11.528100117305033,0.5137001792176512,0.3258786384798716,0.16042118230247734,0.005868988893420275,23241.954356840622
TCGA-B0-5102-01,0.3675845571229598,9.796928299115102,0.19178605405772953,0.6324154428770402,0.17579850306523018,0.0016511572935568335,22257.741526157075
TCGA-B0-5104-01,0.26444241823556225,8.078087763836365,0.206965963759189,0.7355575817644378,0.0574764544763732,0.00282938943884764,24712.40079528681
TCGA-B0-5106-01,0.5871178138810387,11.427390659526237,0.3285656647549815,0.4128821861189614,0.25855214912605706,0.00255560310185846,28330.90397319776
TCGA-B0-5107-01,0.4452825201410535,9.043852861041032,0.0,0.5547174798589465,0.4452825201410534,0.0038905343965414166,18979.61218933229
TCGA-B0-5108-01,0.6824245112839802,11.770533168712289,0.34039221927708724,0.3175754887160198,0.342032292006893,0.0024575720132258144,33535.96159209328
TCGA-B0-5109-01,0.7168299927034595,11.624194400892879,0.23767180346088038,0.2831700072965405,0.4791581892425791,0.0033166846266722283,28790.356013266028
TCGA-B0-5110-01,0.42489027648473876,9.711034444925723,0.3952150734744385,0.5751097235152612,0.0296752030103002,0.002136193440213633,29266.64390934405
TCGA-B0-5113-01,0.48383677583741436,10.363106210304277,0.30648037951952734,0.5161632241625856,0.1773563963178872,0.0025008272789081003,28745.62521053572
