cell_type,region_a,region_b,pair_idx,omega,mu_ct,mu_pair,expected_omega,residual,lowest_in_pair,tier
Microglia,Human CBL,Human LG,2851,9.894561166383149,13.495168605208116,30.41520407902892,12.604331143445991,0.7850127907444044,True,None
Microglia,Human CBL,Human LP,2852,12.671811346193824,13.495168605208116,37.68339488911676,15.616334072838239,0.8114459697832749,False,None
Microglia,Human CBL,Human LP-VPL,2853,16.84689420840583,13.495168605208116,36.35184601912541,15.06452837567955,1.1183154087720237,False,None
Microglia,Human CBL,Human La,2854,11.78238702302776,13.495168605208116,24.714445867109127,10.241886226586164,1.1504118247713708,True,None
Microglia,Human CBL,Human M1C,2855,10.940529396193835,13.495168605208116,26.645068143353956,11.041953272642303,0.9908146797994738,True,None
Microglia,Human CBL,Human MD,2856,15.420089472631698,13.495168605208116,28.45906400726417,11.793689295920558,1.3074864943207816,False,None
Microglia,Human CBL,Human MD-Re,2857,17.086400740207768,13.495168605208116,34.04422319459194,14.108228948622651,1.211094659891798,False,None
Microglia,Human CBL,Human MEC,2858,19.985114723705948,13.495168605208116,32.97151441168852,13.663688886189858,1.4626441578236804,False,None
Microglia,Human CBL,Human MG,2859,10.24550457397004,13.495168605208116,38.44204684171757,15.930726190949837,0.6431285335749765,True,Weak
Microglia,Human CBL,Human MN,2860,22.627671144579825,13.495168605208116,39.543488891891926,16.38717357495032,1.380815980320659,False,None
Microglia,Human CBL,Human MTG,2861,21.259573846288575,13.495168605208116,33.54617179790213,13.901832019178325,1.529264187407807,False,None
Microglia,Human CBL,Human MoAN,2862,16.637908935708243,13.495168605208116,33.371823152251466,13.829580389418341,1.2030667935838955,False,None
Microglia,Human CBL,Human MoRF-MoEN,2863,15.490434351996024,13.495168605208116,43.784890288074415,18.144848044957204,0.8537097865805003,False,None
Microglia,Human CBL,Human MoSR,2864,15.992717378397925,13.495168605208116,36.446702125804286,15.103837590125458,1.0588512543893875,False,None
Microglia,Human CBL,Human NAC,2865,14.857191175414425,13.495168605208116,49.70173000900117,20.596839061406644,0.7213335566258372,True,Weak
Microglia,Human CBL,Human PAG,2866,17.417031423984497,13.495168605208116,34.33112916308674,14.227125334277119,1.2242129744947141,True,None
Microglia,Human CBL,Human PAG-DR,2867,16.23780542393021,13.495168605208116,28.209828044760382,11.690403695860445,1.3889858593745565,True,None
Microglia,Human CBL,Human PB,2868,17.611380055398175,13.495168605208116,29.28247728633679,12.134919083837644,1.4512976917048062,False,None
Microglia,Human CBL,Human PN,2869,15.868929087899415,13.495168605208116,29.950991265911096,12.411957224061313,1.2785194793562902,False,None
Microglia,Human CBL,Human PTR,2870,16.994381671512166,13.495168605208116,29.96654130132978,12.418401297071643,1.3684838543202478,False,None
Microglia,Human CBL,Human Pir,2871,19.69828939764754,13.495168605208116,34.59964914955601,14.338402405418847,1.3738134026844617,False,None
Microglia,Human CBL,Human PnAN,2872,24.98433346797645,13.495168605208116,30.4919349067684,12.636129081057263,1.977214169601219,False,None
Microglia,Human CBL,Human PnEN,2873,19.086113498060556,13.495168605208116,28.455418497386656,11.792178564196925,1.6185400682456816,False,None
Microglia,Human CBL,Human PnRF,2874,18.837334993518507,13.495168605208116,38.41969130602899,15.921461858086053,1.183141043292552,False,None
Microglia,Human CBL,Human Pro,2875,13.571482569924655,13.495168605208116,33.891597608652916,14.044979548055112,0.9662871009167098,False,None
Microglia,Human CBL,Human Pu,2876,12.621373978360825,13.495168605208116,35.01748205674456,14.511556079191646,0.8697464220573021,True,None
Microglia,Human CBL,Human Pul,2877,21.90244015169461,13.495168605208116,43.36184060399009,17.969532492430446,1.2188653300201815,False,None
Microglia,Human CBL,Human RN,2878,20.27198050196525,13.495168605208116,34.21371768010937,14.1784689712409,1.4297721808387218,False,None
Microglia,Human CBL,Human S1C,2879,16.91034105690686,13.495168605208116,39.305482501724285,16.28854160956438,1.0381740405155344,False,None
Microglia,Human CBL,Human SC,2880,13.323219272826641,13.495168605208116,31.841594230759696,13.195439911463795,1.0096835999572726,True,None
Microglia,Human CBL,Human SEP,2881,20.257681866629195,13.495168605208116,40.83255325275348,16.92137331358421,1.1971653536162252,False,None
Microglia,Human CBL,Human SI,2882,22.942837936878945,13.495168605208116,40.728720225192355,16.878343983266177,1.3593062186447518,False,None
Microglia,Human CBL,Human SN,2883,18.427040092942637,13.495168605208116,43.52634077640595,18.03770282727009,1.02158463687981,True,None
Microglia,Human CBL,Human SN-RN,2884,16.235981554254774,13.495168605208116,36.45877958843252,15.108842598079484,1.0746012772890072,False,None
Microglia,Human CBL,Human STG,2885,10.73970332769695,13.495168605208116,33.56737739673569,13.910619807979566,0.772050668909542,True,None
Microglia,Human CBL,Human STH,2886,13.822674504442997,13.495168605208116,36.99132155164259,15.329532725117254,0.9017022731420059,False,None
Microglia,Human CBL,Human SpC,2887,15.539267648066922,13.495168605208116,35.926752838988186,14.888365980209569,1.0437188116360496,False,None
Microglia,Human CBL,Human Sub,2888,17.042150752042133,13.495168605208116,39.47332948768884,16.358098893711794,1.0418173201406242,True,None
Microglia,Human CBL,Human TF,2889,11.731653433713449,13.495168605208116,42.78454978172656,17.730298040115894,0.661672658134108,True,Weak
Microglia,Human CBL,Human TH-TL,2890,13.568322001635032,13.495168605208116,34.57843844373018,14.329612500234575,0.9468729179810633,False,None
Microglia,Human CBL,Human V1C,2891,11.99574816973887,13.495168605208116,31.866027565682856,13.20556530281445,0.908385812698398,True,None
Microglia,Human CBL,Human V2,2892,12.051604551186935,13.495168605208116,27.022290139631966,11.198277423659855,1.0762016420243492,False,None
Microglia,Human CBL,Human VA,2893,10.457190495541004,13.495168605208116,34.38059725742797,14.247625352639382,0.7339602380549544,False,Weak
Microglia,Human CBL,Human VLN,2894,13.380360535766314,13.495168605208116,34.53970766403018,14.31356212057859,0.9348029807709003,True,None
Microglia,Human CBL,Human VPL,2895,11.744384075537987,13.495168605208116,32.866056167298474,13.619986051560021,0.8622904627859582,True,None
Microglia,Human CBV,Human CEN,2896,11.957149512663179,13.495168605208116,13.490108101317245,5.590420804939566,2.138863947790499,False,None
Microglia,Human CBV,Human CM,2897,9.545040231909223,13.495168605208116,19.89829085039918,8.246028743235062,1.157531768215076,True,None
Microglia,Human CBV,Human CM-Pf,2898,10.627343672732467,13.495168605208116,24.282423397448863,10.062852271895002,1.0560965604567265,True,None
Microglia,Human CBV,Human CMN,2899,10.910857984886505,13.495168605208116,31.547139571422218,13.073415281171107,0.8345835996352683,True,None
Microglia,Human CBV,Human CaB,2900,10.220596354763337,13.495168605208116,19.84276929638685,8.223020117333629,1.242924887562775,False,None
Microglia,Human CBV,Human CbDN,2901,8.766271827693657,13.495168605208116,35.29445744916061,14.626337145776855,0.5993484042055459,True,Weak
Microglia,Human CBV,Human Cla,2902,10.731297910153327,13.495168605208116,28.50728118817781,11.813670924630324,0.9083796204090671,False,None
Microglia,Human CBV,Human CoA,2903,8.338693214483895,13.495168605208116,24.354920212048462,10.092895596795405,0.8261943398217171,True,None
Microglia,Human CBV,Human DGR-CA4Rpy,2904,15.193303460781037,13.495168605208116,32.107313441362514,13.305556316170815,1.1418766040106088,False,None
Microglia,Human CBV,Human DGU-CA4Upy,2905,20.09394841020614,13.495168605208116,32.84070590729253,13.60948067829811,1.4764669486799935,False,None
Microglia,Human CBV,Human DTg,2906,10.367851116367728,13.495168605208116,33.9599956011788,14.073324284625121,0.7367023530960938,True,Weak
Microglia,Human CBV,Human ETH,2907,11.480670728355307,13.495168605208116,27.95187978058456,11.583507640482967,0.9911221267927292,True,None
Microglia,Human CBV,Human FI,2908,9.405444907436053,13.495168605208116,29.5999025115137,12.266462920959926,0.7667609618225641,True,None
Microglia,Human CBV,Human GPe,2909,12.950489200268816,13.495168605208116,41.52534598189701,17.20847278361267,0.7525647024645523,True,None
Microglia,Human CBV,Human GPi,2910,15.753695037044006,13.495168605208116,36.56426195355422,15.152555428555097,1.0396724903151358,False,None
Microglia,Human CBV,Human Gpe,2911,13.259282360091806,13.495168605208116,34.60556975081559,14.340855955250378,0.9245809595652069,False,None
Microglia,Human CBV,Human HTHma,2912,9.189185833247382,13.495168605208116,22.45386296622083,9.305080562354119,0.9875450052978997,True,None
Microglia,Human CBV,Human HTHma-HTHtub,2913,13.235659810252287,13.495168605208116,23.298926025663246,9.6552822118525,1.3708206057410353,False,None
Microglia,Human CBV,Human HTHpo,2914,9.769260543587523,13.495168605208116,28.211336801121483,11.691028937918356,0.8356202516873581,True,None
Microglia,Human CBV,Human HTHpo-HTHso,2915,11.518977478166791,13.495168605208116,27.489934054744474,11.392073222234151,1.0111396980564484,False,None
Microglia,Human CBV,Human HTHso,2916,11.819655665962543,13.495168605208116,36.58886647027877,15.162751759167078,0.7795191699828912,False,None
Microglia,Human CBV,Human HTHso-HTHtub,2917,11.263025972649709,13.495168605208116,31.312118962095873,12.976020649927248,0.8679876733020502,True,None
Microglia,Human CBV,Human HTHtub,2918,9.506505816523877,13.495168605208116,24.681463266939428,10.228217943663237,0.9294391133319087,True,None
Microglia,Human CBV,Human IC,2919,14.786497219294088,13.495168605208116,29.8744862485196,12.380252864267048,1.1943614869105097,False,None
Microglia,Human CBV,Human IO,2920,17.223885093031775,13.495168605208116,31.926275360291577,13.230532524863577,1.3018285591047571,False,None
Microglia,Human CBV,Human ITG,2921,15.896023272861216,13.495168605208116,26.813976905986816,11.111950566486607,1.4305340163052258,False,None
Microglia,Human CBV,Human Idg,2922,13.295752447254594,13.495168605208116,28.902467391820323,11.977439602988985,1.1100663320344877,False,None
Microglia,Human CBV,Human Ig,2923,14.549359604057651,13.495168605208116,33.31079347200918,13.804289147007026,1.053973837342589,False,None
Microglia,Human CBV,Human LEC,2924,12.282709023012373,13.495168605208116,40.4634741171665,16.76842363647576,0.7324903812839169,True,Weak
Microglia,Human CBV,Human LG,2925,8.546428736462117,13.495168605208116,40.90260362812143,16.95040281230354,0.5042021025163276,True,Weak
Microglia,Human CBV,Human LP,2926,11.669004415610518,13.495168605208116,47.93221918812384,19.863538035699346,0.5874585078770274,False,Weak
Microglia,Human CBV,Human LP-VPL,2927,18.453514059889,13.495168605208116,46.40829821335833,19.232011626983535,0.9595207416575049,False,None
Microglia,Human CBV,Human La,2928,10.997518442382697,13.495168605208116,34.72214527235459,14.389165888429835,0.764291587688601,True,None
Microglia,Human CBV,Human M1C,2929,9.751330965906128,13.495168605208116,34.45080863428348,14.276721571807423,0.6830231238215299,True,Weak
Microglia,Human CBV,Human MD,2930,15.212767006360375,13.495168605208116,31.29915690621533,12.97064905866014,1.1728608905815114,False,None
Microglia,Human CBV,Human MD-Re,2931,18.330296647649018,13.495168605208116,35.47504610506332,14.701174691296302,1.2468593178816727,False,None
Microglia,Human CBV,Human MEC,2932,19.97685319878165,13.495168605208116,39.01870044737691,16.169696575034944,1.2354500967955535,False,None
Microglia,Human CBV,Human MG,2933,8.23512617399942,13.495168605208116,43.761894233728334,18.13531827546371,0.4540932807967966,True,Moderate
Microglia,Human CBV,Human MN,2934,33.70935921937608,13.495168605208116,48.6727356226484,20.170414633786912,1.6712278766401982,False,None
Microglia,Human CBV,Human MTG,2935,28.454329587324782,13.495168605208116,48.18926325331032,19.970059382971904,1.4248495230608706,False,None
Microglia,Human CBV,Human MoAN,2936,18.813439430035682,13.495168605208116,40.46820551404031,16.770384369430683,1.1218251779803634,False,None
Microglia,Human CBV,Human MoRF-MoEN,2937,19.612621784042997,13.495168605208116,55.46871048638844,22.986727074188252,0.8532150627944753,False,None
Microglia,Human CBV,Human MoSR,2938,14.838140796039673,13.495168605208116,43.22173277653089,17.911470562334696,0.8284155532847312,False,None
Microglia,Human CBV,Human NAC,2939,14.184461708637224,13.495168605208116,57.18939981681429,23.699796039937375,0.5985056447209284,True,Weak
Microglia,Human CBV,Human PAG,2940,22.55588609129666,13.495168605208116,43.97748868502945,18.22466253400717,1.2376572707015803,False,None
Microglia,Human CBV,Human PAG-DR,2941,16.839404468585037,13.495168605208116,30.22077393398679,12.523757561693536,1.3445968101531913,False,None
Microglia,Human CBV,Human PB,2942,24.120107036444477,13.495168605208116,38.11488809563472,15.79514869617491,1.5270579277474994,False,None
Microglia,Human CBV,Human PN,2943,23.921412872064533,13.495168605208116,41.64132601601693,17.25653594150822,1.3862233389799208,False,None
Microglia,Human CBV,Human PTR,2944,16.67393267894393,13.495168605208116,33.40313585882523,13.842556653579772,1.2045414077920316,False,None
Microglia,Human CBV,Human Pir,2945,20.109821618204023,13.495168605208116,43.98882696410281,18.229361217720292,1.1031555838970257,False,None
Microglia,Human CBV,Human PnAN,2946,34.1274949894134,13.495168605208116,38.83531776976156,16.093701162062214,2.120549812982881,False,None
Microglia,Human CBV,Human PnEN,2947,25.555575372963688,13.495168605208116,38.8355233723822,16.093786365617245,1.587915658403457,False,None
Microglia,Human CBV,Human PnRF,2948,33.668123980688634,13.495168605208116,52.5953544276583,21.795982762127796,1.5446940084385459,False,None
Microglia,Human CBV,Human Pro,2949,15.266922934386244,13.495168605208116,35.45588096318852,14.693232486010634,1.0390445362463174,False,None
Microglia,Human CBV,Human Pu,2950,13.876543048941034,13.495168605208116,36.79393507084916,15.24773401152995,0.9100724762412529,False,None
Microglia,Human CBV,Human Pul,2951,34.62614926633094,13.495168605208116,53.70728298257994,22.256775846983313,1.5557576490138474,False,None
Microglia,Human CBV,Human RN,2952,21.805549470314247,13.495168605208116,37.38951873382384,15.494549179767976,1.40730454415459,False,None
Microglia,Human CBV,Human S1C,2953,16.54257573152138,13.495168605208116,41.2021033479441,17.07451816054206,0.9688458307274546,False,None
Microglia,Human CBV,Human SC,2954,14.119088511813544,13.495168605208116,37.823623124696645,15.674445901130348,0.9007711405476451,False,None
Microglia,Human CBV,Human SEP,2955,28.23480894353993,13.495168605208116,52.922080410794685,21.931380916087857,1.2874159202090265,False,None
Microglia,Human CBV,Human SI,2956,34.19528873227068,13.495168605208116,48.09630186513645,19.93153535672985,1.7156374619542143,False,None
Microglia,Human CBV,Human SN,2957,28.95778102352276,13.495168605208116,58.65847284077978,24.308592969915296,1.1912569789358591,False,None
Microglia,Human CBV,Human SN-RN,2958,26.040335060659427,13.495168605208116,51.79381200037813,21.4638164497562,1.2132201708683177,False,None
Microglia,Human CBV,Human STG,2959,15.667473209237325,13.495168605208116,44.95434818915609,18.629481802641443,0.8410042412997156,False,None
Microglia,Human CBV,Human STH,2960,19.92220437414235,13.495168605208116,44.59514653159304,18.480625440295967,1.0780048780547817,False,None
Microglia,Human CBV,Human SpC,2961,30.420080639783567,13.495168605208116,49.163717516688926,20.373881898443212,1.4930920278922395,False,None
Microglia,Human CBV,Human Sub,2962,22.40051103628961,13.495168605208116,53.86061702129216,22.320318836682446,1.003592789161926,False,None
Microglia,Human CBV,Human TF,2963,10.742731429444026,13.495168605208116,51.887148846337055,21.502496069044444,0.49960392481640975,True,Moderate
Microglia,Human CBV,Human TH-TL,2964,15.373881268863917,13.495168605208116,49.41906240819363,20.47969909302622,0.7506888259944725,False,None
Microglia,Human CBV,Human V1C,2965,10.754616535047738,13.495168605208116,37.67469353171218,15.612728152922662,0.6888364691749598,True,Weak
Microglia,Human CBV,Human V2,2966,11.901358661634468,13.495168605208116,32.434321039120285,13.441071173735214,0.8854471870434366,False,None
Microglia,Human CBV,Human VA,2967,10.8897888957608,13.495168605208116,37.765863392081364,15.650509754105055,0.6958104922368078,False,Weak
Microglia,Human CBV,Human VLN,2968,14.465377117222655,13.495168605208116,47.80416883457322,19.810472830054373,0.7301883827465895,False,Weak
Microglia,Human CBV,Human VPL,2969,9.89044378310408,13.495168605208116,39.68139715682053,16.444323986766126,0.6014503114304728,True,Weak
Microglia,Human CEN,Human CM,2970,8.68755692915562,13.495168605208116,16.733844768429215,6.934654136012531,1.2527743646276523,True,None
Microglia,Human CEN,Human CM-Pf,2971,9.277833342972682,13.495168605208116,24.012723483207285,9.951086228187814,0.9323437793848022,True,None
Microglia,Human CEN,Human CMN,2972,9.921610379504294,13.495168605208116,29.59102785384848,12.262785183874666,0.8090829473675383,True,None
Microglia,Human CEN,Human CaB,2973,9.688433703697575,13.495168605208116,20.70865483429069,8.581850787142809,1.128944553337216,False,None
Microglia,Human CEN,Human CbDN,2974,11.527974506430358,13.495168605208116,37.76149366809098,15.648698901610455,0.7366730345386081,False,Weak
Microglia,Human CEN,Human Cla,2975,9.884895188654118,13.495168605208116,32.171975611116444,13.332352894550317,0.7414216580401672,True,Weak
Microglia,Human CEN,Human CoA,2976,8.311679363608814,13.495168605208116,27.447422477763485,11.374456046551021,0.7307320305773297,True,Weak
Microglia,Human CEN,Human DGR-CA4Rpy,2977,12.530244776096957,13.495168605208116,32.918074275594684,13.641542818390105,0.918535750897984,False,None
Microglia,Human CEN,Human DGU-CA4Upy,2978,18.919378958115548,13.495168605208116,34.452886377627394,14.277582607132707,1.325110803327723,False,None
Microglia,Human CEN,Human DTg,2979,8.67652954527132,13.495168605208116,31.373456608716026,13.001439516345217,0.6673514524575003,True,Weak
Microglia,Human CEN,Human ETH,2980,10.536167929964755,13.495168605208116,26.04489405582576,10.793235791632968,0.9761825029461976,False,None
Microglia,Human CEN,Human FI,2981,7.960265140399474,13.495168605208116,32.23901357489983,13.360134023110644,0.5958222519796311,True,Weak
Microglia,Human CEN,Human GPe,2982,10.688289861185506,13.495168605208116,44.75519701422575,18.546951784105115,0.5762828299551334,True,Weak
Microglia,Human CEN,Human GPi,2983,14.119372343607004,13.495168605208116,45.663466350462336,18.923346676988878,0.7461350565847007,False,Weak
Microglia,Human CEN,Human Gpe,2984,11.944871605233557,13.495168605208116,34.35003071345772,14.234958304898695,0.8391223458043394,False,None
Microglia,Human CEN,Human HTHma,2985,9.342932849070278,13.495168605208116,21.544335506789672,8.928164292026288,1.0464561967586572,True,None
Microglia,Human CEN,Human HTHma-HTHtub,2986,11.490449570419123,13.495168605208116,26.01569479217304,10.781135357019167,1.065792162876255,False,None
Microglia,Human CEN,Human HTHpo,2987,8.974140042024134,13.495168605208116,29.821100266775183,12.358129238511449,0.7261730209179362,True,Weak
Microglia,Human CEN,Human HTHpo-HTHso,2988,10.539662102290565,13.495168605208116,30.744042419165964,12.74060467693861,0.8272497553721367,True,None
Microglia,Human CEN,Human HTHso,2989,10.912916072210091,13.495168605208116,47.681574481840364,19.759668639684772,0.5522823419362859,True,Weak
Microglia,Human CEN,Human HTHso-HTHtub,2990,9.490658906954318,13.495168605208116,35.350627488016535,14.649614509566383,0.6478435934786405,True,Weak
Microglia,Human CEN,Human HTHtub,2991,7.318750730751207,13.495168605208116,25.30811463145337,10.487907843796835,0.6978275209654846,True,Weak
Microglia,Human CEN,Human IC,2992,13.86498065296585,13.495168605208116,34.28659154144199,14.208668547661672,0.9758113933375986,False,None
Microglia,Human CEN,Human IO,2993,14.790385478333366,13.495168605208116,41.58121484669902,17.23162533819502,0.8583279399389862,False,None
Microglia,Human CEN,Human ITG,2994,14.142180507540242,13.495168605208116,33.09830750249074,13.716233070967304,1.0310542577083008,False,None
Microglia,Human CEN,Human Idg,2995,12.400341934815431,13.495168605208116,38.991008836326706,16.158220925071674,0.7674323796114594,False,None
Microglia,Human CEN,Human Ig,2996,14.826316823256546,13.495168605208116,36.708353585258926,15.212268282570033,0.97462893421649,False,None
Microglia,Human CEN,Human LEC,2997,9.708919856706522,13.495168605208116,46.44945045795749,19.24906548323504,0.5043839590634932,True,Weak
Microglia,Human CEN,Human LG,2998,8.865571149427858,13.495168605208116,47.396822177442736,19.64166475159113,0.4513655671019269,True,Moderate
Microglia,Human CEN,Human LP,2999,10.11384067914497,13.495168605208116,53.81352050586869,22.300801621721224,0.4535191537372351,False,Moderate
Microglia,Human CEN,Human LP-VPL,3000,21.503406897125483,13.495168605208116,50.593636906882786,20.966453214276157,1.025610134311306,False,None
Microglia,Human CEN,Human La,3001,13.56899804784113,13.495168605208116,41.591124824191276,17.23573212102679,0.7872597434539834,False,None
Microglia,Human CEN,Human M1C,3002,10.238792822083301,13.495168605208116,40.73234711780437,16.879846999829365,0.606569053747158,True,Weak
Microglia,Human CEN,Human MD,3003,13.410391426942049,13.495168605208116,28.646712383501555,11.871452452349834,1.1296335878671355,False,None
Microglia,Human CEN,Human MD-Re,3004,17.66545396070979,13.495168605208116,34.14192659178361,14.148718105586504,1.2485550866784696,False,None
Microglia,Human CEN,Human MEC,3005,24.209074644669833,13.495168605208116,43.21044912553077,17.906794516981094,1.3519490951723525,False,None
Microglia,Human CEN,Human MG,3006,7.832358391595776,13.495168605208116,46.02081785675114,19.071436320187384,0.4106852918731199,True,Moderate
Microglia,Human CEN,Human MN,3007,43.6652033556386,13.495168605208116,47.434158755907355,19.65713736185238,2.2213409079786697,False,None
Microglia,Human CEN,Human MTG,3008,28.98820901291672,13.495168605208116,53.12235370187984,22.014375949541062,1.3167854078335135,False,None
Microglia,Human CEN,Human MoAN,3009,14.56306368592682,13.495168605208116,44.92044958949155,18.615433921379136,0.782311266416502,False,None
Microglia,Human CEN,Human MoRF-MoEN,3010,14.697448113208871,13.495168605208116,50.629508088630594,20.981318551101822,0.7005016428024751,False,Weak
Microglia,Human CEN,Human MoSR,3011,13.986993531260858,13.495168605208116,43.056509273100886,17.84300047268805,0.7838924598287429,False,None
Microglia,Human CEN,Human NAC,3012,12.425988888552565,13.495168605208116,57.22881309770884,23.7161292541599,0.523946751823888,True,Weak
Microglia,Human CEN,Human PAG,3013,19.185338476368035,13.495168605208116,44.45668928297038,18.423247524753602,1.0413657228776023,False,None
Microglia,Human CEN,Human PAG-DR,3014,16.376930399958614,13.495168605208116,30.011581625768574,12.437066408196978,1.3167840278769407,False,None
Microglia,Human CEN,Human PB,3015,20.413404636416065,13.495168605208116,45.180235132377426,18.723091361398456,1.0902796040670153,False,None
Microglia,Human CEN,Human PN,3016,17.774671994695936,13.495168605208116,44.44805726895069,18.419670341353605,0.9649831764247377,False,None
Microglia,Human CEN,Human PTR,3017,15.064818128753515,13.495168605208116,35.55287507533392,14.733427708941528,1.0224924183535966,False,None
Microglia,Human CEN,Human Pir,3018,19.297466647139267,13.495168605208116,47.83599714444894,19.823662764810933,0.9734561607552303,False,None
Microglia,Human CEN,Human PnAN,3019,30.98888639706867,13.495168605208116,43.873077521219635,18.181393618884588,1.7044285518840117,False,None
Microglia,Human CEN,Human PnEN,3020,22.6245224056086,13.495168605208116,45.216391488902566,18.738074877188758,1.2074091150714261,False,None
Microglia,Human CEN,Human PnRF,3021,29.34127811904223,13.495168605208116,57.960371435447875,24.019293537248483,1.221571237036616,False,None
Microglia,Human CEN,Human Pro,3022,13.348528137366667,13.495168605208116,42.89111740852104,17.774460612683175,0.7509948362563345,False,None
Microglia,Human CEN,Human Pu,3023,13.091900413115923,13.495168605208116,43.32621388473328,17.95476846303578,0.7291600802354403,False,Weak
Microglia,Human CEN,Human Pul,3024,28.74718073236024,13.495168605208116,52.608988066082915,21.801632663175557,1.3185792631446445,False,None
Microglia,Human CEN,Human RN,3025,19.753980624427044,13.495168605208116,41.63674415819001,17.25463717886462,1.144850536099588,False,None
Microglia,Human CEN,Human S1C,3026,14.148877859220747,13.495168605208116,48.548111633445146,20.118769344008367,0.7032675616132786,False,Weak
Microglia,Human CEN,Human SC,3027,12.106279417612356,13.495168605208116,39.280930091045796,16.27836687216142,0.7437035614620535,False,Weak
Microglia,Human CEN,Human SEP,3028,24.663082139024777,13.495168605208116,51.480949799966,21.334163570689025,1.1560369853407024,False,None
Microglia,Human CEN,Human SI,3029,28.757039152545747,13.495168605208116,50.72607469676558,21.02133661256773,1.367992896101249,False,None
Microglia,Human CEN,Human SN,3030,26.433766186408548,13.495168605208116,63.83878082231553,26.455358681388287,0.9991838139395581,False,None
Microglia,Human CEN,Human SN-RN,3031,27.854988018376616,13.495168605208116,56.52032215506159,23.42252430480448,1.189239368732897,False,None
Microglia,Human CEN,Human STG,3032,12.040925458419677,13.495168605208116,53.75106112405452,22.274917898259922,0.5405598132130621,True,Weak
Microglia,Human CEN,Human STH,3033,15.661478231831419,13.495168605208116,51.33375463980035,21.27316458687094,0.7362082010824633,False,Weak
Microglia,Human CEN,Human SpC,3034,23.96766101817095,13.495168605208116,49.482469762084676,20.505975664549325,1.16881349174749,False,None
Microglia,Human CEN,Human Sub,3035,20.943815194008586,13.495168605208116,58.87399214017118,24.39790608483882,0.8584267486390297,False,None
Microglia,Human CEN,Human TF,3036,10.861836793326543,13.495168605208116,62.84598332545281,26.043934566780095,0.41705821236324164,True,Moderate
Microglia,Human CEN,Human TH-TL,3037,12.70029534332264,13.495168605208116,61.11652429138592,25.327231357827,0.5014482303213851,False,Weak
Microglia,Human CEN,Human V1C,3038,9.997197413084189,13.495168605208116,43.72521678134023,18.12011881291214,0.5517180939211241,False,Weak
Microglia,Human CEN,Human V2,3039,10.79088574359352,13.495168605208116,36.093989431125046,14.957670311724732,0.7214282384025383,False,Weak
Microglia,Human CEN,Human VA,3040,9.351541218963558,13.495168605208116,39.461723645216885,16.35328932934605,0.5718446626014361,True,Weak
Microglia,Human CEN,Human VLN,3041,12.883858840521633,13.495168605208116,52.0825138678086,21.58345707190589,0.5969321224861568,False,Weak
Microglia,Human CEN,Human VPL,3042,8.9387968058635,13.495168605208116,39.565584397639846,16.396330149093473,0.5451705793053766,True,Weak
Microglia,Human CM,Human CM-Pf,3043,7.3150276661160865,13.495168605208116,14.052179185316513,5.823348062322893,1.2561549795459372,True,None
Microglia,Human CM,Human CMN,3044,7.637357448859374,13.495168605208116,19.651125937290136,8.14360140446815,0.9378353715432322,True,None
Microglia,Human CM,Human CaB,3045,8.682310487180457,13.495168605208116,18.664108383232037,7.734572549576456,1.122532684454023,False,None
Microglia,Human CM,Human CbDN,3046,8.144404441218573,13.495168605208116,24.528860302047036,10.164977917458659,0.8012220496052737,True,None
Microglia,Human CM,Human Cla,3047,7.368755302015336,13.495168605208116,22.067560757268055,9.14499349042674,0.8057693326659199,True,None
Microglia,Human CM,Human CoA,3048,7.782897382090147,13.495168605208116,15.75370857286274,6.528476977296204,1.1921459490714887,True,None
Microglia,Human CM,Human DGR-CA4Rpy,3049,8.608730456654147,13.495168605208116,22.179438893296744,9.19135678526287,0.9366114990179809,True,None
Microglia,Human CM,Human DGU-CA4Upy,3050,10.67331536791365,13.495168605208116,26.582538852740626,11.016040578352719,0.9688885305022799,False,None
Microglia,Human CM,Human DTg,3051,7.673596197067733,13.495168605208116,26.3550330197651,10.921760137279952,0.7025970265429058,True,Weak
Microglia,Human CM,Human ETH,3052,9.883505570662564,13.495168605208116,20.64320956095495,8.55472968367253,1.1553264610483394,True,None
Microglia,Human CM,Human FI,3053,8.39207368510926,13.495168605208116,19.023258309328444,7.883407473941948,1.0645236482889757,True,None
Microglia,Human CM,Human GPe,3054,8.233648742049958,13.495168605208116,29.75997030621977,12.33279643904628,0.6676222041565362,True,Weak
Microglia,Human CM,Human GPi,3055,9.300970461908513,13.495168605208116,29.94729579845128,12.410425789471152,0.7494481349543494,False,Weak
Microglia,Human CM,Human Gpe,3056,9.709147622904444,13.495168605208116,25.660160009454735,10.63379858022981,0.913046034269968,False,None
Microglia,Human CM,Human HTHma,3057,8.596088074453801,13.495168605208116,18.263820750748,7.568689793723651,1.1357432143119568,True,None
Microglia,Human CM,Human HTHma-HTHtub,3058,8.960493880305663,13.495168605208116,19.47145015575511,8.069142162207587,1.1104642476461484,True,None
Microglia,Human CM,Human HTHpo,3059,7.62747161561644,13.495168605208116,23.120847378451792,9.581484836263702,0.796063631677235,True,None
Microglia,Human CM,Human HTHpo-HTHso,3060,8.250552911488233,13.495168605208116,26.973905884971195,11.178226558102992,0.7380914019413468,True,Weak
Microglia,Human CM,Human HTHso,3061,9.645922318490184,13.495168605208116,31.365674316976158,12.998214465417092,0.7420959504979718,True,Weak
