tier,cell_type,sample_a,sample_b,roi_a,roi_b,donor_a,donor_b,n_cells_a,n_cells_b,B,k_n,k_f,omega,raw_js,cosine,spearman,marker_jaccard,null_med_k_n,null_p95_k_n,cal_k_n,exceed_k_n,null_med_k_f,null_p95_k_f,cal_k_f,exceed_k_f,null_med_omega,null_p95_omega,cal_omega,exceed_omega,null_med_raw_js,null_p95_raw_js,cal_raw_js,exceed_raw_js,null_med_cosine,null_p95_cosine,cal_cosine,exceed_cosine,null_med_spearman,null_p95_spearman,cal_spearman,exceed_spearman,null_med_marker_jaccard,null_p95_marker_jaccard,cal_marker_jaccard,exceed_marker_jaccard
T1_techrep,Astrocyte,10X215_7,10X215_8,Human A23,Human A23,H18.30.002,H18.30.002,151,149,100,0.0007681560768344616,0.007175558315917885,9.341276509180341,0.0009658288295769541,0.0037106207923424117,0.02106652473777859,0.06763285024154586,0.0007613040237078744,0.000839461920851366,1.0090004162768178,0,0.007034574811435289,0.00875529680227538,1.0200415104340657,0,9.232915816992644,11.776201839268202,1.011736345736876,0,0.0009310436628808858,0.0011318881765417204,1.0373614773215192,0,0.003676169682137187,0.0040267215419124425,1.0093714689973712,0,0.021443427116550562,0.02290745692716613,0.9824234075680436,0,0.09523809523809523,0.11365045619629723,0.7101449275362316,0
T1_techrep,Astrocyte,10X379_5,10X379_6,Human A23,Human A23,H19.30.001,H19.30.001,94,104,100,0.004200874169516125,0.030099754439637992,7.165116884018692,0.003947262042983796,0.01802034744631209,0.09359400559662745,0.14814814814814814,0.004273708866855667,0.004709324274259175,0.9829574967297364,0,0.03023217223324024,0.0320544274565228,0.9956199709177147,0,7.0326869400203975,7.752178050056315,1.0188306326056809,0,0.003943462891355974,0.004225349301773399,1.000963404939387,0,0.01807917651662594,0.018845218980139418,0.9967460315319258,0,0.09428629929543908,0.09755250348767769,0.9926575366306151,0,0.1735159817351598,0.19819819819819817,0.8538011695906432,0
T1_techrep,Astrocyte,10X381_3,10X381_4,Human A23,Human A23,H19.30.002,H19.30.002,115,146,100,0.004570793684416642,0.03381052690004836,7.3970800772127845,0.004455696477346579,0.01940538050798757,0.10019637406801074,0.1651376146788991,0.004893076938645567,0.00529531243581301,0.934134848425634,0,0.03482697671979755,0.037060223478224,0.9708142964022661,0,7.0916454742543085,7.795073166288628,1.0430696379376738,0,0.004511079231950131,0.004774246848771109,0.9877229479342108,0,0.020022393142361428,0.020765459616525688,0.9691838717786215,0,0.10416524337787014,0.10723532749089165,0.9618983340204763,0,0.18181818181818177,0.20627802690582964,0.9082568807339453,0
T1_techrep,Astrocyte,10X227_5,10X227_6,Human A24,Human A24,H18.30.002,H18.30.002,228,240,100,0.000529847402864705,0.00551670536549963,10.411875826271258,0.0007614319618123104,0.002666739826024833,0.015118583108751915,0.0861244019138756,0.0005056452638453391,0.0005571878492798746,1.0478638696925846,0,0.00479803292688488,0.006114194585764836,1.1497848075589068,0,9.548913171056975,12.046939084397385,1.090372866498561,0,0.0006385945061956101,0.0007602948145917994,1.1923559542478643,1,0.0023826562208330015,0.0026184275428163374,1.1192297918213787,1,0.01422869692362383,0.015114946496005,1.0625416501528409,1,0.06763285024154586,0.0861244019138756,1.27341079972659,0
T1_techrep,Astrocyte,10X248_5,10X248_6,Human A24,Human A24,H19.30.001,H19.30.001,64,70,100,0.0028014940285075846,0.02788743143887809,9.954485412105026,0.0033308841062320085,0.011979135329873936,0.06220583844724359,0.1132075471698113,0.0024247848690375114,0.0026612066002047385,1.1553577656642189,1,0.023057119868959863,0.02821610763586715,1.209493275715712,0,9.633146684520785,11.383741541702355,1.0333576076548892,0,0.0029756388915609883,0.003440044785701162,1.119384517952937,0,0.011213212306930065,0.012101240806875625,1.0683054063348565,0,0.05987569791144065,0.06333324499993175,1.0389162985498614,0,0.14814814814814814,0.1651376146788991,0.7641509433962262,0
T1_techrep,Astrocyte,10X248_7,10X248_8,Human A24,Human A24,H19.30.002,H19.30.002,33,148,100,0.0031284116193790387,0.026596195487473547,8.501501312270618,0.003487051241249292,0.013538254795697924,0.0689252732225889,0.1132075471698113,0.0037449493018853314,0.004183594299760823,0.83536821654811,0,0.030159576582297933,0.0360980276942845,0.8818491007292224,0,8.108815417368941,9.558403271290954,1.0484270358479921,0,0.004093375848161402,0.004577246845748405,0.8518766344936418,0,0.015966145833598344,0.017366257675347146,0.8479350581408764,0,0.0796424734902958,0.08542374145268165,0.8654336085002087,0,0.15668202764976957,0.18222953517071158,0.7225305216426192,0
T1_techrep,Astrocyte,10X172_5,10X172_6,Human A25,Human A25,H18.30.002,H18.30.002,98,114,100,0.0009728799235237425,0.011594331453890173,11.917535939991284,0.0014665061806676512,0.004866836802518759,0.026863212265839098,0.1220657276995305,0.0009338534182318206,0.0010196536358968486,1.0417908255514186,0,0.009673187250425295,0.01253812118379654,1.1986050878298062,0,10.420658970334298,13.504267218101552,1.1436451354869515,0,0.0012580781944482302,0.0015129374033896457,1.1656717262402227,0,0.004647455017108226,0.00515919058905488,1.0472047141076017,0,0.025780031834160055,0.028131446832986344,1.042016256560388,0,0.09523809523809523,0.1220657276995305,1.2816901408450703,0
T1_techrep,Astrocyte,10X354_3,10X354_4,Human A25,Human A25,H19.30.001,H19.30.001,102,134,100,0.0018347468896265477,0.015164978093043197,8.265433329678483,0.0019040237123268613,0.007634468702755304,0.043780503192728304,0.1220657276995305,0.0016584366481146495,0.0018209980718762874,1.1063111103534355,1,0.014858893127124333,0.018340510489240968,1.0205994459547,0,9.04383121551482,11.040364049506726,0.9139305160294253,0,0.001923575317493605,0.0022080960522019052,0.9898357995192935,0,0.007524484721741664,0.008106700169686265,1.014616812324151,0,0.04242222473215701,0.04480867295039296,1.0320180864899735,0,0.1220657276995305,0.13953488372093026,1.0,0
T1_techrep,Astrocyte,10X330_5,10X330_6,Human A25,Human A25,H19.30.002,H19.30.002,128,137,100,0.001211782760211178,0.011128762592249585,9.183793463368112,0.0014855010102663231,0.005869184885304968,0.032948226484051824,0.10426540284360186,0.0012166571550580388,0.001283368622016815,0.9959936167501287,0,0.013217228128952761,0.016876461452747585,0.8419891435384756,0,10.838599584485763,14.095732672716478,0.8473228844539731,0,0.001527184203255501,0.0017306015711894159,0.9727058511341843,0,0.005928873714208138,0.0066317553953667615,0.9899325180834717,0,0.03273899272179015,0.035595621093277005,1.0063909651723162,0,0.1132075471698113,0.13953488372093026,0.9210110584518166,0
T1_techrep,Astrocyte,10X216_5,10X216_6,Human A29-A30,Human A29-A30,H18.30.002,H18.30.002,108,97,100,0.002780781691844385,0.0191782377486859,6.896707427603105,0.002618705535317455,0.010654104269781084,0.06357608279783733,0.0861244019138756,0.0026210522989813466,0.002822918638796738,1.0609409407531152,0,0.01920650212694244,0.021156189712866168,0.9985283953283252,0,7.340054234594539,8.134581434245474,0.9395989739555481,0,0.0026544768569588323,0.0029642147223430857,0.9865241538845588,0,0.010565265295579829,0.011124280392880603,1.008408589061973,0,0.06223935546125553,0.06453961830975821,1.0214772040403588,0,0.10873647500670658,0.13084112149532712,0.7920470284563085,0
T1_techrep,Astrocyte,10X379_7,10X379_8,Human A29-A30,Human A29-A30,H19.30.001,H19.30.001,96,111,100,0.005294200928270704,0.03867808086529255,7.3057447930912485,0.005014942062053004,0.021485134116554838,0.11064463280131531,0.15668202764976957,0.0052872356402210415,0.005721203915630269,1.0013173780258016,0,0.03789275949980036,0.04142718340485777,1.020724839675409,0,7.196404854365213,7.920211286432989,1.0151936892015896,0,0.005031270477121971,0.005601451043591972,0.9967546139403128,0,0.021851309109509776,0.02283218622975155,0.9832424230914578,0,0.111314739765071,0.11525386860505922,0.9939800697987531,0,0.15668202764976957,0.18181818181818177,1.0,0
T1_techrep,Astrocyte,10X381_5,10X381_6,Human A29-A30,Human A29-A30,H19.30.002,H19.30.002,122,103,100,0.006007362257420421,0.041982997953939324,6.988591024634986,0.00561353098761995,0.025258015493877073,0.13032986581925532,0.19004524886877827,0.006401322304059603,0.00676165401217877,0.9384564582243673,0,0.042381795841289205,0.04524855040823082,0.9905903494782691,0,6.649823414021055,7.209596711450719,1.0509438506140847,0,0.005624924305230353,0.005918905998194403,0.9979744940567806,0,0.025165103679857748,0.026055426024819063,1.0036920894585344,0,0.1295012819360779,0.13295925509438908,1.0063982678070045,0,0.19004524886877827,0.21468253968253967,1.0,0
