pair_type,cancer,sample_a,sample_b,omega,kn,kf
TN,TCGA-BRCA,TCGA-A8-A095-01,TCGA-E2-A1IG-11,209.71232286958283,0.002531946397020874,0.5309803603005184
TN,TCGA-BRCA,TCGA-AR-A2LK-01,TCGA-BH-A0BW-11,167.4744267766465,0.003010765535030908,0.5042262321381847
TN,TCGA-BRCA,TCGA-D8-A27V-01,TCGA-BH-A1FE-11,106.95741767480185,0.004677784432907374,0.5003237433831601
TN,TCGA-BRCA,TCGA-BH-A0B9-01,TCGA-BH-A0DK-11,36.34240488325473,0.006269701475898826,0.22785602953425488
TN,TCGA-BRCA,TCGA-AR-A0TU-01,TCGA-BH-A0BM-11,104.10729230258887,0.005495936077453127,0.5721670236917564
TN,TCGA-BRCA,TCGA-HN-A2OB-01,TCGA-E2-A1LB-11,262.0152500555846,0.0015322984244294914,0.4014855548366715
TN,TCGA-BRCA,TCGA-BH-A0B0-01,TCGA-BH-A1FE-11,64.70552154745604,0.008461564305425495,0.5475099314898944
TN,TCGA-BRCA,TCGA-BH-A0GZ-01,TCGA-BH-A1FR-11,67.86209966986848,0.005881761035553282,0.3991486536290657
TN,TCGA-BRCA,TCGA-A7-A0CE-01,TCGA-BH-A0C3-11,116.86246490413308,0.00478671612508565,0.5593874451738696
TN,TCGA-BRCA,TCGA-A8-A06Y-01,TCGA-BH-A0BS-11,129.46999561143193,0.003352945400551495,0.4341058262947729
TN,TCGA-BRCA,TCGA-E9-A1ND-01,TCGA-E9-A1N6-11,146.22056525349922,0.0035461562849284506,0.5185209764594869
TN,TCGA-BRCA,TCGA-B6-A0IH-01,TCGA-BH-A18S-11,203.87919583412688,0.001982600697688546,0.40421103590491964
TN,TCGA-BRCA,TCGA-EW-A1J3-01,TCGA-BH-A0DD-11,87.60156913415678,0.0067176629322638366,0.5884778137806728
TN,TCGA-BRCA,TCGA-AN-A0FD-01,TCGA-E2-A153-11,78.37407781586941,0.004599740284121145,0.3605004029604999
TN,TCGA-BRCA,TCGA-C8-A12M-01,TCGA-E9-A1RD-11,127.50741071815243,0.004684205785902682,0.5972709510314392
TN,TCGA-BRCA,TCGA-LL-A6FR-01,TCGA-E9-A1RB-11,22.22128352681742,0.020851567075179264,0.4633485839560095
TN,TCGA-BRCA,TCGA-E2-A156-01,TCGA-BH-A0HK-11,106.66266733211863,0.0028849496603638425,0.3077164258932972
TN,TCGA-BRCA,TCGA-A8-A07O-01,TCGA-BH-A1FM-11,96.48281821371899,0.006203092495222137,0.5984918455794019
TN,TCGA-BRCA,TCGA-GM-A2DL-01,TCGA-E9-A1ND-11,193.3789141060987,0.002885193599664421,0.5579356052889718
TN,TCGA-BRCA,TCGA-E9-A1NH-01,TCGA-BH-A0BZ-11,242.91684779874072,0.0022739910594677957,0.5523907400884357
TN,TCGA-BRCA,TCGA-AO-A124-01,TCGA-BH-A0BS-11,109.40453588823335,0.005148960543759669,0.5633196385968523
TN,TCGA-BRCA,TCGA-A8-A08J-01,TCGA-BH-A0BZ-11,154.6701667355065,0.004052372911320112,0.6267811938683316
TN,TCGA-BRCA,TCGA-A7-A26H-01,TCGA-BH-A1FE-11,112.53290318525521,0.004779860732521219,0.5378916050518134
TN,TCGA-BRCA,TCGA-E9-A1NA-01,TCGA-BH-A18J-11,113.77578781394614,0.004172410217625139,0.4747192595932586
TN,TCGA-BRCA,TCGA-BH-A18P-01,TCGA-BH-A0DD-11,121.82139098124289,0.0038534885415342653,0.46943733425998513
TN,TCGA-BRCA,TCGA-BH-A0BS-01,TCGA-BH-A1F8-11,145.92686413222015,0.0029113055069728295,0.4248376831634084
TN,TCGA-BRCA,TCGA-AN-A046-01,TCGA-E2-A1LS-11,91.47621101214516,0.005846248998755007,0.5347927070396553
TN,TCGA-BRCA,TCGA-AO-A03U-01,TCGA-BH-A0BS-11,270.9649939509021,0.0018829011835476625,0.5102003078101388
TN,TCGA-BRCA,TCGA-E9-A1NI-01,TCGA-BH-A0HK-11,169.16757617154065,0.003086058984068197,0.5220611182572241
TN,TCGA-BRCA,TCGA-S3-AA0Z-01,TCGA-E2-A1L7-11,123.4665433903015,0.004064846398993542,0.5018725342962469
TN,TCGA-BRCA,TCGA-D8-A1JU-01,TCGA-BH-A1FH-11,322.0615699896491,0.001266908981246367,0.40802269553419185
TN,TCGA-BRCA,TCGA-GM-A5PV-01,TCGA-BH-A0B7-11,74.61487072764604,0.005686323752468714,0.42428431170599623
TN,TCGA-BRCA,TCGA-E9-A3Q9-01,TCGA-E9-A1NA-11,85.66679501955184,0.0035811892627939305,0.3067890065019876
TN,TCGA-BRCA,TCGA-A8-A092-01,TCGA-BH-A0BM-11,138.78956123148797,0.004050239953435252,0.5621310260195209
TN,TCGA-BRCA,TCGA-A2-A0ST-01,TCGA-BH-A0H5-11,147.92057399866624,0.003259584328766542,0.4821595849082041
TN,TCGA-BRCA,TCGA-AN-A0XR-01,TCGA-E9-A1R7-11,95.70210409293993,0.007008859988218724,0.67076264816535
TN,TCGA-BRCA,TCGA-AN-A0FF-01,TCGA-BH-A1F0-11,193.78109170470108,0.0031400854357582567,0.608489183787267
TN,TCGA-BRCA,TCGA-B6-A0RH-01,TCGA-BH-A0H5-11,52.79542540218935,0.008841970139253934,0.4668155748953669
TN,TCGA-BRCA,TCGA-LL-A5YN-01,TCGA-BH-A1F2-11,42.788379650320614,0.013648489850055325,0.5839967653577147
TN,TCGA-BRCA,TCGA-E2-A14Y-01,TCGA-BH-A0BM-11,70.03032171216874,0.006094080344503455,0.42677040706538105
TN,TCGA-BRCA,TCGA-E2-A1L8-01,TCGA-BH-A0AU-11,102.88880890766,0.004897083043156952,0.5038550414323177
TN,TCGA-BRCA,TCGA-LL-A5YO-01,TCGA-BH-A208-11,68.90349315305042,0.00862841125753034,0.5945276760049449
TN,TCGA-BRCA,TCGA-AN-A04D-01,TCGA-BH-A1F0-11,90.78728480333419,0.006841501584885371,0.6211213528694504
TN,TCGA-BRCA,TCGA-E9-A1RH-01,TCGA-E2-A15K-11,51.47526712852512,0.01227813425126886,0.6320202404239583
TN,TCGA-BRCA,TCGA-AN-A0AR-01,TCGA-BH-A0B8-11,62.190403961691246,0.01058100580949952,0.6580370256137771
TN,TCGA-BRCA,TCGA-AO-A1KT-01,TCGA-BH-A0DT-11,117.81016071772652,0.004420691446648119,0.5208023698130938
TN,TCGA-BRCA,TCGA-C8-A1HE-01,TCGA-E2-A15I-11,127.38118485162242,0.004582831360093571,0.5837664886238914
TN,TCGA-BRCA,TCGA-A2-A0CL-01,TCGA-BH-A1F8-11,223.50875565658419,0.00227357434157913,0.508163771979089
TN,TCGA-BRCA,TCGA-AR-A2LH-01,TCGA-GI-A2C9-11,172.72416025818296,0.002424580525874813,0.4187836353100707
TN,TCGA-BRCA,TCGA-LL-A8F5-01,TCGA-BH-A1FU-11,26.55577671493127,0.01397693861542476,0.3711684610295205
TN,TCGA-BRCA,TCGA-PL-A8LZ-01,TCGA-BH-A1FE-11,61.103218151712326,0.009321308673473186,0.5695619573346803
TN,TCGA-BRCA,TCGA-GM-A5PX-01,TCGA-BH-A1F8-11,118.69880059060971,0.0043217909200799,0.5129913986168717
TN,TCGA-BRCA,TCGA-AQ-A54O-01,TCGA-BH-A0DT-11,25.74877181885212,0.013504413972259925,0.3477220739190392
TN,TCGA-BRCA,TCGA-A2-A0SU-01,TCGA-E9-A1ND-11,128.37810738697382,0.004450956629576531,0.5714053881665391
TN,TCGA-BRCA,TCGA-EW-A1P1-01,TCGA-BH-A18R-11,238.8911539006738,0.001825684694223648,0.43613992326188605
TN,TCGA-BRCA,TCGA-AR-A1AK-01,TCGA-BH-A0BA-11,181.44294498930307,0.002254468101071142,0.40905733164278973
TN,TCGA-BRCA,TCGA-A8-A07P-01,TCGA-E9-A1N4-11,90.85972911910207,0.005484061481149803,0.49828034064977283
TN,TCGA-BRCA,TCGA-A7-A425-01,TCGA-BH-A1EN-11,55.84133621945439,0.006295985471494094,0.3515762415465018
TN,TCGA-BRCA,TCGA-C8-A26V-01,TCGA-BH-A0AU-11,148.53373885204198,0.003723364655510851,0.553045273392572
TN,TCGA-BRCA,TCGA-LL-A8F5-01,TCGA-BH-A0C0-11,29.709557296803514,0.013439670271897275,0.39928665399307894
TN,TCGA-BRCA,TCGA-BH-A1FD-01,TCGA-A7-A13F-11,122.14264255910358,0.0047972749493547795,0.5859518393967825
TN,TCGA-BRCA,TCGA-A2-A0ST-01,TCGA-E9-A1N9-11,179.76144923610457,0.0030661102040646752,0.5511684138002744
TN,TCGA-BRCA,TCGA-B6-A0RP-01,TCGA-BH-A0E1-11,220.51205878932382,0.002796525091648041,0.616667505415312
TN,TCGA-BRCA,TCGA-A7-A6VW-01,TCGA-BH-A0DK-11,28.312253377110828,0.012046918795151303,0.34107541734180236
TN,TCGA-BRCA,TCGA-B6-A0IB-01,TCGA-BH-A1FJ-11,38.435937282837195,0.013209327281720327,0.5077128749486728
TN,TCGA-BRCA,TCGA-AN-A04C-01,TCGA-BH-A18P-11,62.64161072239158,0.00969973942114483,0.6076073009279903
TN,TCGA-BRCA,TCGA-A8-A06X-01,TCGA-E9-A1ND-11,97.83942306044263,0.00562426079084446,0.5502744309176908
TN,TCGA-BRCA,TCGA-AR-A0TV-01,TCGA-BH-A18S-11,116.74927443663404,0.004311744455527204,0.5033930367389807
TN,TCGA-BRCA,TCGA-D8-A27F-01,TCGA-BH-A1F6-11,90.22685199486064,0.006710668597115033,0.6054825022984571
TN,TCGA-BRCA,TCGA-E2-A15M-01,TCGA-E9-A1NA-11,124.57901922916807,0.00353608867315087,0.4405224588085056
TN,TCGA-BRCA,TCGA-E2-A15C-01,TCGA-E2-A15K-11,61.23522778430587,0.00729574356789834,0.44675651923613924
TN,TCGA-BRCA,TCGA-B6-A0X5-01,TCGA-BH-A1FC-11,169.11004202827863,0.0031075966491226435,0.5255257999400681
TN,TCGA-BRCA,TCGA-A2-A3Y0-01,TCGA-BH-A0DL-11,42.71416698322544,0.009194317121498867,0.39272759682443126
TN,TCGA-BRCA,TCGA-EW-A1J5-01,TCGA-BH-A0BT-11,195.69895479117847,0.002406068668613046,0.4708651236033754
TN,TCGA-BRCA,TCGA-EW-A1PG-01,TCGA-BH-A18U-11,228.8107979082688,0.0017935339570850893,0.410379935796214
TN,TCGA-BRCA,TCGA-C8-A273-01,TCGA-BH-A1FC-11,146.21037352381228,0.0038922841918098685,0.5690923255453507
TN,TCGA-BRCA,TCGA-A2-A0YM-01,TCGA-BH-A0BQ-11,122.558040407199,0.004253123687944591,0.5212545048039284
TN,TCGA-BRCA,TCGA-AR-A1AQ-01,TCGA-BH-A0BV-11,49.046594744700336,0.006346504866184712,0.3112744522170302
TN,TCGA-BRCA,TCGA-D8-A1XB-01,TCGA-BH-A0AY-11,314.30871824567,0.0018182710196825427,0.5714984336196673
TN,TCGA-BRCA,TCGA-A2-A4S0-01,TCGA-BH-A0DO-11,142.1873514073745,0.003108993345592619,0.44205952935296666
TN,TCGA-BRCA,TCGA-A2-A0CQ-01,TCGA-BH-A1F0-11,88.91199564608328,0.006002361988116942,0.5336819829536693
TN,TCGA-BRCA,TCGA-AN-A0FX-01,TCGA-BH-A0DL-11,147.00427140920056,0.003338645801546968,0.4907951935497984
TN,TCGA-BRCA,TCGA-V7-A7HQ-01,TCGA-BH-A18V-11,57.32032609889583,0.008611077374941992,0.4935897631944989
TN,TCGA-BRCA,TCGA-C8-A12T-01,TCGA-BH-A18K-11,110.54896061487906,0.005326745537288147,0.5888661826071502
TN,TCGA-BRCA,TCGA-AN-A0FX-01,TCGA-E9-A1R7-11,59.30645383941405,0.005968324934993727,0.35396018725582934
TN,TCGA-BRCA,TCGA-BH-A18Q-01,TCGA-BH-A1FJ-11,52.21997409111456,0.006900404471163139,0.3603389427023502
TN,TCGA-BRCA,TCGA-LL-A441-01,TCGA-BH-A0B3-11,128.8823530998261,0.0035759891582657056,0.46088189737675056
TN,TCGA-BRCA,TCGA-E9-A5FL-01,TCGA-E9-A1N9-11,30.378517715261594,0.015303666697639613,0.4649027098827039
TN,TCGA-BRCA,TCGA-B6-A0RV-01,TCGA-BH-A0AZ-11,148.26134401109684,0.0031082591647632473,0.4608346813026083
TN,TCGA-BRCA,TCGA-BH-A0EA-01,TCGA-E9-A1RC-11,32.06283214772971,0.003629892621461202,0.11638463783619309
TN,TCGA-BRCA,TCGA-E2-A153-01,TCGA-E9-A1RF-11,90.83593736126637,0.006181092667423784,0.5614653463622897
TN,TCGA-BRCA,TCGA-EW-A1P6-01,TCGA-BH-A209-11,125.9282692243928,0.004218768475916545,0.5312622124306
TN,TCGA-BRCA,TCGA-AR-A0TR-01,TCGA-BH-A0DT-11,80.96358037331265,0.0023259430898677127,0.18831668030025572
TN,TCGA-BRCA,TCGA-AR-A1AR-01,TCGA-BH-A18J-11,107.39448773431809,0.005046176865923294,0.541931579532599
TN,TCGA-BRCA,TCGA-E2-A1IO-01,TCGA-A7-A0DC-11,182.93838924307752,0.002491147937483498,0.4557265910494459
TN,TCGA-BRCA,TCGA-W8-A86G-01,TCGA-E2-A1BC-11,26.80919846134441,0.005148741427990393,0.13803363076914027
TN,TCGA-BRCA,TCGA-BH-A18I-01,TCGA-BH-A1F0-11,231.75774800075976,0.0019438063497304917,0.450492182163116
TN,TCGA-BRCA,TCGA-AR-A1AQ-01,TCGA-BH-A0BS-11,106.00659669547424,0.004824357521862948,0.5114137221349031
TN,TCGA-BRCA,TCGA-B6-A0WZ-01,TCGA-BH-A0DL-11,76.54911150304211,0.004781436976097168,0.36601475222803065
TN,TCGA-BRCA,TCGA-E2-A10C-01,TCGA-E2-A15K-11,109.5869747321425,0.005099781989567381,0.5588696800301559
TN,TCGA-BRCA,TCGA-AR-A24L-01,TCGA-BH-A0E1-11,88.47463760323551,0.00522796707426966,0.4625424922976556
TN,TCGA-BRCA,TCGA-A8-A09T-01,TCGA-BH-A0BJ-11,145.61491868146587,0.003158937989868377,0.45998849851447693
TN,TCGA-BRCA,TCGA-BH-A209-01,TCGA-E9-A1RC-11,92.79943420404142,0.006228199088397855,0.5779733515134475
TN,TCGA-BRCA,TCGA-A2-A0YD-01,TCGA-BH-A0B5-11,29.909438244371923,0.004817219640692483,0.14408033335286732
TN,TCGA-BRCA,TCGA-BH-A0HW-01,TCGA-BH-A1ET-11,84.4886338938628,0.004775428587147408,0.4034694375857838
TN,TCGA-BRCA,TCGA-D8-A1J9-01,TCGA-BH-A0B7-11,123.80838727380109,0.004589192110948043,0.568180474146128
TN,TCGA-BRCA,TCGA-BH-A1FG-01,TCGA-E9-A1N4-11,67.57922263691566,0.006123253191934653,0.41380469071995635
TN,TCGA-BRCA,TCGA-S3-AA11-01,TCGA-BH-A0E1-11,154.8200903067168,0.003432566947706073,0.5314303248277055
TN,TCGA-BRCA,TCGA-E2-A1AZ-01,TCGA-BH-A18Q-11,137.75736583563602,0.004051294055548993,0.5580955973180002
TN,TCGA-BRCA,TCGA-D8-A142-01,TCGA-BH-A1F2-11,127.11962353776215,0.004736262636419216,0.6020719233175795
TN,TCGA-BRCA,TCGA-A8-A09R-01,TCGA-BH-A0BS-11,169.857562785265,0.003559494033058116,0.6046069812039451
TN,TCGA-BRCA,TCGA-GI-A2C9-01,TCGA-BH-A0DH-11,110.58817722367797,0.005048169500197991,0.5582678633430612
TN,TCGA-BRCA,TCGA-E2-A158-01,TCGA-E9-A1NF-11,108.71226159407118,0.006371646211290079,0.6926760697066396
TN,TCGA-BRCA,TCGA-AN-A0AL-01,TCGA-BH-A0DH-11,126.35112941957361,0.004714189929284408,0.5956432218634647
TN,TCGA-BRCA,TCGA-OL-A5RU-01,TCGA-E9-A1N9-11,172.7748525497472,0.0030301596226119955,0.5235353819989852
TN,TCGA-BRCA,TCGA-B6-A3ZX-01,TCGA-BH-A208-11,131.20954010182245,0.004502285731553376,0.5907428402441157
TN,TCGA-BRCA,TCGA-E2-A14P-01,TCGA-BH-A0AU-11,91.90290793992334,0.006443960383066401,0.5922186978534646
TN,TCGA-BRCA,TCGA-AO-A128-01,TCGA-BH-A18L-11,177.1152880273123,0.0030024242817134773,0.5317752414358787
TN,TCGA-BRCA,TCGA-AO-A1KQ-01,TCGA-E9-A1RI-11,52.91081115007178,0.012556295209573094,0.664363764578273
TN,TCGA-BRCA,TCGA-E9-A1RI-01,TCGA-E9-A1RD-11,199.02903766568087,0.0028816736057397574,0.5735367246169766
TN,TCGA-BRCA,TCGA-E9-A5UP-01,TCGA-BH-A0DQ-11,36.43686303407087,0.0060774983770838596,0.2214449759555926
TN,TCGA-BRCA,TCGA-E9-A1NF-01,TCGA-A7-A13G-11,91.68690825676033,0.006739677266653058,0.6179401712277921
TN,TCGA-BRCA,TCGA-BH-A0EB-01,TCGA-BH-A0BS-11,203.92286795146694,0.002548715688623049,0.5197414128169102
TN,TCGA-BRCA,TCGA-S3-AA15-01,TCGA-E2-A15M-11,103.60864219093195,0.005350599950001589,0.554368395726533
TN,TCGA-BRCA,TCGA-EW-A1IW-01,TCGA-BH-A1EU-11,79.4917758751717,0.00350588047744448,0.27868866515815655
TN,TCGA-BRCA,TCGA-C8-A12Y-01,TCGA-BH-A1FE-11,40.804488062710966,0.015004385133688992,0.6122462540759304
TN,TCGA-BRCA,TCGA-A2-A0EY-01,TCGA-BH-A1EV-11,88.4394169388831,0.005984769501599477,0.5292895252350678
TN,TCGA-BRCA,TCGA-AN-A041-01,TCGA-E2-A153-11,187.0078849392376,0.0025171477078021953,0.4707264689157386
TN,TCGA-BRCA,TCGA-BH-A0DI-01,TCGA-BH-A0DT-11,219.1186559918042,0.0021530028840891073,0.4717630983080834
TN,TCGA-BRCA,TCGA-LL-A9Q3-01,TCGA-E9-A1RF-11,39.469121396761366,0.01675998036742169,0.6615016997291039
TN,TCGA-BRCA,TCGA-AQ-A04J-01,TCGA-BH-A1FU-11,149.25713966268953,0.003573771456252733,0.5334109053684475
TN,TCGA-BRCA,TCGA-BH-A0DI-01,TCGA-BH-A1F2-11,139.27539078326194,0.0027017459230070985,0.37628671922389834
TN,TCGA-BRCA,TCGA-BH-A0BO-01,TCGA-BH-A1F0-11,211.35179707165173,0.0015778566002049724,0.33348282797468765
TN,TCGA-BRCA,TCGA-E9-A22H-01,TCGA-BH-A0DL-11,154.41147613487104,0.0032151619452972665,0.4964579019860144
TN,TCGA-BRCA,TCGA-AR-A24H-01,TCGA-BH-A0BS-11,137.51325564607657,0.004446464374206947,0.6114477922114918
TN,TCGA-BRCA,TCGA-D8-A1XK-01,TCGA-BH-A209-11,120.0119985762108,0.004842002463252374,0.5810983927258531
TN,TCGA-BRCA,TCGA-AO-A125-01,TCGA-E9-A1R7-11,56.52444780998918,0.008916778087419603,0.5040159576356045
TN,TCGA-BRCA,TCGA-B6-A0IJ-01,TCGA-E2-A158-11,91.89015822957356,0.006662429499489584,0.6122117009014765
TN,TCGA-BRCA,TCGA-E2-A572-01,TCGA-BH-A1FC-11,12.701745048426153,0.018747402312463135,0.23812472449318162
TN,TCGA-BRCA,TCGA-BH-A0HN-01,TCGA-BH-A0AY-11,56.7271435298191,0.006827067406142539,0.3872800326359976
TN,TCGA-BRCA,TCGA-BH-A0W4-01,TCGA-BH-A1FE-11,98.03603778101876,0.004905933065197473,0.48095823933084864
TN,TCGA-BRCA,TCGA-A2-A0CR-01,TCGA-E2-A1LB-11,46.3557313634453,0.011856675623414775,0.5496248700625257
TN,TCGA-BRCA,TCGA-AN-A0FD-01,TCGA-BH-A0BZ-11,107.56444947487071,0.00503397922525037,0.5414772040319922
TN,TCGA-BRCA,TCGA-AR-A0U4-01,TCGA-E2-A15K-11,74.64782960030024,0.008184158475161999,0.6109296672757459
TN,TCGA-BRCA,TCGA-AO-A0JL-01,TCGA-E2-A15M-11,35.8960864579865,0.012762785529606645,0.4581340528154991
TN,TCGA-BRCA,TCGA-E2-A573-01,TCGA-BH-A209-11,79.39001512101679,0.006865683302837164,0.545066701228355
TN,TCGA-BRCA,TCGA-D8-A1JN-01,TCGA-BH-A1ET-11,73.24188275866555,0.004765211844874936,0.34901308726253444
TN,TCGA-BRCA,TCGA-A1-A0SO-01,TCGA-BH-A0B8-11,89.39822048419045,0.007446342586101008,0.6656897763130748
TN,TCGA-BRCA,TCGA-A7-A425-01,TCGA-BH-A0BS-11,90.26875886474333,0.0049762040311154155,0.4491957617465212
TN,TCGA-BRCA,TCGA-C8-A12X-01,TCGA-BH-A0HK-11,34.89495717793093,0.005593381385278683,0.1951808039191356
TN,TCGA-BRCA,TCGA-LL-A6FR-01,TCGA-BH-A0BQ-11,20.54740177505246,0.020774643570861683,0.42686494818400555
TN,TCGA-BRCA,TCGA-A7-A26E-01,TCGA-A7-A0DB-11,124.28384763832952,0.0050653940137001295,0.6295466578268133
TN,TCGA-BRCA,TCGA-A2-A0CQ-01,TCGA-BH-A1FE-11,45.80794174281621,0.013049065189194974,0.5977508179848544
TN,TCGA-BRCA,TCGA-AO-A03O-01,TCGA-BH-A0B5-11,68.69650548431754,0.006998522196266532,0.4807740184379418
TN,TCGA-BRCA,TCGA-BH-A2L8-01,TCGA-BH-A0HA-11,125.6086851549946,0.004031133097111321,0.5063453280129342
TN,TCGA-BRCA,TCGA-A8-A08T-01,TCGA-BH-A0E1-11,209.78932622179627,0.0027845556549089415,0.5841700546704395
TN,TCGA-BRCA,TCGA-BH-A0E9-01,TCGA-BH-A0BZ-11,222.68820719320112,0.0018733580785700577,0.4171747519476662
TN,TCGA-BRCA,TCGA-EW-A1J2-01,TCGA-E2-A15M-11,256.53781543616117,0.0013489234279378207,0.3460498693938265
TN,TCGA-BRCA,TCGA-EW-A1PE-01,TCGA-BH-A1F6-11,116.66463735838087,0.004807657597282277,0.5608836301302016
TN,TCGA-BRCA,TCGA-E2-A573-01,TCGA-BH-A0DO-11,88.2176272695365,0.006591619313144951,0.5814970156696995
TN,TCGA-BRCA,TCGA-B6-A0X0-01,TCGA-BH-A0HA-11,119.26571697396828,0.004115288632677888,0.49081284933114994
TN,TCGA-BRCA,TCGA-A8-A081-01,TCGA-BH-A18V-11,70.08031147304929,0.009089381934942038,0.6369867170982455
TN,TCGA-BRCA,TCGA-E9-A1R5-01,TCGA-E2-A153-11,140.06762626925376,0.00338862097098182,0.47463609573163734
TN,TCGA-BRCA,TCGA-E9-A247-01,TCGA-BH-A1FJ-11,55.9725287491411,0.010064059855335927,0.563310879585867
TN,TCGA-BRCA,TCGA-C8-A12Z-01,TCGA-E9-A1RH-11,115.56465114719431,0.005630770574950478,0.6507180371840388
TN,TCGA-BRCA,TCGA-A2-A0CQ-01,TCGA-E9-A1NA-11,79.09313430666363,0.005861652661765016,0.46361648123599275
TN,TCGA-BRCA,TCGA-D8-A27R-01,TCGA-BH-A1F0-11,134.6977031325855,0.004191386423394611,0.5645701241723566
TN,TCGA-BRCA,TCGA-AR-A2LL-01,TCGA-E9-A1NA-11,168.49374801984507,0.003271691556882558,0.5512595727840244
TN,TCGA-BRCA,TCGA-AR-A1AM-01,TCGA-BH-A1FJ-11,51.63893492752956,0.008949245240731377,0.4621294926366312
TN,TCGA-BRCA,TCGA-A2-A3XX-01,TCGA-E2-A1IG-11,86.91740394315315,0.006939121912994777,0.6031304623225526
TN,TCGA-BRCA,TCGA-B6-A1KF-01,TCGA-E2-A153-11,49.49808039249998,0.007192152790220804,0.3559977570054924
TN,TCGA-BRCA,TCGA-E9-A1R4-01,TCGA-BH-A18P-11,114.77900419534606,0.004583125267584659,0.5260465543158961
TN,TCGA-BRCA,TCGA-AR-A1AR-01,TCGA-E9-A1N5-11,94.40525044964278,0.004700135192461718,0.44371743999152846
TN,TCGA-BRCA,TCGA-B6-A0WW-01,TCGA-BH-A0DO-11,107.60506466904503,0.004939990610125353,0.5315680090670138
TN,TCGA-BRCA,TCGA-AN-A049-01,TCGA-BH-A0BM-11,132.53021248440785,0.004147756664647403,0.5497030720993391
TN,TCGA-BRCA,TCGA-E9-A5FL-01,TCGA-BH-A0BA-11,31.241197103752118,0.015082806675478944,0.4712049362264259
TN,TCGA-BRCA,TCGA-A1-A0SN-01,TCGA-BH-A18U-11,135.17640607881822,0.0036011288168712593,0.48678765129152357
TN,TCGA-BRCA,TCGA-AO-A12D-01,TCGA-BH-A1EO-11,124.81597616830933,0.005179660299308768,0.6465043564784612
TN,TCGA-BRCA,TCGA-AN-A0XV-01,TCGA-BH-A0DV-11,246.69996160712168,0.002109909131170592,0.5205145016543005
TN,TCGA-BRCA,TCGA-A8-A086-01,TCGA-BH-A0H9-11,102.24399335111299,0.006008726912234546,0.6143562344631627
TN,TCGA-BRCA,TCGA-BH-A1FC-01,TCGA-BH-A0H5-11,62.54122908308566,0.007089747412531081,0.44340151706832015
TN,TCGA-BRCA,TCGA-AO-A1KO-01,TCGA-BH-A0HK-11,82.04469502015462,0.0033375137717930933,0.27382529953233026
TN,TCGA-BRCA,TCGA-AR-A24N-01,TCGA-A7-A0DB-11,158.4832903177192,0.003731294519917879,0.59134783266106
TN,TCGA-BRCA,TCGA-E2-A2P5-01,TCGA-BH-A204-11,76.0004962148947,0.00837201518689579,0.6362773085227145
TN,TCGA-BRCA,TCGA-E2-A14Y-01,TCGA-E2-A1LH-11,75.04917863662705,0.006636073048339892,0.4980318316505668
TN,TCGA-BRCA,TCGA-A2-A04V-01,TCGA-E9-A1NG-11,104.453009104558,0.005364975641405181,0.5603878495174273
TN,TCGA-BRCA,TCGA-BH-A0H5-01,TCGA-BH-A0DO-11,259.5001661808151,0.0017782945369775793,0.4614677278641175
TN,TCGA-BRCA,TCGA-E9-A229-01,TCGA-E2-A158-11,219.26375628482091,0.002603526848155803,0.570859076315022
TN,TCGA-BRCA,TCGA-A1-A0SI-01,TCGA-BH-A1FR-11,194.24294922538724,0.0025287252297310097,0.49118704640359623
TN,TCGA-BRCA,TCGA-BH-A201-01,TCGA-BH-A18M-11,235.45997253759845,0.001637680271126567,0.38560815166482826
TN,TCGA-BRCA,TCGA-GM-A3XN-01,TCGA-A7-A0D9-11,17.9343287751144,0.005906703134896063,0.10593275599822488
TN,TCGA-BRCA,TCGA-BH-A0HF-01,TCGA-E9-A1N4-11,125.17664892281626,0.004008558177581606,0.5017778796818169
TN,TCGA-BRCA,TCGA-E9-A1RA-01,TCGA-BH-A0AZ-11,146.28746980550153,0.0030337326062204965,0.4437970670304463
TN,TCGA-BRCA,TCGA-D8-A1Y2-01,TCGA-BH-A0BT-11,206.03382928884145,0.0027382318146642374,0.564168386255806
TN,TCGA-BRCA,TCGA-AN-A0FV-01,TCGA-BH-A1FU-11,101.6184320460337,0.0049955638327698094,0.5076413638719426
TN,TCGA-BRCA,TCGA-BH-A0AW-01,TCGA-BH-A1FM-11,65.32001163452138,0.008063154847220248,0.526685368431374
TN,TCGA-BRCA,TCGA-AO-A12B-01,TCGA-BH-A0E0-11,139.45409612129927,0.003625103342489889,0.5055355099732283
TN,TCGA-BRCA,TCGA-C8-A134-01,TCGA-BH-A0E0-11,105.34501432300239,0.00567858683009506,0.5982108109507768
TN,TCGA-BRCA,TCGA-E2-A15F-01,TCGA-BH-A1F8-11,133.82242602350837,0.0037518455287429238,0.5020810707218306
TN,TCGA-BRCA,TCGA-E2-A1B4-01,TCGA-BH-A0DQ-11,76.34495755641207,0.004922535232743223,0.37581074341372434
TN,TCGA-BRCA,TCGA-A8-A07U-01,TCGA-BH-A0AY-11,122.18505176239486,0.004398000905298436,0.5373699682649489
TN,TCGA-BRCA,TCGA-AN-A0FZ-01,TCGA-BH-A1FU-11,87.35050593811296,0.004687900108568765,0.4094904462708163
TN,TCGA-BRCA,TCGA-E9-A229-01,TCGA-BH-A0BT-11,272.7070380100908,0.0017315984436673598,0.4722190825954088
