cell_type,region_a,region_b,omega,expected_omega,residual,tier
Oligodendrocyte,Human HTHma-HTHtub,Human PB,14.005678550917752,6.41,2.1866,None
Oligodendrocyte,Human HTHma-HTHtub,Human PN,8.29237646034962,5.28,1.5708,None
Oligodendrocyte,Human HTHma-HTHtub,Human PTR,11.202236339918455,4.94,2.27,None
Oligodendrocyte,Human HTHma-HTHtub,Human Pir,4.220325827232601,3.99,1.0565,None
Oligodendrocyte,Human HTHma-HTHtub,Human PnAN,16.06149323024993,7.92,2.0274,None
Oligodendrocyte,Human HTHma-HTHtub,Human PnEN,13.541212064981181,6.83,1.983,None
Oligodendrocyte,Human HTHma-HTHtub,Human PnRF,11.952286008895818,6.42,1.8607,None
Oligodendrocyte,Human HTHma-HTHtub,Human Pro,7.406847720638718,6.02,1.2299,None
Oligodendrocyte,Human HTHma-HTHtub,Human Pu,11.349952528817221,6.69,1.6958,None
Oligodendrocyte,Human HTHma-HTHtub,Human Pul,11.913597461161688,6.69,1.781,None
Oligodendrocyte,Human HTHma-HTHtub,Human RN,15.850142420376205,6.58,2.4105,None
Oligodendrocyte,Human HTHma-HTHtub,Human S1C,8.352770629415028,6.52,1.281,None
Oligodendrocyte,Human HTHma-HTHtub,Human SC,8.622459722947974,4.73,1.8237,None
Oligodendrocyte,Human HTHma-HTHtub,Human SEP,6.181216292202087,5.33,1.1597,None
Oligodendrocyte,Human HTHma-HTHtub,Human SI,4.687230818894276,3.91,1.2002,None
Oligodendrocyte,Human HTHma-HTHtub,Human SN,11.441176121172411,6.08,1.8816,None
Oligodendrocyte,Human HTHma-HTHtub,Human SN-RN,11.027121118425034,5.58,1.9767,None
Oligodendrocyte,Human HTHma-HTHtub,Human STG,11.02323734817065,7.04,1.566,None
Oligodendrocyte,Human HTHma-HTHtub,Human STH,18.658216814306833,7.96,2.3433,None
Oligodendrocyte,Human HTHma-HTHtub,Human SpC,14.765318979532143,7.4,1.994,None
Oligodendrocyte,Human HTHma-HTHtub,Human Sub,7.992923017858908,5.17,1.5446,None
Oligodendrocyte,Human HTHma-HTHtub,Human TF,5.349713876570048,6.02,0.8885,None
Oligodendrocyte,Human HTHma-HTHtub,Human TH-TL,5.476112761724989,5.45,1.0057,None
Oligodendrocyte,Human HTHma-HTHtub,Human V1C,9.159398332427667,6.54,1.4007,None
Oligodendrocyte,Human HTHma-HTHtub,Human V2,6.177008847039461,5.23,1.1808,None
Oligodendrocyte,Human HTHma-HTHtub,Human VA,5.876827512727273,4.6,1.2786,None
Oligodendrocyte,Human HTHma-HTHtub,Human VLN,13.722330724086925,6.2,2.212,None
Oligodendrocyte,Human HTHma-HTHtub,Human VPL,11.764552899662872,5.63,2.0897,None
Oligodendrocyte,Human HTHpo,Human HTHpo-HTHso,10.219045508267849,5.81,1.7602,None
Oligodendrocyte,Human HTHpo,Human HTHso,4.442909905822871,5.7,0.7792,None
Oligodendrocyte,Human HTHpo,Human HTHso-HTHtub,7.284120014973532,6.94,1.0503,None
Oligodendrocyte,Human HTHpo,Human HTHtub,3.6024284647129674,4.15,0.8674,None
Oligodendrocyte,Human HTHpo,Human IC,9.305349616372855,9.58,0.971,None
Oligodendrocyte,Human HTHpo,Human IO,8.280438610012077,10.62,0.7799,None
Oligodendrocyte,Human HTHpo,Human ITG,8.780810489737148,11.53,0.7617,None
Oligodendrocyte,Human HTHpo,Human Idg,11.869942022905182,12.74,0.9316,None
Oligodendrocyte,Human HTHpo,Human Ig,13.932565502508186,12.85,1.0842,None
Oligodendrocyte,Human HTHpo,Human LEC,10.311757289854375,10.82,0.953,None
Oligodendrocyte,Human HTHpo,Human LG,8.56599444251735,9.45,0.9067,None
Oligodendrocyte,Human HTHpo,Human LP,5.705191893436472,9.93,0.5743,Weak
Oligodendrocyte,Human HTHpo,Human LP-VPL,7.495102768081616,9.11,0.8226,None
Oligodendrocyte,Human HTHpo,Human La,7.357371733758303,6.19,1.188,None
Oligodendrocyte,Human HTHpo,Human M1C,10.744760404283285,9.23,1.1644,None
Oligodendrocyte,Human HTHpo,Human MD,11.734366727400486,9.67,1.2134,None
Oligodendrocyte,Human HTHpo,Human MD-Re,6.11057803237419,6.74,0.9064,None
Oligodendrocyte,Human HTHpo,Human MEC,10.092860422305638,10.96,0.9207,None
Oligodendrocyte,Human HTHpo,Human MG,5.291779739010429,5.77,0.9165,None
Oligodendrocyte,Human HTHpo,Human MN,7.08715593370909,9.04,0.7844,None
Oligodendrocyte,Human HTHpo,Human MTG,8.689947646678513,10.56,0.8231,None
Oligodendrocyte,Human HTHpo,Human MoAN,6.801443848793119,8.61,0.7899,None
Oligodendrocyte,Human HTHpo,Human MoRF-MoEN,6.516541424715087,8.02,0.8124,None
Oligodendrocyte,Human HTHpo,Human MoSR,6.1425843053382705,5.64,1.0887,None
Oligodendrocyte,Human HTHpo,Human NAC,8.325657183478487,6.39,1.3034,None
Oligodendrocyte,Human HTHpo,Human PAG,8.543513902685142,8.95,0.9542,None
Oligodendrocyte,Human HTHpo,Human PAG-DR,6.1310807768330084,7.17,0.8553,None
Oligodendrocyte,Human HTHpo,Human PB,8.288401888181614,12.62,0.6567,Weak
Oligodendrocyte,Human HTHpo,Human PN,10.738365929158158,12.34,0.8704,None
Oligodendrocyte,Human HTHpo,Human PTR,6.375210554918089,8.88,0.7175,Weak
Oligodendrocyte,Human HTHpo,Human Pir,4.017595045382841,6.51,0.6169,Weak
Oligodendrocyte,Human HTHpo,Human PnAN,8.526944002012103,8.26,1.0328,None
Oligodendrocyte,Human HTHpo,Human PnEN,5.947547123056664,7.07,0.8417,None
Oligodendrocyte,Human HTHpo,Human PnRF,8.708028525454722,12.0,0.7254,Weak
Oligodendrocyte,Human HTHpo,Human Pro,11.839744439891493,11.7,1.012,None
Oligodendrocyte,Human HTHpo,Human Pu,7.3113882009472695,10.39,0.7039,Weak
Oligodendrocyte,Human HTHpo,Human Pul,6.638311965265874,7.76,0.8552,None
Oligodendrocyte,Human HTHpo,Human RN,6.960614685833743,8.93,0.7796,None
Oligodendrocyte,Human HTHpo,Human S1C,11.668946963671136,10.38,1.124,None
Oligodendrocyte,Human HTHpo,Human SC,7.472504478691581,8.47,0.8826,None
Oligodendrocyte,Human HTHpo,Human SEP,4.717272722131523,6.7,0.7041,Weak
Oligodendrocyte,Human HTHpo,Human SI,2.1479813506717105,3.44,0.625,Weak
Oligodendrocyte,Human HTHpo,Human SN,9.271034940210434,13.52,0.6855,Weak
Oligodendrocyte,Human HTHpo,Human SN-RN,9.205109823274372,10.78,0.8542,None
Oligodendrocyte,Human HTHpo,Human STG,8.343790956421039,9.46,0.8822,None
Oligodendrocyte,Human HTHpo,Human STH,9.235603889848763,11.9,0.7764,None
Oligodendrocyte,Human HTHpo,Human SpC,9.991613074625857,9.16,1.0907,None
Oligodendrocyte,Human HTHpo,Human Sub,8.714694407928242,8.36,1.0429,None
Oligodendrocyte,Human HTHpo,Human TF,8.791692882899289,9.71,0.9052,None
Oligodendrocyte,Human HTHpo,Human TH-TL,8.616756477182102,10.79,0.7986,None
Oligodendrocyte,Human HTHpo,Human V1C,9.16044812931333,9.62,0.9526,None
Oligodendrocyte,Human HTHpo,Human V2,11.761466809932859,11.55,1.0184,None
Oligodendrocyte,Human HTHpo,Human VA,4.357284448105527,5.97,0.7301,Weak
Oligodendrocyte,Human HTHpo,Human VLN,5.512937856880782,8.45,0.6523,Weak
Oligodendrocyte,Human HTHpo,Human VPL,7.243614872716874,7.68,0.9436,None
Oligodendrocyte,Human HTHpo-HTHso,Human HTHso,5.749390814206022,6.69,0.859,None
Oligodendrocyte,Human HTHpo-HTHso,Human HTHso-HTHtub,2.844522600487869,2.89,0.9827,None
Oligodendrocyte,Human HTHpo-HTHso,Human HTHtub,5.365300450095835,4.66,1.1502,None
Oligodendrocyte,Human HTHpo-HTHso,Human IC,13.41661111877352,5.9,2.2732,None
Oligodendrocyte,Human HTHpo-HTHso,Human IO,13.323721661157876,8.49,1.5689,None
Oligodendrocyte,Human HTHpo-HTHso,Human ITG,10.718798803816673,9.86,1.0872,None
Oligodendrocyte,Human HTHpo-HTHso,Human Idg,10.795917975145215,9.85,1.0955,None
Oligodendrocyte,Human HTHpo-HTHso,Human Ig,16.164835914559216,10.28,1.5723,None
Oligodendrocyte,Human HTHpo-HTHso,Human LEC,13.397173656104147,9.04,1.4812,None
Oligodendrocyte,Human HTHpo-HTHso,Human LG,17.889644815608133,8.97,1.9934,None
Oligodendrocyte,Human HTHpo-HTHso,Human LP,6.759172125578559,5.7,1.1857,None
Oligodendrocyte,Human HTHpo-HTHso,Human LP-VPL,8.553445113968543,5.95,1.4385,None
Oligodendrocyte,Human HTHpo-HTHso,Human La,11.085606577413705,5.76,1.9258,None
Oligodendrocyte,Human HTHpo-HTHso,Human M1C,22.445190712300317,12.45,1.8034,None
Oligodendrocyte,Human HTHpo-HTHso,Human MD,15.102905499620059,6.94,2.1755,None
Oligodendrocyte,Human HTHpo-HTHso,Human MD-Re,8.979962340421498,5.25,1.7093,None
Oligodendrocyte,Human HTHpo-HTHso,Human MEC,17.40286641341833,9.85,1.7662,None
Oligodendrocyte,Human HTHpo-HTHso,Human MG,4.767204294538384,4.09,1.1644,None
Oligodendrocyte,Human HTHpo-HTHso,Human MN,6.659707705676441,5.31,1.254,None
Oligodendrocyte,Human HTHpo-HTHso,Human MTG,14.866639695107514,10.06,1.4771,None
Oligodendrocyte,Human HTHpo-HTHso,Human MoAN,10.469773853411048,7.88,1.3287,None
Oligodendrocyte,Human HTHpo-HTHso,Human MoRF-MoEN,9.399614391167823,7.44,1.2636,None
Oligodendrocyte,Human HTHpo-HTHso,Human MoSR,9.715246765265647,5.29,1.8356,None
Oligodendrocyte,Human HTHpo-HTHso,Human NAC,10.799365390216767,7.35,1.4685,None
Oligodendrocyte,Human HTHpo-HTHso,Human PAG,20.759084947895275,8.05,2.5803,None
Oligodendrocyte,Human HTHpo-HTHso,Human PAG-DR,9.929498352289624,4.86,2.0436,None
Oligodendrocyte,Human HTHpo-HTHso,Human PB,16.439297974194833,8.11,2.0263,None
Oligodendrocyte,Human HTHpo-HTHso,Human PN,16.45845608365858,8.57,1.9212,None
Oligodendrocyte,Human HTHpo-HTHso,Human PTR,9.197557259310216,4.97,1.8523,None
Oligodendrocyte,Human HTHpo-HTHso,Human Pir,7.063247834935552,5.83,1.2105,None
Oligodendrocyte,Human HTHpo-HTHso,Human PnAN,16.018536870169786,8.18,1.9588,None
Oligodendrocyte,Human HTHpo-HTHso,Human PnEN,7.864909778096049,6.14,1.2819,None
Oligodendrocyte,Human HTHpo-HTHso,Human PnRF,19.12164455442704,9.4,2.0351,None
Oligodendrocyte,Human HTHpo-HTHso,Human Pro,15.340522794219963,11.16,1.3751,None
Oligodendrocyte,Human HTHpo-HTHso,Human Pu,12.00260097546537,8.91,1.3477,None
Oligodendrocyte,Human HTHpo-HTHso,Human Pul,13.733671140465763,7.15,1.9201,None
Oligodendrocyte,Human HTHpo-HTHso,Human RN,10.703427201742144,5.52,1.9374,None
Oligodendrocyte,Human HTHpo-HTHso,Human S1C,16.63492235158232,12.79,1.3004,None
Oligodendrocyte,Human HTHpo-HTHso,Human SC,12.340197979711634,6.2,1.99,None
Oligodendrocyte,Human HTHpo-HTHso,Human SEP,6.837643355737334,5.75,1.1901,None
Oligodendrocyte,Human HTHpo-HTHso,Human SI,6.032191639215916,4.94,1.2203,None
Oligodendrocyte,Human HTHpo-HTHso,Human SN,19.361580505628066,8.53,2.2704,None
Oligodendrocyte,Human HTHpo-HTHso,Human SN-RN,21.860112024035836,9.2,2.3758,None
Oligodendrocyte,Human HTHpo-HTHso,Human STG,13.650942639238389,10.79,1.265,None
Oligodendrocyte,Human HTHpo-HTHso,Human STH,13.15496140525656,8.17,1.6111,None
Oligodendrocyte,Human HTHpo-HTHso,Human SpC,21.437436840726,9.03,2.3743,None
Oligodendrocyte,Human HTHpo-HTHso,Human Sub,13.847177290487691,7.11,1.9465,None
Oligodendrocyte,Human HTHpo-HTHso,Human TF,9.67931672887885,9.29,1.042,None
Oligodendrocyte,Human HTHpo-HTHso,Human TH-TL,9.830077780412163,8.67,1.1344,None
Oligodendrocyte,Human HTHpo-HTHso,Human V1C,16.560721390644975,11.97,1.3834,None
Oligodendrocyte,Human HTHpo-HTHso,Human V2,13.385462386787077,9.43,1.4192,None
Oligodendrocyte,Human HTHpo-HTHso,Human VA,7.544477687602493,4.83,1.561,None
Oligodendrocyte,Human HTHpo-HTHso,Human VLN,11.129681316264854,7.43,1.4988,None
Oligodendrocyte,Human HTHpo-HTHso,Human VPL,7.494467419815726,5.5,1.3619,None
Oligodendrocyte,Human HTHso,Human HTHso-HTHtub,6.724792293436483,7.6,0.8852,None
Oligodendrocyte,Human HTHso,Human HTHtub,6.7091034481318506,8.34,0.8048,None
Oligodendrocyte,Human HTHso,Human IC,5.88082384130091,7.03,0.8367,None
Oligodendrocyte,Human HTHso,Human IO,5.785274748318886,8.33,0.6942,Weak
Oligodendrocyte,Human HTHso,Human ITG,6.01142311230567,7.52,0.7991,None
Oligodendrocyte,Human HTHso,Human Idg,6.999111630639253,9.09,0.7702,None
Oligodendrocyte,Human HTHso,Human Ig,5.968036599746542,6.92,0.8628,None
Oligodendrocyte,Human HTHso,Human LEC,5.373085950715022,5.9,0.9105,None
Oligodendrocyte,Human HTHso,Human LG,4.080298433969806,5.41,0.7538,None
Oligodendrocyte,Human HTHso,Human LP,4.535995345313345,6.48,0.6999,Weak
Oligodendrocyte,Human HTHso,Human LP-VPL,7.2030259664157805,12.65,0.5695,Weak
Oligodendrocyte,Human HTHso,Human La,6.09409445786043,6.79,0.8974,None
Oligodendrocyte,Human HTHso,Human M1C,4.929535455706185,4.76,1.036,None
Oligodendrocyte,Human HTHso,Human MD,4.7148100509865,7.41,0.6364,Weak
Oligodendrocyte,Human HTHso,Human MD-Re,5.567679781026919,9.87,0.5643,Weak
Oligodendrocyte,Human HTHso,Human MEC,4.824239414783164,5.52,0.874,None
Oligodendrocyte,Human HTHso,Human MG,4.248486449316287,6.57,0.6463,Weak
Oligodendrocyte,Human HTHso,Human MN,12.685476800680911,10.7,1.1859,None
Oligodendrocyte,Human HTHso,Human MTG,5.471525604918391,6.97,0.7847,None
Oligodendrocyte,Human HTHso,Human MoAN,4.647492381186711,6.38,0.7281,Weak
Oligodendrocyte,Human HTHso,Human MoRF-MoEN,4.336496103801949,7.93,0.5471,Weak
Oligodendrocyte,Human HTHso,Human MoSR,4.4870986081851,5.24,0.8564,None
Oligodendrocyte,Human HTHso,Human NAC,5.566983744287105,5.28,1.0542,None
Oligodendrocyte,Human HTHso,Human PAG,5.393304957821364,9.94,0.5424,Weak
Oligodendrocyte,Human HTHso,Human PAG-DR,6.881197838752718,8.55,0.8046,None
Oligodendrocyte,Human HTHso,Human PB,6.235165618457526,9.76,0.6386,Weak
Oligodendrocyte,Human HTHso,Human PN,7.216614552781382,10.81,0.6678,Weak
Oligodendrocyte,Human HTHso,Human PTR,5.521187727120385,7.05,0.7831,None
Oligodendrocyte,Human HTHso,Human Pir,5.131274449575807,5.87,0.8734,None
Oligodendrocyte,Human HTHso,Human PnAN,5.352334364911984,7.72,0.6931,Weak
Oligodendrocyte,Human HTHso,Human PnEN,4.141629402174819,5.98,0.693,Weak
Oligodendrocyte,Human HTHso,Human PnRF,6.098699004886155,8.19,0.7449,Weak
Oligodendrocyte,Human HTHso,Human Pro,6.430613532538464,7.58,0.8489,None
Oligodendrocyte,Human HTHso,Human Pu,4.2782588425250605,5.71,0.7491,Weak
Oligodendrocyte,Human HTHso,Human Pul,4.034634953779763,6.18,0.653,Weak
Oligodendrocyte,Human HTHso,Human RN,5.730293473312216,7.25,0.7903,None
Oligodendrocyte,Human HTHso,Human S1C,6.381454093402932,6.97,0.9162,None
Oligodendrocyte,Human HTHso,Human SC,4.9068797937637365,6.35,0.7726,None
Oligodendrocyte,Human HTHso,Human SEP,16.968200195477817,13.77,1.2326,None
Oligodendrocyte,Human HTHso,Human SI,8.19798261875383,7.09,1.1566,None
Oligodendrocyte,Human HTHso,Human SN,7.749979069742731,10.02,0.7735,None
Oligodendrocyte,Human HTHso,Human SN-RN,6.718347625924311,9.54,0.7042,Weak
Oligodendrocyte,Human HTHso,Human STG,5.984752509165025,8.5,0.704,Weak
Oligodendrocyte,Human HTHso,Human STH,7.523573977015007,8.71,0.8639,None
Oligodendrocyte,Human HTHso,Human SpC,5.5108245168516286,7.89,0.6986,Weak
Oligodendrocyte,Human HTHso,Human Sub,5.815840021055595,7.53,0.7723,None
Oligodendrocyte,Human HTHso,Human TF,5.998548194514361,7.42,0.808,None
Oligodendrocyte,Human HTHso,Human TH-TL,6.685780437058438,7.74,0.8633,None
Oligodendrocyte,Human HTHso,Human V1C,5.0453728037214445,6.52,0.7741,None
Oligodendrocyte,Human HTHso,Human V2,6.019810219005661,6.79,0.8871,None
Oligodendrocyte,Human HTHso,Human VA,9.994114027020126,9.89,1.0104,None
Oligodendrocyte,Human HTHso,Human VLN,5.095416788737983,8.03,0.6345,Weak
Oligodendrocyte,Human HTHso,Human VPL,5.414466361064222,8.1,0.6685,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human HTHtub,6.7300263995430765,6.13,1.0978,None
Oligodendrocyte,Human HTHso-HTHtub,Human IC,10.728450566724144,7.91,1.3556,None
Oligodendrocyte,Human HTHso-HTHtub,Human IO,8.062676744711931,7.84,1.0282,None
Oligodendrocyte,Human HTHso-HTHtub,Human ITG,9.891913119990262,11.7,0.8453,None
Oligodendrocyte,Human HTHso-HTHtub,Human Idg,9.034548306044668,11.64,0.7761,None
Oligodendrocyte,Human HTHso-HTHtub,Human Ig,15.70520910089783,15.62,1.0052,None
Oligodendrocyte,Human HTHso-HTHtub,Human LEC,12.14235012300481,11.67,1.04,None
Oligodendrocyte,Human HTHso-HTHtub,Human LG,8.322300837590682,9.1,0.9147,None
Oligodendrocyte,Human HTHso-HTHtub,Human LP,4.233510489769107,6.17,0.6867,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human LP-VPL,9.957474524122738,8.01,1.2434,None
Oligodendrocyte,Human HTHso-HTHtub,Human La,9.311260417791436,5.95,1.5656,None
Oligodendrocyte,Human HTHso-HTHtub,Human M1C,7.724850631223743,10.79,0.7158,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human MD,6.766728372887965,8.66,0.7816,None
Oligodendrocyte,Human HTHso-HTHtub,Human MD-Re,8.974152742271611,6.66,1.3481,None
Oligodendrocyte,Human HTHso-HTHtub,Human MEC,9.186268636130373,10.15,0.9049,None
Oligodendrocyte,Human HTHso-HTHtub,Human MG,3.9084045968516214,5.43,0.72,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human MN,4.840965926359399,4.03,1.2018,None
Oligodendrocyte,Human HTHso-HTHtub,Human MTG,10.635874868464219,13.71,0.7758,None
Oligodendrocyte,Human HTHso-HTHtub,Human MoAN,6.333987539200064,8.26,0.7664,None
Oligodendrocyte,Human HTHso-HTHtub,Human MoRF-MoEN,6.276704186283951,10.56,0.5942,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human MoSR,6.194781720113453,5.26,1.177,None
Oligodendrocyte,Human HTHso-HTHtub,Human NAC,5.56205238317634,7.72,0.7202,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human PAG,11.354455700270211,10.03,1.1322,None
Oligodendrocyte,Human HTHso-HTHtub,Human PAG-DR,9.663357732242698,6.63,1.4575,None
Oligodendrocyte,Human HTHso-HTHtub,Human PB,9.054013825726358,7.97,1.136,None
Oligodendrocyte,Human HTHso-HTHtub,Human PN,17.07801585933799,11.8,1.4477,None
Oligodendrocyte,Human HTHso-HTHtub,Human PTR,5.202326922495078,5.26,0.9884,None
Oligodendrocyte,Human HTHso-HTHtub,Human Pir,8.296338525925837,7.3,1.1371,None
Oligodendrocyte,Human HTHso-HTHtub,Human PnAN,7.767311120646213,8.63,0.9002,None
Oligodendrocyte,Human HTHso-HTHtub,Human PnEN,5.596839798346717,7.95,0.7038,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human PnRF,11.207895588637736,11.17,1.0034,None
Oligodendrocyte,Human HTHso-HTHtub,Human Pro,11.880011711474463,12.86,0.9235,None
Oligodendrocyte,Human HTHso-HTHtub,Human Pu,5.966598182289181,9.76,0.6115,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human Pul,6.03881288308846,9.77,0.6179,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human RN,6.204969271359734,5.62,1.1031,None
Oligodendrocyte,Human HTHso-HTHtub,Human S1C,13.84192941226382,13.34,1.0373,None
Oligodendrocyte,Human HTHso-HTHtub,Human SC,5.431054460394894,6.78,0.8007,None
Oligodendrocyte,Human HTHso-HTHtub,Human SEP,8.066723850791742,6.49,1.2427,None
Oligodendrocyte,Human HTHso-HTHtub,Human SI,7.444403363458316,6.26,1.1899,None
Oligodendrocyte,Human HTHso-HTHtub,Human SN,11.494942522199239,9.96,1.1537,None
Oligodendrocyte,Human HTHso-HTHtub,Human SN-RN,12.589769184284377,10.05,1.2527,None
Oligodendrocyte,Human HTHso-HTHtub,Human STG,10.768499078724984,15.37,0.7007,Weak
Oligodendrocyte,Human HTHso-HTHtub,Human STH,7.032146626195981,7.14,0.9847,None
Oligodendrocyte,Human HTHso-HTHtub,Human SpC,12.1003247255209,9.67,1.2508,None
Oligodendrocyte,Human HTHso-HTHtub,Human Sub,8.870629019118867,9.43,0.9411,None
Oligodendrocyte,Human HTHso-HTHtub,Human TF,9.21877292534566,10.85,0.8494,None
Oligodendrocyte,Human HTHso-HTHtub,Human TH-TL,7.631492300976654,10.0,0.7631,None
Oligodendrocyte,Human HTHso-HTHtub,Human V1C,11.897114495163741,13.31,0.8942,None
Oligodendrocyte,Human HTHso-HTHtub,Human V2,13.986710432668595,13.6,1.0287,None
Oligodendrocyte,Human HTHso-HTHtub,Human VA,9.241319420537215,7.99,1.1564,None
Oligodendrocyte,Human HTHso-HTHtub,Human VLN,6.14261165491122,7.99,0.7684,None
Oligodendrocyte,Human HTHso-HTHtub,Human VPL,5.265998063256648,5.55,0.9494,None
Oligodendrocyte,Human HTHtub,Human IC,6.539315968986664,5.51,1.1866,None
Oligodendrocyte,Human HTHtub,Human IO,6.460947274930746,7.45,0.8669,None
Oligodendrocyte,Human HTHtub,Human ITG,6.193915622297167,8.26,0.75,None
Oligodendrocyte,Human HTHtub,Human Idg,7.290844960656646,9.7,0.7518,None
Oligodendrocyte,Human HTHtub,Human Ig,7.153940583379173,7.08,1.0106,None
Oligodendrocyte,Human HTHtub,Human LEC,5.927923769596901,5.86,1.0116,None
Oligodendrocyte,Human HTHtub,Human LG,4.034758283893817,4.51,0.8937,None
Oligodendrocyte,Human HTHtub,Human LP,4.343026240627725,5.82,0.7465,Weak
Oligodendrocyte,Human HTHtub,Human LP-VPL,8.463844965216557,10.46,0.809,None
Oligodendrocyte,Human HTHtub,Human La,7.115554080626214,6.35,1.1203,None
Oligodendrocyte,Human HTHtub,Human M1C,5.584780609115555,4.89,1.143,None
Oligodendrocyte,Human HTHtub,Human MD,5.281858308229508,6.3,0.8387,None
Oligodendrocyte,Human HTHtub,Human MD-Re,5.561527906967681,6.28,0.8859,None
Oligodendrocyte,Human HTHtub,Human MEC,5.496818437179267,5.82,0.9444,None
Oligodendrocyte,Human HTHtub,Human MG,4.048937554928374,5.05,0.802,None
Oligodendrocyte,Human HTHtub,Human MN,15.658541601623924,11.29,1.3868,None
Oligodendrocyte,Human HTHtub,Human MTG,5.472135352362496,6.64,0.8235,None
Oligodendrocyte,Human HTHtub,Human MoAN,4.972938129226244,5.36,0.9271,None
Oligodendrocyte,Human HTHtub,Human MoRF-MoEN,4.5536048128500495,5.68,0.8012,None
Oligodendrocyte,Human HTHtub,Human MoSR,4.803396313258844,4.35,1.1041,None
Oligodendrocyte,Human HTHtub,Human NAC,5.178071893957771,4.86,1.0651,None
Oligodendrocyte,Human HTHtub,Human PAG,6.313671411596209,7.33,0.8612,None
Oligodendrocyte,Human HTHtub,Human PAG-DR,7.912341325968837,6.48,1.2209,None
Oligodendrocyte,Human HTHtub,Human PB,7.0349406307761075,8.28,0.8491,None
Oligodendrocyte,Human HTHtub,Human PN,7.984502556640092,8.65,0.9232,None
Oligodendrocyte,Human HTHtub,Human PTR,5.807693799238976,6.2,0.936,None
Oligodendrocyte,Human HTHtub,Human Pir,5.231795909414659,6.25,0.8377,None
Oligodendrocyte,Human HTHtub,Human PnAN,5.765384681713853,6.05,0.9525,None
Oligodendrocyte,Human HTHtub,Human PnEN,4.365544250222897,4.77,0.9158,None
Oligodendrocyte,Human HTHtub,Human PnRF,7.195363946791207,6.86,1.0486,None
Oligodendrocyte,Human HTHtub,Human Pro,6.822051498776146,7.91,0.8627,None
Oligodendrocyte,Human HTHtub,Human Pu,4.787627513256522,5.76,0.8306,None
Oligodendrocyte,Human HTHtub,Human Pul,3.9675709997727098,5.0,0.7942,None
Oligodendrocyte,Human HTHtub,Human RN,6.003903799358609,6.4,0.9384,None
Oligodendrocyte,Human HTHtub,Human S1C,7.495019165877418,7.43,1.0087,None
Oligodendrocyte,Human HTHtub,Human SC,4.9487990174849275,4.73,1.0458,None
Oligodendrocyte,Human HTHtub,Human SEP,13.757524413419178,11.18,1.2309,None
Oligodendrocyte,Human HTHtub,Human SI,7.650090974689499,6.79,1.1274,None
Oligodendrocyte,Human HTHtub,Human SN,9.056048551918678,8.84,1.0239,None
Oligodendrocyte,Human HTHtub,Human SN-RN,7.994430500704066,7.65,1.0446,None
Oligodendrocyte,Human HTHtub,Human STG,6.01102265081855,7.36,0.8172,None
Oligodendrocyte,Human HTHtub,Human STH,7.8083779326759,8.19,0.9532,None
Oligodendrocyte,Human HTHtub,Human SpC,5.899687033370076,6.1,0.9664,None
Oligodendrocyte,Human HTHtub,Human Sub,4.9650512587297655,6.29,0.7892,None
Oligodendrocyte,Human HTHtub,Human TF,6.7521563851566135,8.32,0.8117,None
Oligodendrocyte,Human HTHtub,Human TH-TL,5.98692388481273,7.15,0.8371,None
Oligodendrocyte,Human HTHtub,Human V1C,5.697841553823693,6.72,0.8477,None
Oligodendrocyte,Human HTHtub,Human V2,7.066008036239112,7.28,0.9711,None
Oligodendrocyte,Human HTHtub,Human VA,10.511870904957192,7.98,1.3181,None
Oligodendrocyte,Human HTHtub,Human VLN,5.3057271987898575,6.19,0.8569,None
Oligodendrocyte,Human HTHtub,Human VPL,5.763982679119629,6.88,0.8375,None
Oligodendrocyte,Human IC,Human IO,6.336223677312781,5.54,1.1444,None
Oligodendrocyte,Human IC,Human ITG,15.85649025806881,17.93,0.8843,None
Oligodendrocyte,Human IC,Human Idg,16.683080790937346,20.14,0.8286,None
Oligodendrocyte,Human IC,Human Ig,15.7807714651002,13.9,1.1351,None
Oligodendrocyte,Human IC,Human LEC,17.618287597178952,13.58,1.2974,None
Oligodendrocyte,Human IC,Human LG,6.170740306500412,5.68,1.0868,None
Oligodendrocyte,Human IC,Human LP,4.457262381812877,6.34,0.7026,Weak
Oligodendrocyte,Human IC,Human LP-VPL,8.765760293747032,8.91,0.984,None
Oligodendrocyte,Human IC,Human La,13.936451007681214,8.48,1.6438,None
Oligodendrocyte,Human IC,Human M1C,13.73440107114547,9.47,1.4502,None
Oligodendrocyte,Human IC,Human MD,9.924777125127417,7.49,1.3249,None
Oligodendrocyte,Human IC,Human MD-Re,8.676418483126877,7.5,1.1568,None
Oligodendrocyte,Human IC,Human MEC,10.177682635202714,10.55,0.9646,None
Oligodendrocyte,Human IC,Human MG,3.430701320005336,3.6,0.9527,None
Oligodendrocyte,Human IC,Human MN,6.960856489036548,6.48,1.0738,None
Oligodendrocyte,Human IC,Human MTG,12.679804782598323,12.31,1.0297,None
