cell_type,region_a,region_b,omega,omega_global_kn,kn,kf
Astrocyte,Human A1C,Human PAG-DR,18.866215308550384,9.294756591743313,0.0069280743601717,0.1307065425526475
Astrocyte,Human A1C,Human PB,25.815376061557437,10.140383195302341,0.0055237652898018,0.1425980782320136
Astrocyte,Human A1C,Human PN,24.417613136739448,11.08664986345356,0.0063849342448825,0.1559048542950607
Astrocyte,Human A1C,Human PTR,17.629000704038965,8.471654692136772,0.0067577147546287,0.1191317581670449
Astrocyte,Human A1C,Human Pir,5.742516060279647,2.3230601121020777,0.0056887589942485,0.0326677898875325
Astrocyte,Human A1C,Human PnAN,29.253943181665534,10.402011872444673,0.005000255973548,0.1462772041439578
Astrocyte,Human A1C,Human PnEN,28.45265299424196,10.358218098961787,0.0051194297703507,0.1456613587841808
Astrocyte,Human A1C,Human PnRF,32.87779182636431,10.136159132460827,0.0043354090975095,0.1425386777900451
Astrocyte,Human A1C,Human Pro,3.475913779775825,0.547922408840653,0.0022167125142784,0.007705101574182
Astrocyte,Human A1C,Human Pu,11.249482940478485,3.207811207939645,0.0040099184901844,0.0451095096480394
Astrocyte,Human A1C,Human Pul,45.20117560819311,8.941979464532515,0.0027819110764646,0.1257456510936566
Astrocyte,Human A1C,Human RN,12.877925877438724,9.273718299857611,0.0101266846085517,0.1304106937731285
Astrocyte,Human A1C,Human S1C,4.026537198573933,0.6044664106990181,0.0021110560434205,0.0085002456871072
Astrocyte,Human A1C,Human SC,24.405288499040378,8.897572283758318,0.0051268060102183,0.1251211797579939
Astrocyte,Human A1C,Human SEP,8.719352687116196,6.501055290526257,0.0104847703083008,0.091420410161479
Astrocyte,Human A1C,Human SI,8.103228528594638,4.049005566419536,0.0070266705602052,0.0569387173444915
Astrocyte,Human A1C,Human SN,29.445465394723527,8.442984347268151,0.0040321517370843,0.1187285844405916
Astrocyte,Human A1C,Human SN-RN,26.388289080461977,8.829652574489923,0.004705347344447,0.1241660659492537
Astrocyte,Human A1C,Human STG,9.135967797306645,1.4677971168910282,0.0022592837361347,0.0206407434583058
Astrocyte,Human A1C,Human STH,20.69897931717032,8.371468587560328,0.0056873771283474,0.1177229015486115
Astrocyte,Human A1C,Human SpC,13.627168467718755,11.51136347560586,0.0118790154707561,0.1618773450506321
Astrocyte,Human A1C,Human Sub,7.85554532545459,2.7513812520165977,0.0049253119321485,0.0386910111249953
Astrocyte,Human A1C,Human TF,3.6579842581241913,0.9412080949068626,0.0036182879618504,0.0132356404058093
Astrocyte,Human A1C,Human TH-TL,4.511167337814439,1.5284715150977737,0.0047646139520837,0.0214939708379352
Astrocyte,Human A1C,Human V1C,5.9404073821156524,1.0449328000402924,0.0024736111985783,0.0146942582245187
Astrocyte,Human A1C,Human V2,4.213593531746027,0.8455309624061763,0.0028218646734843,0.011890190735656
Astrocyte,Human A1C,Human VA,11.051284148105356,4.383009771411285,0.0055772357060027,0.0616356165479949
Astrocyte,Human A1C,Human VLN,28.37356592820683,8.098372057641068,0.0040136833855998,0.1138825101562666
Astrocyte,Human A1C,Human VPL,8.57425524239206,8.099869900013017,0.0132843693344735,0.1139035734079821
Astrocyte,Human A5-A7,Human A13,2.6177492080344944,0.6198210732890038,0.0033296425025288,0.0087161690240327
Astrocyte,Human A5-A7,Human A14,6.196896122782807,1.3570340332580035,0.0030794689470169,0.0190831491779991
Astrocyte,Human A5-A7,Human A19,3.499441725088749,0.4636510306806797,0.0018631669402921,0.0065200441316642
Astrocyte,Human A5-A7,Human A23,2.886888508957179,0.5472038212401046,0.0026654983340443,0.0076949965111971
Astrocyte,Human A5-A7,Human A24,7.227237740458181,1.5480332264809105,0.0030120851340879,0.0217690553585534
Astrocyte,Human A5-A7,Human A25,9.064679481591192,1.407799369472015,0.0021839747836447,0.0197970314096167
Astrocyte,Human A5-A7,Human A29-A30,2.262906563731222,1.7241375182849312,0.0107143193334473,0.0242455035455703
Astrocyte,Human A5-A7,Human A32,5.795507659321779,0.8120497862237052,0.0019703822112265,0.0114193651969545
Astrocyte,Human A5-A7,Human A35-36,2.300449934846723,3.947736948494632,0.0241320783184096,0.0555146379953015
Astrocyte,Human A5-A7,Human A35-A36,8.763132106494444,1.7520014216596207,0.0028114761335837,0.0246373367728505
Astrocyte,Human A5-A7,Human A35r,9.315241354438326,2.951645684343439,0.0044558382528371,0.0415072087615168
Astrocyte,Human A5-A7,Human A38,5.719467976199611,1.1160347311169192,0.0027439827900003,0.0156941216946496
Astrocyte,Human A5-A7,Human A40,3.571427640692725,0.5136664772752644,0.0020225472403884,0.0072233811189299
Astrocyte,Human A5-A7,Human A43,2.7947095199118075,0.4281379956340862,0.0021543010990143,0.0060206457901719
Astrocyte,Human A5-A7,Human A44-A45,4.274299234369297,0.6480243232189771,0.0021319925857047,0.0091127742767587
Astrocyte,Human A5-A7,Human A46,5.026016219506278,0.5806589587539075,0.0016246377900956,0.0081654558838435
Astrocyte,Human A5-A7,Human ANC,28.93156421625545,9.497020120160293,0.0046160951157227,0.1335508522688769
Astrocyte,Human A5-A7,Human AON,8.17386243401674,1.4081277631191158,0.0024225572146319,0.0198016494109366
Astrocyte,Human A5-A7,Human BL,10.751740459267747,3.637474924047646,0.0047575191120549,0.0511516107228203
Astrocyte,Human A5-A7,Human BM,10.5361933112089,2.8718390149999298,0.0038329721776137,0.0403849358198242
Astrocyte,Human A5-A7,Human BNST,22.252366002571584,7.007183431011118,0.0044281935770894,0.0985377842076313
Astrocyte,Human A5-A7,Human CA1-3,8.125633792788035,3.9649372325350747,0.0068618050742517,0.0557565151908643
Astrocyte,Human A5-A7,Human CA1C-CA3C,17.44377077607689,4.162556829567472,0.0033556689582234,0.0585355201076469
Astrocyte,Human A5-A7,Human CA1R-CA2R,13.370246073000198,3.195872477116597,0.0033613160333012,0.0449416224943582
Astrocyte,Human A5-A7,Human CA1R-CA2R-CA3R,4.89652678777131,3.4313709380318995,0.0098545963423994,0.0482532949732322
Astrocyte,Human A5-A7,Human CA1U,19.281814975743703,4.49489747057955,0.0032781678330682,0.0632090256166569
Astrocyte,Human A5-A7,Human CA1U-CA2U-CA3U,5.890792822996974,4.085637237964118,0.0097531602487291,0.057453846394753
Astrocyte,Human A5-A7,Human CA2U-CA3U,11.311162410423632,4.248593826156279,0.005281986431352,0.0597454063746769
Astrocyte,Human A5-A7,Human CA3R,17.650522148678,6.999286799826852,0.0055764207896128,0.0984267386574094
Astrocyte,Human A5-A7,Human CA4C-DGC,18.57377394973449,4.408095243111261,0.0033374142776888,0.0619883783704098
Astrocyte,Human A5-A7,Human CBL,21.463341164269373,14.954570718516601,0.0097979659929882,0.2102970868234165
Astrocyte,Human A5-A7,Human CBV,19.42608469439428,14.467606638913333,0.0104729907534068,0.2034492053792896
Astrocyte,Human A5-A7,Human CEN,6.996901813404135,5.537090625169099,0.0111284622737396,0.0778647578635287
Astrocyte,Human A5-A7,Human CM,20.32016122864352,11.064209622048418,0.0076568925313307,0.1555892907470364
