,Live|NK cell,Live|hepatocyte,Live|Kupffer cell,Live|liver sinusoid EC,Live|B cell,Kidn|kidney collectin..,Kidn|kidney tubule cell,Kidn|endothelial cell,Kidn|fenestrated cell,Kidn|leukocyte,Kidn|fibroblast,Sple|T cell,Sple|B cell,Sple|myeloid cell,Lung|endothelial cell,Lung|stromal cell,Lung|type II pneumocyte,Lung|B cell,Lung|leukocyte,Lung|monocyte,Lung|dendritic cell,Lung|T cell,Lung|NK cell,Lung|macrophage,Hear|fibroblast,Hear|endothelial cell,Hear|smooth muscle cell,Hear|endocardial cell,Hear|leukocyte,Hear|cardiac muscle,Marr|B cell,Marr|Fraction A pre-p..,Marr|granulocyte,Marr|hematopoietic st..,Marr|monocyte,Marr|T cell,Marr|NK cell,Marr|neutrophil
Lung|dendritic cell,0.061647996292343465,0.08108981852103819,0.05438945035814369,0.05313862181682371,0.07590478635490175,0.17643019039359698,0.08094888166902858,0.10449731973941347,0.07421489755873173,0.06492064210954927,0.09614801572887116,0.05892888040791858,0.04616327404214222,0.0681547274598027,0.07793836358757378,0.06198912702239703,0.06382068468282423,0.06646874227003519,0.15911573395743656,0.053518198103427186,0.0,0.09995352096175872,0.09735028581381719,0.0417116277591829,0.06662613428418501,0.05371823250883982,0.05543422466876833,0.06665135367470919,0.04660605375661485,0.09858790668531345,0.04817475622393695,0.0496529576160295,0.07432936264562076,0.07049971283027306,0.046007598644362,0.045778433115452793,0.056896770229703554,0.0466899992239335
Lung|T cell,0.07627744031067565,0.10276479782991053,0.0908101566041233,0.09320420153565187,0.09716593992149847,0.17603266466132528,0.11244078296698387,0.12163216880032712,0.11114929509968483,0.11534124138568097,0.13358922625839542,0.057404782765242274,0.08409998905877195,0.114238766553687,0.05816311678120037,0.10818298744667182,0.08712562135670097,0.07468686124108374,0.20316252386193207,0.08344397206232035,0.09995352096175872,0.0,0.07127036508572052,0.07646546584044667,0.08504061969815868,0.07581048352442138,0.09064995638216007,0.07797801027031835,0.0731354572230639,0.11776354762414985,0.07707667513309786,0.09094390613275248,0.15134602975329564,0.08147874035274455,0.06332336855341422,0.07989040618116934,0.05846545150997914,0.11274962999893089
Lung|NK cell,0.07092648939232826,0.10047788822451525,0.08420067610527315,0.08784649423388091,0.09643243277627092,0.17818271199362062,0.1082147527091527,0.12117109035458291,0.10596986683722716,0.10963627610412435,0.13854079348486611,0.059391640168002316,0.08408532938970893,0.11243475977145634,0.05769430939852034,0.10329121815771895,0.0847499175941038,0.07546450981786171,0.19034675095412873,0.07629982601288623,0.09735028581381719,0.07127036508572052,0.0,0.07517454288952288,0.08055331723251982,0.07202200727747884,0.08575160219257061,0.0768338783771661,0.06728766059532498,0.11759826728357609,0.07652771989115564,0.08903795509242587,0.1393000132544548,0.08112197563773893,0.06179771516368352,0.0786469214535943,0.057240943785742134,0.10310103826832967
Lung|macrophage,0.03621135105330885,0.051179270317842376,0.0349122386529954,0.03351191232349196,0.0593123288157877,0.16211918673140932,0.0604655058422722,0.08915506202335177,0.057396355437346114,0.04743407582269602,0.0780308764143709,0.03270596703543384,0.028421329803765827,0.060923004958160235,0.047906986207096054,0.03939249637854658,0.03442049008525057,0.04056424425657197,0.17118505488545108,0.034553027915755714,0.0417116277591829,0.07646546584044667,0.07517454288952288,0.0,0.034246608707994855,0.029312024670628416,0.034579138153285865,0.03684133964447253,0.019674892786198734,0.06782464204672833,0.02475938875518796,0.02887508121897133,0.09215745653475962,0.03255594674451056,0.020038537443579797,0.02677083919226985,0.029733765381400594,0.043031459300263364
Hear|fibroblast,0.04332170974258179,0.040528575198600175,0.045368647110313104,0.027497191277748936,0.07341103958429691,0.15217447540119416,0.053319294046306934,0.08122477280692068,0.04778389361001707,0.061080934621311006,0.08340194884320104,0.03868381446713111,0.04312513157863605,0.07982111401017924,0.03573445482977508,0.015476549642332346,0.026556917142726816,0.05181739288752525,0.19332922239640152,0.04470571306560535,0.06662613428418501,0.08504061969815868,0.08055331723251982,0.034246608707994855,0.0,0.01785957081646518,0.019931399592003553,0.014200530892486855,0.01746493410476925,0.049273536946872976,0.038053703912353076,0.041830433901470045,0.11490596814834642,0.03105651704784273,0.032537086965582204,0.03709056194386076,0.035384398847479216,0.06183512928817255
Hear|endothelial cell,0.040152014364142216,0.04771233018475658,0.04296151379836148,0.023183911973875593,0.06511602065811695,0.1517701174128169,0.0557943918509358,0.07014162004852514,0.03983540756717396,0.059838110813364716,0.08079156177682056,0.032387360287209926,0.03660549877316929,0.07160609490631586,0.029380624053097305,0.03125608356169449,0.02968845230913801,0.047349404453411764,0.1783277233874521,0.04014101358523118,0.05371823250883982,0.07581048352442138,0.07202200727747884,0.029312024670628416,0.01785957081646518,0.0,0.023657036108203126,0.017354051218897597,0.01752842632197306,0.05811630819472488,0.03348187929522706,0.0409514250384488,0.09793606166502233,0.03671884070379734,0.029559280227223594,0.032803101575808756,0.030303490277195713,0.051942303645176505
Hear|smooth muscle cell,0.04302310561041045,0.04913003251207798,0.04998233420937945,0.026313631851141637,0.06840992206278595,0.15980649514777473,0.053906461714864254,0.08322700175967815,0.043401374202137716,0.05897237772908961,0.07842494799514821,0.04072523023053369,0.034425655715801695,0.07185637609045518,0.046085272942402,0.019911252936162683,0.029913778496488165,0.05539300737461669,0.19131090249005703,0.051195995048482816,0.05543422466876833,0.09064995638216007,0.08575160219257061,0.034579138153285865,0.019931399592003553,0.023657036108203126,0.0,0.025022603845462697,0.025891844332477217,0.05399019459069264,0.03270737911820191,0.04056898458471846,0.10231140691232256,0.03209404129512683,0.03834885910698213,0.029642280100405587,0.037534054618025434,0.049219877445135986
Hear|endocardial cell,0.044276591413779175,0.04952550701348565,0.049525874836710254,0.0291341139967361,0.0729537691745897,0.15412498201361458,0.05788703107991675,0.0826319589310082,0.0488255696957782,0.0634698662221926,0.08675173475560177,0.03652173305056616,0.04661285870578549,0.07885362660420042,0.03130911472391667,0.02876268891624234,0.028506525838525216,0.05306585220970978,0.18952347588474033,0.04396177028917492,0.06665135367470919,0.07797801027031835,0.0768338783771661,0.03684133964447253,0.014200530892486855,0.017354051218897597,0.025022603845462697,0.0,0.02222255948113466,0.05663115604474271,0.04110107243399001,0.04655605263556074,0.11586173530709232,0.03413725473607783,0.03454687937033246,0.04030331131376717,0.034934257548714424,0.06409870051296739
Hear|leukocyte,0.03407548007971649,0.04108528744765173,0.02961834426507881,0.027972875884324448,0.058241489429573606,0.14886508732155218,0.05163285903970958,0.08272738858724304,0.051084808247823923,0.04575339904717593,0.0779425792500569,0.028751641563409785,0.031376835148409304,0.06296051238983272,0.037500939649978554,0.030424182928744718,0.030766353300154273,0.038647352699040224,0.16582446557998515,0.027982087446377278,0.04660605375661485,0.0731354572230639,0.06728766059532498,0.019674892786198734,0.01746493410476925,0.01752842632197306,0.025891844332477217,0.02222255948113466,0.0,0.05755138212810458,0.027964050299360346,0.032359278115612906,0.08906442208457074,0.030021991246884053,0.019277243269000745,0.028664141476571474,0.025604495870273657,0.04526174083776503
Hear|cardiac muscle,0.07691517391637462,0.043129346340369794,0.0776928661639456,0.06716597251053648,0.10366041956276141,0.1465970468028516,0.05050300262843513,0.12885963936346623,0.0874428311450941,0.10230975672213732,0.09564999236802169,0.07638610086320285,0.07405739191713448,0.10794578921007192,0.0734713099920251,0.06258715070003104,0.055348607111134734,0.0859669467803198,0.22850239279993115,0.0819606686122642,0.09858790668531345,0.11776354762414985,0.11759826728357609,0.06782464204672833,0.049273536946872976,0.05811630819472488,0.05399019459069264,0.05663115604474271,0.05755138212810458,0.0,0.06974672272460779,0.07592054334220522,0.14593270666875663,0.05733518132842388,0.06599169527477933,0.06804908476568722,0.07175524609531271,0.08894081610580148
Marr|B cell,0.028408837099667173,0.059697332280146675,0.043873076343977094,0.03910510651024378,0.04136667530221674,0.16501233949993915,0.06808355379651887,0.09463566398398393,0.05834052908678348,0.056958674942371806,0.08223483145119878,0.025309370094785764,0.01222739212206429,0.06222407615790349,0.055708144727634246,0.042753827042768436,0.0377102348239734,0.02998140987073119,0.18033504049635968,0.046960195898167745,0.04817475622393695,0.07707667513309786,0.07652771989115564,0.02475938875518796,0.038053703912353076,0.03348187929522706,0.03270737911820191,0.04110107243399001,0.027964050299360346,0.06974672272460779,0.0,0.024618931545475852,0.10195428031159684,0.023527884866716475,0.02599177916018336,0.01706302386476019,0.02271299639798974,0.04345091595283488
Marr|Fraction A pre-p..,0.041871826193048314,0.060968814784721964,0.044839033457495056,0.03616550878192501,0.05814605704355687,0.1698092692576847,0.06807273564634377,0.0953007672489271,0.061059705960068184,0.05319690506932241,0.08233919768758347,0.04373773265161531,0.028296855182259276,0.06759941110721851,0.06273128992210202,0.041641407102653114,0.04046224502427317,0.0501967963893358,0.18226367857461,0.050611614487331084,0.0496529576160295,0.09094390613275248,0.08903795509242587,0.02887508121897133,0.041830433901470045,0.0409514250384488,0.04056898458471846,0.04655605263556074,0.032359278115612906,0.07592054334220522,0.024618931545475852,0.0,0.0995683343337444,0.04026851302638944,0.03090585434909917,0.029113960370718662,0.041771446623279654,0.045735918392067254
Marr|granulocyte,0.11530286827690775,0.12894923158109922,0.10333764042746998,0.09803895813953495,0.12293711118896003,0.20607839800793737,0.12673284982175498,0.1502138979837474,0.12061052564671615,0.11569071228278992,0.1397894567727985,0.1089532423061941,0.09579305519410647,0.11443893539800754,0.12722022224303775,0.1091584036459882,0.10931321644878789,0.11575426727902666,0.12174425731340417,0.09577022413459647,0.07432936264562076,0.15134602975329564,0.1393000132544548,0.09215745653475962,0.11490596814834642,0.09793606166502233,0.10231140691232256,0.11586173530709232,0.08906442208457074,0.14593270666875663,0.10195428031159684,0.0995683343337444,0.0,0.13819434973414318,0.09906556312024536,0.09557972853393892,0.10831849761156995,0.04133287773511264
