pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
Live|hepatocyte vs Lung|cd4-positive a..,hepatocyte,cd4-positive alpha-beta t cell,Liver,Lung,False,False,13.554294732070122,0.015386116056457542,0.34123418347620404,0.5203319787979126,0.9769820971867008
Live|hepatocyte vs Lung|nk cell,hepatocyte,nk cell,Liver,Lung,False,False,18.772888493450267,0.014439688315881168,0.33613414174448597,0.5189329385757446,0.9769820971867008
Live|hepatocyte vs Lung|plasma cell,hepatocyte,plasma cell,Liver,Lung,False,False,12.270218746174974,0.016385560140964945,0.35065119469248285,0.5204359292984009,0.9795918367346939
Live|hepatocyte vs Lung|b cell,hepatocyte,b cell,Liver,Lung,False,False,16.617223005655745,0.016734930793176315,0.398254501423558,0.5632117390632629,0.9795918367346939
Live|hepatocyte vs Lung|vascular assoc..,hepatocyte,vascular associated smooth muscle cell,Liver,Lung,False,False,27.426720600791597,0.01525723000080285,0.3789408307215427,0.5229223966598511,0.9743589743589743
Live|hepatocyte vs Lung|cd8-positive a..,hepatocyte,cd8-positive alpha-beta t cell,Liver,Lung,False,False,12.38085206922337,0.015315226682717646,0.3575051730926242,0.5203696489334106,0.9769820971867008
Live|hepatocyte vs Lung|bronchial smoo..,hepatocyte,bronchial smooth muscle cell,Liver,Lung,False,False,24.132382605536993,0.014395513450756785,0.3700126663808624,0.49181318283081055,0.9795918367346939
Live|hepatocyte vs Lung|bronchial vess..,hepatocyte,bronchial vessel endothelial cell,Liver,Lung,False,False,22.77087159165174,0.016148199723025544,0.32294876779413684,0.4777212142944336,0.9795918367346939
Live|hepatocyte vs Lung|EC of lymphati..,hepatocyte,endothelial cell of lymphatic vessel,Liver,Lung,False,False,17.236675479465696,0.014074460635076027,0.4281953328473651,0.5191558599472046,0.9743589743589743
Live|hepatocyte vs Lung|smooth muscle ..,hepatocyte,smooth muscle cell,Liver,Lung,False,False,13.066992533555384,0.015563941198395947,0.3789153036976124,0.48970121145248413,0.9795918367346939
Live|macrophage vs Live|monocyte,macrophage,monocyte,Liver,Liver,True,False,38.378057715099,0.0010052115614380833,0.1370856637969704,0.03133636713027954,0.36734693877551017
Live|macrophage vs Live|livEC,macrophage,endothelial cell of hepatic sinusoid,Liver,Liver,True,False,48.70680717336667,0.006639037044237624,0.2648846275577563,0.25670725107192993,0.7341772151898734
Live|macrophage vs Live|EC,macrophage,endothelial cell,Liver,Liver,True,False,39.82198330733916,0.0022195357125000437,0.19497849320994354,0.06948411464691162,0.50187265917603
Live|macrophage vs Live|nk cell,macrophage,nk cell,Liver,Liver,True,False,31.09303987035421,0.006082020592443011,0.25498436324658014,0.23208856582641602,0.6577181208053691
Live|macrophage vs Live|t cell,macrophage,t cell,Liver,Liver,True,False,37.92314565379513,0.007550330020304608,0.28958269665365244,0.27657604217529297,0.6885245901639344
Live|macrophage vs Live|erythrocyte,macrophage,erythrocyte,Liver,Liver,True,False,17.604354704553923,0.015139369274763104,0.3858317942708769,0.49460935592651367,0.8950276243093923
Live|macrophage vs Live|fibroblast,macrophage,fibroblast,Liver,Liver,True,False,43.16474324476592,0.007272540064478107,0.29561064189630715,0.2808579206466675,0.6754966887417219
