sample,cancer,type,stromal_score,immune_score,admix
TCGA-49-4488-01,TCGA-LUAD,Tumor,7542.378121451493,16010.16274112232,23552.540862573813
TCGA-63-A5ML-01,TCGA-LUSC,Tumor,10189.908074862771,14137.007464608188,24326.91553947096
TCGA-22-5477-01,TCGA-LUSC,Tumor,8583.878393723255,13574.032517831332,22157.910911554587
TCGA-A3-3313-01,TCGA-KIRC,Tumor,7986.463396685176,10974.587732714961,18961.051129400137
TCGA-ED-A4XI-01,TCGA-LIHC,Tumor,7546.998822266338,14927.36073123611,22474.359553502447
TCGA-78-7537-01,TCGA-LUAD,Tumor,9704.631332780813,14059.825042529268,23764.45637531008
TCGA-98-A53H-01,TCGA-LUSC,Tumor,14769.378294523467,17951.340851879937,32720.719146403404
TCGA-DD-AAW3-01,TCGA-LIHC,Tumor,-1097.9375618239828,2882.2146008017553,1784.2770389777725
TCGA-E2-A1LG-01,TCGA-BRCA,Tumor,3333.883659051029,11811.023508239206,15144.907167290236
TCGA-N6-A4VD-01,TCGA-LUAD,Tumor,4910.1829187814,11996.23570995389,16906.41862873529
TCGA-B8-4143-01,TCGA-KIRC,Tumor,9862.89122496964,18035.690873760173,27898.582098729814
TCGA-FY-A3BL-01,TCGA-LIHC,Tumor,-746.920813241275,7955.665838829187,7208.745025587912
TCGA-55-6972-01,TCGA-LUAD,Tumor,-4824.36024860452,4815.727114749527,-8.633133854993503
TCGA-63-A5MH-01,TCGA-LUSC,Tumor,6720.53010115564,11691.500669070909,18412.03077022655
TCGA-A7-A6VW-01,TCGA-BRCA,Tumor,7631.252801866362,12710.203349716536,20341.456151582897
TCGA-86-A4D0-01,TCGA-LUAD,Tumor,5658.220668170372,13262.602974305144,18920.823642475516
TCGA-CJ-5684-01,TCGA-KIRC,Tumor,11124.609331534131,16662.243581210856,27786.852912744987
TCGA-60-2704-01,TCGA-LUSC,Tumor,15623.222622617268,17784.60433918166,33407.82696179893
TCGA-97-7941-01,TCGA-LUAD,Tumor,11455.83425614933,15805.340128636093,27261.174384785423
TCGA-CJ-5671-01,TCGA-KIRC,Tumor,15062.776789219442,18521.19171449597,33583.96850371541
TCGA-E2-A1LK-01,TCGA-BRCA,Tumor,3142.4749517016608,8811.779610433281,11954.254562134942
TCGA-91-6840-01,TCGA-LUAD,Tumor,9833.943370288183,16018.852788921136,25852.79615920932
TCGA-DD-AAVY-01,TCGA-LIHC,Tumor,-2994.8366242804514,3022.7706993373977,27.934075056946313
TCGA-55-6971-11,TCGA-LUAD,Normal,12168.5426749047,17901.900420297537,30070.443095202238
TCGA-B0-4844-01,TCGA-KIRC,Tumor,9055.460218070679,15903.111169896165,24958.571387966844
TCGA-B6-A0RT-01,TCGA-BRCA,Tumor,13340.870318438352,19546.58889778482,32887.45921622317
TCGA-BH-A0HB-01,TCGA-BRCA,Tumor,11226.730732375854,15305.671273007665,26532.40200538352
TCGA-C8-A3M7-01,TCGA-BRCA,Tumor,12744.76078498692,14249.291561545371,26994.05234653229
TCGA-52-7811-01,TCGA-LUSC,Tumor,10738.643864317197,14740.448225449454,25479.09208976665
TCGA-50-5930-01,TCGA-LUAD,Tumor,10903.363489130938,16374.266139664858,27277.629628795796
TCGA-D8-A1Y3-01,TCGA-BRCA,Tumor,8535.145829317262,14044.248407526797,22579.39423684406
TCGA-CZ-5984-11,TCGA-KIRC,Normal,9207.089635803099,8877.301788269659,18084.391424072757
TCGA-A8-A07C-01,TCGA-BRCA,Tumor,10932.930282951562,14748.124493623774,25681.054776575336
TCGA-93-8067-01,TCGA-LUAD,Tumor,7835.958029343434,13960.819680112338,21796.77770945577
TCGA-A8-A06U-01,TCGA-BRCA,Tumor,9410.215501338844,13923.256477183339,23333.471978522182
TCGA-GI-A2C9-01,TCGA-BRCA,Tumor,10410.243294164658,12841.425561463762,23251.66885562842
TCGA-FV-A2QR-01,TCGA-LIHC,Tumor,4233.3445131260305,9042.021413083392,13275.365926209422
TCGA-BH-A1F6-11,TCGA-BRCA,Normal,15023.641338592093,14349.360503287662,29373.001841879755
TCGA-D8-A73W-01,TCGA-BRCA,Tumor,13147.156596363795,14539.43884719996,27686.595443563754
TCGA-CW-5581-11,TCGA-KIRC,Normal,6650.7927343542215,7773.235306119288,14424.02804047351
TCGA-B0-4848-01,TCGA-KIRC,Tumor,12111.056034513083,17325.443983075525,29436.50001758861
TCGA-E9-A245-01,TCGA-BRCA,Tumor,10497.510155666274,10947.624751824642,21445.134907490916
TCGA-A7-A0DB-11,TCGA-BRCA,Normal,14222.374823234419,15806.987075885725,30029.361899120144
TCGA-34-2596-01,TCGA-LUSC,Tumor,11166.071139615608,15141.92985660354,26308.000996219147
TCGA-B6-A0X0-01,TCGA-BRCA,Tumor,5078.441879477177,8885.433367994628,13963.875247471806
TCGA-22-5481-11,TCGA-LUSC,Normal,11643.002874683229,18399.520373948024,30042.523248631252
TCGA-FY-A2QD-01,TCGA-LIHC,Tumor,326.5544240994968,-611.1846143238909,-284.630190224394
TCGA-P4-A5E6-01,TCGA-KIRC,Tumor,0.2561127472399676,12343.076397907938,12343.332510655178
TCGA-85-A5B5-01,TCGA-LUSC,Tumor,6720.466072968829,11579.58651276863,18300.05258573746
TCGA-IG-A3YC-01,TCGA-LUSC,Tumor,13217.455988360558,17244.060600517525,30461.516588878083
TCGA-A8-A06Q-01,TCGA-BRCA,Tumor,4641.734074212694,8111.414403246432,12753.148477459126
TCGA-IE-A4EK-01,TCGA-LUSC,Tumor,5863.583963123005,3943.7450241808256,9807.32898730383
TCGA-CZ-4863-01,TCGA-KIRC,Tumor,11250.698616972022,18003.61275216797,29254.311369139992
TCGA-E9-A1R0-01,TCGA-BRCA,Tumor,12964.110681636219,14503.920989127419,27468.031670763638
TCGA-BH-A1F2-11,TCGA-BRCA,Normal,12313.29617679794,13270.442870067975,25583.739046865914
TCGA-22-1011-01,TCGA-LUSC,Tumor,11144.354912922285,16821.93699335994,27966.291906282226
TCGA-B6-A0RO-01,TCGA-BRCA,Tumor,8559.437411968978,9939.945590674935,18499.383002643914
TCGA-CW-5585-11,TCGA-KIRC,Normal,7654.157107137176,9519.974042018493,17174.13114915567
TCGA-E9-A1NA-01,TCGA-BRCA,Tumor,11576.171676138718,13864.738271559767,25440.909947698485
TCGA-BH-A0DZ-01,TCGA-BRCA,Tumor,12778.717066725574,14198.837350338468,26977.554417064042
TCGA-AN-A0XP-01,TCGA-BRCA,Tumor,11532.8281507893,10127.633548946298,21660.4616997356
TCGA-EW-A6S9-01,TCGA-BRCA,Tumor,12412.5967802985,11590.503318619867,24003.100098918367
TCGA-ED-A66X-01,TCGA-LIHC,Tumor,9405.313787926327,14040.890484840722,23446.20427276705
TCGA-43-7658-11,TCGA-LUSC,Normal,10856.484185020967,17993.147700745893,28849.63188576686
TCGA-AQ-A54O-01,TCGA-BRCA,Tumor,6576.018483523687,11583.911972499842,18159.93045602353
TCGA-HU-A4H4-01,TCGA-LIHC,Tumor,8890.697907799069,16842.94890999835,25733.64681779742
TCGA-85-6798-01,TCGA-LUSC,Tumor,6484.689389281073,9091.472516030259,15576.161905311332
TCGA-BH-A0WA-01,TCGA-BRCA,Tumor,10805.546205291499,13760.116214310936,24565.662419602435
TCGA-DD-AACH-01,TCGA-LIHC,Tumor,5472.482012475251,10926.232223186857,16398.714235662108
TCGA-44-A479-01,TCGA-LUAD,Tumor,12485.514213711514,18530.09518958416,31015.609403295675
TCGA-55-8087-01,TCGA-LUAD,Tumor,9471.309062920805,13821.394746210357,23292.703809131162
TCGA-BH-AB28-01,TCGA-BRCA,Tumor,12479.716105683652,15170.401057005398,27650.11716268905
TCGA-A8-A09N-01,TCGA-BRCA,Tumor,11961.568003917335,13169.826131616308,25131.394135533643
TCGA-DD-A39X-11,TCGA-LIHC,Normal,-440.7060098186703,9391.288057893275,8950.582048074604
TCGA-86-6562-01,TCGA-LUAD,Tumor,13102.041624512614,15296.266243789458,28398.307868302072
TCGA-05-4425-01,TCGA-LUAD,Tumor,11280.617565820114,17280.48196744839,28561.099533268505
TCGA-KN-8435-11,TCGA-LUAD,Normal,11482.434410647726,13120.236300931352,24602.670711579078
TCGA-E2-A15A-01,TCGA-BRCA,Tumor,12712.718234609605,14986.046121569689,27698.764356179294
TCGA-NK-A5D1-01,TCGA-LUSC,Tumor,4412.506051187087,11057.326378560461,15469.832429747548
TCGA-E9-A2JT-01,TCGA-BRCA,Tumor,13934.600137613317,19482.898637515525,33417.49877512884
TCGA-MP-A4SW-01,TCGA-LUAD,Tumor,10594.03264728354,16538.640723694112,27132.673370977653
TCGA-L5-A4OG-01,TCGA-LUSC,Tumor,7218.527109684008,15737.843748373049,22956.370858057056
TCGA-BH-A0HQ-01,TCGA-BRCA,Tumor,12033.32581572478,10868.083958198189,22901.40977392297
TCGA-E2-A3DX-01,TCGA-BRCA,Tumor,14958.695414437014,17338.153578157468,32296.84899259448
TCGA-DX-A3LT-01,TCGA-KIRC,Tumor,13436.681385757718,16374.781922280828,29811.463308038547
TCGA-BP-4798-01,TCGA-KIRC,Tumor,12393.274496367598,19233.02508136493,31626.299577732527
TCGA-90-A59Q-01,TCGA-LUSC,Tumor,10270.626275702238,17664.167319790566,27934.793595492803
TCGA-66-2783-01,TCGA-LUSC,Tumor,9731.167459092398,15192.416081903848,24923.583540996246
TCGA-IF-A4AJ-01,TCGA-LUSC,Tumor,10918.918781404467,15259.329094242607,26178.247875647074
TCGA-CJ-4888-01,TCGA-KIRC,Tumor,12049.343533791947,19401.59706875178,31450.940602543727
TCGA-E2-A1L6-01,TCGA-BRCA,Tumor,11946.44668046552,13845.785928263776,25792.232608729297
TCGA-DX-A8BH-01,TCGA-KIRC,Tumor,8950.635404896948,16513.81557281897,25464.45097771592
TCGA-22-5489-11,TCGA-LUSC,Normal,11513.12169773754,18025.179579758737,29538.301277496277
TCGA-B6-A0I2-01,TCGA-BRCA,Tumor,5181.87941527001,16528.49937032758,21710.37878559759
TCGA-55-8512-01,TCGA-LUAD,Tumor,8397.051258852345,14320.750575147704,22717.80183400005
TCGA-67-3770-01,TCGA-LUAD,Tumor,7725.555649674185,16438.7496380263,24164.305287700485
TCGA-HE-A5NH-01,TCGA-KIRC,Tumor,3016.6773502259057,11891.275726163552,14907.953076389458
TCGA-D8-A73X-01,TCGA-BRCA,Tumor,12698.365249399521,12430.670514586589,25129.03576398611
TCGA-50-6592-01,TCGA-LUAD,Tumor,11657.003704865852,17429.33327329752,29086.336978163374
TCGA-A8-A084-01,TCGA-BRCA,Tumor,10362.27551087891,9624.741941248394,19987.017452127304
TCGA-55-6975-01,TCGA-LUAD,Tumor,12768.835383227775,14698.876146601808,27467.711529829583
TCGA-B0-4818-01,TCGA-KIRC,Tumor,10447.525484495982,17149.910708933745,27597.436193429727
TCGA-BP-4774-01,TCGA-KIRC,Tumor,10823.8511524764,15622.625026207035,26446.476178683435
TCGA-S2-AA1A-01,TCGA-LUAD,Tumor,13092.697066359728,18141.212882745847,31233.909949105575
TCGA-55-8511-01,TCGA-LUAD,Tumor,12331.67582353413,16896.558287966425,29228.234111500555
TCGA-FY-A3TY-01,TCGA-LIHC,Tumor,13719.458315686086,15885.30421971979,29604.762535405876
TCGA-A7-A2KD-01,TCGA-BRCA,Tumor,13355.860028395055,15182.76205418137,28538.622082576425
TCGA-DD-A1EE-01,TCGA-LIHC,Tumor,1821.612586131443,6472.538262272981,8294.150848404424
TCGA-77-A5GH-01,TCGA-LUSC,Tumor,12638.271238956102,17730.42226465378,30368.69350360988
TCGA-18-5592-01,TCGA-LUSC,Tumor,5658.8289359450755,12496.733374889362,18155.562310834437
TCGA-34-8454-01,TCGA-LUSC,Tumor,13211.967349902272,17497.000395392064,30708.967745294336
TCGA-BP-4163-01,TCGA-KIRC,Tumor,11261.51938054305,16780.194172680796,28041.713553223846
TCGA-AR-A252-01,TCGA-BRCA,Tumor,14699.637370600558,18294.82361714791,32994.46098774847
TCGA-CJ-4920-01,TCGA-KIRC,Tumor,12138.99366669152,16221.15695939281,28360.15062608433
TCGA-05-4434-01,TCGA-LUAD,Tumor,13477.189885280011,17918.967489204104,31396.157374484115
TCGA-63-7021-01,TCGA-LUSC,Tumor,10274.38259599514,15690.309933909015,25964.692529904154
TCGA-85-7698-01,TCGA-LUSC,Tumor,12885.412925802779,15571.911145131398,28457.324070934177
TCGA-B0-4821-01,TCGA-KIRC,Tumor,7218.075355254841,14526.049841913522,21744.125197168363
TCGA-AR-A24L-01,TCGA-BRCA,Tumor,13204.191482326252,12159.00603219138,25363.197514517633
TCGA-HU-8243-01,TCGA-LIHC,Tumor,8643.278765476218,12428.639398216092,21071.91816369231
TCGA-96-A4JK-01,TCGA-LUSC,Tumor,9083.70376269722,14627.38867602756,23711.09243872478
TCGA-BP-4765-01,TCGA-KIRC,Tumor,10547.4485842572,15324.77301540622,25872.22159966342
TCGA-55-8092-01,TCGA-LUAD,Tumor,11078.66910749739,17137.29715613202,28215.96626362941
TCGA-AK-3427-01,TCGA-KIRC,Tumor,-2669.2639657120526,2075.2246769674966,-594.039288744556
TCGA-66-2794-01,TCGA-LUSC,Tumor,8271.822796814911,17281.00130718586,25552.82410400077
TCGA-AN-A0XR-01,TCGA-BRCA,Tumor,8087.506989715581,8555.168866181593,16642.675855897174
TCGA-CZ-5467-11,TCGA-KIRC,Normal,5200.995386154522,7761.767146437178,12962.7625325917
TCGA-DD-A11A-11,TCGA-LIHC,Normal,4065.747177027297,15000.495149059989,19066.242326087286
TCGA-BH-A18V-01,TCGA-BRCA,Tumor,12825.343815209784,15530.684107068231,28356.027922278015
TCGA-56-7222-01,TCGA-LUSC,Tumor,4486.334107701419,9547.993487991193,14034.327595692612
TCGA-B6-A0WY-01,TCGA-BRCA,Tumor,12519.246396796338,13632.909992725345,26152.156389521682
TCGA-EW-A423-01,TCGA-BRCA,Tumor,8096.271737065683,13850.588042274587,21946.85977934027
TCGA-BP-4756-01,TCGA-KIRC,Tumor,5232.849409092887,14744.98355534855,19977.832964441437
TCGA-22-5482-01,TCGA-LUSC,Tumor,7340.205564474934,10671.31822588565,18011.523790360585
TCGA-DD-AACW-01,TCGA-LIHC,Tumor,-1260.3841860059365,8763.513028942416,7503.1288429364795
TCGA-A3-3324-01,TCGA-KIRC,Tumor,10948.048049281886,16524.650564875952,27472.698614157838
TCGA-66-2800-01,TCGA-LUSC,Tumor,10926.321151224092,15941.485396524764,26867.806547748856
TCGA-44-7661-01,TCGA-LUAD,Tumor,14236.500152669174,17811.186708072604,32047.68686074178
TCGA-DX-A7EM-01,TCGA-KIRC,Tumor,10983.444965223785,14904.203870339541,25887.648835563326
TCGA-C8-A12X-01,TCGA-BRCA,Tumor,6819.606606002359,8610.275792296747,15429.882398299105
TCGA-KN-8432-01,TCGA-LUAD,Tumor,5973.37807501755,11539.778766179767,17513.156841197317
TCGA-E9-A5UO-01,TCGA-BRCA,Tumor,1523.6467474429628,5276.509518254868,6800.156265697831
TCGA-37-3792-01,TCGA-LUSC,Tumor,10740.824379790258,18511.683528754565,29252.507908544823
TCGA-BH-A18U-01,TCGA-BRCA,Tumor,11556.64307916143,12812.175351455702,24368.81843061713
TCGA-BH-A0C0-01,TCGA-BRCA,Tumor,10984.391159539988,17815.476596588927,28799.867756128915
TCGA-A8-A09I-01,TCGA-BRCA,Tumor,11801.248538386095,14930.64395437091,26731.892492757004
TCGA-B8-5552-11,TCGA-KIRC,Normal,13037.43006977755,14955.789246180098,27993.21931595765
TCGA-E9-A22D-01,TCGA-BRCA,Tumor,11907.200959071994,18442.91369899829,30350.114658070284
TCGA-E2-A1LE-01,TCGA-BRCA,Tumor,13911.80966023017,16188.21801440015,30100.02767463032
TCGA-E2-A15F-01,TCGA-BRCA,Tumor,11114.688519699946,12928.048583975786,24042.737103675732
TCGA-77-A5GB-01,TCGA-LUSC,Tumor,10105.895979524033,15597.686047444233,25703.582026968266
TCGA-B0-5110-01,TCGA-KIRC,Tumor,13086.536131939934,16180.107777404115,29266.64390934405
TCGA-55-6979-11,TCGA-LUAD,Normal,12259.391557746236,19038.19442314267,31297.585980888907
TCGA-BP-4986-01,TCGA-KIRC,Tumor,14402.617726228276,16892.44269840309,31295.060424631367
TCGA-60-2712-01,TCGA-LUSC,Tumor,12759.25605505658,18186.46302521363,30945.71908027021
TCGA-77-6842-01,TCGA-LUSC,Tumor,11381.99552827053,17920.020397164993,29302.015925435524
TCGA-A3-3358-01,TCGA-KIRC,Tumor,11799.331249903258,17998.156127803097,29797.487377706355
TCGA-D8-A27L-01,TCGA-BRCA,Tumor,14380.961970600274,15310.448487168043,29691.410457768317
TCGA-05-4426-01,TCGA-LUAD,Tumor,7077.672212943249,15125.492398200611,22203.16461114386
TCGA-05-4390-01,TCGA-LUAD,Tumor,9769.314029945668,13896.965792254534,23666.279822200202
TCGA-CZ-4865-11,TCGA-KIRC,Normal,10790.058498326263,8860.10666298947,19650.165161315734
TCGA-64-5815-01,TCGA-LUAD,Tumor,14767.692218937449,17106.06207233282,31873.75429127027
TCGA-C8-A12O-01,TCGA-BRCA,Tumor,13890.85821465708,15322.275916120594,29213.134130777675
TCGA-33-4532-01,TCGA-LUSC,Tumor,2009.00886044067,10725.126802657145,12734.135663097815
TCGA-DX-A7EI-01,TCGA-KIRC,Tumor,9692.850146407629,9192.363152836617,18885.213299244246
TCGA-85-A511-01,TCGA-LUSC,Tumor,12583.982450783533,15756.838777126915,28340.82122791045
TCGA-BP-4347-01,TCGA-KIRC,Tumor,11250.204177084986,15771.50478902808,27021.708966113067
TCGA-D8-A1XG-01,TCGA-BRCA,Tumor,9824.99720974212,9665.399839873247,19490.397049615367
TCGA-55-8301-01,TCGA-LUAD,Tumor,12647.33122738983,18332.287220675204,30979.618448065034
TCGA-DD-AACC-01,TCGA-LIHC,Tumor,4780.408455480399,17914.727400388638,22695.135855869037
TCGA-UZ-A9Q1-01,TCGA-KIRC,Tumor,26.176857041140465,8455.868262681037,8482.045119722177
TCGA-C8-A8HQ-01,TCGA-BRCA,Tumor,13224.36391829314,15177.79986970354,28402.16378799668
TCGA-44-A4SU-01,TCGA-LUAD,Tumor,10313.215691295885,15152.498064548807,25465.713755844692
TCGA-E2-A15M-01,TCGA-BRCA,Tumor,15764.522159544209,17462.126376309116,33226.648535853325
TCGA-A8-A083-01,TCGA-BRCA,Tumor,6074.994364607763,9586.143615965957,15661.13798057372
TCGA-CW-6090-01,TCGA-KIRC,Tumor,11512.452958897517,17093.77577470813,28606.228733605647
TCGA-E2-A15I-11,TCGA-BRCA,Normal,11430.585807816937,11281.862558341436,22712.448366158373
TCGA-FY-A3R6-01,TCGA-LIHC,Tumor,11078.6655503759,17059.31438171797,28137.97993209387
TCGA-DD-A1EF-01,TCGA-LIHC,Tumor,3389.4067683804533,13936.66326807722,17326.070036457673
TCGA-DD-A73A-01,TCGA-LIHC,Tumor,441.2609207710266,13292.18043949024,13733.441360261266
TCGA-56-8629-01,TCGA-LUSC,Tumor,7096.845097771591,12550.513494688941,19647.358592460532
TCGA-A3-A8OW-01,TCGA-KIRC,Tumor,10270.39861992691,15881.62615609966,26152.02477602657
TCGA-B0-4822-01,TCGA-KIRC,Tumor,10846.911971092759,16349.867843368458,27196.779814461217
TCGA-BP-4334-01,TCGA-KIRC,Tumor,-270.86768718156236,5996.570507129014,5725.702819947452
TCGA-B0-5696-01,TCGA-KIRC,Tumor,8961.630467420957,14594.680943931711,23556.311411352668
TCGA-05-4433-01,TCGA-LUAD,Tumor,9183.904317934615,17397.66422067661,26581.568538611224
TCGA-B8-4619-11,TCGA-KIRC,Normal,6808.2309314789745,13186.171104860503,19994.402036339477
TCGA-91-6829-11,TCGA-LUAD,Normal,9129.910770845672,17599.523750962097,26729.43452180777
TCGA-55-8508-01,TCGA-LUAD,Tumor,8671.508081616797,15348.651971965151,24020.16005358195
TCGA-BC-A10S-01,TCGA-LIHC,Tumor,4696.332331954851,13841.958465541084,18538.290797495934
TCGA-B6-A0IC-01,TCGA-BRCA,Tumor,1632.5088935072672,7524.315058527871,9156.823952035138
TCGA-56-A5DR-01,TCGA-LUSC,Tumor,8029.966992501617,13645.968185713256,21675.935178214873
TCGA-DD-A39W-11,TCGA-LIHC,Normal,630.3148136943528,8657.542822649066,9287.857636343419
TCGA-A2-A0CW-01,TCGA-BRCA,Tumor,8359.655240633358,13414.090107177977,21773.745347811335
TCGA-A8-A092-01,TCGA-BRCA,Tumor,10689.445316996087,11926.733113170772,22616.17843016686
TCGA-D8-A1XS-01,TCGA-BRCA,Tumor,13075.171128781021,13791.063171269485,26866.234300050506
TCGA-L5-A4OJ-01,TCGA-LUSC,Tumor,2558.0576765861733,11622.567211726117,14180.62488831229
TCGA-HU-A4HB-01,TCGA-LIHC,Tumor,10031.210656730738,18110.539824141986,28141.750480872724
TCGA-50-5044-01,TCGA-LUAD,Tumor,9099.554296054379,15556.12108283956,24655.67537889394
TCGA-BH-A18Q-01,TCGA-BRCA,Tumor,10923.575053434211,14706.260730813981,25629.835784248193
TCGA-A7-A13E-11,TCGA-BRCA,Normal,14725.995640837664,15233.586206023185,29959.58184686085
TCGA-AO-A12B-01,TCGA-BRCA,Tumor,6275.434603418944,9257.550961252982,15532.985564671926
TCGA-A3-3367-01,TCGA-KIRC,Tumor,10211.787929144612,16013.90127580777,26225.68920495238
TCGA-05-4384-01,TCGA-LUAD,Tumor,10679.407120152751,15718.806034161305,26398.213154314057
TCGA-E2-A1LS-11,TCGA-BRCA,Normal,9555.82271238956,8981.521890790176,18537.344603179736
TCGA-38-4626-11,TCGA-LUAD,Normal,9727.16569741672,18470.794417232897,28197.960114649617
TCGA-O1-A52J-01,TCGA-LUAD,Tumor,8559.085256941518,16421.508270166752,24980.59352710827
TCGA-B0-4718-01,TCGA-KIRC,Tumor,9932.112809155082,15991.3206685925,25923.43347774758
TCGA-78-7220-01,TCGA-LUAD,Tumor,8700.14290960718,13238.976573371958,21939.11948297914
TCGA-05-4422-01,TCGA-LUAD,Tumor,7101.753925427085,17055.80705992933,24157.560985356416
TCGA-B0-5692-01,TCGA-KIRC,Tumor,9358.281527592313,17764.499488523074,27122.781016115387
TCGA-A7-A26F-01,TCGA-BRCA,Tumor,12873.966108849603,15024.825860048088,27898.79196889769
TCGA-BH-A0B2-01,TCGA-BRCA,Tumor,14872.193334055639,17033.596393348966,31905.789727404604
TCGA-AO-A12F-01,TCGA-BRCA,Tumor,10701.74940022823,9427.513783142225,20129.263183370454
TCGA-DX-A3U9-01,TCGA-KIRC,Tumor,10017.24184064152,8356.524973722608,18373.766814364128
TCGA-DD-A114-01,TCGA-LIHC,Tumor,11304.80243482714,17099.96872322133,28404.77115804847
TCGA-EW-A1P6-01,TCGA-BRCA,Tumor,11609.18176356117,11300.580131619117,22909.761895180287
TCGA-GM-A2DF-01,TCGA-BRCA,Tumor,10347.844268996054,15530.289266582895,25878.13353557895
TCGA-A8-A09Q-01,TCGA-BRCA,Tumor,13134.1944456561,16025.301850181579,29159.49629583768
TCGA-BH-A0BW-11,TCGA-BRCA,Normal,14514.965851352277,18836.534091660604,33351.49994301288
TCGA-FY-A3R9-01,TCGA-LIHC,Tumor,2402.326897776373,2685.623167442205,5087.950065218578
TCGA-BH-A18J-01,TCGA-BRCA,Tumor,11484.056458046925,11153.123217393873,22637.1796754408
TCGA-AK-3460-01,TCGA-KIRC,Tumor,9950.396413611055,16083.691999431536,26034.08841304259
TCGA-KN-8423-01,TCGA-LUAD,Tumor,6004.342817583547,11233.713361859718,17238.056179443265
TCGA-L5-A4OF-01,TCGA-LUSC,Tumor,8431.192510908455,12021.768728005434,20452.96123891389
TCGA-77-6845-01,TCGA-LUSC,Tumor,4693.198507922614,6886.146120584726,11579.34462850734
TCGA-C8-A12W-01,TCGA-BRCA,Tumor,12828.495424849472,14072.381681387164,26900.877106236636
TCGA-A2-A0YJ-01,TCGA-BRCA,Tumor,5073.668222438286,7431.242974755409,12504.911197193695
TCGA-BP-5169-01,TCGA-KIRC,Tumor,7884.149911283024,17045.644363833864,24929.79427511689
TCGA-DD-AACO-01,TCGA-LIHC,Tumor,300.85777845943085,8384.487505751473,8685.345284210904
TCGA-G3-A3CI-01,TCGA-LIHC,Tumor,3236.724442687144,13470.434911571476,16707.15935425862
TCGA-DD-AAEE-01,TCGA-LIHC,Tumor,-451.6014729409726,3308.5996395037437,2856.998166562771
TCGA-A3-A8OX-01,TCGA-KIRC,Tumor,13466.984503726675,17289.06885872402,30756.053362450693
TCGA-DD-A3A4-11,TCGA-LIHC,Normal,5568.755505588251,14643.367265758341,20212.122771346592
TCGA-44-6779-01,TCGA-LUAD,Tumor,12591.317235294857,18223.346817938134,30814.66405323299
TCGA-D8-A1XD-01,TCGA-BRCA,Tumor,11557.005905553353,9057.519791413095,20614.525696966448
TCGA-66-2734-01,TCGA-LUSC,Tumor,11532.219883014604,15828.123491776267,27360.34337479087
TCGA-BP-4160-01,TCGA-KIRC,Tumor,12659.062614062164,18101.43003600741,30760.492650069573
TCGA-KL-8329-11,TCGA-KIRC,Normal,8837.703911848672,13605.648213629906,22443.352125478577
TCGA-CZ-5458-01,TCGA-KIRC,Tumor,11169.855916880424,16982.999897282487,28152.85581416291
TCGA-77-A5FZ-01,TCGA-LUSC,Tumor,15028.258482285444,19943.34311447937,34971.60159676481
TCGA-DD-A1EB-01,TCGA-LIHC,Tumor,669.4182502282965,7056.059142773116,7725.477393001413
TCGA-AQ-A1H2-01,TCGA-BRCA,Tumor,8902.109153537349,11565.25131316599,20467.36046670334
TCGA-L5-A4OQ-01,TCGA-LUSC,Tumor,11269.384176156305,15057.771919283728,26327.156095440034
TCGA-AR-A24O-01,TCGA-BRCA,Tumor,15689.548709910265,15652.981500998325,31342.53021090859
TCGA-44-6144-11,TCGA-LUAD,Normal,11213.94999486412,18443.287196754685,29657.237191618806
TCGA-BC-A110-11,TCGA-LIHC,Normal,1365.5077973847801,10956.471312968995,12321.979110353775
TCGA-B3-3926-01,TCGA-KIRC,Tumor,2783.8139490380418,13875.029024028856,16658.842973066898
TCGA-DD-AADB-01,TCGA-LIHC,Tumor,2617.30864923658,15395.09375013191,18012.40239936849
