pair_type,cancer,organ,sample_a,sample_b,kn,kf,omega_floor,omega_raw
GA,TCGA-LUSC,Lung,GTEX-13NYS-1626-SM-5J2MU,TCGA-85-7710-11,0.002132797034677252,0.28701472705039,134.5719833550982,134.5719833550982
GA,TCGA-LUSC,Lung,GTEX-SE5C-0526-SM-2XCE1,TCGA-33-6737-11,0.0020388634446099323,0.3094273333678794,151.76461875654348,151.76461875654348
GA,TCGA-LUSC,Lung,GTEX-146FH-1226-SM-5NQB6,TCGA-43-6143-11,0.0014126812335881677,0.2998752786489012,212.2738460163635,212.2738460163635
GA,TCGA-LUSC,Lung,GTEX-WFJO-0326-SM-3GIL3,TCGA-51-4079-11,0.001022740603507205,0.2516750408551302,246.07905464208667,246.07905464208667
GA,TCGA-LUSC,Lung,GTEX-RU72-0526-SM-2TF5Z,TCGA-22-4593-11,0.0057067196878376955,0.21809221020658578,38.216737834765105,38.216737834765105
GA,TCGA-LUSC,Lung,GTEX-P4QT-0526-SM-2I3EX,TCGA-22-5491-11,0.0016149930031100785,0.172193021601606,106.62152793851408,106.62152793851408
GA,TCGA-LUSC,Lung,GTEX-X4EO-0926-SM-3P5Z2,TCGA-56-7582-11,0.0022104088378351577,0.2748476186458696,124.34243563514312,124.34243563514312
GA,TCGA-LUSC,Lung,GTEX-12WSH-0126-SM-5GCO3,TCGA-56-7222-11,0.003911806234146782,0.33252818118276517,85.00630176415015,85.00630176415015
GA,TCGA-LUSC,Lung,GTEX-REY6-0426-SM-2TF5G,TCGA-51-4081-11,0.0016225662696179239,0.32518885440376144,200.41637774236227,200.41637774236227
GA,TCGA-LUSC,Lung,GTEX-13FLV-0426-SM-5KLZA,TCGA-56-7222-11,0.0032910158447692272,0.2865890765867611,87.0822536580213,87.0822536580213
GA,TCGA-LUSC,Lung,GTEX-1339X-0626-SM-5IJER,TCGA-L5-A4OQ-11,0.004075627806403059,0.397724420527353,97.58605040001538,97.58605040001538
GA,TCGA-LUSC,Lung,GTEX-QEG5-1126-SM-33HC2,TCGA-22-5482-11,0.001884590962820181,0.28228312188479104,149.78482198724478,149.78482198724478
GA,TCGA-LUSC,Lung,GTEX-146FQ-0926-SM-5LUAV,TCGA-56-8082-11,0.001352094801049156,0.22071539789548808,163.239587730257,163.239587730257
GA,TCGA-LUSC,Lung,GTEX-R3RS-1026-SM-3GADF,TCGA-L5-A43C-11,0.005800847157531654,0.06902282644440556,11.89874936711413,11.89874936711413
GA,TCGA-LUSC,Lung,GTEX-11EMC-0126-SM-5EGKV,TCGA-22-5489-11,0.002485259109274986,0.31104677766032346,125.15667943817087,125.15667943817087
GA,TCGA-LUSC,Lung,GTEX-1313W-0926-SM-5EQ56,TCGA-43-7657-11,0.002003429877195187,0.288765177754574,144.1354055071031,144.1354055071031
GA,TCGA-LUSC,Lung,GTEX-139UW-0226-SM-5K7WU,TCGA-43-6143-11,0.002247934279228178,0.3034026487084531,134.96953692642012,134.96953692642012
GA,TCGA-LUSC,Lung,GTEX-Y5LM-0726-SM-4VBRP,TCGA-77-8008-11,0.0006295208694067083,0.1480847319470288,235.23403137784967,235.23403137784967
GA,TCGA-LUSC,Lung,GTEX-O5YW-0526-SM-2YUMX,TCGA-22-5481-11,0.001248418786826718,0.2842053135433992,227.65222419137402,227.65222419137402
GA,TCGA-LUSC,Lung,GTEX-Y5V5-0826-SM-4VBQD,TCGA-L5-A4OJ-11,0.002777989830879853,0.17487728251542484,62.95101608058702,62.95101608058702
GA,TCGA-LUSC,Lung,GTEX-13O3O-0726-SM-5J1N7,TCGA-22-5472-11,0.003955293117531872,0.3135871805760364,79.28291817009932,79.28291817009932
GA,TCGA-LUSC,Lung,GTEX-13NYS-1626-SM-5J2MU,TCGA-51-4079-11,0.002299763375391657,0.28056255370541094,121.99627001087896,121.99627001087896
GA,TCGA-LUSC,Lung,GTEX-13QJC-0526-SM-5RQKB,TCGA-77-8007-11,0.004915854267771879,0.28599201036159305,58.1774793928583,58.1774793928583
GA,TCGA-LUSC,Lung,GTEX-NL3G-0526-SM-4RTWW,TCGA-77-7142-11,0.0034959215102106423,0.3230317082590599,92.40244877225406,92.40244877225406
GA,TCGA-LUSC,Lung,GTEX-12WSI-0826-SM-5EGKD,TCGA-22-5483-11,0.0022166201235594195,0.12381304318849039,55.85668102194842,55.85668102194842
GA,TCGA-LUSC,Lung,GTEX-WOFM-0126-SM-3MJFE,TCGA-90-7767-11,0.0010941013751087762,0.23658075146855773,216.23293494630397,216.23293494630397
GA,TCGA-LUSC,Lung,GTEX-SE5C-0526-SM-2XCE1,TCGA-51-4079-11,0.0010458231527018576,0.2605769426269018,249.15966141475053,249.15966141475053
GA,TCGA-LUSC,Lung,GTEX-SIU7-0526-SM-3NM8I,TCGA-33-4587-11,0.0034451679540891964,0.2613440419381365,75.85814259880644,75.85814259880644
GA,TCGA-LUSC,Lung,GTEX-O5YW-0526-SM-2YUMX,TCGA-56-8083-11,0.000720037228715529,0.22298850956163857,309.69025026584626,309.69025026584626
GA,TCGA-LUSC,Lung,GTEX-1212Z-1026-SM-5EGJ8,TCGA-43-6143-11,0.0030510171282693167,0.3492650573928986,114.47495792690567,114.47495792690567
GA,TCGA-LUSC,Lung,GTEX-11O72-1326-SM-5BC5A,TCGA-43-7657-11,0.0023246575049949074,0.33064006516794764,142.2317328283901,142.2317328283901
GA,TCGA-LUSC,Lung,GTEX-145LS-1226-SM-5Q5D9,TCGA-22-5489-11,0.0031674107765322385,0.1446630544234615,45.672337637823624,45.672337637823624
GA,TCGA-LUSC,Lung,GTEX-ZDTS-1026-SM-4WAXS,TCGA-39-5040-11,0.006277621095916714,0.2602998483655547,41.464727543825006,41.464727543825006
GA,TCGA-LUSC,Lung,GTEX-13RTJ-1126-SM-5S2UJ,TCGA-43-6647-11,0.002010008949275572,0.3201604762592398,159.2831098461671,159.2831098461671
GA,TCGA-LUSC,Lung,GTEX-11NV4-1126-SM-5HL6J,TCGA-77-7337-11,0.006077593674825623,0.32334150475839496,53.20222477157823,53.20222477157823
GA,TCGA-LUSC,Lung,GTEX-13FTZ-0526-SM-5IJCW,TCGA-22-5478-11,0.0018465308854673846,0.2702879486693974,146.37607786396896,146.37607786396896
GA,TCGA-LUSC,Lung,GTEX-13N1W-0726-SM-5MR57,TCGA-22-5483-11,0.002422247306051566,0.22508465088728205,92.92389357806158,92.92389357806158
GA,TCGA-LUSC,Lung,GTEX-146FH-1226-SM-5NQB6,TCGA-92-7340-11,0.0018681721687047103,0.31121793222608174,166.58953464758198,166.58953464758198
GA,TCGA-LUSC,Lung,GTEX-SN8G-0926-SM-4DM5I,TCGA-77-8008-11,0.0014038246689463912,0.23148276258223488,164.89435447517033,164.89435447517033
GA,TCGA-LUSC,Lung,GTEX-ZAB5-0626-SM-5PNVB,TCGA-56-7731-11,0.0022528609329279907,0.2613866106919028,116.02429909074978,116.02429909074978
GA,TCGA-LUSC,Lung,GTEX-OXRO-0326-SM-33HBM,TCGA-34-8454-11,0.0017635194454569806,0.30811175881009956,174.71412612082574,174.71412612082574
GA,TCGA-LUSC,Lung,GTEX-Y5V6-0226-SM-4V6G7,TCGA-22-4609-11,0.0010314627909829423,0.24990613598507022,242.28322938040236,242.28322938040236
GA,TCGA-LUSC,Lung,GTEX-11EI6-0826-SM-5985V,TCGA-77-7338-11,0.004550929072482835,0.2460076751511064,54.056583003806914,54.056583003806914
GA,TCGA-LUSC,Lung,GTEX-13S86-0626-SM-5Q5E7,TCGA-51-4079-11,0.001197507295005588,0.22818231005869496,190.54774113725142,190.54774113725142
GA,TCGA-LUSC,Lung,GTEX-QDVN-0726-SM-2I3FO,TCGA-22-5491-11,0.0019230580822032863,0.2153261501949982,111.97069510677218,111.97069510677218
GA,TCGA-LUSC,Lung,GTEX-S32W-0326-SM-2XCBI,TCGA-43-6143-11,0.00167357553922351,0.2693462202490383,160.94058136987772,160.94058136987772
GA,TCGA-LUSC,Lung,GTEX-SIU8-0926-SM-5SI87,TCGA-22-5481-11,0.003462389202364964,0.31255624227746787,90.27183947546342,90.27183947546342
GA,TCGA-LUSC,Lung,GTEX-WYVS-0526-SM-3NM9W,TCGA-56-8082-11,0.0013737446301532105,0.18606552707603416,135.4440432318798,135.4440432318798
GA,TCGA-LUSC,Lung,GTEX-T6MN-0826-SM-32PM4,TCGA-85-7710-11,0.0017945545372844841,0.28710290551840645,159.9856117790936,159.9856117790936
GA,TCGA-LUSC,Lung,GTEX-X4EO-0926-SM-3P5Z2,TCGA-43-7658-11,0.0028803002661218187,0.30339256541541615,105.33365877992962,105.33365877992962
GA,TCGA-LUSC,Lung,GTEX-OHPL-0526-SM-4M1XS,TCGA-77-7138-11,0.0007607900144570676,0.2571562598798336,338.01213868895394,338.01213868895394
GA,TCGA-LUSC,Lung,GTEX-U3ZH-0526-SM-3DB75,TCGA-56-7582-11,0.0014601879854480686,0.24837272572460867,170.09640416154625,170.09640416154625
GA,TCGA-LUSC,Lung,GTEX-11PRG-0926-SM-5EGI8,TCGA-22-5489-11,0.0017692096602980535,0.33549441891516196,189.62954275223785,189.62954275223785
GA,TCGA-LUSC,Lung,GTEX-13NYB-0626-SM-5MR47,TCGA-22-5481-11,0.0026373365438067883,0.3029752959772246,114.87926965130644,114.87926965130644
GA,TCGA-LUSC,Lung,GTEX-145MO-1326-SM-5Q5EF,TCGA-L5-A4OR-11,0.004631345760288031,0.11915593010218735,25.728143885067404,25.728143885067404
GA,TCGA-LUSC,Lung,GTEX-RWS6-0226-SM-2XCA9,TCGA-22-4593-11,0.0026448580863774806,0.18168150993268706,68.69234718809675,68.69234718809675
GA,TCGA-LUSC,Lung,GTEX-WHSB-0326-SM-3LK6K,TCGA-22-5478-11,0.0012142790200501098,0.2360150798720845,194.36643141734,194.36643141734
GA,TCGA-LUSC,Lung,GTEX-QMRM-0826-SM-3NB33,TCGA-77-7338-11,0.002261898787802741,0.14134136817358406,62.48792781346606,62.48792781346606
GA,TCGA-LUSC,Lung,GTEX-11P7K-0326-SM-59871,TCGA-L5-A4OF-11,0.0033064960099954367,0.2011754638284643,60.842494054224474,60.842494054224474
GA,TCGA-LUSC,Lung,GTEX-1477Z-0626-SM-5NQB7,TCGA-22-5491-11,0.002050509402694505,0.2865088343082277,139.72568666680394,139.72568666680394
GA,TCGA-LUSC,Lung,GTEX-11O72-1326-SM-5BC5A,TCGA-56-7582-11,0.0018171399616052483,0.2821710188178451,155.2830408113293,155.2830408113293
GA,TCGA-LUSC,Lung,GTEX-13O61-0726-SM-5J2MD,TCGA-60-2709-11,0.0024251064426266374,0.2107537313045772,86.90494058327165,86.90494058327165
GA,TCGA-LUSC,Lung,GTEX-OHPM-0526-SM-2YUMJ,TCGA-43-6647-11,0.0008270903723845867,0.2510249412778228,303.5036432041786,303.5036432041786
GA,TCGA-LUSC,Lung,GTEX-UJHI-0726-SM-3DB92,TCGA-56-7823-11,0.0018999330748397884,0.2709932739419406,142.6330629908067,142.6330629908067
GA,TCGA-LUSC,Lung,GTEX-13O3P-1026-SM-5N9E7,TCGA-43-7657-11,0.0020121224207504413,0.327897022054375,162.96077150816822,162.96077150816822
GA,TCGA-LUSC,Lung,GTEX-RNOR-0726-SM-2TF5I,TCGA-22-5483-11,0.0044386815445950824,0.2655227099798,59.820175723830225,59.820175723830225
GA,TCGA-LUSC,Lung,GTEX-P44H-1126-SM-48TBU,TCGA-77-8008-11,0.003553671119750936,0.2975925301678817,83.7422823158545,83.7422823158545
GA,TCGA-LUSC,Lung,GTEX-13VXT-1426-SM-5LU4B,TCGA-56-7731-11,0.0016413404128100052,0.18853123098745167,114.86418631750053,114.86418631750053
GA,TCGA-LUSC,Lung,GTEX-QXCU-0626-SM-2TC69,TCGA-43-7657-11,0.0033805057997636015,0.3151916583665817,93.23801733711655,93.23801733711655
GA,TCGA-LUSC,Lung,GTEX-13NZ8-0326-SM-5L3DF,TCGA-77-8007-11,0.00398372077828915,0.31679461237358153,79.52229335451374,79.52229335451374
GA,TCGA-LUSC,Lung,GTEX-S32W-0326-SM-2XCBI,TCGA-43-7657-11,0.0014025656838958175,0.27567531091264114,196.55073133324876,196.55073133324876
GA,TCGA-LUSC,Lung,GTEX-RNOR-0726-SM-2TF5I,TCGA-L5-A4OQ-11,0.003912540795843213,0.26743584422509104,68.35349666110113,68.35349666110113
GA,TCGA-LUSC,Lung,GTEX-13JUV-0526-SM-5K7XE,TCGA-L5-A4OF-11,0.002420593143461619,0.2327858589646661,96.16893264093359,96.16893264093359
GA,TCGA-LUSC,Lung,GTEX-13G51-0426-SM-5K7Z5,TCGA-56-8083-11,0.0022092823162654894,0.24868728234934734,112.56473675565445,112.56473675565445
GA,TCGA-LUSC,Lung,GTEX-13111-0426-SM-5DUXR,TCGA-43-6143-11,0.001744633389879401,0.16467852048575254,94.39147584876618,94.39147584876618
GA,TCGA-LUSC,Lung,GTEX-13S86-0626-SM-5Q5E7,TCGA-56-8082-11,0.0012946836854033192,0.2654674201157873,205.0442305782891,205.0442305782891
GA,TCGA-LUSC,Lung,GTEX-S4Q7-0426-SM-3K2BJ,TCGA-56-8309-11,0.0009887922607150438,0.2970841328430607,300.4515150919817,300.4515150919817
GA,TCGA-LUSC,Lung,GTEX-PSDG-1126-SM-2S1ON,TCGA-77-8007-11,0.003825920008929901,0.2642152064889082,69.0592604843321,69.0592604843321
GA,TCGA-LUSC,Lung,GTEX-13PVQ-0926-SM-5IJFD,TCGA-33-4587-11,0.00562438679287844,0.2536038526027079,45.09004482476549,45.09004482476549
GA,TCGA-LUSC,Lung,GTEX-TMMY-0926-SM-4VBQZ,TCGA-77-7335-11,0.0043826264117057066,0.15046595048476713,34.3323697595767,34.3323697595767
GA,TCGA-LUSC,Lung,GTEX-ZDTT-0926-SM-5J2MS,TCGA-56-7222-11,0.001304157775257967,0.14517342723830656,111.31584689558804,111.31584689558804
GA,TCGA-LUSC,Lung,GTEX-Q734-0626-SM-2I3EF,TCGA-22-5489-11,0.0017743569696657266,0.16413092405295987,92.50163685150723,92.50163685150723
GA,TCGA-LUSC,Lung,GTEX-Y3IK-0626-SM-4WWE4,TCGA-43-7657-11,0.0012778223675612343,0.17802295255717993,139.3174490261448,139.3174490261448
GA,TCGA-LUSC,Lung,GTEX-XQ8I-1126-SM-4BOO2,TCGA-56-7580-11,0.0019441944317243835,0.28139103985756686,144.7340015309014,144.7340015309014
GA,TCGA-LUSC,Lung,GTEX-QXCU-0626-SM-2TC69,TCGA-56-8623-11,0.0031568069105600933,0.2328663888130424,73.76643406160255,73.76643406160255
GA,TCGA-LUSC,Lung,GTEX-111YS-0626-SM-5GZXV,TCGA-22-5483-11,0.00162365573691065,0.24588134887985677,151.43687377208315,151.43687377208315
GA,TCGA-LUSC,Lung,GTEX-WZTO-0426-SM-3NM99,TCGA-22-5489-11,0.0033683984983934067,0.29444417926239835,87.41370102226225,87.41370102226225
GA,TCGA-LUSC,Lung,GTEX-1122O-0126-SM-5GICA,TCGA-51-4080-11,0.0009458258428960983,0.25487903782476906,269.47776880819305,269.47776880819305
GA,TCGA-LUSC,Lung,GTEX-N7MT-0126-SM-26GMB,TCGA-L5-A43C-11,0.005415511179709036,0.054888846801892315,10.135487672438224,10.135487672438224
GA,TCGA-LUSC,Lung,GTEX-Y8LW-0326-SM-4VBQ9,TCGA-60-2709-11,0.0025244633582380783,0.2773252276931255,109.85512100547248,109.85512100547248
GA,TCGA-LUSC,Lung,GTEX-12WSI-0826-SM-5EGKD,TCGA-90-6837-11,0.0021217375027969415,0.18682658218645787,88.05357964412524,88.05357964412524
GA,TCGA-LUSC,Lung,GTEX-O5YT-0526-SM-32PK8,TCGA-56-7730-11,0.001736205188584726,0.3045318832576541,175.4008600250149,175.4008600250149
GA,TCGA-LUSC,Lung,GTEX-U3ZH-0526-SM-3DB75,TCGA-22-5472-11,0.0024313982432582664,0.2566256792457221,105.54654300556841,105.54654300556841
GA,TCGA-LUSC,Lung,GTEX-13QBU-0726-SM-5J2OA,TCGA-L5-A4OR-11,0.004740025118262747,0.19106302477136577,40.30844141209778,40.30844141209778
GA,TCGA-LUSC,Lung,GTEX-131XF-1026-SM-5BC6A,TCGA-22-5489-11,0.0015199035296740127,0.24218671291459937,159.34347686299756,159.34347686299756
GA,TCGA-LUSC,Lung,GTEX-TSE9-0726-SM-3DB8C,TCGA-43-6143-11,0.004008196331336141,0.36544533644377153,91.17450998762565,91.17450998762565
GA,TCGA-LUSC,Lung,GTEX-13S86-0626-SM-5Q5E7,TCGA-56-8083-11,0.0012672067547098397,0.1845482341502629,145.63387818471665,145.63387818471665
GA,TCGA-LUSC,Lung,GTEX-148VJ-0826-SM-5LU8V,TCGA-56-8309-11,0.0034074088213780105,0.2891257024709466,84.85207312283107,84.85207312283107
GA,TCGA-LUSC,Lung,GTEX-1212Z-1026-SM-5EGJ8,TCGA-22-5489-11,0.0032087852854630373,0.3050760709152547,95.07525240076365,95.07525240076365
GA,TCGA-LUSC,Lung,GTEX-13QBU-0726-SM-5J2OA,TCGA-L5-A4OO-11,0.0028016879031323894,0.2698414224898231,96.31387642718182,96.31387642718182
GA,TCGA-LUSC,Lung,GTEX-ZYW4-1526-SM-5SIBA,TCGA-92-7340-11,0.0019025632629883385,0.2698308296254042,141.8248921728802,141.8248921728802
GA,TCGA-LUSC,Lung,GTEX-117YW-0526-SM-5H11C,TCGA-77-8008-11,0.0032683297000407644,0.26661031818523706,81.57387493125671,81.57387493125671
GA,TCGA-LUSC,Lung,GTEX-S7SF-0426-SM-3K2B7,TCGA-22-5489-11,0.0014512803780898315,0.27458250778187815,189.2001793225389,189.2001793225389
GA,TCGA-LUSC,Lung,GTEX-13FHO-1026-SM-5KM1Q,TCGA-85-7710-11,0.0018502909604086316,0.2779299543296308,150.20878352464672,150.20878352464672
GA,TCGA-LUSC,Lung,GTEX-RWS6-0226-SM-2XCA9,TCGA-43-6773-11,0.0012928427036649503,0.3011342402893284,232.92411322403962,232.92411322403962
GA,TCGA-LUSC,Lung,GTEX-11DZ1-0426-SM-5H11A,TCGA-43-7658-11,0.0015533616192231967,0.30534054756924567,196.56758850649345,196.56758850649345
GA,TCGA-LUSC,Lung,GTEX-WYJK-0826-SM-3NM8Y,TCGA-L5-A4OF-11,0.0027136672389454644,0.22072874121744682,81.339649183819,81.339649183819
GA,TCGA-LUSC,Lung,GTEX-ZPU1-0926-SM-57WDO,TCGA-43-6771-11,0.00104081016143992,0.18490939285690045,177.65909644952504,177.65909644952504
GA,TCGA-LUSC,Lung,GTEX-OXRP-0526-SM-2I3EW,TCGA-77-7142-11,0.002309678086066181,0.2545806063802371,110.22341507938714,110.22341507938714
GA,TCGA-LUSC,Lung,GTEX-WYJK-0826-SM-3NM8Y,TCGA-56-7731-11,0.0022312159579815647,0.24489389930067695,109.75804400494539,109.75804400494539
GA,TCGA-LUSC,Lung,GTEX-YFCO-0426-SM-4W1Z7,TCGA-56-8082-11,0.001686928083859439,0.2703850734594303,160.28251355020998,160.28251355020998
GA,TCGA-LUSC,Lung,GTEX-13OVG-0326-SM-5KM57,TCGA-34-8454-11,0.0017074717925840888,0.2947445935797397,172.62047599256272,172.62047599256272
GA,TCGA-LUSC,Lung,GTEX-13N2G-0826-SM-5IJE6,TCGA-22-5471-11,0.002346197091128175,0.10955636778909998,46.69529606160219,46.69529606160219
GA,TCGA-LUSC,Lung,GTEX-13RTJ-1126-SM-5S2UJ,TCGA-22-5483-11,0.0021062703295936587,0.24648389755581332,117.02386635402348,117.02386635402348
GA,TCGA-LUSC,Lung,GTEX-139UW-0226-SM-5K7WU,TCGA-43-7658-11,0.0021129787104843777,0.30930668877730777,146.3841955636186,146.3841955636186
GA,TCGA-LUSC,Lung,GTEX-12WSE-0826-SM-5S2VL,TCGA-56-8309-11,0.0017151947891997275,0.2786871961715962,162.48136825417106,162.48136825417106
GA,TCGA-LUSC,Lung,GTEX-145MO-1326-SM-5Q5EF,TCGA-43-6647-11,0.0017073202209692835,0.2907896127531552,170.31931630732254,170.31931630732254
GA,TCGA-LUSC,Lung,GTEX-12WSH-0126-SM-5GCO3,TCGA-IG-A3I8-11,0.0046707614410213694,0.10787022338016845,23.09478331151508,23.09478331151508
GA,TCGA-LUSC,Lung,GTEX-13VXU-2726-SM-5LU4N,TCGA-56-7580-11,0.004137158754568087,0.32518480874227773,78.6009984227029,78.6009984227029
GA,TCGA-LUSC,Lung,GTEX-QV44-0926-SM-2S1RH,TCGA-43-7658-11,0.0015648504731638846,0.31931633770215784,204.0554948720115,204.0554948720115
GA,TCGA-LUSC,Lung,GTEX-S7SF-0426-SM-3K2B7,TCGA-51-4081-11,0.0012663519684337093,0.2634602755313789,208.04664271753802,208.04664271753802
GA,TCGA-LUSC,Lung,GTEX-13O3P-1026-SM-5N9E7,TCGA-33-4587-11,0.004738910933404635,0.2868194786683166,60.52434466461966,60.52434466461966
GA,TCGA-LUSC,Lung,GTEX-1399S-1726-SM-5L3DI,TCGA-43-7657-11,0.0010004738321161971,0.23752463520972372,237.41214171220534,237.41214171220534
GA,TCGA-LUSC,Lung,GTEX-OOBJ-0526-SM-48TDK,TCGA-L5-A4OQ-11,0.0030297414924567055,0.19963032613926307,65.89021757674455,65.89021757674455
GA,TCGA-LUSC,Lung,GTEX-TMMY-0926-SM-4VBQZ,TCGA-22-5481-11,0.001176077826202603,0.2219138909553544,188.68980097336285,188.68980097336285
GA,TCGA-LUSC,Lung,GTEX-132QS-0726-SM-5IJE9,TCGA-56-8623-11,0.0009499643596988846,0.21365175386671326,224.9050205782832,224.9050205782832
GA,TCGA-LUSC,Lung,GTEX-WFG8-0926-SM-3GIKJ,TCGA-43-7658-11,0.0008643795215641167,0.2850282455009213,329.74895678365385,329.74895678365385
GA,TCGA-LUSC,Lung,GTEX-12WSK-0826-SM-5CVNP,TCGA-22-5478-11,0.0020381853699948617,0.21190255875851316,103.96628387095497,103.96628387095497
GA,TCGA-LUSC,Lung,GTEX-ZAB4-0626-SM-5CVN3,TCGA-43-6771-11,0.0013967368964257437,0.21893494601810423,156.74744941467486,156.74744941467486
GA,TCGA-LUSC,Lung,GTEX-PW2O-0526-SM-2I3DX,TCGA-22-5472-11,0.001924622832600695,0.28365080936995973,147.37994611997274,147.37994611997274
GA,TCGA-LUSC,Lung,GTEX-14A6H-0526-SM-5NQAZ,TCGA-22-5471-11,0.0017642175931096927,0.2588519361595058,146.72336177264916,146.72336177264916
GA,TCGA-LUSC,Lung,GTEX-145MO-1326-SM-5Q5EF,TCGA-43-7657-11,0.001779833897111915,0.3117139648999846,175.13654808226423,175.13654808226423
GA,TCGA-LUSC,Lung,GTEX-13N2G-0826-SM-5IJE6,TCGA-77-7142-11,0.002663669250251368,0.19680621192589876,73.88537894009414,73.88537894009414
GA,TCGA-LUSC,Lung,GTEX-RU72-0526-SM-2TF5Z,TCGA-43-5670-11,0.0033452290549677195,0.2787132258688042,83.31663431384781,83.31663431384781
GA,TCGA-LUSC,Lung,GTEX-PW2O-0526-SM-2I3DX,TCGA-39-5040-11,0.004056742972535908,0.1858689291363554,45.817280117248096,45.817280117248096
GA,TCGA-LUSC,Lung,GTEX-RWS6-0226-SM-2XCA9,TCGA-43-6647-11,0.0012984499013835114,0.20511039124906566,157.9655795965008,157.9655795965008
GA,TCGA-LUSC,Lung,GTEX-1122O-0126-SM-5GICA,TCGA-34-8454-11,0.0009375591644563634,0.2668819944733653,284.6561631426373,284.6561631426373
GA,TCGA-LUSC,Lung,GTEX-WH7G-0726-SM-5EGIX,TCGA-43-3394-11,0.0012769325604660275,0.16687677309098714,130.6856589435577,130.6856589435577
GA,TCGA-LUSC,Lung,GTEX-145LS-1226-SM-5Q5D9,TCGA-85-7710-11,0.0021527541039134306,0.27297791509804314,126.80403888293806,126.80403888293806
GA,TCGA-LUSC,Lung,GTEX-Q2AH-0426-SM-2I3EP,TCGA-90-6837-11,0.0014327390667591873,0.20737560182939346,144.74066258168756,144.74066258168756
GA,TCGA-LUSC,Lung,GTEX-XV7Q-0426-SM-4BRVN,TCGA-56-7582-11,0.0015163916296676086,0.2985014815205711,196.84986099930023,196.84986099930023
GA,TCGA-LUSC,Lung,GTEX-POYW-1226-SM-5LZWQ,TCGA-56-8082-11,0.0017687541913601896,0.3093999124901053,174.92533106150475,174.92533106150475
GA,TCGA-LUSC,Lung,GTEX-OXRL-0526-SM-2I3EZ,TCGA-22-5481-11,0.0012056764773124649,0.22341877036834135,185.30573878853224,185.30573878853224
GA,TCGA-LUSC,Lung,GTEX-11ZTS-1226-SM-5EQMQ,TCGA-51-4079-11,0.002357386775442653,0.2680415723816897,113.7028404392227,113.7028404392227
GA,TCGA-LUSC,Lung,GTEX-S4Z8-0426-SM-3K2AH,TCGA-33-6737-11,0.0013325170852136682,0.29723041343696577,223.05936391750285,223.05936391750285
GA,TCGA-LUSC,Lung,GTEX-WFJO-0326-SM-3GIL3,TCGA-22-4609-11,0.000923722009512688,0.25695339817932894,278.17178278006537,278.17178278006537
GA,TCGA-LUSC,Lung,GTEX-WYVS-0526-SM-3NM9W,TCGA-56-7730-11,0.0012855427961632004,0.18050895993460317,140.4145863314281,140.4145863314281
GA,TCGA-LUSC,Lung,GTEX-Q734-0626-SM-2I3EF,TCGA-39-5040-11,0.0038021432650226948,0.1772654851629324,46.622515988196014,46.622515988196014
GA,TCGA-LUSC,Lung,GTEX-NFK9-1026-SM-2HMK1,TCGA-56-7580-11,0.0017591784556290554,0.20953826393596145,119.11143139883086,119.11143139883086
GA,TCGA-LUSC,Lung,GTEX-S4Q7-0426-SM-3K2BJ,TCGA-L5-A4OR-11,0.004459904340095702,0.08810625682607061,19.755189821892007,19.755189821892007
GA,TCGA-LUSC,Lung,GTEX-N7MT-0126-SM-26GMB,TCGA-77-7338-11,0.0028820979476515125,0.31148918575597645,108.07723797513353,108.07723797513353
GA,TCGA-LUSC,Lung,GTEX-PLZ4-0726-SM-2TC6Q,TCGA-22-5478-11,0.0014797455640284934,0.3104358422082043,209.79001373929896,209.79001373929896
GA,TCGA-LUSC,Lung,GTEX-O5YV-0526-SM-26GMJ,TCGA-56-7222-11,0.0026695906892406935,0.30999564715544337,116.12103997995844,116.12103997995844
GA,TCGA-LUSC,Lung,GTEX-11EI6-0826-SM-5985V,TCGA-77-7142-11,0.003752950408344129,0.2917388914259033,77.73587702551708,77.73587702551708
GA,TCGA-LUSC,Lung,GTEX-UJHI-0726-SM-3DB92,TCGA-77-7337-11,0.0031821245027955263,0.22073558099299076,69.3673615847125,69.3673615847125
GA,TCGA-LUSC,Lung,GTEX-132NY-1226-SM-5PNVF,TCGA-51-4081-11,0.001297416335771186,0.27458987861734285,211.64361126540484,211.64361126540484
GA,TCGA-LUSC,Lung,GTEX-XGQ4-0826-SM-4AT4T,TCGA-43-6771-11,0.0013448894854145772,0.21799232856611916,162.08939911439683,162.08939911439683
GA,TCGA-LUSC,Lung,GTEX-O5YV-0526-SM-2D7VZ,TCGA-77-7338-11,0.0027383358673219492,0.25194620223182834,92.00704896665137,92.00704896665137
GA,TCGA-LUSC,Lung,GTEX-ZF28-0726-SM-4WKFU,TCGA-L5-A4OO-11,0.0029887704755031763,0.13006095409175933,43.516541386425075,43.516541386425075
GA,TCGA-LUSC,Lung,GTEX-XOT4-1426-SM-4B65T,TCGA-77-7138-11,0.003113502463776932,0.29135580961938723,93.57815290306496,93.57815290306496
GA,TCGA-LUSC,Lung,GTEX-Y9LG-0526-SM-4VBRY,TCGA-56-8082-11,0.0013212902314736464,0.27170459215468995,205.63581390566665,205.63581390566665
GA,TCGA-LUSC,Lung,GTEX-TMMY-0926-SM-4TT1Z,TCGA-56-8309-11,0.0011656737600182383,0.25695682620962623,220.4363133348784,220.4363133348784
