,Live|NK cell,Live|hepatocyte,Live|Kupffer cell,Live|liver sinusoid EC,Live|B cell,Kidn|kidney collectin..,Kidn|kidney tubule cell,Kidn|endothelial cell,Kidn|fenestrated cell,Kidn|leukocyte,Kidn|fibroblast,Sple|T cell,Sple|B cell,Sple|myeloid cell,Lung|endothelial cell,Lung|stromal cell,Lung|type II pneumocyte,Lung|B cell,Lung|leukocyte,Lung|monocyte,Lung|dendritic cell,Lung|T cell,Lung|NK cell,Lung|macrophage,Hear|fibroblast,Hear|endothelial cell,Hear|smooth muscle cell,Hear|endocardial cell,Hear|leukocyte,Hear|cardiac muscle,Marr|B cell,Marr|Fraction A pre-p..,Marr|granulocyte,Marr|hematopoietic st..,Marr|monocyte,Marr|T cell,Marr|NK cell,Marr|neutrophil
Lung|dendritic cell,0.4309715992193852,0.5348762097878653,0.3227398714145584,0.46723012034602646,0.416611001189173,0.5293699195646756,0.5133115264989612,0.4728968130624657,0.49006452037970155,0.23014731085519957,0.45420378823652263,0.40376929028758785,0.37241701940746186,0.1866273515568672,0.435687499775311,0.4739272700757026,0.47954849575196723,0.37983816156103206,0.2820953300403462,0.15654811638216487,0.0,0.38517831552504356,0.407960956984908,0.2333210287487919,0.47701399811802714,0.45420543693403925,0.4869152914544365,0.45734547148851873,0.2294818651643315,0.5019337275279191,0.34157978883755946,0.35237039926781816,0.3169015084420457,0.356068430464413,0.1957918380429351,0.350746209948919,0.39836261838719933,0.36363735855749946
Lung|T cell,0.24776041585584507,0.5707890639282706,0.48662962017394984,0.45878137045045886,0.4174867200240916,0.5373878795033157,0.524279685444162,0.44925559359120426,0.46327670676668115,0.45678693592400527,0.44634280286430444,0.14146099008942595,0.36949222536083337,0.3831129855057329,0.36880641738263265,0.5059273208712713,0.5225544217084894,0.36009665937042906,0.498406809770369,0.4349920886780575,0.38517831552504356,0.0,0.2603331046376125,0.3773834240777971,0.5015441820211032,0.4279433092010012,0.506146016903625,0.45446332927340083,0.40589828416121027,0.5213050264963103,0.3459725234217138,0.33021390754670477,0.5054390815830225,0.4129298231147243,0.42647471502573353,0.19407583540819617,0.22237950761767913,0.4991874817629376
Lung|NK cell,0.23822570704534723,0.5829646945037265,0.5054114683863236,0.5306374029049158,0.4795625709342333,0.5591594984628125,0.54565356721564,0.5279774516891513,0.5449000933729253,0.48141159504954945,0.48524602274594153,0.19511358174730936,0.4390910400514455,0.416790770572828,0.4836094630240453,0.5329698299718535,0.5618071230611955,0.4436556057272421,0.4903664098588851,0.4472800482952155,0.407960956984908,0.2603331046376125,0.0,0.4277407607831562,0.5341753360679722,0.5170912727209553,0.5326746722370475,0.5147462446584345,0.440266121255724,0.5545404960904614,0.4260005621071938,0.384559764638429,0.4998832165438989,0.42796463504677185,0.43951332059659076,0.21363735145490406,0.12143803778197902,0.4985507212341459
Lung|macrophage,0.40359127531031536,0.5329710268471941,0.3387346307499899,0.4488133814613189,0.3725265848713216,0.5207094289080938,0.5017392672621722,0.4845795154021004,0.4991661825203891,0.2153744161013837,0.44568440818110633,0.4103542561801297,0.3395094400740377,0.20378931336472447,0.45079324467059756,0.48408537481185,0.4471581630991098,0.3412916273087223,0.39346229737152755,0.20808985568287572,0.2333210287487919,0.3773834240777971,0.4277407607831562,0.0,0.4751462234398946,0.47559927591217754,0.4833545518329678,0.48145713048931493,0.2031738126139906,0.5145131945250025,0.33140307207390135,0.32530463182676655,0.41052513869631013,0.3526748581304902,0.1992611601252428,0.3620396647244347,0.394281892879373,0.4234529248922334
Hear|fibroblast,0.5050460389007683,0.5146064549283458,0.5015723195710392,0.46527136956123527,0.5016287150329795,0.5080309152488514,0.4689495509842706,0.4358453449855296,0.4761451320591659,0.49989826239337987,0.4058863755594263,0.5136210140383238,0.508730286285257,0.5063784523243895,0.4117611769610633,0.09530218973696139,0.4731055790195155,0.5175572147934401,0.5321639037824504,0.48467709375566337,0.47701399811802714,0.5015441820211032,0.5341753360679722,0.4751462234398946,0.0,0.39005524623288457,0.29004241886848703,0.3229250599227873,0.45736227943610697,0.39917422867443486,0.4806734900158957,0.5014697283489985,0.5477716230721531,0.45363709824859916,0.5004086573841786,0.5108832246624069,0.5210002163575483,0.5367101704357513
Hear|endothelial cell,0.48521832055090997,0.5509522764258665,0.5176530384548736,0.2701979692586639,0.5147484035754737,0.5453142397846702,0.4991228340210381,0.18595892554976243,0.1742906305483157,0.5136785748497481,0.4590536749283144,0.4935178267290379,0.488827970368523,0.5029675372871965,0.19366973229228707,0.399355938753823,0.48221902703206726,0.5027613088575834,0.546039658660804,0.5139731553990154,0.45420543693403925,0.4279433092010012,0.5170912727209553,0.47559927591217754,0.39005524623288457,0.0,0.37124269390236597,0.2537271861573802,0.4629636225144741,0.3713525531654562,0.4671335652151951,0.4952363930353204,0.5616004076252317,0.4388007222436374,0.5102725752329109,0.49772954491727905,0.5100729354079331,0.5492703289685628
Hear|smooth muscle cell,0.49529607171012513,0.5467277455499668,0.5216122695663179,0.4369213466884807,0.48953804687878166,0.5304429753115092,0.5013874264104947,0.4211225836011243,0.44918512026418034,0.5171067803377172,0.4530235850630168,0.4961772877261402,0.49429867947829753,0.519393790118629,0.40953842363989723,0.2869302581029315,0.4948491696086777,0.5017529498816544,0.5531935511050494,0.5165901926971539,0.4869152914544365,0.506146016903625,0.5326746722370475,0.4833545518329678,0.29004241886848703,0.37124269390236597,0.0,0.3371882825158145,0.48891802078503166,0.3970350472608306,0.46680212077099426,0.49427522734858526,0.5578674690438783,0.4382340351232471,0.510094420451196,0.4957347744340336,0.5122842141582219,0.5469528115808614
Hear|endocardial cell,0.4668881314482991,0.517757926963266,0.49299854943178245,0.31898065781975704,0.4883344540702743,0.5218443733022382,0.4937482987520756,0.3032158282968366,0.30456811004395223,0.5018479524330641,0.44154984354325827,0.4978901961766372,0.5002249190779863,0.49934063257245387,0.2466849712970799,0.3485697165909737,0.4806574428228358,0.5094725570045534,0.5378074941297792,0.48777473253899684,0.45734547148851873,0.45446332927340083,0.5147462446584345,0.48145713048931493,0.3229250599227873,0.2537271861573802,0.3371882825158145,0.0,0.45215862803888396,0.3964702545807462,0.4668501642924991,0.4984635124083399,0.5469079150726279,0.40462831831276913,0.4971841324067022,0.4919700697110627,0.5006313714531205,0.5394095135965667
Hear|leukocyte,0.39744021397781093,0.525147405669363,0.23042188802642863,0.43774792649744315,0.4101442962324858,0.5449206690635093,0.5201412133840428,0.4875587962063379,0.5033091840586438,0.11287728828521329,0.46552227838595933,0.4365484959197986,0.40232403034912967,0.22483984296011567,0.44079713717006497,0.471476478709975,0.47927163007309415,0.4051182412908257,0.34050739429767746,0.1738102532424768,0.2294818651643315,0.40589828416121027,0.440266121255724,0.2031738126139906,0.45736227943610697,0.4629636225144741,0.48891802078503166,0.45215862803888396,0.0,0.49183782663690284,0.3856470310163399,0.38586112393701844,0.3722047446554142,0.36999356312553244,0.23470976535990648,0.3905644646135178,0.40890368933544097,0.43210689435821603
Hear|cardiac muscle,0.5281010848987882,0.5467371423314709,0.5391183282257603,0.4840733207397099,0.521957533810073,0.47213597672943275,0.4767713652518619,0.479775416089259,0.495834104816193,0.5483922421913895,0.4520423138965131,0.5282352771655451,0.5150849914722588,0.5299844574980389,0.4514129597106099,0.4284579695744045,0.4833865642725459,0.5261579154318552,0.5702192301141774,0.542946782841855,0.5019337275279191,0.5213050264963103,0.5545404960904614,0.5145131945250025,0.39917422867443486,0.3713525531654562,0.3970350472608306,0.3964702545807462,0.49183782663690284,0.0,0.488275716609574,0.49454825421524407,0.5809692454919697,0.4880070883317369,0.5466345980772594,0.5209704483946808,0.5368053952419938,0.5657764786312396
Marr|B cell,0.3937118631689648,0.5303410442622255,0.4484101572285613,0.4671211234923867,0.21067701931546842,0.49956627053422553,0.479982775210722,0.4815470022031799,0.4971249167265281,0.4012655135200598,0.4147601428579655,0.3198437740123,0.1013181808091996,0.3270002641135126,0.4510431156344856,0.49770882150952456,0.4734195564864139,0.10812858776116235,0.46692634427987334,0.4020263727761003,0.34157978883755946,0.3459725234217138,0.4260005621071938,0.33140307207390135,0.4806734900158957,0.4671335652151951,0.46680212077099426,0.4668501642924991,0.3856470310163399,0.488275716609574,0.0,0.2640313758610862,0.4763590607457888,0.3221488446965415,0.348407669849941,0.27582522525068404,0.3691408576727386,0.4331307794058337
Marr|Fraction A pre-p..,0.37330404785426724,0.5540198268086822,0.43978440318230105,0.5023756535115266,0.38938285856920163,0.4918625380926177,0.4918470338014511,0.5026903906743064,0.5135957436720472,0.40212354093942904,0.4346209479615556,0.3011197371443074,0.3216842585727042,0.303822016279431,0.47430129500915263,0.5109330374289458,0.4984174994691863,0.3304212794610565,0.48902104232195187,0.3807627970106944,0.35237039926781816,0.33021390754670477,0.384559764638429,0.32530463182676655,0.5014697283489985,0.4952363930353204,0.49427522734858526,0.4984635124083399,0.38586112393701844,0.49454825421524407,0.2640313758610862,0.0,0.4831920994820197,0.3555821572139558,0.3207516732890424,0.28655961906546645,0.3425018247436797,0.454201171517852
Marr|granulocyte,0.49071340965378285,0.5334066948510883,0.4248905739906611,0.5459606216483,0.512302989688213,0.5826194105411595,0.5768224229843768,0.5635080699431769,0.5808025166646422,0.3850437503245485,0.5298687170365887,0.4973156396007327,0.5053111738140125,0.3751113902409914,0.5603619542275555,0.5471751418894972,0.520595841394479,0.5119915173160685,0.14275538847394037,0.3084699828387598,0.3169015084420457,0.5054390815830225,0.4998832165438989,0.41052513869631013,0.5477716230721531,0.5616004076252317,0.5578674690438783,0.5469079150726279,0.3722047446554142,0.5809692454919697,0.4763590607457888,0.4831920994820197,0.0,0.46531490313385915,0.31277258320455475,0.4504537848583266,0.44094394532435344,0.11220798430736434
