pair,omega,kn,kf,same_tissue,same_ct
Marr|monocyte vs Marr|T cell,11.63612316042806,0.031061407360900677,0.36143436158766695,True,False
Live|hepatocyte vs Lung|type II pneumocyte,11.635284211949694,0.04382230724961061,0.5098849996726029,False,False
Sple|B cell vs Marr|monocyte,11.598670593430906,0.03379041140925433,0.39192385115245043,False,False
Sple|T cell vs Lung|type II pneumocyte,11.575584657477359,0.046510550587436174,0.5383868157907508,False,False
Live|hepatocyte vs Hear|endothelial cell,11.547377256411762,0.04771233018475658,0.5509522764258665,False,False
Live|NK cell vs Lung|type II pneumocyte,11.524810931953533,0.04561485393957458,0.5257025673422728,False,False
Lung|endothelial cell vs Hear|fibroblast,11.522805620584725,0.03573445482977508,0.4117611769610633,False,False
Live|NK cell vs Hear|smooth muscle cell,11.512327264219545,0.04302310561041045,0.49529607171012513,False,False
Live|hepatocyte vs Kidn|kidney tubule cell,11.377012065671916,0.03769950795821879,0.4289077569105496,False,False
Sple|B cell vs Marr|Fraction A pre-p..,11.368198214986952,0.028296855182259276,0.3216842585727042,False,False
Hear|endocardial cell vs Marr|B cell,11.358588393095566,0.04110107243399001,0.4668501642924991,False,False
Lung|macrophage vs Marr|Fraction A pre-p..,11.265929586824395,0.02887508121897133,0.32530463182676655,False,False
Live|liver sinusoid EC vs Marr|NK cell,11.254924858823797,0.043588729120091874,0.49058787093825873,False,False
Sple|T cell vs Lung|endothelial cell,11.242396856582117,0.04416839811904768,0.4965586601738491,False,False
Live|NK cell vs Lung|macrophage,11.145435438632626,0.03621135105330885,0.40359127531031536,False,False
Live|hepatocyte vs Hear|smooth muscle cell,11.128177971703172,0.04913003251207798,0.5467277455499668,False,False
Hear|smooth muscle cell vs Marr|neutrophil,11.112437494191942,0.049219877445135986,0.5469528115808614,False,False
Lung|stromal cell vs Marr|hematopoietic st..,11.09715876996052,0.041942362084502374,0.4654410512388951,False,False
Lung|monocyte vs Hear|endocardial cell,11.09542971837751,0.04396177028917492,0.48777473253899684,False,False
Marr|hematopoietic st.. vs Marr|monocyte,11.07379380128267,0.029209222089034474,0.32345690250983883,True,False
Live|hepatocyte vs Marr|monocyte,11.066852340442658,0.047872617876760774,0.529799193192547,False,False
Live|Kupffer cell vs Hear|fibroblast,11.055483280148833,0.045368647110313104,0.5015723195710392,False,False
Live|liver sinusoid EC vs Hear|endocardial cell,10.94869944750997,0.0291341139967361,0.31898065781975704,False,False
Lung|stromal cell vs Marr|monocyte,10.926175482842353,0.04636179404639312,0.5065570974502871,False,False
Lung|monocyte vs Hear|fibroblast,10.841502361105455,0.04470571306560535,0.48467709375566337,False,False
Lung|macrophage vs Marr|hematopoietic st..,10.832885951625926,0.03255594674451056,0.3526748581304902,False,False
Live|liver sinusoid EC vs Marr|neutrophil,10.821858351083607,0.04937948116820347,0.5343777506522984,False,False
Lung|stromal cell vs Marr|NK cell,10.797849855500576,0.048915245493629536,0.528179476485163,False,False
Sple|B cell vs Marr|neutrophil,10.752778129791613,0.04504976028214726,0.4844100771142279,False,False
Sple|B cell vs Hear|endocardial cell,10.731479101836323,0.04661285870578549,0.5002249190779863,False,False
Marr|B cell vs Marr|Fraction A pre-p..,10.7247292748416,0.024618931545475852,0.2640313758610862,True,False
Hear|endocardial cell vs Marr|Fraction A pre-p..,10.70673917117278,0.04655605263556074,0.4984635124083399,False,False
Live|liver sinusoid EC vs Sple|T cell,10.660014557410678,0.048397356989326124,0.5159165300464179,False,False
Lung|B cell vs Hear|endothelial cell,10.618112617493692,0.047349404453411764,0.5027613088575834,False,False
Hear|endothelial cell vs Marr|neutrophil,10.574623965865815,0.051942303645176505,0.5492703289685628,False,False
Live|NK cell vs Hear|endocardial cell,10.54480746011086,0.044276591413779175,0.4668881314482991,False,False
Lung|B cell vs Hear|leukocyte,10.482431861390767,0.038647352699040224,0.4051182412908257,False,False
Live|hepatocyte vs Hear|endocardial cell,10.454369034975896,0.04952550701348565,0.517757926963266,False,False
