,Live|NK cell,Live|hepatocyte,Live|Kupffer cell,Live|liver sinusoid EC,Live|B cell,Kidn|kidney collectin..,Kidn|kidney tubule cell,Kidn|endothelial cell,Kidn|fenestrated cell,Kidn|leukocyte,Kidn|fibroblast,Sple|T cell,Sple|B cell,Sple|myeloid cell,Lung|endothelial cell,Lung|stromal cell,Lung|type II pneumocyte,Lung|B cell,Lung|leukocyte,Lung|monocyte,Lung|dendritic cell,Lung|T cell,Lung|NK cell,Lung|macrophage,Hear|fibroblast,Hear|endothelial cell,Hear|smooth muscle cell,Hear|endocardial cell,Hear|leukocyte,Hear|cardiac muscle,Marr|B cell,Marr|Fraction A pre-p..,Marr|granulocyte,Marr|hematopoietic st..,Marr|monocyte,Marr|T cell,Marr|NK cell,Marr|neutrophil
Hear|leukocyte,11.663525005312785,12.781884667071456,7.779701861933757,15.649014005840925,7.04213268323843,3.6605001136798956,10.073841020192488,5.893559612269954,9.852423867717727,2.467079837474512,5.9726311711145925,15.183428569009552,12.822326676549023,3.571124732403294,11.754295793233998,15.496767154411394,15.577784776679755,10.482431861390767,2.0534207247810143,6.211482741434262,4.9238638903591125,5.549952096740386,6.5430439602222235,10.326552465714583,26.18746092555897,26.4121612522693,18.883089767837106,20.346829465018818,0.0,8.546064550493554,13.790814523930436,11.9242809607315,4.179050803271241,12.324084704539164,12.175483915656,13.625542035952625,15.969995715095118,9.546846549871963
Hear|cardiac muscle,6.866019512261152,12.676685104770895,6.939096918990296,7.207121443283981,5.0352635655121265,3.2206377074183243,9.440455823183498,3.7232404068428817,5.670380273866639,5.360116764628479,4.726004704289373,6.91533238634006,6.955213762437195,4.909727941926877,6.144071199487368,6.8457816785417585,8.73349103983686,6.120467634803883,2.4954628401350782,6.624479668539589,5.091230196519547,4.4267095974391815,4.715549887765304,7.585933062065031,8.101188861372524,6.389816640127929,7.353836196939276,7.000921087810851,8.546064550493554,0.0,7.000697631880305,6.514024168479815,3.981076338223993,8.511477194715136,8.283384686529972,7.655803897855988,7.481061308450584,6.36126925075893
Marr|B cell,13.858781399171646,8.883831555042521,10.220622636828592,11.945271735035986,5.092916406172452,3.0274479596382533,7.049907774280485,5.088430533806753,8.52109030391271,7.044853377049975,5.0436066510831195,12.637366035363884,8.286164359313485,5.255204806636219,8.09653808863507,11.641269470722367,12.5541397102478,3.6065211151634644,2.5892158450997154,8.561002889508522,7.090431080745899,4.488679912882596,5.566617726401475,13.384945620051335,12.631450833879496,13.951832305953818,14.272073561259921,11.358588393095566,13.790814523930436,7.000697631880305,0.0,10.7247292748416,4.672281137093222,13.692214430727118,13.404533321969144,16.165084655383886,16.25240682490533,9.968277305730188
Marr|Fraction A pre-p..,8.91539925039726,9.086937785569562,9.80807054191283,13.891015789126865,6.696633931300229,2.896558828871814,7.225316114174245,5.274778002167299,8.411369422707807,7.559152932213074,5.278420972847241,6.884667285860931,11.368198214986952,4.494447677917535,7.560840779746868,12.269831232393502,12.318088113256872,6.582517276565756,2.683041657813189,7.523229615723986,7.096664855147766,3.630962442548767,4.319054320589872,11.265929586824395,11.988155072218253,12.09326397238555,12.183574038349708,10.70673917117278,11.9242809607315,6.514024168479815,10.7247292748416,0.0,4.852869164833086,8.830277814850767,10.378346758059822,9.842687680294897,8.199424545493235,9.930951153626156
Marr|granulocyte,4.255864723809827,4.136563578633008,4.111672883501543,5.568812969954821,4.167195607035044,2.8271736202002073,4.551483090577195,3.751371061578779,4.8155209800336,3.328216610710827,3.7904769735087442,4.564486830076279,5.275029309693643,3.277830127800388,4.404661022813312,5.01267079412449,4.762423596220616,4.423089786244412,1.1725841663845187,3.2209382992069946,4.263476736009877,3.3396256407050964,3.5885367478808385,4.454605781589358,4.767129435478639,5.734357682730938,5.452641947558711,4.720349765373743,4.179050803271241,3.981076338223993,4.672281137093222,4.852869164833086,0.0,3.367105124261788,3.1572281361275127,4.712859010667489,4.070809280475603,2.714739221073946
Marr|hematopoietic st..,11.987606283166574,10.402446353625228,8.78917152391197,9.114737283861238,6.5987781880465235,3.1042356260093404,7.096077780437649,4.1966135895851195,7.1085584921805465,6.148056409567566,4.8266681415907176,13.375626942523285,12.850738733272792,4.982705928046345,8.147678164829534,11.09715876996052,11.970182485289367,8.539491953843003,2.1140625114997906,7.354479145615233,5.050636607863099,5.067945593255788,5.275569679884343,10.832885951625926,14.606824633611323,11.950288021981535,13.65468533842102,11.852983534881005,12.324084704539164,8.511477194715136,13.692214430727118,8.830277814850767,3.367105124261788,0.0,11.07379380128267,11.995887097490945,13.427654240291217,6.401367431482308
Marr|monocyte,11.890217033327358,11.066852340442658,9.074548855301705,12.886591202502347,6.973276662979569,3.773878696785256,9.252859947614821,5.913817913884528,8.327474674891478,4.514719203743603,5.726193957272749,15.12063098296918,11.598670593430906,3.2114968731481506,15.380817315123915,10.926175482842353,13.141173550526213,10.115422919070053,2.0503601356462577,3.4649476152602823,4.255641324738613,6.734870945249788,7.11212897487314,9.94389738703633,15.379639176473047,17.262686077280005,13.301423623273417,14.391578674213477,12.175483915656,8.283384686529972,13.404533321969144,10.378346758059822,3.1572281361275127,11.07379380128267,0.0,11.63612316042806,15.139765902731627,6.370208186373552
Marr|T cell,7.4352047134401635,9.43634833528714,10.25038727899051,13.517501998844528,7.2999482010438115,3.0985176580777423,7.6022592151556205,5.304485950795644,9.809517000325759,8.179924727358854,5.497285950645414,3.780694856210611,19.940769867639197,5.498941338301044,8.137631553711062,14.21435758949409,13.473769326160706,8.105399649367554,2.506248549471876,8.032066323554725,7.661822086927707,2.429275862837471,2.716410858891165,13.523657668115783,13.77394134485386,15.17324646168028,16.72390830782449,12.206691055258556,13.625542035952625,7.655803897855988,16.165084655383886,9.842687680294897,4.712859010667489,11.995887097490945,11.63612316042806,0.0,4.793523989936458,10.120067441936845
Marr|NK cell,6.1183014210258255,9.247065572723075,10.36700425776477,11.254924858823797,7.672422716635499,3.373067453200467,7.466961798169659,5.458193910967143,8.471253205779451,7.149974091375347,5.023974068355964,7.184601745393157,13.569228155521458,5.493074227288063,11.730057313031308,10.797849855500576,12.774420103160757,11.991635600582871,2.5317435364627703,10.177288428745577,7.001497919458879,3.80360540925135,2.1215240307101197,13.260409094571276,14.72400926191415,16.83215137075409,13.648517842572794,14.330671569447558,15.969995715095118,7.481061308450584,16.25240682490533,8.199424545493235,4.070809280475603,13.427654240291217,15.139765902731627,4.793523989936458,0.0,7.932758757826396
Marr|neutrophil,8.28162631511434,6.776016931316075,8.113262265419564,10.821858351083607,6.427420355561548,3.2268911802768976,7.12828800147952,4.982649937694856,7.661318657843027,6.243737797932484,5.557982015367732,8.292059117284685,10.752778129791613,5.319339651344771,6.600543800741183,9.460547264932021,8.575569916592372,7.183385926466087,1.9423792367845127,5.882534122616064,7.788335073929437,4.427397959245374,4.835554807281602,9.840542983622258,8.6796967454293,10.574623965865815,11.112437494191942,8.415295618784695,9.546846549871963,6.36126925075893,9.968277305730188,9.930951153626156,2.714739221073946,6.401367431482308,6.370208186373552,10.120067441936845,7.932758757826396,0.0
