pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
"Bone|cd4-positive, .. vs Lung|vascular assoc..","cd4-positive, alpha-beta t cell",vascular associated smooth muscle cell,Bone_Marrow,Lung,False,False,12.063787145663722,0.1810054170562922,0.3503887372468145,0.34139764308929443,0.7538940809968847
"Bone|cd4-positive, .. vs Lung|cd8-positive a..","cd4-positive, alpha-beta t cell",cd8-positive alpha-beta t cell,Bone_Marrow,Lung,False,False,8.155841449530248,0.0559275546964791,0.2303262585479412,0.06995797157287598,0.34024896265560167
"Bone|cd4-positive, .. vs Lung|bronchial smoo..","cd4-positive, alpha-beta t cell",bronchial smooth muscle cell,Bone_Marrow,Lung,False,False,14.723428349929149,0.16151617376515254,0.33980047667905056,0.29085004329681396,0.6394557823129252
"Bone|cd4-positive, .. vs Lung|bronchial vess..","cd4-positive, alpha-beta t cell",bronchial vessel endothelial cell,Bone_Marrow,Lung,False,False,20.914803689497763,0.13643756517901562,0.2916992272656357,0.25358790159225464,0.6062717770034843
"Bone|cd4-positive, .. vs Lung|EC of lymphati..","cd4-positive, alpha-beta t cell",endothelial cell of lymphatic vessel,Bone_Marrow,Lung,False,False,10.874643508365038,0.1879997173353967,0.4018059986956799,0.30405956506729126,0.6254295532646048
"Bone|cd4-positive, .. vs Lung|smooth muscle ..","cd4-positive, alpha-beta t cell",smooth muscle cell,Bone_Marrow,Lung,False,False,11.609079078007834,0.16981216809758432,0.3622250716951376,0.27666789293289185,0.5865724381625441
"Bone|monocyte vs Bone|cd8-positive, ..",monocyte,"cd8-positive, alpha-beta t cell",Bone_Marrow,Bone_Marrow,True,False,22.12781339743064,0.09771088370252302,0.2634282731609221,0.1852889060974121,0.5401459854014599
Bone|monocyte vs Bone|granulocyte,monocyte,granulocyte,Bone_Marrow,Bone_Marrow,True,False,16.576018391357284,0.07248698938020746,0.2152207962241074,0.15396630764007568,0.5401459854014599
Bone|monocyte vs Bone|plasma cell,monocyte,plasma cell,Bone_Marrow,Bone_Marrow,True,False,9.358661015699742,0.16064152853535635,0.3595205045002483,0.32986825704574585,0.8405797101449275
Bone|monocyte vs Bone|erythroid prog..,monocyte,erythroid progenitor,Bone_Marrow,Bone_Marrow,True,False,15.847341790480288,0.13983440868715413,0.275437539076303,0.2971247434616089,0.6754966887417219
Bone|monocyte vs Bone|nk cell,monocyte,nk cell,Bone_Marrow,Bone_Marrow,True,False,19.149785009696636,0.11061365919762989,0.28223512895365455,0.22262901067733765,0.6486486486486487
Bone|monocyte vs Bone|hematopoietic ..,monocyte,hematopoietic stem cell,Bone_Marrow,Bone_Marrow,True,False,16.88166453924158,0.09976893064993786,0.24372968722104027,0.17537862062454224,0.5130111524163569
Bone|monocyte vs Bone|nampt neutrophil,monocyte,nampt neutrophil,Bone_Marrow,Bone_Marrow,True,False,3.037492508292748,0.1754830762507616,0.30565669351927927,0.3402433395385742,0.8980716253443526
Bone|monocyte vs Bone|memory b cell,monocyte,memory b cell,Bone_Marrow,Bone_Marrow,True,False,17.373413199574067,0.11094783301209374,0.2638127021634251,0.20951807498931885,0.5865724381625441
Bone|monocyte vs Bone|myeloid progen..,monocyte,myeloid progenitor,Bone_Marrow,Bone_Marrow,True,False,17.4736482942499,0.13847291395708172,0.28204986025130485,0.2862744927406311,0.6577181208053691
Bone|monocyte vs Bone|macrophage,monocyte,macrophage,Bone_Marrow,Bone_Marrow,True,False,5.937816442323483,0.036311456709354595,0.20604711491736416,0.049056172370910645,0.3122362869198312
Bone|monocyte vs Bone|naive b cell,monocyte,naive b cell,Bone_Marrow,Bone_Marrow,True,False,13.613328208249563,0.13533341303453275,0.29771923746648965,0.2442418336868286,0.5611510791366907
Bone|monocyte vs Bone|neutrophil,monocyte,neutrophil,Bone_Marrow,Bone_Marrow,True,False,3.040069450873142,0.18000195823476398,0.3554438778167801,0.3334767818450928,0.8888888888888888
Bone|monocyte vs Bone|erythrocyte,monocyte,erythrocyte,Bone_Marrow,Bone_Marrow,True,False,2.5778254680394443,0.30122239607951695,0.4593535325240289,0.5845096111297607,0.9445910290237467
Bone|monocyte vs Sple|memory b cell,monocyte,memory b cell,Bone_Marrow,Spleen,False,False,19.265532123475737,0.09391014848215554,0.25247051869671633,0.18258357048034668,0.5507246376811594
Bone|monocyte vs Sple|neutrophil,monocyte,neutrophil,Bone_Marrow,Spleen,False,False,3.1580065950152623,0.17253534487639666,0.272378511654673,0.3414303660392761,0.8636363636363636
Bone|monocyte vs Sple|classical mono..,monocyte,classical monocyte,Bone_Marrow,Spleen,False,False,13.98379032816213,0.032326117596992096,0.20329608876846272,0.05834376811981201,0.3739837398373984
"Bone|monocyte vs Sple|cd8-positive, ..",monocyte,"cd8-positive, alpha-beta memory t cell",Bone_Marrow,Spleen,False,False,19.35925426404253,0.09935314460291914,0.25112733790349906,0.19542980194091797,0.5663082437275986
Bone|monocyte vs Sple|plasma cell,monocyte,plasma cell,Bone_Marrow,Spleen,False,False,14.825091266103724,0.12525995452575833,0.27797604402850995,0.2558063864707947,0.6531986531986532
Bone|monocyte vs Sple|nk cell,monocyte,nk cell,Bone_Marrow,Spleen,False,False,21.462332421473658,0.1003049957743787,0.24600046482240767,0.21171003580093384,0.6531986531986532
"Bone|monocyte vs Sple|cd4-positive, ..",monocyte,"cd4-positive, alpha-beta memory t cell",Bone_Marrow,Spleen,False,False,17.447781280673098,0.0967764946171055,0.24939681551876913,0.18559354543685913,0.5401459854014599
Bone|monocyte vs Sple|macrophage,monocyte,macrophage,Bone_Marrow,Spleen,False,False,19.895835253220685,0.05656048981578548,0.2087577025452222,0.11558377742767334,0.5401459854014599
Bone|monocyte vs Sple|naive thymus-d..,monocyte,"naive thymus-derived cd4-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,18.69989914518301,0.1002739500435021,0.2511234356181834,0.1897268295288086,0.5507246376811594
Bone|monocyte vs Sple|naive b cell,monocyte,naive b cell,Bone_Marrow,Spleen,False,False,16.6001039379921,0.1037389742698542,0.24622409852172988,0.20614176988601685,0.5663082437275986
Bone|monocyte vs Sple|type i nk t cell,monocyte,type i nk t cell,Bone_Marrow,Spleen,False,False,19.98987041121187,0.10044102627844864,0.24370467466292334,0.20114541053771973,0.5865724381625441
Bone|monocyte vs Sple|naive thymus-d..,monocyte,"naive thymus-derived cd8-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,17.971561816208983,0.09867061259489227,0.23444602179369967,0.19718313217163086,0.5611510791366907
Bone|monocyte vs Sple|EC,monocyte,endothelial cell,Bone_Marrow,Spleen,False,False,14.999871646685401,0.15474554076924307,0.2857005883254615,0.3534351587295532,0.9333333333333333
Bone|monocyte vs Sple|mature nk t cell,monocyte,mature nk t cell,Bone_Marrow,Spleen,False,False,19.29480993414516,0.09644771979928192,0.23262249662925139,0.1965450644493103,0.5663082437275986
Bone|monocyte vs Sple|regulatory t c..,monocyte,regulatory t cell,Bone_Marrow,Spleen,False,False,21.676505900104544,0.10200611720425651,0.255158712397188,0.18983107805252075,0.5401459854014599
Bone|monocyte vs Sple|intermediate m..,monocyte,intermediate monocyte,Bone_Marrow,Spleen,False,False,7.125235143729872,0.1103798435521222,0.2848263968236018,0.21392309665679932,0.7341772151898734
Bone|monocyte vs Sple|innate lymphoi..,monocyte,innate lymphoid cell,Bone_Marrow,Spleen,False,False,15.605673012394385,0.11575311142793401,0.28060959701313626,0.2081792950630188,0.5915492957746479
Bone|monocyte vs Sple|erythrocyte,monocyte,erythrocyte,Bone_Marrow,Spleen,False,False,5.619860414412548,0.21053819227873252,0.2950231428645096,0.4808729887008667,0.9189189189189189
Bone|monocyte vs Sple|hematopoietic ..,monocyte,hematopoietic stem cell,Bone_Marrow,Spleen,False,False,15.51365848142165,0.13836306595224312,0.2817300557940552,0.2627112865447998,0.5865724381625441
Bone|monocyte vs Sple|cd1c-positive ..,monocyte,cd1c-positive myeloid dendritic cell,Bone_Marrow,Spleen,False,False,19.756411070354787,0.08725198098542916,0.24678884410171098,0.1530219316482544,0.5347985347985348
Bone|monocyte vs Sple|cd141-positive..,monocyte,cd141-positive myeloid dendritic cell,Bone_Marrow,Spleen,False,False,13.074357064360704,0.06259001998573516,0.2407869450891612,0.09824037551879883,0.4555984555984556
"Bone|monocyte vs Sple|cd8-positive, ..",monocyte,"cd8-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,24.003622417022502,0.11467883723313776,0.2564034655453743,0.22351199388504028,0.6301369863013699
Bone|monocyte vs Sple|plasmacytoid d..,monocyte,plasmacytoid dendritic cell,Bone_Marrow,Spleen,False,False,7.959813594287078,0.1346771648766622,0.3305140076484968,0.22489094734191895,0.6111111111111112
Bone|monocyte vs Sple|platelet,monocyte,platelet,Bone_Marrow,Spleen,False,False,6.999449576049356,0.15251822786161282,0.37506193012836986,0.24767601490020752,0.7301587301587302
Bone|monocyte vs Lung|macrophage,monocyte,macrophage,Bone_Marrow,Lung,False,False,19.593083062813616,0.06755274659781765,0.2226806890739581,0.13989955186843872,0.6622073578595318
Bone|monocyte vs Lung|type ii pneumo..,monocyte,type ii pneumocyte,Bone_Marrow,Lung,False,False,29.815009966975833,0.1308401192986041,0.27805416321068377,0.2754199504852295,0.6928104575163399
Bone|monocyte vs Lung|basal cell,monocyte,basal cell,Bone_Marrow,Lung,False,False,34.34634685196917,0.12298227791758856,0.28403912204375925,0.22227710485458374,0.5507246376811594
Bone|monocyte vs Lung|classical mono..,monocyte,classical monocyte,Bone_Marrow,Lung,False,False,12.542067165172602,0.018938830939435228,0.18420828999398964,0.020266413688659668,0.20627802690582964
Bone|monocyte vs Lung|club cell,monocyte,club cell,Bone_Marrow,Lung,False,False,31.672958212375814,0.1292323688483878,0.2784695708544005,0.249148428440094,0.5964912280701755
Bone|monocyte vs Lung|non-classical ..,monocyte,non-classical monocyte,Bone_Marrow,Lung,False,False,19.527067020570495,0.029952557681425653,0.18841599709631685,0.04708600044250488,0.3539094650205762
Bone|monocyte vs Lung|capillary EC,monocyte,capillary endothelial cell,Bone_Marrow,Lung,False,False,24.280247313582613,0.13735704048496672,0.275732791962224,0.3168160319328308,0.8668555240793201
Bone|monocyte vs Lung|respiratory go..,monocyte,respiratory goblet cell,Bone_Marrow,Lung,False,False,32.80525181048625,0.12748364722324565,0.2782276435259573,0.24045997858047485,0.5815602836879432
Bone|monocyte vs Lung|basophil,monocyte,basophil,Bone_Marrow,Lung,False,False,21.75987317060943,0.08630872476991647,0.2251485369649312,0.17889320850372314,0.5454545454545454
Bone|monocyte vs Lung|lung ciliated ..,monocyte,lung ciliated cell,Bone_Marrow,Lung,False,False,24.51975964276673,0.18288294865146926,0.30566424385364843,0.4045824408531189,0.9717223650385605
Bone|monocyte vs Lung|capillary aero..,monocyte,capillary aerocyte,Bone_Marrow,Lung,False,False,22.23772282475207,0.1402725573741248,0.27184217641360353,0.321286678314209,0.8857938718662952
"Bone|monocyte vs Lung|cd8-positive, ..",monocyte,"cd8-positive, alpha-beta t cell",Bone_Marrow,Lung,False,False,27.24326935308731,0.08728937446862609,0.240753989438922,0.16006231307983398,0.4790874524714829
"Bone|monocyte vs Lung|cd4-positive, ..",monocyte,"cd4-positive, alpha-beta t cell",Bone_Marrow,Lung,False,False,18.69664930628343,0.08842341780280316,0.23486213305442372,0.1642695665359497,0.48484848484848486
Bone|monocyte vs Lung|vein EC,monocyte,vein endothelial cell,Bone_Marrow,Lung,False,False,32.30722434190228,0.11998176532055091,0.2571941688891307,0.24791443347930908,0.6394557823129252
Bone|monocyte vs Lung|lung microvasc..,monocyte,lung microvascular endothelial cell,Bone_Marrow,Lung,False,False,33.989433486117555,0.11924150253166205,0.2608617179525323,0.23487120866775513,0.6111111111111112
Bone|monocyte vs Lung|adventitial cell,monocyte,adventitial cell,Bone_Marrow,Lung,False,False,13.742245632845048,0.17876181163901778,0.3537692377402396,0.3524683117866516,0.8603988603988604
Bone|monocyte vs Lung|alveolar fibro..,monocyte,alveolar fibroblast,Bone_Marrow,Lung,False,False,16.41512609719712,0.16373640961944097,0.3198665171307423,0.3337858319282532,0.7692307692307692
Bone|monocyte vs Lung|dendritic cell,monocyte,dendritic cell,Bone_Marrow,Lung,False,False,21.43131961673653,0.0621045464075238,0.2155591004360018,0.11849868297576904,0.5185185185185186
Bone|monocyte vs Lung|intermediate m..,monocyte,intermediate monocyte,Bone_Marrow,Lung,False,False,10.541299281951009,0.023281384576658324,0.19171455945625993,0.02337956428527832,0.24561403508771928
Bone|monocyte vs Lung|pericyte cell,monocyte,pericyte cell,Bone_Marrow,Lung,False,False,23.814665554579022,0.14114819867001144,0.28495882317740506,0.30517280101776123,0.78419452887538
Bone|monocyte vs Lung|type i pneumoc..,monocyte,type i pneumocyte,Bone_Marrow,Lung,False,False,20.976680646806916,0.15897013701114693,0.29011502520462495,0.34109562635421753,0.9010989010989011
Bone|monocyte vs Lung|EC of artery,monocyte,endothelial cell of artery,Bone_Marrow,Lung,False,False,26.44536747483686,0.13616287002394656,0.28516607476452505,0.2765723466873169,0.7138263665594855
Bone|monocyte vs Lung|neutrophil,monocyte,neutrophil,Bone_Marrow,Lung,False,False,3.2956480095839886,0.17014307960508984,0.3531340946486715,0.3135753273963928,0.8269794721407624
Bone|monocyte vs Lung|cd4-positive a..,monocyte,cd4-positive alpha-beta t cell,Bone_Marrow,Lung,False,False,16.872355184794497,0.10728499426019215,0.27174441215017,0.18919003009796143,0.5185185185185186
Bone|monocyte vs Lung|nk cell,monocyte,nk cell,Bone_Marrow,Lung,False,False,18.535290895500083,0.09866239721341083,0.25178876891210267,0.186897873878479,0.5915492957746479
Bone|monocyte vs Lung|plasma cell,monocyte,plasma cell,Bone_Marrow,Lung,False,False,9.426124366553017,0.13090564140841177,0.28305448737431615,0.250913143157959,0.6531986531986532
Bone|monocyte vs Lung|b cell,monocyte,b cell,Bone_Marrow,Lung,False,False,9.809092082271999,0.12213109730365258,0.2982923065115066,0.20776629447937012,0.5185185185185186
Bone|monocyte vs Lung|vascular assoc..,monocyte,vascular associated smooth muscle cell,Bone_Marrow,Lung,False,False,14.984501110189639,0.17526459881312684,0.3374277437166122,0.3396369218826294,0.7767584097859327
Bone|monocyte vs Lung|cd8-positive a..,monocyte,cd8-positive alpha-beta t cell,Bone_Marrow,Lung,False,False,15.20223065775468,0.11463314051486378,0.284362490911767,0.19602960348129272,0.5294117647058824
Bone|monocyte vs Lung|bronchial smoo..,monocyte,bronchial smooth muscle cell,Bone_Marrow,Lung,False,False,20.099087605440104,0.15288216499788315,0.3196275054570772,0.28442126512527466,0.6666666666666667
Bone|monocyte vs Lung|bronchial vess..,monocyte,bronchial vessel endothelial cell,Bone_Marrow,Lung,False,False,25.377986104547247,0.1383313445210304,0.3015335168813881,0.26180392503738403,0.6254295532646048
Bone|monocyte vs Lung|EC of lymphati..,monocyte,endothelial cell of lymphatic vessel,Bone_Marrow,Lung,False,False,12.85946861156049,0.17955041215955458,0.3843030843505233,0.29685550928115845,0.6531986531986532
Bone|monocyte vs Lung|smooth muscle ..,monocyte,smooth muscle cell,Bone_Marrow,Lung,False,False,16.216971978354138,0.166981790153304,0.366603089686241,0.2731524109840393,0.6013986013986015
"Bone|cd8-positive, .. vs Bone|granulocyte","cd8-positive, alpha-beta t cell",granulocyte,Bone_Marrow,Bone_Marrow,True,False,14.247786311508964,0.119732444246789,0.26821655644219655,0.2536441683769226,0.6062717770034843
"Bone|cd8-positive, .. vs Bone|plasma cell","cd8-positive, alpha-beta t cell",plasma cell,Bone_Marrow,Bone_Marrow,True,False,8.743946900223335,0.14483812241366614,0.32806149973476284,0.3087000846862793,0.8095238095238095
"Bone|cd8-positive, .. vs Bone|erythroid prog..","cd8-positive, alpha-beta t cell",erythroid progenitor,Bone_Marrow,Bone_Marrow,True,False,13.578539542875912,0.1430719172063945,0.28047351670281384,0.31192439794540405,0.6754966887417219
"Bone|cd8-positive, .. vs Bone|nk cell","cd8-positive, alpha-beta t cell",nk cell,Bone_Marrow,Bone_Marrow,True,False,11.230940471094836,0.03769875995392816,0.20057723345912604,0.0620419979095459,0.4251968503937008
"Bone|cd8-positive, .. vs Bone|hematopoietic ..","cd8-positive, alpha-beta t cell",hematopoietic stem cell,Bone_Marrow,Bone_Marrow,True,False,19.73507178140577,0.09476829307293627,0.24521307484591415,0.1736699342727661,0.5239852398523985
"Bone|cd8-positive, .. vs Bone|nampt neutrophil","cd8-positive, alpha-beta t cell",nampt neutrophil,Bone_Marrow,Bone_Marrow,True,False,3.535149003033167,0.2404985122578251,0.35668313682829733,0.47215211391448975,0.9304812834224598
"Bone|cd8-positive, .. vs Bone|memory b cell","cd8-positive, alpha-beta t cell",memory b cell,Bone_Marrow,Bone_Marrow,True,False,19.141964351030733,0.09729336995414892,0.25154979579088876,0.18195945024490356,0.5507246376811594
"Bone|cd8-positive, .. vs Bone|myeloid progen..","cd8-positive, alpha-beta t cell",myeloid progenitor,Bone_Marrow,Bone_Marrow,True,False,14.1316989421119,0.14026979070813478,0.2934543840077054,0.29871833324432373,0.6622073578595318
"Bone|cd8-positive, .. vs Bone|macrophage","cd8-positive, alpha-beta t cell",macrophage,Bone_Marrow,Bone_Marrow,True,False,13.026460061201032,0.11678133929228299,0.27045334412861244,0.20494532585144043,0.555956678700361
"Bone|cd8-positive, .. vs Bone|naive b cell","cd8-positive, alpha-beta t cell",naive b cell,Bone_Marrow,Bone_Marrow,True,False,18.20578771312619,0.10714113490113744,0.2770340859278,0.18535244464874268,0.5185185185185186
"Bone|cd8-positive, .. vs Bone|neutrophil","cd8-positive, alpha-beta t cell",neutrophil,Bone_Marrow,Bone_Marrow,True,False,3.5793054578066794,0.24176685977462276,0.40148390933846956,0.4589967727661133,0.9247311827956989
"Bone|cd8-positive, .. vs Bone|erythrocyte","cd8-positive, alpha-beta t cell",erythrocyte,Bone_Marrow,Bone_Marrow,True,False,2.4862204569412283,0.3030275814395752,0.4689144149403647,0.5833265781402588,0.9473684210526316
"Bone|cd8-positive, .. vs Sple|memory b cell","cd8-positive, alpha-beta t cell",memory b cell,Bone_Marrow,Spleen,False,False,20.152103064355916,0.08516716334291566,0.2485650320863677,0.1634315848350525,0.5074626865671642
"Bone|cd8-positive, .. vs Sple|neutrophil","cd8-positive, alpha-beta t cell",neutrophil,Bone_Marrow,Spleen,False,False,3.5825106371346234,0.24127751439084638,0.32930417390300826,0.47542399168014526,0.9010989010989011
"Bone|cd8-positive, .. vs Sple|classical mono..","cd8-positive, alpha-beta t cell",classical monocyte,Bone_Marrow,Spleen,False,False,16.166826054234967,0.11752124130958017,0.27103074038379327,0.23463696241378784,0.5865724381625441
"Bone|cd8-positive, .. vs Sple|cd8-positive, ..","cd8-positive, alpha-beta t cell","cd8-positive, alpha-beta memory t cell",Bone_Marrow,Spleen,False,False,10.216587373047856,0.043659297666535896,0.21035446703193916,0.06927382946014404,0.39357429718875503
"Bone|cd8-positive, .. vs Sple|plasma cell","cd8-positive, alpha-beta t cell",plasma cell,Bone_Marrow,Spleen,False,False,12.233229023211987,0.11722498062344311,0.2672692063525619,0.247816801071167,0.6254295532646048
"Bone|cd8-positive, .. vs Sple|nk cell","cd8-positive, alpha-beta t cell",nk cell,Bone_Marrow,Spleen,False,False,12.957700095090948,0.05742281491366106,0.21668457815254571,0.10990500450134277,0.5074626865671642
"Bone|cd8-positive, .. vs Sple|cd4-positive, ..","cd8-positive, alpha-beta t cell","cd4-positive, alpha-beta memory t cell",Bone_Marrow,Spleen,False,False,12.877058324677193,0.053761358612122855,0.21293648786002428,0.08921384811401367,0.4496124031007752
"Bone|cd8-positive, .. vs Sple|macrophage","cd8-positive, alpha-beta t cell",macrophage,Bone_Marrow,Spleen,False,False,16.00739626675874,0.12474958577357795,0.270047584857367,0.2622019052505493,0.6622073578595318
"Bone|cd8-positive, .. vs Sple|naive thymus-d..","cd8-positive, alpha-beta t cell","naive thymus-derived cd4-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,12.823908198490544,0.05599674344347705,0.21060468050709913,0.09421741962432861,0.4496124031007752
"Bone|cd8-positive, .. vs Sple|naive b cell","cd8-positive, alpha-beta t cell",naive b cell,Bone_Marrow,Spleen,False,False,19.886432611864866,0.08551300012538926,0.2352009209439483,0.15867632627487183,0.5074626865671642
"Bone|cd8-positive, .. vs Sple|type i nk t cell","cd8-positive, alpha-beta t cell",type i nk t cell,Bone_Marrow,Spleen,False,False,11.146610989721987,0.04713334250299857,0.2067369697060889,0.07658970355987549,0.4496124031007752
"Bone|cd8-positive, .. vs Sple|naive thymus-d..","cd8-positive, alpha-beta t cell","naive thymus-derived cd8-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,6.95939687531214,0.029345729685184292,0.17470655962576898,0.03507941961288452,0.2683982683982684
"Bone|cd8-positive, .. vs Sple|EC","cd8-positive, alpha-beta t cell",endothelial cell,Bone_Marrow,Spleen,False,False,13.950007986370158,0.16550986976341392,0.3159806905975002,0.37160664796829224,0.9247311827956989
"Bone|cd8-positive, .. vs Sple|mature nk t cell","cd8-positive, alpha-beta t cell",mature nk t cell,Bone_Marrow,Spleen,False,False,10.956342714804716,0.039981341710954785,0.18396020047552375,0.06884688138961792,0.4
"Bone|cd8-positive, .. vs Sple|regulatory t c..","cd8-positive, alpha-beta t cell",regulatory t cell,Bone_Marrow,Spleen,False,False,15.117856980408929,0.061879884208342346,0.2159247177029342,0.10426902770996094,0.40637450199203184
"Bone|cd8-positive, .. vs Sple|intermediate m..","cd8-positive, alpha-beta t cell",intermediate monocyte,Bone_Marrow,Spleen,False,False,7.5387583020145925,0.1671001209460586,0.33876846869264676,0.3248592019081116,0.8130563798219584
"Bone|cd8-positive, .. vs Sple|innate lymphoi..","cd8-positive, alpha-beta t cell",innate lymphoid cell,Bone_Marrow,Spleen,False,False,12.27746893682475,0.08897273257736564,0.2580089080759981,0.15035182237625122,0.5239852398523985
"Bone|cd8-positive, .. vs Sple|erythrocyte","cd8-positive, alpha-beta t cell",erythrocyte,Bone_Marrow,Spleen,False,False,5.44844430610344,0.2164214166530862,0.3109100346235584,0.48927152156829834,0.9276139410187667
"Bone|cd8-positive, .. vs Sple|hematopoietic ..","cd8-positive, alpha-beta t cell",hematopoietic stem cell,Bone_Marrow,Spleen,False,False,13.31980486007991,0.14865141328961545,0.301670500281748,0.28846752643585205,0.6111111111111112
"Bone|cd8-positive, .. vs Sple|cd1c-positive ..","cd8-positive, alpha-beta t cell",cd1c-positive myeloid dendritic cell,Bone_Marrow,Spleen,False,False,16.097670973620776,0.11568940040099399,0.266678658645777,0.21957969665527344,0.5611510791366907
"Bone|cd8-positive, .. vs Sple|cd141-positive..","cd8-positive, alpha-beta t cell",cd141-positive myeloid dendritic cell,Bone_Marrow,Spleen,False,False,15.759243682879838,0.12650356749607405,0.29961417068871965,0.2195858359336853,0.5611510791366907
"Bone|cd8-positive, .. vs Sple|cd8-positive, ..","cd8-positive, alpha-beta t cell","cd8-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,True,11.186053860839614,0.06974020230949951,0.20975944494741738,0.13851100206375122,0.5347985347985348
"Bone|cd8-positive, .. vs Sple|plasmacytoid d..","cd8-positive, alpha-beta t cell",plasmacytoid dendritic cell,Bone_Marrow,Spleen,False,False,7.297964776970183,0.14468479997042533,0.3400152504892815,0.22879242897033691,0.5865724381625441
"Bone|cd8-positive, .. vs Sple|platelet","cd8-positive, alpha-beta t cell",platelet,Bone_Marrow,Spleen,False,False,7.172241810472156,0.19340514490734523,0.41120699772632696,0.3159087896347046,0.7341772151898734
"Bone|cd8-positive, .. vs Lung|macrophage","cd8-positive, alpha-beta t cell",macrophage,Bone_Marrow,Lung,False,False,17.14028363729626,0.12832577398726835,0.27443007921380036,0.2641937732696533,0.6928104575163399
"Bone|cd8-positive, .. vs Lung|type ii pneumo..","cd8-positive, alpha-beta t cell",type ii pneumocyte,Bone_Marrow,Lung,False,False,21.186085325356142,0.15007685299113255,0.29918062004657353,0.31374818086624146,0.6842105263157895
"Bone|cd8-positive, .. vs Lung|basal cell","cd8-positive, alpha-beta t cell",basal cell,Bone_Marrow,Lung,False,False,26.912665844023103,0.12973847307969963,0.2951925488408187,0.23936772346496582,0.555956678700361
"Bone|cd8-positive, .. vs Lung|classical mono..","cd8-positive, alpha-beta t cell",classical monocyte,Bone_Marrow,Lung,False,False,16.859115401284164,0.10682407612482055,0.2500155239735702,0.20221829414367676,0.5401459854014599
"Bone|cd8-positive, .. vs Lung|club cell","cd8-positive, alpha-beta t cell",club cell,Bone_Marrow,Lung,False,False,22.895302420196806,0.1377836480846764,0.2941038814236767,0.263571560382843,0.6013986013986015
"Bone|cd8-positive, .. vs Lung|non-classical ..","cd8-positive, alpha-beta t cell",non-classical monocyte,Bone_Marrow,Lung,False,False,21.197528536235584,0.10715768926461927,0.2570455300294313,0.2048543095588684,0.5401459854014599
"Bone|cd8-positive, .. vs Lung|capillary EC","cd8-positive, alpha-beta t cell",capillary endothelial cell,Bone_Marrow,Lung,False,False,21.723498625279984,0.14590233011317177,0.28006146572442603,0.32950884103775024,0.8472622478386167
"Bone|cd8-positive, .. vs Lung|respiratory go..","cd8-positive, alpha-beta t cell",respiratory goblet cell,Bone_Marrow,Lung,False,False,24.18434165080018,0.14272788112869578,0.30209670265615174,0.27349674701690674,0.5765124555160142
"Bone|cd8-positive, .. vs Lung|basophil","cd8-positive, alpha-beta t cell",basophil,Bone_Marrow,Lung,False,False,21.061513101413862,0.1120186365050086,0.2620701817834039,0.21319633722305298,0.555956678700361
"Bone|cd8-positive, .. vs Lung|lung ciliated ..","cd8-positive, alpha-beta t cell",lung ciliated cell,Bone_Marrow,Lung,False,False,18.73900930309227,0.18828671277177217,0.3272938785869669,0.4168137311935425,0.9717223650385605
"Bone|cd8-positive, .. vs Lung|capillary aero..","cd8-positive, alpha-beta t cell",capillary aerocyte,Bone_Marrow,Lung,False,False,20.272930747516337,0.15075908762955065,0.2833125022110583,0.3357851505279541,0.8636363636363636
"Bone|cd8-positive, .. vs Lung|cd8-positive, ..","cd8-positive, alpha-beta t cell","cd8-positive, alpha-beta t cell",Bone_Marrow,Lung,False,True,14.00571813917235,0.032415598988621286,0.20837562263642206,0.03132277727127075,0.24561403508771928
"Bone|cd8-positive, .. vs Lung|cd4-positive, ..","cd8-positive, alpha-beta t cell","cd4-positive, alpha-beta t cell",Bone_Marrow,Lung,False,False,11.272955793010311,0.03931541198831516,0.2083105099990551,0.05101025104522705,0.36734693877551017
"Bone|cd8-positive, .. vs Lung|vein EC","cd8-positive, alpha-beta t cell",vein endothelial cell,Bone_Marrow,Lung,False,False,26.071650260333584,0.13636377330993146,0.27826652339535374,0.2749003767967224,0.6013986013986015
"Bone|cd8-positive, .. vs Lung|lung microvasc..","cd8-positive, alpha-beta t cell",lung microvascular endothelial cell,Bone_Marrow,Lung,False,False,26.27188947293956,0.13708658442814514,0.29224885943199763,0.26308178901672363,0.5765124555160142
"Bone|cd8-positive, .. vs Lung|adventitial cell","cd8-positive, alpha-beta t cell",adventitial cell,Bone_Marrow,Lung,False,False,13.168147502940897,0.18013553493901213,0.35262971022069467,0.3664510250091553,0.8472622478386167
"Bone|cd8-positive, .. vs Lung|alveolar fibro..","cd8-positive, alpha-beta t cell",alveolar fibroblast,Bone_Marrow,Lung,False,False,19.42324303122888,0.16763110341498677,0.3336314308992061,0.3376349210739136,0.7460815047021944
"Bone|cd8-positive, .. vs Lung|dendritic cell","cd8-positive, alpha-beta t cell",dendritic cell,Bone_Marrow,Lung,False,False,19.779195255590984,0.11078405148174245,0.26010994716518854,0.21560204029083252,0.5765124555160142
