cell_type,region_a,region_b,omega,expected_omega,residual,tier
Oligodendrocyte,Human SI,Human V2,58.24406126439211,51.31,1.1352,None
Oligodendrocyte,Human SI,Human VA,40.908924029650045,44.89,0.9113,None
Oligodendrocyte,Human SI,Human VLN,30.54441391800434,46.03,0.6636,Weak
Oligodendrocyte,Human SI,Human VPL,29.6845536881705,30.98,0.9581,None
Oligodendrocyte,Human SN,Human SN-RN,89.0333475605165,33.81,2.6336,None
Oligodendrocyte,Human SN,Human STG,46.49768875737462,56.75,0.8194,None
Oligodendrocyte,Human SN,Human STH,36.573978992375025,27.76,1.3175,None
Oligodendrocyte,Human SN,Human SpC,69.448888626527,40.32,1.7224,None
Oligodendrocyte,Human SN,Human Sub,52.05051486258948,73.54,0.7078,Weak
Oligodendrocyte,Human SN,Human TF,54.79320795849946,83.79,0.654,Weak
Oligodendrocyte,Human SN,Human TH-TL,47.265175943802966,67.6,0.6992,Weak
Oligodendrocyte,Human SN,Human V1C,58.460187002429066,65.1,0.898,None
Oligodendrocyte,Human SN,Human V2,64.51125078821002,75.58,0.8536,None
Oligodendrocyte,Human SN,Human VA,40.752589176641635,49.02,0.8314,None
Oligodendrocyte,Human SN,Human VLN,29.848567524553467,50.97,0.5856,Weak
Oligodendrocyte,Human SN,Human VPL,28.899865151088427,20.18,1.4322,None
Oligodendrocyte,Human SN-RN,Human STG,54.38967469522095,60.19,0.9036,None
Oligodendrocyte,Human SN-RN,Human STH,40.88718830128345,25.13,1.6272,None
Oligodendrocyte,Human SN-RN,Human SpC,71.4248116887295,41.55,1.719,None
Oligodendrocyte,Human SN-RN,Human Sub,68.0426757342438,60.4,1.1266,None
Oligodendrocyte,Human SN-RN,Human TF,65.77274962746644,77.97,0.8435,None
Oligodendrocyte,Human SN-RN,Human TH-TL,58.89222320599723,64.71,0.9101,None
Oligodendrocyte,Human SN-RN,Human V1C,55.55372513412538,65.48,0.8485,None
Oligodendrocyte,Human SN-RN,Human V2,68.22691761021149,71.64,0.9524,None
Oligodendrocyte,Human SN-RN,Human VA,47.86296860193858,43.1,1.1104,None
Oligodendrocyte,Human SN-RN,Human VLN,24.304039609613863,40.47,0.6005,Weak
Oligodendrocyte,Human SN-RN,Human VPL,26.23630816012166,16.95,1.5477,None
Oligodendrocyte,Human STG,Human STH,38.88768560996552,46.74,0.832,None
Oligodendrocyte,Human STG,Human SpC,72.47996120329897,48.04,1.5087,None
Oligodendrocyte,Human STG,Human Sub,25.165358722609373,30.96,0.8127,None
Oligodendrocyte,Human STG,Human TF,21.833959469344407,22.7,0.9618,None
Oligodendrocyte,Human STG,Human TH-TL,38.22764901358946,32.17,1.1884,None
Oligodendrocyte,Human STG,Human V1C,33.70488719073933,26.63,1.2654,None
Oligodendrocyte,Human STG,Human V2,20.945792193238695,21.45,0.9765,None
Oligodendrocyte,Human STG,Human VA,28.704462143090698,27.38,1.0485,None
Oligodendrocyte,Human STG,Human VLN,39.88602113844537,56.79,0.7023,Weak
Oligodendrocyte,Human STG,Human VPL,23.528874729934,26.21,0.8977,None
Oligodendrocyte,Human STH,Human SpC,68.48418773578591,38.96,1.758,None
Oligodendrocyte,Human STH,Human Sub,33.82233387715954,44.92,0.7529,None
Oligodendrocyte,Human STH,Human TF,12.95192235601477,63.12,0.2052,Strong
Oligodendrocyte,Human STH,Human TH-TL,24.921994333729145,52.2,0.4774,Moderate
Oligodendrocyte,Human STH,Human V1C,29.340655726059964,41.19,0.7124,Weak
Oligodendrocyte,Human STH,Human V2,24.26637815009549,46.32,0.5238,Weak
Oligodendrocyte,Human STH,Human VA,22.61563417515058,31.22,0.7245,Weak
Oligodendrocyte,Human STH,Human VLN,67.18181760611245,38.81,1.731,None
Oligodendrocyte,Human STH,Human VPL,24.85212907841973,16.71,1.487,None
Oligodendrocyte,Human SpC,Human Sub,68.74359961131817,50.39,1.3642,None
Oligodendrocyte,Human SpC,Human TF,53.83765917326897,56.62,0.9509,None
Oligodendrocyte,Human SpC,Human TH-TL,62.060455368731276,53.62,1.1574,None
Oligodendrocyte,Human SpC,Human V1C,80.50955131097506,48.13,1.6726,None
Oligodendrocyte,Human SpC,Human V2,70.88361679671245,44.41,1.596,None
Oligodendrocyte,Human SpC,Human VA,49.63414437307643,39.63,1.2526,None
Oligodendrocyte,Human SpC,Human VLN,76.88464960872929,43.29,1.7759,None
Oligodendrocyte,Human SpC,Human VPL,52.904191449258256,29.25,1.809,None
Oligodendrocyte,Human Sub,Human TF,23.358731451092954,34.91,0.669,Weak
Oligodendrocyte,Human Sub,Human TH-TL,64.26993789523533,38.22,1.6816,None
Oligodendrocyte,Human Sub,Human V1C,28.174609327242,38.98,0.7227,Weak
Oligodendrocyte,Human Sub,Human V2,28.180354870577215,39.59,0.7119,Weak
Oligodendrocyte,Human Sub,Human VA,56.02305256371783,44.75,1.252,None
Oligodendrocyte,Human Sub,Human VLN,36.37536448178825,54.21,0.671,Weak
Oligodendrocyte,Human Sub,Human VPL,19.469022740754205,26.61,0.7315,Weak
Oligodendrocyte,Human TF,Human TH-TL,31.34754846288187,25.3,1.2392,None
Oligodendrocyte,Human TF,Human V1C,23.66493397115799,23.24,1.0185,None
Oligodendrocyte,Human TF,Human V2,20.707963979849154,20.94,0.9889,None
Oligodendrocyte,Human TF,Human VA,49.620841741976186,46.3,1.0718,None
Oligodendrocyte,Human TF,Human VLN,35.07384354077627,67.77,0.5176,Weak
Oligodendrocyte,Human TF,Human VPL,22.898589443850266,33.44,0.6848,Weak
Oligodendrocyte,Human TH-TL,Human V1C,28.378268864212494,28.21,1.006,None
Oligodendrocyte,Human TH-TL,Human V2,32.61640777437624,26.15,1.2471,None
Oligodendrocyte,Human TH-TL,Human VA,53.74310596202872,50.09,1.0728,None
Oligodendrocyte,Human TH-TL,Human VLN,29.93227542141462,59.58,0.5024,Weak
Oligodendrocyte,Human TH-TL,Human VPL,31.397465938138488,33.83,0.9282,None
Oligodendrocyte,Human V1C,Human V2,22.794492467377868,16.9,1.349,None
Oligodendrocyte,Human V1C,Human VA,35.597563113079914,34.58,1.0295,None
Oligodendrocyte,Human V1C,Human VLN,33.37384513156937,57.0,0.5855,Weak
Oligodendrocyte,Human V1C,Human VPL,22.236996877019635,26.36,0.8434,None
Oligodendrocyte,Human V2,Human VA,61.13451213981771,45.57,1.3417,None
Oligodendrocyte,Human V2,Human VLN,34.64303310733803,58.38,0.5934,Weak
Oligodendrocyte,Human V2,Human VPL,19.204355418399246,25.56,0.7514,None
Oligodendrocyte,Human VA,Human VLN,18.75171258227848,34.55,0.5427,Weak
Oligodendrocyte,Human VA,Human VPL,21.680255247543222,21.67,1.0006,None
Oligodendrocyte,Human VLN,Human VPL,37.804034810914196,22.78,1.6595,None
Oligodendrocyte precursor,Human A1C,Human A5-A7,11.818064800928468,22.24,0.5315,Weak
Oligodendrocyte precursor,Human A1C,Human A13,17.10350345995948,20.24,0.8449,None
Oligodendrocyte precursor,Human A1C,Human A14,38.58001176171843,35.21,1.0957,None
Oligodendrocyte precursor,Human A1C,Human A19,19.696971922207524,23.91,0.8237,None
Oligodendrocyte precursor,Human A1C,Human A23,15.904838297851137,22.16,0.7179,Weak
Oligodendrocyte precursor,Human A1C,Human A24,44.86060801363812,28.59,1.5692,None
Oligodendrocyte precursor,Human A1C,Human A25,37.189491955959504,31.06,1.1973,None
Oligodendrocyte precursor,Human A1C,Human A29-A30,18.28491733480766,20.47,0.8934,None
Oligodendrocyte precursor,Human A1C,Human A32,31.896528317816323,41.46,0.7693,None
Oligodendrocyte precursor,Human A1C,Human A35-A36,50.2751006980228,28.94,1.7371,None
Oligodendrocyte precursor,Human A1C,Human A35r,43.08003151230499,32.24,1.3361,None
Oligodendrocyte precursor,Human A1C,Human A38,45.2737580120748,32.7,1.3845,None
Oligodendrocyte precursor,Human A1C,Human A40,11.674076252448089,18.47,0.6319,Weak
Oligodendrocyte precursor,Human A1C,Human A43,18.443848150185318,22.63,0.8149,None
Oligodendrocyte precursor,Human A1C,Human A44-A45,13.270218151490882,18.69,0.7099,Weak
Oligodendrocyte precursor,Human A1C,Human A46,16.43191021048492,28.03,0.5861,Weak
Oligodendrocyte precursor,Human A1C,Human ANC,63.066777991431714,57.31,1.1004,None
Oligodendrocyte precursor,Human A1C,Human AON,35.83608689149483,34.46,1.0401,None
Oligodendrocyte precursor,Human A1C,Human BL,46.4312209935486,30.32,1.5313,None
Oligodendrocyte precursor,Human A1C,Human BM,55.354206953518485,33.74,1.6405,None
Oligodendrocyte precursor,Human A1C,Human BNST,68.54619310373656,45.85,1.495,None
Oligodendrocyte precursor,Human A1C,Human CA1-3,26.837853513982633,30.44,0.8817,None
Oligodendrocyte precursor,Human A1C,Human CA1C-CA3C,41.08883988347094,37.56,1.094,None
Oligodendrocyte precursor,Human A1C,Human CA1R-CA2R,29.74008009163537,32.17,0.9245,None
Oligodendrocyte precursor,Human A1C,Human CA1R-CA2R-CA3R,37.77850763452117,33.26,1.1358,None
Oligodendrocyte precursor,Human A1C,Human CA1U,46.29261632186528,36.13,1.2812,None
Oligodendrocyte precursor,Human A1C,Human CA1U-CA2U-CA3U,19.022402195110313,24.74,0.7688,None
Oligodendrocyte precursor,Human A1C,Human CA2U-CA3U,28.00097069165907,42.92,0.6525,Weak
Oligodendrocyte precursor,Human A1C,Human CA3R,39.12793219816472,37.23,1.0509,None
Oligodendrocyte precursor,Human A1C,Human CA4C-DGC,49.77457392097324,37.63,1.3227,None
Oligodendrocyte precursor,Human A1C,Human CBL,95.77918528042949,68.28,1.4027,None
Oligodendrocyte precursor,Human A1C,Human CBV,88.75973647431125,65.48,1.3555,None
Oligodendrocyte precursor,Human A1C,Human CEN,40.74729961260582,27.4,1.4869,None
Oligodendrocyte precursor,Human A1C,Human CM,68.65009451101268,51.29,1.3385,None
Oligodendrocyte precursor,Human A1C,Human CM-Pf,41.589693435213356,45.6,0.9121,None
Oligodendrocyte precursor,Human A1C,Human CMN,54.31666320055382,37.92,1.4323,None
Oligodendrocyte precursor,Human A1C,Human CaB,42.611781090356644,39.2,1.087,None
Oligodendrocyte precursor,Human A1C,Human CbDN,96.8235053110404,67.61,1.4321,None
Oligodendrocyte precursor,Human A1C,Human Cla,47.74542012422226,38.69,1.234,None
Oligodendrocyte precursor,Human A1C,Human CoA,57.05919236219939,39.17,1.4567,None
Oligodendrocyte precursor,Human A1C,Human DGR-CA4Rpy,63.95803394850391,51.19,1.2495,None
Oligodendrocyte precursor,Human A1C,Human DGU-CA4Upy,38.700812206983855,35.11,1.1022,None
Oligodendrocyte precursor,Human A1C,Human DTg,43.7079896306593,52.41,0.834,None
Oligodendrocyte precursor,Human A1C,Human ETH,43.50099126789915,43.71,0.9952,None
Oligodendrocyte precursor,Human A1C,Human FI,43.02584292191294,27.03,1.5915,None
Oligodendrocyte precursor,Human A1C,Human GPe,43.332628697547314,41.66,1.04,None
Oligodendrocyte precursor,Human A1C,Human GPi,58.2283629737941,49.17,1.1841,None
Oligodendrocyte precursor,Human A1C,Human Gpe,59.842717509641844,51.01,1.1731,None
Oligodendrocyte precursor,Human A1C,Human HTHma,30.126697145446506,32.6,0.9241,None
Oligodendrocyte precursor,Human A1C,Human HTHma-HTHtub,20.778785086504055,27.27,0.762,None
Oligodendrocyte precursor,Human A1C,Human HTHpo,52.037341587277105,52.37,0.9936,None
Oligodendrocyte precursor,Human A1C,Human HTHpo-HTHso,29.533015202216195,54.31,0.5438,Weak
Oligodendrocyte precursor,Human A1C,Human HTHso,55.19567474301505,47.39,1.1647,None
Oligodendrocyte precursor,Human A1C,Human HTHso-HTHtub,31.489573117163594,80.24,0.3925,Moderate
Oligodendrocyte precursor,Human A1C,Human HTHtub,82.9932657982911,54.47,1.5235,None
Oligodendrocyte precursor,Human A1C,Human IC,73.03656349494207,61.01,1.1972,None
Oligodendrocyte precursor,Human A1C,Human IO,46.91774541807676,47.07,0.9968,None
Oligodendrocyte precursor,Human A1C,Human ITG,26.62877466169132,24.97,1.0665,None
Oligodendrocyte precursor,Human A1C,Human Idg,37.260010725078814,35.82,1.0401,None
Oligodendrocyte precursor,Human A1C,Human Ig,13.56798060858044,19.46,0.6973,Weak
Oligodendrocyte precursor,Human A1C,Human LEC,44.19061444694863,34.86,1.2678,None
Oligodendrocyte precursor,Human A1C,Human LG,42.837298923844074,63.0,0.68,Weak
Oligodendrocyte precursor,Human A1C,Human LP,38.12016725187702,45.76,0.833,None
Oligodendrocyte precursor,Human A1C,Human LP-VPL,53.17066081978086,51.07,1.0412,None
Oligodendrocyte precursor,Human A1C,Human La,42.222681815319525,29.83,1.4157,None
Oligodendrocyte precursor,Human A1C,Human M1C,29.427333598429254,20.98,1.4029,None
Oligodendrocyte precursor,Human A1C,Human MD,57.31786291541138,75.24,0.7618,None
Oligodendrocyte precursor,Human A1C,Human MD-Re,64.8494793428683,55.41,1.1704,None
Oligodendrocyte precursor,Human A1C,Human MEC,46.058957829385264,26.93,1.7104,None
Oligodendrocyte precursor,Human A1C,Human MG,18.266280015093972,36.51,0.5003,Weak
Oligodendrocyte precursor,Human A1C,Human MN,48.545237797819446,45.44,1.0685,None
Oligodendrocyte precursor,Human A1C,Human MTG,29.3870751062995,27.96,1.0512,None
Oligodendrocyte precursor,Human A1C,Human MoAN,40.83981296527443,62.56,0.6528,Weak
Oligodendrocyte precursor,Human A1C,Human MoRF-MoEN,48.93721042835811,66.71,0.7336,Weak
Oligodendrocyte precursor,Human A1C,Human MoSR,37.93277683101341,40.91,0.9271,None
Oligodendrocyte precursor,Human A1C,Human NAC,50.43527776727946,43.27,1.1656,None
Oligodendrocyte precursor,Human A1C,Human PAG,75.11049628496659,71.22,1.0547,None
Oligodendrocyte precursor,Human A1C,Human PAG-DR,62.1705148424587,55.03,1.1297,None
Oligodendrocyte precursor,Human A1C,Human PB,67.38991589568803,63.34,1.064,None
Oligodendrocyte precursor,Human A1C,Human PN,86.7999708586979,68.9,1.2598,None
Oligodendrocyte precursor,Human A1C,Human PTR,39.28229360363912,44.54,0.8819,None
Oligodendrocyte precursor,Human A1C,Human Pir,45.66923963680443,33.95,1.3451,None
Oligodendrocyte precursor,Human A1C,Human PnAN,58.328573735931236,63.87,0.9132,None
Oligodendrocyte precursor,Human A1C,Human PnEN,37.93601863036231,51.2,0.741,Weak
Oligodendrocyte precursor,Human A1C,Human PnRF,83.36770460809853,75.25,1.1079,None
Oligodendrocyte precursor,Human A1C,Human Pro,20.12163599755075,18.72,1.075,None
Oligodendrocyte precursor,Human A1C,Human Pu,39.34403933781246,32.05,1.2277,None
Oligodendrocyte precursor,Human A1C,Human Pul,52.02867434615606,77.96,0.6674,Weak
Oligodendrocyte precursor,Human A1C,Human RN,38.77648531507602,39.06,0.9928,None
Oligodendrocyte precursor,Human A1C,Human S1C,12.70755492991891,17.94,0.7082,Weak
Oligodendrocyte precursor,Human A1C,Human SC,65.10020338240373,55.34,1.1763,None
Oligodendrocyte precursor,Human A1C,Human SEP,68.77409055807617,53.51,1.2852,None
Oligodendrocyte precursor,Human A1C,Human SI,80.50428698184997,53.65,1.5004,None
Oligodendrocyte precursor,Human A1C,Human SN,89.8199839888377,74.03,1.2133,None
Oligodendrocyte precursor,Human A1C,Human SN-RN,85.17859859146569,67.61,1.2598,None
Oligodendrocyte precursor,Human A1C,Human STG,27.703264615042322,26.75,1.0356,None
Oligodendrocyte precursor,Human A1C,Human STH,47.55757280685343,49.64,0.958,None
Oligodendrocyte precursor,Human A1C,Human SpC,75.34933540145494,55.52,1.3571,None
Oligodendrocyte precursor,Human A1C,Human Sub,51.238186458821524,34.41,1.4889,None
Oligodendrocyte precursor,Human A1C,Human TF,23.578385724932634,20.57,1.1465,None
Oligodendrocyte precursor,Human A1C,Human TH-TL,49.48589018597424,34.35,1.4408,None
Oligodendrocyte precursor,Human A1C,Human V1C,25.704955320411766,25.38,1.0127,None
Oligodendrocyte precursor,Human A1C,Human V2,15.274110857436213,20.3,0.7526,None
Oligodendrocyte precursor,Human A1C,Human VA,49.841172310732446,42.88,1.1622,None
Oligodendrocyte precursor,Human A1C,Human VLN,73.77672100607461,67.13,1.0991,None
Oligodendrocyte precursor,Human A1C,Human VPL,36.19315672654522,27.81,1.3013,None
Oligodendrocyte precursor,Human A5-A7,Human A13,19.44881644783477,20.56,0.9462,None
Oligodendrocyte precursor,Human A5-A7,Human A14,42.083823369644605,35.92,1.1715,None
Oligodendrocyte precursor,Human A5-A7,Human A19,23.276935408703054,18.83,1.2359,None
Oligodendrocyte precursor,Human A5-A7,Human A23,13.233884269776983,16.97,0.7797,None
Oligodendrocyte precursor,Human A5-A7,Human A24,41.39313389678866,41.86,0.9887,None
Oligodendrocyte precursor,Human A5-A7,Human A25,37.57041557558706,41.07,0.9147,None
Oligodendrocyte precursor,Human A5-A7,Human A29-A30,17.34345801891958,21.08,0.8228,None
Oligodendrocyte precursor,Human A5-A7,Human A32,22.321250598154975,32.47,0.6874,Weak
Oligodendrocyte precursor,Human A5-A7,Human A35-A36,58.21241496103311,45.65,1.2753,None
Oligodendrocyte precursor,Human A5-A7,Human A35r,46.87582364073051,47.56,0.9856,None
Oligodendrocyte precursor,Human A5-A7,Human A38,50.18846890232386,37.16,1.3508,None
Oligodendrocyte precursor,Human A5-A7,Human A40,11.682737402831519,13.38,0.8731,None
Oligodendrocyte precursor,Human A5-A7,Human A43,16.602636628054853,19.82,0.8375,None
Oligodendrocyte precursor,Human A5-A7,Human A44-A45,13.268733931441156,23.49,0.5648,Weak
Oligodendrocyte precursor,Human A5-A7,Human A46,14.546538188751423,18.5,0.7861,None
Oligodendrocyte precursor,Human A5-A7,Human ANC,78.66630890406597,100.95,0.7793,None
Oligodendrocyte precursor,Human A5-A7,Human AON,33.18722843263439,36.34,0.9132,None
Oligodendrocyte precursor,Human A5-A7,Human BL,52.60785501609683,58.6,0.8977,None
Oligodendrocyte precursor,Human A5-A7,Human BM,63.601505257665714,56.49,1.1259,None
Oligodendrocyte precursor,Human A5-A7,Human BNST,70.28811803562641,87.16,0.8064,None
Oligodendrocyte precursor,Human A5-A7,Human CA1-3,23.023986402669145,38.67,0.5954,Weak
Oligodendrocyte precursor,Human A5-A7,Human CA1C-CA3C,38.1986604738551,58.36,0.6545,Weak
Oligodendrocyte precursor,Human A5-A7,Human CA1R-CA2R,34.17526812287416,58.82,0.581,Weak
Oligodendrocyte precursor,Human A5-A7,Human CA1R-CA2R-CA3R,32.881686687375165,38.32,0.8581,None
Oligodendrocyte precursor,Human A5-A7,Human CA1U,47.39557454822785,70.21,0.6751,Weak
Oligodendrocyte precursor,Human A5-A7,Human CA1U-CA2U-CA3U,14.1973727968857,25.64,0.5538,Weak
Oligodendrocyte precursor,Human A5-A7,Human CA2U-CA3U,26.326964177450886,45.98,0.5726,Weak
Oligodendrocyte precursor,Human A5-A7,Human CA3R,36.62874636482744,70.06,0.5228,Weak
Oligodendrocyte precursor,Human A5-A7,Human CA4C-DGC,52.567779729890304,68.83,0.7638,None
Oligodendrocyte precursor,Human A5-A7,Human CBL,102.3306333555379,95.79,1.0683,None
Oligodendrocyte precursor,Human A5-A7,Human CBV,90.14470965942444,89.16,1.0111,None
Oligodendrocyte precursor,Human A5-A7,Human CEN,43.49372042658999,45.9,0.9476,None
Oligodendrocyte precursor,Human A5-A7,Human CM,72.85453819463967,90.74,0.8029,None
Oligodendrocyte precursor,Human A5-A7,Human CM-Pf,43.37101152460928,90.38,0.4799,Moderate
Oligodendrocyte precursor,Human A5-A7,Human CMN,58.82087391316723,76.16,0.7724,None
Oligodendrocyte precursor,Human A5-A7,Human CaB,43.79056751466783,61.47,0.7124,Weak
Oligodendrocyte precursor,Human A5-A7,Human CbDN,89.33228399587357,98.41,0.9078,None
Oligodendrocyte precursor,Human A5-A7,Human Cla,57.440932349146074,74.78,0.7681,None
Oligodendrocyte precursor,Human A5-A7,Human CoA,70.49450961581667,64.09,1.0999,None
Oligodendrocyte precursor,Human A5-A7,Human DGR-CA4Rpy,79.93337595923528,81.45,0.9814,None
Oligodendrocyte precursor,Human A5-A7,Human DGU-CA4Upy,46.25718751933663,73.86,0.6263,Weak
Oligodendrocyte precursor,Human A5-A7,Human DTg,41.873392461907216,79.59,0.5261,Weak
Oligodendrocyte precursor,Human A5-A7,Human ETH,39.211688208266935,64.09,0.6118,Weak
Oligodendrocyte precursor,Human A5-A7,Human FI,51.312950576284535,48.38,1.0605,None
Oligodendrocyte precursor,Human A5-A7,Human GPe,41.25062781250902,58.04,0.7107,Weak
Oligodendrocyte precursor,Human A5-A7,Human GPi,60.278170633287715,70.37,0.8566,None
Oligodendrocyte precursor,Human A5-A7,Human Gpe,57.271289428290295,64.9,0.8824,None
Oligodendrocyte precursor,Human A5-A7,Human HTHma,29.18930789836082,50.67,0.5761,Weak
Oligodendrocyte precursor,Human A5-A7,Human HTHma-HTHtub,17.314399761429,32.24,0.5371,Weak
Oligodendrocyte precursor,Human A5-A7,Human HTHpo,54.63099368430514,65.56,0.8333,None
Oligodendrocyte precursor,Human A5-A7,Human HTHpo-HTHso,25.60919802671407,55.66,0.4601,Moderate
Oligodendrocyte precursor,Human A5-A7,Human HTHso,60.45656619834747,60.01,1.0075,None
Oligodendrocyte precursor,Human A5-A7,Human HTHso-HTHtub,30.445743839148367,70.74,0.4304,Moderate
Oligodendrocyte precursor,Human A5-A7,Human HTHtub,91.80711757844342,78.56,1.1686,None
Oligodendrocyte precursor,Human A5-A7,Human IC,72.51196150442458,107.6,0.6739,Weak
Oligodendrocyte precursor,Human A5-A7,Human IO,43.25337090237177,68.35,0.6328,Weak
Oligodendrocyte precursor,Human A5-A7,Human ITG,32.089920963024994,27.43,1.17,None
Oligodendrocyte precursor,Human A5-A7,Human Idg,27.3438869767323,34.47,0.7933,None
Oligodendrocyte precursor,Human A5-A7,Human Ig,10.682966828989581,17.84,0.5989,Weak
Oligodendrocyte precursor,Human A5-A7,Human LEC,38.12479278086066,45.51,0.8377,None
Oligodendrocyte precursor,Human A5-A7,Human LG,40.33027915028532,87.09,0.4631,Moderate
Oligodendrocyte precursor,Human A5-A7,Human LP,37.721019012402984,64.51,0.5848,Weak
Oligodendrocyte precursor,Human A5-A7,Human LP-VPL,60.84121671869248,80.62,0.7547,None
Oligodendrocyte precursor,Human A5-A7,Human La,46.54394095027184,46.3,1.0053,None
Oligodendrocyte precursor,Human A5-A7,Human M1C,25.662250121158138,29.45,0.8713,None
Oligodendrocyte precursor,Human A5-A7,Human MD,54.91303127768292,98.75,0.5561,Weak
Oligodendrocyte precursor,Human A5-A7,Human MD-Re,65.24494880254035,103.75,0.6288,Weak
Oligodendrocyte precursor,Human A5-A7,Human MEC,37.710090864994,34.22,1.1021,None
Oligodendrocyte precursor,Human A5-A7,Human MG,23.126315789907068,39.39,0.587,Weak
Oligodendrocyte precursor,Human A5-A7,Human MN,49.85744685066391,60.12,0.8292,None
Oligodendrocyte precursor,Human A5-A7,Human MTG,23.023684237508274,32.74,0.7032,Weak
Oligodendrocyte precursor,Human A5-A7,Human MoAN,37.61402161593006,81.92,0.4591,Moderate
Oligodendrocyte precursor,Human A5-A7,Human MoRF-MoEN,44.652271912949644,88.32,0.5056,Weak
Oligodendrocyte precursor,Human A5-A7,Human MoSR,38.11501705254729,57.4,0.6641,Weak
Oligodendrocyte precursor,Human A5-A7,Human NAC,49.270321855665905,56.67,0.8694,None
Oligodendrocyte precursor,Human A5-A7,Human PAG,64.1338812648087,107.97,0.594,Weak
Oligodendrocyte precursor,Human A5-A7,Human PAG-DR,61.946000737003224,98.8,0.627,Weak
Oligodendrocyte precursor,Human A5-A7,Human PB,58.3916639677396,104.13,0.5608,Weak
Oligodendrocyte precursor,Human A5-A7,Human PN,84.0472940934441,103.37,0.8131,None
Oligodendrocyte precursor,Human A5-A7,Human PTR,37.26070917011953,71.37,0.5221,Weak
Oligodendrocyte precursor,Human A5-A7,Human Pir,50.71123714736715,67.57,0.7505,None
Oligodendrocyte precursor,Human A5-A7,Human PnAN,53.17973793055157,85.0,0.6256,Weak
Oligodendrocyte precursor,Human A5-A7,Human PnEN,35.4509467211434,69.7,0.5087,Weak
Oligodendrocyte precursor,Human A5-A7,Human PnRF,74.34753036519557,105.48,0.7049,Weak
Oligodendrocyte precursor,Human A5-A7,Human Pro,20.81655345647919,26.04,0.7995,None
Oligodendrocyte precursor,Human A5-A7,Human Pu,43.130443861553466,50.66,0.8514,None
Oligodendrocyte precursor,Human A5-A7,Human Pul,47.23854331180938,104.78,0.4508,Moderate
Oligodendrocyte precursor,Human A5-A7,Human RN,36.971970237239276,58.39,0.6332,Weak
Oligodendrocyte precursor,Human A5-A7,Human S1C,13.176043493390189,21.11,0.6242,Weak
Oligodendrocyte precursor,Human A5-A7,Human SC,60.764810080697345,88.72,0.6849,Weak
Oligodendrocyte precursor,Human A5-A7,Human SEP,74.61195009729124,78.21,0.954,None
Oligodendrocyte precursor,Human A5-A7,Human SI,97.76232673471539,89.98,1.0865,None
Oligodendrocyte precursor,Human A5-A7,Human SN,82.05488428991738,113.6,0.7223,Weak
Oligodendrocyte precursor,Human A5-A7,Human SN-RN,78.70710351250351,100.53,0.7829,None
Oligodendrocyte precursor,Human A5-A7,Human STG,23.545614149371783,36.04,0.6534,Weak
Oligodendrocyte precursor,Human A5-A7,Human STH,48.48821859952829,70.52,0.6876,Weak
Oligodendrocyte precursor,Human A5-A7,Human SpC,66.41907949694834,74.82,0.8878,None
Oligodendrocyte precursor,Human A5-A7,Human Sub,52.53215934762349,59.69,0.8801,None
Oligodendrocyte precursor,Human A5-A7,Human TF,23.10743878625918,22.81,1.0129,None
Oligodendrocyte precursor,Human A5-A7,Human TH-TL,59.98391899787654,45.63,1.3147,None
Oligodendrocyte precursor,Human A5-A7,Human V1C,30.15192782813465,30.38,0.9926,None
Oligodendrocyte precursor,Human A5-A7,Human V2,13.150055119276868,20.45,0.6432,Weak
Oligodendrocyte precursor,Human A5-A7,Human VA,58.44147499391718,74.98,0.7794,None
Oligodendrocyte precursor,Human A5-A7,Human VLN,74.97542401265171,88.17,0.8503,None
Oligodendrocyte precursor,Human A5-A7,Human VPL,29.12565238989971,32.92,0.8847,None
Oligodendrocyte precursor,Human A13,Human A14,16.97780048748864,22.44,0.7566,None
Oligodendrocyte precursor,Human A13,Human A19,22.90727670906591,24.89,0.9205,None
Oligodendrocyte precursor,Human A13,Human A23,22.75999275289825,23.23,0.9796,None
Oligodendrocyte precursor,Human A13,Human A24,18.0731596124015,30.44,0.5938,Weak
Oligodendrocyte precursor,Human A13,Human A25,29.0449350459301,24.95,1.1642,None
Oligodendrocyte precursor,Human A13,Human A29-A30,17.454223269100673,19.12,0.913,None
Oligodendrocyte precursor,Human A13,Human A32,22.292559857123006,24.65,0.9045,None
Oligodendrocyte precursor,Human A13,Human A35-A36,27.08718446185265,36.21,0.748,Weak
Oligodendrocyte precursor,Human A13,Human A35r,38.564340005704416,37.61,1.0255,None
Oligodendrocyte precursor,Human A13,Human A38,24.328128338770483,25.02,0.9724,None
Oligodendrocyte precursor,Human A13,Human A40,16.26620427075182,19.77,0.8228,None
Oligodendrocyte precursor,Human A13,Human A43,21.018510550912275,17.65,1.191,None
Oligodendrocyte precursor,Human A13,Human A44-A45,25.243498024279074,21.82,1.1567,None
Oligodendrocyte precursor,Human A13,Human A46,24.485361907893544,23.98,1.0212,None
Oligodendrocyte precursor,Human A13,Human ANC,50.23529987043583,75.3,0.6671,Weak
Oligodendrocyte precursor,Human A13,Human AON,16.766339913403403,24.23,0.6919,Weak
Oligodendrocyte precursor,Human A13,Human BL,35.28872852453908,37.88,0.9316,None
Oligodendrocyte precursor,Human A13,Human BM,34.60316983193903,39.98,0.8655,None
Oligodendrocyte precursor,Human A13,Human BNST,52.51156183652559,71.34,0.736,Weak
