series,rep,delta,eta,eps,dropout,depth,n_b,module_size,module_seed,omega,k_f,k_n,k_total,cosine,kf_over_kt
signal,29,2.0,0.0,0.0,0.0,1.0,200,200,42,35.97480035167145,0.08664022930786386,0.002408358864007939,0.013485481291784862,0.02917378270573112,6.424704275155807
signal,30,2.0,0.0,0.0,0.0,1.0,200,200,42,16.051796655936116,0.03712050043602712,0.0023125448964804564,0.012541933504292854,0.026589329918434546,2.9597111500648214
signal,31,2.0,0.0,0.0,0.0,1.0,200,200,42,30.22337259113141,0.08618960893056311,0.0028517535119774867,0.014302451795547903,0.03146107339231041,6.026212160169098
signal,32,2.0,0.0,0.0,0.0,1.0,200,200,42,14.370064051830933,0.03329399246901634,0.0023168993783833727,0.01222400780251082,0.02517694832921924,2.723656022387169
signal,33,2.0,0.0,0.0,0.0,1.0,200,200,42,16.91580716344185,0.043254172020340584,0.002557026785799542,0.012438862125648613,0.0265590651947899,3.477341543255118
signal,34,2.0,0.0,0.0,0.0,1.0,200,200,42,14.982366532438258,0.03835733378512791,0.0025601652250384216,0.012780009432764625,0.027244774994985788,3.0013541059515707
signal,35,2.0,0.0,0.0,0.0,1.0,200,200,42,16.154626377877506,0.04012536316466811,0.002483831085045498,0.011985432032086428,0.026284360853397692,3.347844538039825
signal,36,2.0,0.0,0.0,0.0,1.0,200,200,42,14.310428990007333,0.0345560989220315,0.0024147493374350472,0.012864367304296506,0.026986391803656473,2.686187210348874
signal,37,2.0,0.0,0.0,0.0,1.0,200,200,42,18.848752293041393,0.050880785382489156,0.002699424587444623,0.012883887893600319,0.02907767458075161,3.9491794559748263
signal,38,2.0,0.0,0.0,0.0,1.0,200,200,42,14.893739514171324,0.03490795940179843,0.0023438008546197327,0.012304388194748696,0.026964920471100218,2.8370333290278142
signal,39,2.0,0.0,0.0,0.0,1.0,200,200,42,16.368091251337244,0.04001113784780209,0.0024444596033476565,0.0132795923159681,0.026938280691593097,3.012979381881365
signal,40,2.0,0.0,0.0,0.0,1.0,200,200,42,18.879526578696375,0.052785972992103816,0.002795937322478595,0.014080383866272781,0.0300007029634225,3.7489015564798516
signal,41,2.0,0.0,0.0,0.0,1.0,200,200,42,22.35367391796408,0.06970517594047385,0.003118287230827711,0.013643519541607798,0.02885025859847201,5.109031854126663
signal,42,2.0,0.0,0.0,0.0,1.0,200,200,42,18.000115347698188,0.044962151706575935,0.0024978813100953595,0.013186957340133518,0.027083873383847212,3.4095925653552386
signal,43,2.0,0.0,0.0,0.0,1.0,200,200,42,18.85116813030659,0.03923272326099121,0.002081182608409166,0.01220171464984337,0.025658446100679022,3.2153450877082124
signal,44,2.0,0.0,0.0,0.0,1.0,200,200,42,16.05477681601184,0.035621238282979625,0.0022187314524019825,0.01189671921728842,0.025630494540309967,2.9942068592502813
signal,45,2.0,0.0,0.0,0.0,1.0,200,200,42,14.189916909199505,0.03376896534787673,0.0023797859821140938,0.01268233035733838,0.025292789104710223,2.6626782615181592
signal,46,2.0,0.0,0.0,0.0,1.0,200,200,42,20.764436507873135,0.052631743855393785,0.0025347060988357524,0.01337556793662335,0.027882398096649497,3.9349165661432557
signal,47,2.0,0.0,0.0,0.0,1.0,200,200,42,13.222368282946867,0.035672444586502386,0.002697886174635583,0.012183030723015825,0.02752906283774692,2.928043554803736
signal,48,2.0,0.0,0.0,0.0,1.0,200,200,42,14.819350483989721,0.036525270159156936,0.0024647011485839066,0.012194691273009749,0.026700814092868397,2.9951779295960974
signal,49,2.0,0.0,0.0,0.0,1.0,200,200,42,16.229502804490746,0.03869279076849182,0.0023841020414861643,0.012794387410395017,0.026578521324183924,3.0242003409288047
signal,0,2.0,0.0,0.0,0.0,1.0,200,200,137,18.286439450098555,0.05535920769973567,0.0030273366146976914,0.01281893730277672,0.02940646806551217,4.318548908710574
signal,1,2.0,0.0,0.0,0.0,1.0,200,200,137,11.665530414145925,0.034043525389660434,0.002918300684243073,0.013046443933808624,0.029588863294455647,2.6094103161275894
signal,2,2.0,0.0,0.0,0.0,1.0,200,200,137,15.392461108989295,0.036207018800613985,0.0023522566368200117,0.012085521668584254,0.026390724658615694,2.9959003668606567
signal,3,2.0,0.0,0.0,0.0,1.0,200,200,137,16.376651510793895,0.03751465250687348,0.002290740111441431,0.012080790184510073,0.026129776530156246,3.105314464857984
signal,4,2.0,0.0,0.0,0.0,1.0,200,200,137,13.031838047698608,0.029230868103437852,0.0022430349423042404,0.012468780445874662,0.026652597724015514,2.344324549648236
signal,5,2.0,0.0,0.0,0.0,1.0,200,200,137,18.115401744388198,0.047168957636854726,0.0026038041166526575,0.012589537498178729,0.027512760292811245,3.7466791487517668
signal,6,2.0,0.0,0.0,0.0,1.0,200,200,137,24.961306641331618,0.05840860827977618,0.002339965976903693,0.013011064840992827,0.028280163845502027,4.489148966174795
signal,7,2.0,0.0,0.0,0.0,1.0,200,200,137,28.295082701862768,0.06109498088634465,0.0021592084225405903,0.013451109419325348,0.028621565477186195,4.542003115264891
signal,8,2.0,0.0,0.0,0.0,1.0,200,200,137,16.58138543053674,0.04312952039845963,0.0026010806261719905,0.012771163567186383,0.02734520100877258,3.3771018726339515
signal,9,2.0,0.0,0.0,0.0,1.0,200,200,137,13.046245593312872,0.03286794696454085,0.0025193414250447663,0.012662496592467628,0.02721598757090904,2.595692462740134
signal,10,2.0,0.0,0.0,0.0,1.0,200,200,137,16.301338379401006,0.037938552902255535,0.0023273274880420947,0.012980556352268628,0.02668169147924948,2.922721636320693
signal,11,2.0,0.0,0.0,0.0,1.0,200,200,137,17.235095339672693,0.03799023727817707,0.0022042371411041192,0.012217820986539084,0.02623203286470488,3.1094118435711735
signal,12,2.0,0.0,0.0,0.0,1.0,200,200,137,17.543560025464167,0.03946191757633894,0.0022493677177870776,0.012856609632640962,0.02642828380491591,3.0693875526990553
signal,13,2.0,0.0,0.0,0.0,1.0,200,200,137,21.139618169930806,0.044392459632216344,0.0020999650644286756,0.01247140825143536,0.02723212937251307,3.5595386452934954
signal,14,2.0,0.0,0.0,0.0,1.0,200,200,137,14.861765873488556,0.036145009961537265,0.0024320804317079997,0.013172453792561175,0.028619392187247295,2.743984570433588
signal,15,2.0,0.0,0.0,0.0,1.0,200,200,137,16.421061830151814,0.044916091915321026,0.0027352732959599222,0.013209885247453135,0.027961453121038704,3.400187895196201
signal,16,2.0,0.0,0.0,0.0,1.0,200,200,137,16.245939759187376,0.03768895194494799,0.0023198997721036235,0.012290174544472544,0.026334025777793202,3.066592082038285
signal,17,2.0,0.0,0.0,0.0,1.0,200,200,137,18.027061274894436,0.045224204546691356,0.002508684241822226,0.012848364967384163,0.027884783072798958,3.5198412141540127
signal,18,2.0,0.0,0.0,0.0,1.0,200,200,137,22.570904652209187,0.05690838622384774,0.0025213161413216853,0.012753903958238558,0.028102819944601176,4.462036597593084
signal,19,2.0,0.0,0.0,0.0,1.0,200,200,137,19.34902074756318,0.04018479074973192,0.0020768384753937896,0.01297884448675786,0.027521096331467154,3.096176303732734
signal,20,2.0,0.0,0.0,0.0,1.0,200,200,137,15.180617655802944,0.03247477454071385,0.0021392261683305116,0.011889213297546209,0.02492491280913034,2.7314485599662217
signal,21,2.0,0.0,0.0,0.0,1.0,200,200,137,16.27337938664055,0.04243891977415785,0.002607873802106378,0.012488976333044749,0.026343871835779242,3.3981103528772127
signal,22,2.0,0.0,0.0,0.0,1.0,200,200,137,18.5849996684448,0.04465895745603435,0.002402957129553257,0.012390594646331299,0.027151243799263813,3.604262646850231
signal,23,2.0,0.0,0.0,0.0,1.0,200,200,137,12.002694999736484,0.03186043240634669,0.00265443989096167,0.012453079590610393,0.027327378945743552,2.5584380292863
signal,24,2.0,0.0,0.0,0.0,1.0,200,200,137,11.369609772181864,0.026804464869116626,0.002357553636950617,0.01296721700423343,0.027744582339878532,2.06709464801628
signal,25,2.0,0.0,0.0,0.0,1.0,200,200,137,16.161280821591976,0.038722726967168684,0.002396018446473247,0.013302995806934496,0.026684432842656203,2.9108275706576983
signal,26,2.0,0.0,0.0,0.0,1.0,200,200,137,17.512613460894187,0.03871953217767397,0.0022109511104173576,0.01286488658450855,0.026975216771025212,3.0097064535569777
signal,27,2.0,0.0,0.0,0.0,1.0,200,200,137,18.504736944748554,0.04743999410524129,0.002563667575869229,0.012646399389315565,0.027146228642499493,3.7512648972103024
signal,28,2.0,0.0,0.0,0.0,1.0,200,200,137,10.63433803850637,0.028050472602794245,0.0026377262506819873,0.012629949022737895,0.0275633029063046,2.220948996096068
signal,29,2.0,0.0,0.0,0.0,1.0,200,200,137,37.29211907651567,0.08980829340387508,0.0024082378697656507,0.013321031408574576,0.02812335698595858,6.74184232806978
signal,30,2.0,0.0,0.0,0.0,1.0,200,200,137,16.288986508805518,0.037676752367244715,0.002313020048661553,0.012442735977602672,0.0264078458544047,3.0280118805915426
signal,31,2.0,0.0,0.0,0.0,1.0,200,200,137,29.02953040726077,0.08278880061372353,0.002851882185218424,0.01392364306120072,0.031055334291716474,5.945915178220904
signal,32,2.0,0.0,0.0,0.0,1.0,200,200,137,13.33753666554125,0.030930726081914786,0.002319073368459946,0.012835436174325737,0.026523111025020252,2.4097915849392333
signal,33,2.0,0.0,0.0,0.0,1.0,200,200,137,15.63934773606377,0.03998639815011605,0.002556781703747712,0.012128301000814428,0.026823349268221053,3.2969496838370786
signal,34,2.0,0.0,0.0,0.0,1.0,200,200,137,11.834273507750765,0.030324240770836022,0.002562408309303938,0.012737304548998952,0.028446243022796414,2.3807423818895233
signal,35,2.0,0.0,0.0,0.0,1.0,200,200,137,15.327752681327905,0.03805627810595436,0.0024828348223751087,0.012104597181210156,0.026252417971324604,3.143952461716672
signal,36,2.0,0.0,0.0,0.0,1.0,200,200,137,13.555350409604312,0.03272805897202697,0.0024144015450045693,0.012942145856862142,0.026769090531148954,2.5287969502116225
signal,37,2.0,0.0,0.0,0.0,1.0,200,200,137,17.883516795648944,0.04829020512047512,0.0027002633582799617,0.012686941345744185,0.028676379596261903,3.806292139647512
signal,38,2.0,0.0,0.0,0.0,1.0,200,200,137,15.973245581085907,0.037449540387238765,0.0023445166605078165,0.012511396909698793,0.02697084654377535,2.9932341414417127
signal,39,2.0,0.0,0.0,0.0,1.0,200,200,137,16.426501363293678,0.040148348890831485,0.002444120510076854,0.012926465306241544,0.02766601443347083,3.1059031173391114
signal,40,2.0,0.0,0.0,0.0,1.0,200,200,137,18.047068458251257,0.050435533554871306,0.0027946662734474083,0.013529811352439868,0.031131135636803253,3.727733686824549
signal,41,2.0,0.0,0.0,0.0,1.0,200,200,137,18.94835629873017,0.05910419282919275,0.0031192253247398364,0.013454894457102622,0.03059426876393334,4.392765251160525
signal,42,2.0,0.0,0.0,0.0,1.0,200,200,137,17.3232736196902,0.04327444714529073,0.0024980525098964885,0.013556399669712914,0.02718167442229036,3.1921784691825303
signal,43,2.0,0.0,0.0,0.0,1.0,200,200,137,19.323458379182668,0.04023252647350875,0.0020820562077465184,0.012543800317351469,0.025661211533952732,3.2073634349756257
signal,44,2.0,0.0,0.0,0.0,1.0,200,200,137,17.565368478859096,0.038937207793004136,0.00221670315882455,0.012720269753196846,0.02692227735612751,3.0610363261532623
signal,45,2.0,0.0,0.0,0.0,1.0,200,200,137,11.195527824030664,0.026646291338077374,0.002380083525930987,0.012386375263707014,0.026658601453688924,2.1512581986881147
signal,46,2.0,0.0,0.0,0.0,1.0,200,200,137,19.192572779109902,0.04861802573910345,0.002533168757448798,0.013006170092080169,0.028373390688730682,3.7380739598898804
signal,47,2.0,0.0,0.0,0.0,1.0,200,200,137,13.650589731003572,0.03683138217426533,0.0026981531860570786,0.012992311772258403,0.02814410762450925,2.8348597863013776
signal,48,2.0,0.0,0.0,0.0,1.0,200,200,137,16.376067875315634,0.04036129952089654,0.002464651455294399,0.012554217936358676,0.026304138040703196,3.214959285038766
signal,49,2.0,0.0,0.0,0.0,1.0,200,200,137,15.343307474579916,0.03657911777060631,0.0023840438465571327,0.012453577391157315,0.026195840160823325,2.937237760820387
signal,0,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.932641686762572,0.05589509073507052,0.003116946834237528,0.018774071263880823,0.029546856828864043,2.9772493110008758
signal,1,2.0,0.0,0.0,0.0,1.0,200,200,2024,13.316114652507235,0.04012612381214089,0.0030133507302436534,0.01865065034565599,0.029599141354799574,2.1514597651275387
signal,2,2.0,0.0,0.0,0.0,1.0,200,200,2024,19.416088336794015,0.04677578516524012,0.002409125069574325,0.018785329361262502,0.02703394514377344,2.4900167713693184
signal,3,2.0,0.0,0.0,0.0,1.0,200,200,2024,20.377050168454154,0.04854028655285988,0.0023821056606125168,0.018791192492787386,0.027250709862144062,2.5831402967901624
signal,4,2.0,0.0,0.0,0.0,1.0,200,200,2024,12.859410833403537,0.029099967905443978,0.0022629316601234994,0.016253459278894804,0.026221168044603615,1.790386120647586
signal,5,2.0,0.0,0.0,0.0,1.0,200,200,2024,15.736449767172326,0.041800220450815495,0.0026562675234419507,0.017350310191167242,0.02781738903085329,2.409191535497463
signal,6,2.0,0.0,0.0,0.0,1.0,200,200,2024,20.276443980296094,0.048037786466534955,0.0023691425633220655,0.01605032869809316,0.026931747733299427,2.992947208130512
signal,7,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.998596584537392,0.03915195266363033,0.002175278082362588,0.01672720279733903,0.02904304725364837,2.3406156509239326
signal,8,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.96400834271405,0.03912735930023631,0.00261476460077539,0.016901384873651795,0.028283564382886817,2.315038654686423
signal,9,2.0,0.0,0.0,0.0,1.0,200,200,2024,11.901884212344916,0.03036511544827704,0.0025512864103300233,0.016582909091349053,0.026440363575602754,1.831109082309199
signal,10,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.94134197642221,0.041913042850248085,0.0023361152641384643,0.018544117562775568,0.02672336453255808,2.260179957787908
signal,11,2.0,0.0,0.0,0.0,1.0,200,200,2024,16.28929158663122,0.0364723772446005,0.0022390401111447803,0.018087270569175057,0.026676611155563856,2.016466614192081
signal,12,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.809412622165388,0.033098149477100984,0.00223494005613448,0.016007169060986252,0.026471174483793547,2.0677078720790183
signal,13,2.0,0.0,0.0,0.0,1.0,200,200,2024,21.786997849189245,0.0467804984054539,0.0021471750596053205,0.01787748815511064,0.02740206593456085,2.616726578117226
signal,14,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.07137373101688,0.03428016730735952,0.0024361635162739887,0.0169556804644517,0.028640495186981973,2.021751198911146
signal,15,2.0,0.0,0.0,0.0,1.0,200,200,2024,22.136889462165016,0.06332806219006121,0.002860747997061537,0.021648826780056564,0.028220642527349682,2.925242223675631
signal,16,2.0,0.0,0.0,0.0,1.0,200,200,2024,15.918293840501045,0.03798346515084864,0.00238615177803836,0.016367928907957935,0.026604571622574014,2.320603013639767
signal,17,2.0,0.0,0.0,0.0,1.0,200,200,2024,16.240165812379367,0.041127523359915874,0.002532457108816319,0.016368767723489486,0.02743677553796353,2.512560753177352
signal,18,2.0,0.0,0.0,0.0,1.0,200,200,2024,18.569919600408333,0.047504557387662925,0.0025581455606635125,0.01719752934807167,0.027991795469349157,2.7622896537164237
signal,19,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.458405332187123,0.0372803888365372,0.00213538339425568,0.019179624684837096,0.02767166603968918,1.9437496535586585
signal,20,2.0,0.0,0.0,0.0,1.0,200,200,2024,13.216296122819427,0.028637196479513884,0.0021668095367558034,0.015438891321563002,0.02480516481398276,1.8548738949614365
signal,21,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.196448374323575,0.036989109250363215,0.0026055185265396108,0.015802599356227506,0.026169286188863494,2.3406977812030973
signal,22,2.0,0.0,0.0,0.0,1.0,200,200,2024,18.267087198001505,0.044976791059404504,0.002462176403489504,0.016891861038332324,0.027214367551927743,2.662630894093888
signal,23,2.0,0.0,0.0,0.0,1.0,200,200,2024,15.004095902981804,0.040203184637337214,0.0026794806496369785,0.01693367867214189,0.0266535512472299,2.3741553985831025
signal,24,2.0,0.0,0.0,0.0,1.0,200,200,2024,15.788147664284033,0.03798590107917233,0.00240597579189762,0.01840434837698963,0.027218579911407303,2.06396337979914
signal,25,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.472599394585835,0.042350959091579043,0.0024238499455726185,0.01797004682962263,0.02720037453224955,2.356752850625065
signal,26,2.0,0.0,0.0,0.0,1.0,200,200,2024,19.643841308432748,0.04496055077972093,0.002288786091975818,0.019516480614771417,0.02823780766371753,2.303722257469499
signal,27,2.0,0.0,0.0,0.0,1.0,200,200,2024,18.25228328877316,0.0482781379138757,0.0026450464936390297,0.01784330142895528,0.027506370412403114,2.7056729443314893
signal,28,2.0,0.0,0.0,0.0,1.0,200,200,2024,11.063580862949633,0.029227923614099316,0.002641814072329827,0.01682489603315565,0.02753120282451571,1.737183014771793
signal,29,2.0,0.0,0.0,0.0,1.0,200,200,2024,25.78085584755301,0.062491881516773845,0.00242396458388736,0.015408561614825627,0.02801091248895582,4.055659644223128
signal,30,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.994117792672302,0.04244914397542278,0.0023590566908875763,0.018404889052562753,0.02822961522026035,2.30640586064886
signal,31,2.0,0.0,0.0,0.0,1.0,200,200,2024,21.64489786631357,0.061879466831639786,0.0028588477161605903,0.015786425089462146,0.03076400627977305,3.919789723193629
signal,32,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.274904818430835,0.033932577597485664,0.0023770790789213606,0.01789222956220886,0.026239789920769363,1.896498000962188
signal,33,2.0,0.0,0.0,0.0,1.0,200,200,2024,10.066150066068326,0.026370269739808404,0.002619697656674038,0.015989412276304488,0.026360265506324643,1.6492332103343055
signal,34,2.0,0.0,0.0,0.0,1.0,200,200,2024,13.56265220870314,0.035618154065500174,0.0026261938680875443,0.017859940302670838,0.0277060599582859,1.9943042060545808
signal,35,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.067507631077913,0.034957096705527914,0.0024849531005976325,0.01609037883769044,0.02615564103968704,2.1725465297090256
signal,36,2.0,0.0,0.0,0.0,1.0,200,200,2024,13.171972376663044,0.031917859135033845,0.002423164748780003,0.018052762960411008,0.026780787106995163,1.7680318079303674
signal,37,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.638593174276878,0.04909707074491601,0.0027835026444465194,0.0185174737443694,0.02926756363544314,2.6513914059062693
signal,38,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.732626209152574,0.03494579152854062,0.002372000146642607,0.01744488157861797,0.02739875941711778,2.0032117369815428
signal,39,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.364049044546736,0.043557542926300694,0.0025084899734247267,0.01887791212349491,0.02853408733366125,2.307328408001763
signal,40,2.0,0.0,0.0,0.0,1.0,200,200,2024,21.826049605719085,0.06333130239255239,0.002901638342100976,0.020651108302455097,0.03154890322434367,3.066726563291679
signal,41,2.0,0.0,0.0,0.0,1.0,200,200,2024,19.990104092113043,0.06443915503966485,0.0032235527510378935,0.019101310720169924,0.029998061771888795,3.3735462442177164
signal,42,2.0,0.0,0.0,0.0,1.0,200,200,2024,18.025633539348927,0.045423414741967566,0.0025199344390759333,0.01959423239588432,0.02864865572256181,2.3182033276031033
signal,43,2.0,0.0,0.0,0.0,1.0,200,200,2024,17.104396152521073,0.036180357201894074,0.002115266559501508,0.016748534834839,0.025646691563005808,2.1602102845817
signal,44,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.483614136962919,0.03200628740730027,0.0022098274025140314,0.015908901414554307,0.02665367390095663,2.0118477431772392
signal,45,2.0,0.0,0.0,0.0,1.0,200,200,2024,14.152379892998402,0.034169618213900785,0.0024144079280125526,0.01874453312810879,0.026631966783073113,1.8229111378965719
signal,46,2.0,0.0,0.0,0.0,1.0,200,200,2024,22.732318835725046,0.05982850813808499,0.002631870007210233,0.020731742109964695,0.02929127144398158,2.8858408435115765
signal,47,2.0,0.0,0.0,0.0,1.0,200,200,2024,12.884042603878285,0.03504566598432367,0.0027200830563672935,0.017156878228676824,0.028822631146215083,2.042659831072687
signal,48,2.0,0.0,0.0,0.0,1.0,200,200,2024,13.697832619830555,0.03391310559464394,0.0024758008464454027,0.01640105632732083,0.026535221443918733,2.06773910886164
signal,49,2.0,0.0,0.0,0.0,1.0,200,200,2024,15.206132636183755,0.03656188461548782,0.002404417052662489,0.017041469252577393,0.026507161262940615,2.1454655155369373
neutral_hk,0,0.0,0.25,0.0,0.0,1.0,200,200,42,13.447035814024026,0.047751300018353725,0.003551065132774726,0.00372727842674313,0.01486384248011996,12.811304805066166
neutral_hk,1,0.0,0.25,0.0,0.0,1.0,200,200,42,10.620070999331656,0.036518020626667896,0.0034385853568178644,0.003327352163629764,0.01501747030013445,10.975099367549625
neutral_hk,2,0.0,0.25,0.0,0.0,1.0,200,200,42,8.206838141763551,0.022670077056295104,0.002762339973653188,0.0026210246489462253,0.012520981355129357,8.649318527168196
neutral_hk,3,0.0,0.25,0.0,0.0,1.0,200,200,42,8.778535174847761,0.02385598613500088,0.0027175360877237237,0.0027610007661647918,0.011784518465370208,8.640340280723061
neutral_hk,4,0.0,0.25,0.0,0.0,1.0,200,200,42,9.629768924891595,0.02500998549828533,0.0025971532332035555,0.002469592058419428,0.011807468971845925,10.127172790753164
neutral_hk,5,0.0,0.25,0.0,0.0,1.0,200,200,42,9.556890804319801,0.02907730682943666,0.003042548818941559,0.0028651516846788148,0.013446221626310928,10.148609926980617
neutral_hk,6,0.0,0.25,0.0,0.0,1.0,200,200,42,9.935343875797953,0.027094766517430105,0.00272710908209546,0.0030825094792158686,0.013192163393717538,8.789840453085159
neutral_hk,7,0.0,0.25,0.0,0.0,1.0,200,200,42,12.822445016033788,0.0321095558304635,0.0025041679484928345,0.003202336232784158,0.013840544100315433,10.026915819063442
neutral_hk,8,0.0,0.25,0.0,0.0,1.0,200,200,42,7.969781836750407,0.023936443586308604,0.0030034001026141553,0.0029658232176498454,0.013397950510796952,8.070758716790994
neutral_hk,9,0.0,0.25,0.0,0.0,1.0,200,200,42,6.80421469732124,0.0199587928631205,0.0029332985143719972,0.002532175179821687,0.012661778022381664,7.882074282287997
neutral_hk,10,0.0,0.25,0.0,0.0,1.0,200,200,42,8.357927516319029,0.02230798253447793,0.00266908064121412,0.0026621195947483097,0.01223219670479092,8.379782252640322
neutral_hk,11,0.0,0.25,0.0,0.0,1.0,200,200,42,8.847484273449716,0.022601141835515384,0.002554527494707034,0.002324923696193146,0.010969857939681305,9.721240259421299
neutral_hk,12,0.0,0.25,0.0,0.0,1.0,200,200,42,8.385227510814618,0.021399602411353177,0.002552059843785231,0.0024932515049155297,0.011963921903673014,8.58300992465587
neutral_hk,13,0.0,0.25,0.0,0.0,1.0,200,200,42,11.629916692732209,0.0286376966271463,0.0024624163167946533,0.0029550256520683026,0.012796205381416792,9.691183765901322
neutral_hk,14,0.0,0.25,0.0,0.0,1.0,200,200,42,11.06692940128801,0.03089165025431494,0.0027913479099920574,0.0031933991908682834,0.01379335079448285,9.673594940041154
neutral_hk,15,0.0,0.25,0.0,0.0,1.0,200,200,42,5.56759696065461,0.017998831006171973,0.003232782676865274,0.003472126664824181,0.013697993950371412,5.183805990869111
neutral_hk,16,0.0,0.25,0.0,0.0,1.0,200,200,42,6.722718979037099,0.018427273906027414,0.0027410448009931197,0.002688507379017672,0.011758490593309134,6.854090879512624
neutral_hk,17,0.0,0.25,0.0,0.0,1.0,200,200,42,7.208452382989426,0.02096003012497449,0.0029077018216054486,0.0028246409681913706,0.012736207398370225,7.420422758505583
neutral_hk,18,0.0,0.25,0.0,0.0,1.0,200,200,42,15.023921542629108,0.04425171818723621,0.002945417284140875,0.003331548706695089,0.01367540592175176,13.28262681506287
neutral_hk,19,0.0,0.25,0.0,0.0,1.0,200,200,42,15.932338983236118,0.038955639821499986,0.002445067222238292,0.0031044143185832798,0.012793017604351808,12.5484667392198
neutral_hk,20,0.0,0.25,0.0,0.0,1.0,200,200,42,6.540958928525413,0.016302157490498438,0.002492319194881962,0.0020709350701569674,0.010371053022723231,7.871882477350104
neutral_hk,21,0.0,0.25,0.0,0.0,1.0,200,200,42,6.134677698673107,0.01828254827675934,0.00298019703312429,0.0027341088689828044,0.011893744746944712,6.686839900256483
neutral_hk,22,0.0,0.25,0.0,0.0,1.0,200,200,42,10.513110373246294,0.029740314649817856,0.0028288787612751453,0.0031237958434755632,0.01310110236300066,9.520569249726805
neutral_hk,23,0.0,0.25,0.0,0.0,1.0,200,200,42,9.810135822064662,0.030164272829232855,0.003074806850419775,0.0029195772408933903,0.012702895042336682,10.331726253627936
neutral_hk,24,0.0,0.25,0.0,0.0,1.0,200,200,42,8.060467613805296,0.022272870189080134,0.0027632230853372607,0.0025537112171032036,0.012277341415332432,8.72176542120738
neutral_hk,25,0.0,0.25,0.0,0.0,1.0,200,200,42,6.705927628725615,0.01867305878264794,0.0027845601408908347,0.0025753997435725563,0.012334482245639267,7.250547737006818
neutral_hk,26,0.0,0.25,0.0,0.0,1.0,200,200,42,8.13267862963947,0.021210373904399695,0.002608042795039102,0.00270743092216766,0.01257026155202745,7.834132989593676
neutral_hk,27,0.0,0.25,0.0,0.0,1.0,200,200,42,7.969909909254883,0.02400258513975872,0.0030116507480073573,0.002790531864131098,0.012716772295174872,8.601437399186453
neutral_hk,28,0.0,0.25,0.0,0.0,1.0,200,200,42,5.534145392654579,0.016757060998619636,0.0030279401442652974,0.0025971150754752897,0.012814133706462116,6.4521827149122295
neutral_hk,29,0.0,0.25,0.0,0.0,1.0,200,200,42,12.425772198547655,0.03471867939260531,0.002794086261831139,0.0035740754827681986,0.013845133164067214,9.714030819996825
neutral_hk,30,0.0,0.25,0.0,0.0,1.0,200,200,42,6.569635166529511,0.017767035747625025,0.002704417413944567,0.0025310219152634215,0.012120373751960734,7.019708379639171
neutral_hk,31,0.0,0.25,0.0,0.0,1.0,200,200,42,9.91160067363361,0.032509073516567864,0.0032799014596145933,0.00498165643579163,0.01655596617701738,6.525755827519623
neutral_hk,32,0.0,0.25,0.0,0.0,1.0,200,200,42,6.590442802501758,0.0178995735458631,0.002715989514250598,0.0023503797629119577,0.011343849064393119,7.615609114880554
neutral_hk,33,0.0,0.25,0.0,0.0,1.0,200,200,42,6.374461739635972,0.019250556639934135,0.003019950142650551,0.0028634548418265808,0.012643333691416458,6.722842755799955
neutral_hk,34,0.0,0.25,0.0,0.0,1.0,200,200,42,7.903665558280183,0.023715614468642746,0.003000584259767591,0.0029200695600326908,0.013047711131904949,8.121592304937161
neutral_hk,35,0.0,0.25,0.0,0.0,1.0,200,200,42,7.285484489718926,0.020725139145592285,0.0028447166656986266,0.002462867322540593,0.012030830750019317,8.415044917731533
neutral_hk,36,0.0,0.25,0.0,0.0,1.0,200,200,42,6.569073769223583,0.01823832412384637,0.002776392040121968,0.0024725946711445573,0.012025391916402839,7.376188397026635
neutral_hk,37,0.0,0.25,0.0,0.0,1.0,200,200,42,8.917802475816769,0.02829362735928204,0.0031727129453706215,0.0032623706377830548,0.014191030145272454,8.672720086307846
neutral_hk,38,0.0,0.25,0.0,0.0,1.0,200,200,42,10.633646212834726,0.02896630460809208,0.002724023728862634,0.0027508328519363066,0.01271243237769304,10.5300126060741
neutral_hk,39,0.0,0.25,0.0,0.0,1.0,200,200,42,10.932446102391276,0.031460827806209235,0.0028777482652603925,0.003022719837914992,0.013115230829158664,10.408119009769111
neutral_hk,40,0.0,0.25,0.0,0.0,1.0,200,200,42,16.666784593331016,0.05455391738574806,0.003273211883207338,0.004518261006595456,0.015771096503690574,12.07409605290927
neutral_hk,41,0.0,0.25,0.0,0.0,1.0,200,200,42,9.853398659445839,0.036211484538857176,0.0036750248102611262,0.003597583615564218,0.015623163187904576,10.065501850240675
