pair_type,cancer,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUSC,TCGA-56-8622-01,TCGA-77-7335-01,0.003264547555373228,0.32594345302497896,99.843377220374,99.843377220374
TT,TCGA-LUSC,TCGA-CC-A7IF-01,TCGA-L5-A4OM-01,0.011833220054371475,0.3654698380737339,30.885070707251877,30.885070707251877
TT,TCGA-LUSC,TCGA-22-4605-01,TCGA-37-A5EL-01,0.0023931434672166407,0.1892871383697692,79.09560833388761,79.09560833388761
TT,TCGA-LUSC,TCGA-CC-A123-01,TCGA-Q1-A6DW-01,0.022823874629041136,0.2905757620921162,12.731219690559776,12.731219690559776
TT,TCGA-LUSC,TCGA-63-A5M9-01,TCGA-90-A59Q-01,0.002819614024528215,0.3347549533349724,118.72368005794142,118.72368005794142
TT,TCGA-LUSC,TCGA-21-1070-01,TCGA-56-8622-01,0.002403283924989454,0.275721247387256,114.7268720604728,114.7268720604728
TT,TCGA-LUSC,TCGA-33-4547-01,TCGA-43-3920-01,0.004663027656118892,0.24773085927357416,53.12661162292232,53.12661162292232
TT,TCGA-LUSC,TCGA-37-4129-01,TCGA-77-A5GF-01,0.0036288355542587756,0.2828025467075175,77.93203700719434,77.93203700719434
TT,TCGA-LUSC,TCGA-22-1000-01,TCGA-L5-A4OP-01,0.0031084267707401155,0.16343695960288912,52.57867456982904,52.57867456982904
TT,TCGA-LUSC,TCGA-77-A5GB-01,TCGA-L5-A4OP-01,0.004119592308165033,0.40902479762760435,99.28768844842173,99.28768844842173
TT,TCGA-LUSC,TCGA-37-A5EM-01,TCGA-77-A5FZ-01,0.0016353969899225702,0.4012822632212555,245.37299854040617,245.37299854040617
TT,TCGA-LUSC,TCGA-85-6175-01,TCGA-NK-A7XE-01,0.004413041694618176,0.17433711585788245,39.50497818103357,39.50497818103357
TT,TCGA-LUSC,TCGA-22-4594-01,TCGA-33-4533-01,0.002594695021222026,0.3291726947437611,126.86373236602208,126.86373236602208
