pair,omega,kn,kf,same_organ,same_ct
Lung|lung microvasc.. vs Lung|dendritic cell,44.03289407399505,0.006953852166638023,0.30619823585979306,True,False
Live|EC vs Bone|granulocyte,43.88607794977186,0.005439184841284908,0.23870448992784693,False,False
Live|fibroblast vs Hear|fibroblast of ..,43.85829575583396,0.0048333042379825365,0.21198048674736375,False,False
Lung|capillary EC vs Lung|lung ciliated ..,43.81589186540953,0.008339564253135368,0.3654054455200141,True,False
Hear|fibroblast of .. vs Lung|lung ciliated ..,43.8037652027974,0.006404366090047059,0.280535348481179,False,False
Live|intrahepatic c.. vs Lung|respiratory go..,43.71912284235017,0.006336131836076952,0.27701012608677394,False,False
Lung|type ii pneumo.. vs Lung|capillary aero..,43.7014284049411,0.008640058746859268,0.3775829087403554,True,False
Lung|vein EC vs Lung|intermediate m..,43.629691405951895,0.006142986403689482,0.26801660110393033,True,False
Lung|basophil vs Lung|vein EC,43.56783370796097,0.007744603175105867,0.337415583267159,True,False
Lung|basophil vs Lung|bronchial smoo..,43.55048752868353,0.008052299433222727,0.35068156604379186,True,False
Hear|fibroblast of .. vs Sple|macrophage,43.531357716614174,0.007025735811952344,0.3058398188525242,False,False
Live|EC vs Lung|pericyte cell,43.52652215021812,0.007726540341199439,0.33630942930577123,False,False
Lung|type ii pneumo.. vs Lung|non-classical ..,43.501984811066734,0.006300763024407085,0.2740956973858879,True,False
Lung|basal cell vs Lung|bronchial smoo..,43.469485268587036,0.00467845161584566,0.20336988359480013,True,False
Hear|smooth muscle .. vs Lung|type ii pneumo..,43.42730734778461,0.007753786951748278,0.3367260890628144,False,False
Live|EC vs Kidn|macrophage,43.41983928808736,0.0022110392235098605,0.0960029677444556,False,False
Live|t cell vs Lung|EC of artery,43.4192319342086,0.008660034522509718,0.37601204749110284,False,False
Lung|basal cell vs Lung|basophil,43.34921946702322,0.006315921407038606,0.2737902632101866,True,False
Live|EC vs Lung|capillary EC,43.34228328213871,0.007710981206160886,0.33421153182067276,False,False
