pair_type,cancer,sample_a,sample_b,kn,kf,omega_floor,omega_raw
TT,TCGA-LUAD,TCGA-55-7816-01,TCGA-97-7547-01,0.0014881096187490486,0.3418793669367129,229.74071441330202,229.74071441330202
TT,TCGA-LUAD,TCGA-05-5429-01,TCGA-55-8512-01,0.004255636617719931,0.25573775902362644,60.09389005601815,60.09389005601815
TT,TCGA-LUAD,TCGA-93-7347-01,TCGA-93-A4JQ-01,0.0011118784899378116,0.15800110695492398,142.10285421005054,142.10285421005054
TT,TCGA-LUAD,TCGA-44-8120-01,TCGA-75-6211-01,0.0021872792138346057,0.3540259323387889,161.85676254753594,161.85676254753594
TT,TCGA-LUAD,TCGA-49-6745-01,TCGA-97-A4M2-01,0.002239617027983216,0.2955587029469303,131.96841212315755,131.96841212315755
TT,TCGA-LUAD,TCGA-97-8547-01,TCGA-KN-8427-01,0.002614131787351575,0.07351167143593412,28.120874315372657,28.120874315372657
TT,TCGA-LUAD,TCGA-55-1596-01,TCGA-MP-A4SV-01,0.0024730596464474916,0.26088331944262966,105.49010405688522,105.49010405688522
TT,TCGA-LUAD,TCGA-55-6970-01,TCGA-78-7167-01,0.0017180939830081583,0.3312208423093592,192.78389051187685,192.78389051187685
TT,TCGA-LUAD,TCGA-50-5045-01,TCGA-55-8508-01,0.0028001807636640103,0.28875717835539305,103.12090637232897,103.12090637232897
TT,TCGA-LUAD,TCGA-44-A479-01,TCGA-55-8094-01,0.003263031121200992,0.21485064781144264,65.84388558708096,65.84388558708096
TT,TCGA-LUAD,TCGA-75-6205-01,TCGA-97-8172-01,0.0016175788427938665,0.2828265564412919,174.84560811440673,174.84560811440673
TT,TCGA-LUAD,TCGA-05-4425-01,TCGA-MP-A4TH-01,0.001836865765955843,0.3210064760250996,174.75772153555195,174.75772153555195
TT,TCGA-LUAD,TCGA-50-5941-01,TCGA-MT-A51W-01,0.0021518208736319,0.12188790481676648,56.64407586633401,56.64407586633401
TT,TCGA-LUAD,TCGA-50-5044-01,TCGA-55-8514-01,0.0033220600260480612,0.3446475050503748,103.74511668904705,103.74511668904705
TT,TCGA-LUAD,TCGA-38-7271-01,TCGA-MT-A67F-01,0.0024198987642375996,0.28558826157959827,118.01661532298611,118.01661532298611
TT,TCGA-LUAD,TCGA-05-4425-01,TCGA-KN-8429-01,0.0031594660280413103,0.1931148647525705,61.12262738026361,61.12262738026361
TT,TCGA-LUAD,TCGA-44-6148-01,TCGA-91-6848-01,0.002236065609738609,0.41912152933211044,187.43704456020177,187.43704456020177
TT,TCGA-LUAD,TCGA-67-4679-01,TCGA-KN-8429-01,0.003308916848840133,0.20085736239952198,60.701846427457994,60.701846427457994
TT,TCGA-LUAD,TCGA-44-2659-01,TCGA-49-4505-01,0.0019150682544383625,0.27891758205733846,145.6436768824918,145.6436768824918
TT,TCGA-LUAD,TCGA-55-7903-01,TCGA-73-4668-01,0.0015981966830986754,0.29667797163196363,185.63295417229085,185.63295417229085
TT,TCGA-LUAD,TCGA-50-6593-01,TCGA-55-6969-01,0.0011775997865145537,0.19442835364827302,165.1056291575424,165.1056291575424
TT,TCGA-LUAD,TCGA-05-4432-01,TCGA-50-6592-01,0.002063845960923504,0.28407848183013723,137.6451960121197,137.6451960121197
TT,TCGA-LUAD,TCGA-73-4666-01,TCGA-KN-8419-01,0.004477621971394861,0.3270349896561488,73.03765073188424,73.03765073188424
TT,TCGA-LUAD,TCGA-78-7159-01,TCGA-NJ-A55O-01,0.001508983539431445,0.3183929164008166,210.99827008105117,210.99827008105117
TT,TCGA-LUAD,TCGA-50-5045-01,TCGA-55-7903-01,0.0032162842554992847,0.304717609833548,94.74212651214957,94.74212651214957
TT,TCGA-LUAD,TCGA-86-6851-01,TCGA-KN-8419-01,0.00427951066914094,0.26287736027486186,61.42696691246509,61.42696691246509
TT,TCGA-LUAD,TCGA-67-3772-01,TCGA-75-6207-01,0.004813241825457529,0.3372236099140249,70.06163873388383,70.06163873388383
TT,TCGA-LUAD,TCGA-05-5420-01,TCGA-MP-A4T8-01,0.006602811466711277,0.3770013296908364,57.09709138168273,57.09709138168273
TT,TCGA-LUAD,TCGA-44-6775-01,TCGA-86-8673-01,0.004582705547057454,0.2950861394340878,64.39125019139883,64.39125019139883
TT,TCGA-LUAD,TCGA-50-6673-01,TCGA-55-7574-01,0.001588842794415048,0.2696167755311007,169.69380260830866,169.69380260830866
TT,TCGA-LUAD,TCGA-44-7672-01,TCGA-KN-8431-01,0.005143765477985349,0.21760970900825904,42.30552694122632,42.30552694122632
TT,TCGA-LUAD,TCGA-05-4390-01,TCGA-L4-A4E5-01,0.0029092090250070913,0.3649354626934486,125.44147208279718,125.44147208279718
TT,TCGA-LUAD,TCGA-05-4427-01,TCGA-50-8457-01,0.0018232433147822842,0.3065313019921786,168.1241880921318,168.1241880921318
