series,rep,omega,k_f,k_n,k_total,cosine,eta
N1_lowvar_drift_s3042,1,24.549925087871312,0.056312454212574914,0.002293793321609589,0.0034625461375092205,0.014257291048297205,0.25
N1_lowvar_drift_s3042,2,15.600777875209998,0.042234813906391194,0.002707224873286819,0.0036893803269348858,0.015131825097890683,0.25
N1_lowvar_drift_s3042,3,11.684831122911026,0.02742870962193044,0.002347377495952818,0.0029163062546507653,0.012714328564678246,0.25
N1_lowvar_drift_s3042,4,13.104607176764345,0.03153640850195287,0.0024065130741095222,0.003075748855778827,0.013414827094306525,0.25
N1_lowvar_drift_s3042,5,14.529283020841538,0.033770999706667464,0.0023243404136477097,0.002882520744586058,0.012938575146142717,0.25
N1_lowvar_drift_s3042,6,12.04196363803589,0.03265590643264362,0.0027118423053110944,0.003194338770652107,0.014035397192265875,0.25
N1_lowvar_drift_s3042,7,9.790543840363396,0.02158810568205797,0.0022049955583730557,0.002461569084107928,0.011910634655131758,0.25
N1_lowvar_drift_s3042,8,12.30616920525987,0.0299431362126551,0.002433180928461221,0.002798007360812465,0.013077727392894367,0.25
N1_lowvar_drift_s3042,9,14.064467143745722,0.036825230579887014,0.002618316798177647,0.0032606591667892343,0.014092600544148959,0.25
N1_lowvar_drift_s3042,10,12.781834719458327,0.031497306092827575,0.002464224173144556,0.002887699793703221,0.01292306862387027,0.25
N1_lowvar_drift_s3042,11,7.486833707799453,0.015958226814251117,0.0021315054450356686,0.0022858747749733566,0.010648379205476677,0.25
N1_lowvar_drift_s3042,12,9.602147117519849,0.02346597602425656,0.0024438259211256095,0.0027679316462322348,0.012556399177661937,0.25
N1_lowvar_drift_s3042,13,18.40764028291841,0.04692417870128278,0.0025491686049964064,0.003526725104788464,0.01464897062094539,0.25
N1_lowvar_drift_s3042,14,9.88021754296819,0.02398942824270455,0.002428026320106481,0.0025371466058867883,0.012580720327088568,0.25
N1_lowvar_drift_s3042,15,10.916216832740533,0.02806491282127952,0.002570937647290557,0.003046482494679528,0.013687212820074346,0.25
N1_lowvar_drift_s3042,16,9.860331322656558,0.0211571270956024,0.0021456811544444403,0.0026546687065928066,0.012158302939738741,0.25
N1_lowvar_drift_s3042,17,11.411127666866529,0.027162122482455794,0.0023803188672863614,0.0028389647324699244,0.013570395607596986,0.25
N1_lowvar_drift_s3042,18,11.086030338575444,0.02477419784248077,0.0022347221760953846,0.002574995411948518,0.011883368200946598,0.25
N1_lowvar_drift_s3042,19,8.00498853870846,0.021940931757091074,0.00274090732934779,0.002983915290823141,0.012686509047776795,0.25
N1_lowvar_drift_s3042,20,11.37939240536691,0.031362132746767406,0.0027560463361801244,0.0032874823872652975,0.015175408699445225,0.25
N1_lowvar_drift_s3042,21,18.233500218449656,0.052331044096713436,0.0028700492757699923,0.0035935674303686402,0.01513506163541889,0.25
N1_lowvar_drift_s3042,22,12.085271318046598,0.025194113056073324,0.0020846956922226196,0.0024579265677326066,0.01191892127988936,0.25
N1_lowvar_drift_s3042,23,16.577648045609124,0.043181167636818375,0.0026047825070249124,0.003831978649662048,0.014910389922316525,0.25
N1_lowvar_drift_s3042,24,21.87365563806401,0.04717200233882146,0.0021565669277856725,0.0034249747900651326,0.014359634555782153,0.25
N1_lowvar_drift_s3042,25,15.267144962393067,0.03956832406022728,0.0025917304222691485,0.004062805956724329,0.01530174353031899,0.25
N1_lowvar_drift_s3042,26,10.64424141196272,0.022491951138540273,0.0021130628541797536,0.002690194988479353,0.011812698795359844,0.25
N1_lowvar_drift_s3042,27,20.307423856024194,0.039147520170316724,0.0019277442795238462,0.0031161326823606226,0.011879167263005641,0.25
N1_lowvar_drift_s3042,28,13.790030120885062,0.03292288264740323,0.0023874409525430533,0.002818298630610538,0.013465312558664344,0.25
N1_lowvar_drift_s3042,29,15.031812916636307,0.03163497449545383,0.0021045348735309324,0.0028313925358826693,0.012543124875596612,0.25
N1_lowvar_drift_s3042,0,16.94075999063507,0.04305064830164489,0.002541246574855171,0.004895112689043437,0.017549030758906903,0.5
N1_lowvar_drift_s3042,1,8.590814726190562,0.01785211310681814,0.002078046573672801,0.0036665953079730784,0.01423606486572404,0.5
N1_lowvar_drift_s3042,2,16.981826756622365,0.03278466297356016,0.001930573397280431,0.0039481190108584824,0.014094717992174544,0.5
N1_lowvar_drift_s3042,3,13.863530179206785,0.032525532625955145,0.002346121962120338,0.003652323555213413,0.015845715769157276,0.5
N1_lowvar_drift_s3042,4,12.489022381405375,0.026203808268721145,0.0020981472743403363,0.0036025262161974254,0.014704584272519083,0.5
N1_lowvar_drift_s3042,5,10.323369765311321,0.026210871822000586,0.002538984112539937,0.00438539215074472,0.01615351753385963,0.5
N1_lowvar_drift_s3042,6,9.869752205968375,0.026568776606339824,0.0026919395798278827,0.004379958976916213,0.016608583520673292,0.5
N1_lowvar_drift_s3042,7,11.134457648843059,0.022681490473458042,0.00203705390857675,0.0034315927579041117,0.013971073877485307,0.5
N1_lowvar_drift_s3042,8,10.818622673590662,0.025698151030280687,0.002375362539726285,0.004388005597151877,0.017066790131096687,0.5
N1_lowvar_drift_s3042,9,14.965871523560233,0.03811182827300805,0.0025465826171907173,0.004279618133535056,0.016483865976032464,0.5
N1_lowvar_drift_s3042,10,7.501479191417166,0.019933352070408646,0.0026572561973131157,0.003353013567232694,0.01461827101298041,0.5
N1_lowvar_drift_s3042,11,12.203272080125302,0.03364298646699292,0.002756882436620022,0.004749640115604498,0.017359590503523425,0.5
N1_lowvar_drift_s3042,12,15.385866795683038,0.03680925782277787,0.0023924071559689964,0.004362483435778929,0.016541144426519883,0.5
N1_lowvar_drift_s3042,13,8.092876482474633,0.021341210459286122,0.0026370364734345265,0.00371017421949444,0.01572352196783633,0.5
N1_lowvar_drift_s3042,14,8.143357505637718,0.022083880513487704,0.002711888861344825,0.003797306455523584,0.016149035735919304,0.5
N1_lowvar_drift_s3042,15,10.454318015439634,0.021433996257466767,0.002050252941015532,0.0031906119973042135,0.013667061988597462,0.5
N1_lowvar_drift_s3042,16,8.491397061268886,0.023810394728883702,0.002804060928617754,0.004242813174329136,0.016607947132942003,0.5
N1_lowvar_drift_s3042,17,18.12568034665352,0.045642295465177674,0.002518101091504929,0.004363935846161496,0.016557573305236994,0.5
N1_lowvar_drift_s3042,18,8.021006529321605,0.016840637389276616,0.0020995665977472967,0.003231421468483134,0.01342909269679271,0.5
N1_lowvar_drift_s3042,19,10.484626196367595,0.0280307740265331,0.0026735120071561904,0.003995883943226721,0.01669429134525524,0.5
N1_lowvar_drift_s3042,20,10.39165623675643,0.0251450993969067,0.0024197393393331967,0.0038003352807425873,0.01566269719559288,0.5
N1_lowvar_drift_s3042,21,17.83232119689523,0.03831648994581907,0.002148710171982003,0.004222664200988343,0.016046279340978686,0.5
N1_lowvar_drift_s3042,22,6.96088595864674,0.017302050542882273,0.002485610401559567,0.0034569791747166606,0.014838642470287766,0.5
N1_lowvar_drift_s3042,23,11.300299181427766,0.027218597480861223,0.00240866166849772,0.0036477797794346313,0.015025078458938856,0.5
N1_lowvar_drift_s3042,24,9.934483416158596,0.024483165055713706,0.0024644628240952566,0.003968687141914454,0.01586101643456539,0.5
N1_lowvar_drift_s3042,25,6.72755925684956,0.017399526570495316,0.002586305955280923,0.003507957091791985,0.015094864155600574,0.5
N1_lowvar_drift_s3042,26,11.085135977618961,0.030640689957643526,0.002764123960184836,0.004020359960849967,0.016013329802899823,0.5
N1_lowvar_drift_s3042,27,15.713411392676873,0.037048014113245466,0.002357732079140462,0.0043384796419221865,0.016618487685817862,0.5
N1_lowvar_drift_s3042,28,8.624579906245117,0.02289565635959033,0.0026546981544007062,0.0041176941343578355,0.015580136420207946,0.5
N1_lowvar_drift_s3042,29,10.273272237544312,0.024374645988569733,0.002372627282229617,0.003652399906502418,0.015599437847688469,0.5
N1_lowvar_drift_s3042,0,2.9302466603478186,0.007619057011555889,0.002600141863365015,0.007393352272835941,0.026377907145088475,1.0
N1_lowvar_drift_s3042,1,3.5487721387566094,0.010281530703315845,0.0028972079077802405,0.007955663049827907,0.026563632287663008,1.0
N1_lowvar_drift_s3042,2,7.653103159227116,0.020612204961376952,0.002693313357017204,0.008782233085167599,0.026663483601975235,1.0
N1_lowvar_drift_s3042,3,12.797273257908197,0.03094060493282597,0.0024177498057022366,0.008809154606253089,0.027937844314897098,1.0
N1_lowvar_drift_s3042,4,15.165533728473282,0.037348161454941124,0.0024627001016667136,0.008049399166297527,0.026223947223229516,1.0
N1_lowvar_drift_s3042,5,7.482753336086573,0.017343514224542715,0.002317798468767013,0.008483839770923079,0.027564664549353024,1.0
N1_lowvar_drift_s3042,6,5.813443505226076,0.013527121696107123,0.002326869037937107,0.007623439084018888,0.025846251632179573,1.0
N1_lowvar_drift_s3042,7,2.966867132845425,0.007389632786650582,0.0024907191511348292,0.00902940873551763,0.025389705617041236,1.0
N1_lowvar_drift_s3042,8,12.56418302834392,0.03139292504526097,0.0024986045630217835,0.00845324036117148,0.02762973407624869,1.0
N1_lowvar_drift_s3042,9,4.24572967307141,0.008839803268178084,0.0020820457138956915,0.008161230808422109,0.025414135979542563,1.0
N1_lowvar_drift_s3042,10,7.536545899152162,0.018997799325043335,0.002520756800164984,0.008121131135994952,0.026883978362048144,1.0
N1_lowvar_drift_s3042,11,7.434657958896109,0.01919956503221705,0.0025824409325036096,0.00905020033345888,0.02698929872987199,1.0
N1_lowvar_drift_s3042,12,15.110682685607033,0.03667786858353205,0.002427280709062061,0.00926827810806407,0.028258866392208537,1.0
N1_lowvar_drift_s3042,13,3.222667480428475,0.008286194870430606,0.00257122241768763,0.008219026408565068,0.02671493084774257,1.0
N1_lowvar_drift_s3042,14,10.64827314170379,0.021470895052200026,0.00201637343130405,0.008020648931292158,0.024854129478477982,1.0
N1_lowvar_drift_s3042,15,1.87745788889203,0.0049568954885550725,0.0026402166023975927,0.007982501271323742,0.026481013822816535,1.0
N1_lowvar_drift_s3042,16,5.882371115531434,0.01616446024523344,0.0027479497515132695,0.008839866202492701,0.026861209129298236,1.0
N1_lowvar_drift_s3042,17,3.3686649361132006,0.00861545720125725,0.0025575286841076723,0.007575709811349615,0.02566041576833622,1.0
N1_lowvar_drift_s3042,18,2.6872709186859733,0.006581405769895446,0.0024491039307319392,0.007255152045089627,0.024132784438222865,1.0
N1_lowvar_drift_s3042,19,5.117171304290773,0.011802705858941717,0.0023064902769710073,0.007636824743213403,0.025769851914272945,1.0
N1_lowvar_drift_s3042,20,3.106693120521632,0.006751386734916083,0.0021731746500222348,0.007528907483499698,0.024700347029576797,1.0
N1_lowvar_drift_s3042,21,8.199780382282146,0.01899587602031079,0.0023166322919277865,0.00789892631540463,0.026097942303936028,1.0
N1_lowvar_drift_s3042,22,11.839743642211825,0.024279091958714763,0.0020506433832024338,0.008103220716747813,0.026201582442194837,1.0
N1_lowvar_drift_s3042,23,6.583493001693512,0.016953764714142158,0.0025751929423758844,0.008816802764367419,0.028193492456912495,1.0
N1_lowvar_drift_s3042,24,5.252733555427207,0.010849761297251207,0.0020655457168660424,0.007367629320380807,0.023892155094580092,1.0
N1_lowvar_drift_s3042,25,19.21162280705331,0.05146698855977154,0.002678950605925704,0.009324955991616979,0.028182529599528716,1.0
N1_lowvar_drift_s3042,26,2.2087255527074685,0.005762910635600553,0.002609156501375349,0.007758528924243554,0.02608147752323442,1.0
N1_lowvar_drift_s3042,27,3.591783885573941,0.007790536754011309,0.0021689881691660962,0.00708872804920176,0.024543851028876018,1.0
N1_lowvar_drift_s3042,28,5.896731386375827,0.014972557465830282,0.002539128287312494,0.007504531404671853,0.02619609602729922,1.0
N1_lowvar_drift_s3042,29,14.963087563127063,0.03234500303019923,0.002161652993992077,0.008921240099109625,0.02702879772958322,1.0
N2_swap25_s5042,0,56.797674815096016,0.1388307230668263,0.0024443029317447883,0.006523443698365214,0.02817806214017049,
N2_swap25_s5042,1,56.951588445673885,0.13137249150200067,0.002306739725570901,0.0067585733803077735,0.027188876403342443,
N2_swap25_s5042,2,54.3321881742757,0.14551439055263854,0.0026782354151812767,0.006823176367332048,0.02852603829171585,
N2_swap25_s5042,3,57.04807835026826,0.14527502358748767,0.0025465366720245457,0.0069302759530342605,0.028639368537636822,
N2_swap25_s5042,4,42.20787746295005,0.10828037553857148,0.002565406792455263,0.007141991834354121,0.02855772670050538,
N2_swap25_s5042,5,46.67907198595711,0.13625673295213103,0.002919011178995212,0.007473765855860645,0.02903131308149487,
N2_swap25_s5042,6,52.59939795667823,0.1279984000559295,0.0024334575114595644,0.006699475070491637,0.0270272175075581,
N2_swap25_s5042,7,59.72924903989799,0.1465614650825462,0.0024537637328178354,0.006770742225060121,0.028643969630239074,
N2_swap25_s5042,8,58.86111911856653,0.13505311678597398,0.002294436782860526,0.006333381902280244,0.026982134115369427,
N2_swap25_s5042,9,49.76967155478543,0.13631374455150388,0.002738891784757963,0.0064970271753748855,0.027493244061908007,
N2_swap25_s5042,10,53.96573343452912,0.12449532388813477,0.0023069328621128015,0.006825054356069516,0.02687567085329723,
N2_swap25_s5042,11,55.06811860557554,0.14234163440284314,0.0025848283545396324,0.006719799119450691,0.02830093071285089,
N2_swap25_s5042,12,58.89403587542926,0.1466519790563603,0.002490098986704762,0.007046969256345065,0.030001284926634786,
N2_swap25_s5042,13,62.74350304899336,0.1437918914571403,0.002291741526526821,0.006474475642474121,0.026907619437611552,
N2_swap25_s5042,14,45.3490664096255,0.13097764567599635,0.002888210409733945,0.0067927917524451785,0.028220273407419172,
N2_swap25_s5042,15,55.69812680151554,0.13903793767833147,0.002496276727111553,0.006358021686031001,0.02770210437922893,
N2_swap25_s5042,16,54.723501775637466,0.13417582536910105,0.00245188668516157,0.006377156096609146,0.026914840987607103,
N2_swap25_s5042,17,75.02420839123992,0.1504229949913841,0.0020049927645614182,0.0070294878821231584,0.026946742548459413,
N2_swap25_s5042,18,64.19722462100638,0.1430083448863278,0.002227640614225761,0.006638861772914815,0.027784531502513143,
N2_swap25_s5042,19,61.047375095282725,0.13714490425068268,0.0022465323699278955,0.006330865988655762,0.026603359357115552,
N2_swap25_s5042,20,75.05929509711233,0.15919327987565823,0.002120900278502385,0.0072266550090182334,0.027546623803681336,
N2_swap25_s5042,21,60.07866301933407,0.143444019391132,0.0023876033883272318,0.006558490039530711,0.027711863028776484,
N2_swap25_s5042,22,49.01283862417258,0.13474238832313937,0.002749124354056203,0.006878230809374281,0.027742368501019632,
N2_swap25_s5042,23,60.232267421684455,0.14282232994821786,0.0023711929844566974,0.006646733614641754,0.027626486517604243,
N2_swap25_s5042,24,58.99219895115793,0.14392693658946085,0.0024397621914149003,0.006621775038563954,0.028422065890021497,
N2_swap25_s5042,25,69.76311699316759,0.15259732580027324,0.002187363930645734,0.007261271201602998,0.028001681552431212,
N2_swap25_s5042,26,60.590984603027486,0.15073138648905132,0.0024876866992110222,0.007128093041983011,0.028889027050192695,
N2_swap25_s5042,27,56.270197749757756,0.14457246911894595,0.0025692546836583374,0.007119555844124277,0.0298734807373241,
N2_swap25_s5042,28,63.62638126972351,0.13537381855723873,0.0021276366163803205,0.00585516080415799,0.024807929007718665,
N2_swap25_s5042,29,65.26768940779186,0.1418458059649587,0.0021732928996261464,0.006702135480659769,0.027352247702132737,
N2_swap50_s5042,0,139.96604276082334,0.30615667345024344,0.002187363930645734,0.015806196217309713,0.04787647300465525,
N2_swap50_s5042,1,122.23463721359008,0.3040814811791327,0.0024876866992110222,0.015859762878422008,0.04862783318886177,
N2_swap50_s5042,2,115.32797307247766,0.29630693497328586,0.0025692546836583374,0.015228505437137553,0.04868324672603985,
N2_swap50_s5042,3,133.1527936962318,0.2833007594414375,0.0021276366163803205,0.013967552588726,0.04379615731890685,
N2_swap50_s5042,4,133.03930816144336,0.28913338379843967,0.0021732928996261464,0.014785332468965056,0.04667120046072293,
N2_swap50_s5042,5,125.15081744510827,0.2959509806664251,0.0023647546752639517,0.014943734602872155,0.04669724431072764,
N2_swap50_s5042,6,126.12152695656805,0.2869528548300071,0.002275209171300502,0.014119618608870305,0.04504588069397264,
N2_swap50_s5042,7,114.53578330150961,0.29789089461333446,0.0026008543882670436,0.015480173634632386,0.04856430097952302,
N2_swap50_s5042,8,102.31796103278731,0.29703764573511937,0.002903084099183085,0.015387190433959396,0.04703945118725661,
N2_swap50_s5042,9,110.655194039341,0.2781206953429035,0.00251339937322801,0.014200267508731282,0.0452964013627799,
N2_swap50_s5042,10,110.31512268170023,0.2859686047298683,0.002592288326188904,0.01485315364224423,0.04778719910611329,
N2_swap50_s5042,11,149.77149067869885,0.3039659234792962,0.0020295312686136437,0.01540743756071496,0.046752096035910684,
N2_swap50_s5042,12,117.37386275344355,0.2994566906531966,0.002551306429117338,0.015859131667072538,0.04888722004452695,
N2_swap50_s5042,13,134.3325666929149,0.29921413123796037,0.0022274131925281064,0.015590909977713617,0.047898196273058136,
N2_swap50_s5042,14,124.9661526214457,0.3025054529554301,0.0024206990981933815,0.015397957881127989,0.04848088746456314,
N2_swap50_s5042,15,109.66285119233359,0.2899450715574549,0.0026439680202088767,0.0148656250794655,0.04715726153841904,
N2_swap50_s5042,16,125.3767793359044,0.3063581163932091,0.00244349964974317,0.016020415586652605,0.04931202913717636,
N2_swap50_s5042,17,116.93845808788434,0.289011808318399,0.002471486395871528,0.015210123024015178,0.04808401524621286,
N2_swap50_s5042,18,108.16866155290207,0.2941479361368441,0.0027193452513321996,0.015439958343042223,0.047654206264327814,
N2_swap50_s5042,19,109.0629723505653,0.2958676986002429,0.002712815286651312,0.015750664771202245,0.04908361890078783,
N2_swap50_s5042,20,105.24188292604734,0.29562133266958446,0.0028089703875529793,0.01552206696506946,0.04785699758699036,
N2_swap50_s5042,21,115.23270091962378,0.2908390338805028,0.0025239279437124936,0.01464067909960429,0.045489696281336034,
N2_swap50_s5042,22,117.82800439423575,0.2917539622629732,0.0024761003444207196,0.015111902034836549,0.04820266207125412,
N2_swap50_s5042,23,114.70428230720152,0.28064654227361857,0.002446696292663161,0.014232390729860791,0.045683382194688704,
N2_swap50_s5042,24,120.68647766664566,0.29148623408803875,0.0024152352419561695,0.014976965579532861,0.04640333755492787,
N2_swap50_s5042,25,124.3598135159074,0.2910479145914512,0.0023403695001056107,0.0147537771447425,0.04665455299578347,
N2_swap50_s5042,26,113.75193052016975,0.2864179677352769,0.002517917422812364,0.014077623536995305,0.04469862124166557,
N2_swap50_s5042,27,126.97168836611829,0.30339729335833665,0.0023894877453586464,0.015913054438759133,0.04798699514839655,
N2_swap50_s5042,28,117.39758552413517,0.2989129832941917,0.002546159547998027,0.015711144614687714,0.04810251004073074,
N2_swap50_s5042,29,129.91712406306934,0.2792255471170173,0.0021492589920745547,0.013819052143549181,0.044278871148101584,
N2_swap100_s5042,0,285.1243304110357,0.7896082387949301,0.002769347104319823,0.14216833183165484,0.0946101031405332,
N2_swap100_s5042,1,371.9496364560166,0.7989190105380348,0.0021479225471228757,0.14712150906575394,0.0961977431069837,
N2_swap100_s5042,2,320.65378660075356,0.7973484724344699,0.0024866335772521205,0.1473641827433283,0.09754848013255568,
N2_swap100_s5042,3,315.82481652344495,0.7947118666491759,0.002516305955299055,0.1454265849627121,0.09602355068453572,
N2_swap100_s5042,4,317.3366894196415,0.8020890573013661,0.0025275648358475656,0.14981092904029034,0.09476643756347325,
N2_swap100_s5042,5,295.9312631631469,0.7924898339677162,0.002677952391703936,0.14381133674232446,0.09586942512315033,
N2_swap100_s5042,6,415.45497722659456,0.7964798252256629,0.0019171266897381575,0.14504615254267914,0.09316470076663264,
N2_swap100_s5042,7,335.9458332750098,0.7979108492312901,0.002375117564200028,0.14540622165984574,0.09444154551337003,
N2_swap100_s5042,8,343.7721700328374,0.7958792098858135,0.0023151356603700367,0.1453267210889224,0.09409395661604847,
N2_swap100_s5042,9,271.8340561771218,0.795362153203437,0.0029259106249924565,0.14642308553339078,0.09745641521235937,
N2_swap100_s5042,10,327.4167527279683,0.7948609077371871,0.0024276732974552197,0.1451680925854493,0.09498115000167484,
N2_swap100_s5042,11,397.5159976948009,0.7927570748258159,0.001994277159719412,0.1407826111319408,0.09462608696401464,
N2_swap100_s5042,12,346.3057659093479,0.7939183239297511,0.0022925356782467618,0.1429664955170918,0.0970136952128049,
N2_swap100_s5042,13,332.7692188473219,0.7913732976867587,0.0023781445303985562,0.14364747255640642,0.09354785811584132,
N2_swap100_s5042,14,315.43320252954214,0.7982867548926769,0.0025307632439800394,0.14898628489545165,0.09749484407192799,
N2_swap100_s5042,15,376.4498608590642,0.7911872347026753,0.002101706806046293,0.14566020698214724,0.09548649219325034,
N2_swap100_s5042,16,301.5027724036246,0.7941602679275177,0.00263400651873399,0.14577490143399802,0.09828169095182249,
N2_swap100_s5042,17,323.6761657978053,0.7964515126172651,0.0024606430648180444,0.14539349185706613,0.09574849440479838,
N2_swap100_s5042,18,341.46311091764693,0.7971139998257469,0.0023344073615553526,0.14649382082389606,0.0963731728448618,
N2_swap100_s5042,19,361.9502047305728,0.7974445972524868,0.0022031886895770257,0.14540511581561036,0.09558186300307592,
N2_swap100_s5042,20,287.7716533359946,0.7981509748899256,0.0027735566225420595,0.1466305600901694,0.09550726401608278,
N2_swap100_s5042,21,329.6459170478296,0.7974738608885654,0.0024191831891333783,0.14774127704068507,0.09650248569540676,
N2_swap100_s5042,22,272.2037714662111,0.7948688861108045,0.002920124441440637,0.1453508674487155,0.0969899667487415,
N2_swap100_s5042,23,330.63718414895294,0.7914012980511522,0.0023935641119379476,0.14703778886223284,0.09571284610152209,
N2_swap100_s5042,24,303.40898587917087,0.7885912153232293,0.002599103032621706,0.1418185520132982,0.09635741627672834,
N2_swap100_s5042,25,316.1446951912262,0.7937664103475152,0.002510769348406717,0.14373292532353432,0.0959395140331506,
N2_swap100_s5042,26,334.44573834786604,0.7978163558795175,0.002385488180595942,0.14595306504825672,0.09517913697085656,
N2_swap100_s5042,27,341.3567056927872,0.7958884935981794,0.00233154492155915,0.1468799872636648,0.09310266545105605,
N2_swap100_s5042,28,350.72897275270833,0.7900008077749541,0.0022524538009352515,0.14417573913963794,0.09517220011501226,
N2_swap100_s5042,29,391.5312884502405,0.7908408186938054,0.0020198662074341804,0.14274914827318907,0.09487350631511893,
N2_swap25_s6042,0,102.47893287093706,0.29032912513973924,0.00283306155720203,0.01512367550742386,0.03186574688053112,
N2_swap25_s6042,1,110.90484778826647,0.2788101534065203,0.0025139582170367303,0.013930089410338693,0.02971635003648665,
N2_swap25_s6042,2,112.91252491161282,0.2833944859452059,0.0025098587261868886,0.013996269041868827,0.030439089872331015,
N2_swap25_s6042,3,116.08157799490321,0.2910720434674653,0.0025074783483753586,0.014386773760372274,0.03223152093638704,
N2_swap25_s6042,4,117.99931293081085,0.29964434578843213,0.002539373648422252,0.014223567040227463,0.02956474432688272,
N2_swap25_s6042,5,109.08087272137914,0.2945144333819865,0.002699964036172069,0.013773519584953932,0.03107438520966266,
N2_swap25_s6042,6,111.12722508554235,0.2915308441258701,0.0026233971369433416,0.013866611575238982,0.030187723394924926,
N2_swap25_s6042,7,133.51191581337136,0.3046900243818238,0.002282118584888951,0.01393127785370019,0.029084980690711304,
N2_swap25_s6042,8,117.07913516456583,0.28305317631444926,0.0024176227123354744,0.013814420545894296,0.029242855322156758,
N2_swap25_s6042,9,128.70304836308733,0.2914972317201934,0.0022648821098459407,0.01386315401328339,0.028778864080407085,
N2_swap25_s6042,10,140.28722109238234,0.30500440343640395,0.002174142456179609,0.01357221167770685,0.02769352326249519,
N2_swap25_s6042,11,109.81772502912523,0.28265573734301885,0.0025738626188810095,0.014070221071997999,0.029382125175273388,
N2_swap25_s6042,12,108.73339945893527,0.28824160125770315,0.002650902139471522,0.014149810872810122,0.02932238758104222,
N2_swap25_s6042,13,99.49157096985856,0.2854980783911029,0.002869570513441746,0.01429223432841048,0.0302327117956801,
N2_swap25_s6042,14,119.61022271437427,0.30310779728140924,0.002534129528420174,0.01382093396166939,0.030191775541137056,
N2_swap25_s6042,15,115.9373284434049,0.28845558441562846,0.00248803028574562,0.013892305020120763,0.029892038682223676,
N2_swap25_s6042,16,109.78614674530452,0.3014241335618182,0.0027455570898311894,0.014133098609422818,0.02992008276288982,
N2_swap25_s6042,17,115.39869896621225,0.3121284030354012,0.0027047826867336667,0.015083086426818076,0.03193472862228697,
N2_swap25_s6042,18,110.66927773332502,0.231646241344226,0.002093139542325504,0.014991684706524292,0.03065249785498103,
N2_swap25_s6042,19,106.24975301431137,0.2788981596816667,0.002624929957663999,0.014051928412114875,0.030914456934367895,
N2_swap25_s6042,20,105.12474394394992,0.289518538751261,0.0027540475047970205,0.014370055345141968,0.03145306039751494,
N2_swap25_s6042,21,124.86716124860845,0.31021985552590414,0.0024843990399386236,0.014592727472266823,0.0319006332034768,
N2_swap25_s6042,22,128.72813843342445,0.30324242310040544,0.0023556809473884856,0.014582089408726141,0.030740002231529173,
N2_swap25_s6042,23,129.2023465590645,0.30581675993681395,0.002366959796639689,0.014668639164052274,0.030538688186235396,
N2_swap25_s6042,24,130.51099860621525,0.2906036560081373,0.002226660274701921,0.01384421109165605,0.02918098011376835,
N2_swap25_s6042,25,117.28107905040947,0.28722919231835126,0.002449066760333055,0.014522677959746646,0.0319647228424762,
N2_swap25_s6042,26,126.31715310537626,0.27306868617933583,0.002161770428371961,0.013128278599338919,0.028167390138031156,
N2_swap25_s6042,27,103.57951366853061,0.2732429476707068,0.002638001840258911,0.014434367269129375,0.030631072001560344,
N2_swap25_s6042,28,114.98539794600785,0.2892600845776989,0.00251562450315233,0.01440986750517019,0.030694366615038438,
N2_swap25_s6042,29,126.37872617904976,0.3022570059760016,0.002391676313842351,0.013862012121961323,0.028504168750839387,
N2_swap50_s6042,0,172.26260634615858,0.4218826232507149,0.002449066760333055,0.02555522470349514,0.050910231019151264,
N2_swap50_s6042,1,188.33223719654532,0.4071310610806258,0.0021617704283719624,0.023746814649604688,0.04698402510184563,
N2_swap50_s6042,2,152.69547174047418,0.40281093545057345,0.002638001840258911,0.025287044967169707,0.049636318374215005,
N2_swap50_s6042,3,169.18357166402438,0.42560233840884854,0.0025156245031523333,0.02590473815409701,0.05037711056052885,
N2_swap50_s6042,4,177.02638531525636,0.4233898126836281,0.002391676313842351,0.02498747043796757,0.04749472325361137,
N2_swap50_s6042,5,162.38584143338565,0.41826427506732744,0.0025757434969409503,0.02514354697557372,0.05047306175893429,
N2_swap50_s6042,6,139.69666537929896,0.4314447343815994,0.003088439750585008,0.025886474063923394,0.05226283852446334,
N2_swap50_s6042,7,169.5655207181927,0.4298033599940215,0.002534733229807538,0.026648353681087013,0.05071426641369248,
N2_swap50_s6042,8,196.32769875574874,0.4172842607740366,0.002125447725504998,0.024459003843515823,0.04579183654215835,
N2_swap50_s6042,9,179.28354634203606,0.43188850074406954,0.0024089689743202383,0.02593690977941064,0.05024697626115382,
N2_swap50_s6042,10,176.53167694563132,0.40419942306294354,0.0022896707834902056,0.02418489310965769,0.048431589502129224,
N2_swap50_s6042,11,149.5693778181951,0.4324332289639047,0.002891188258398299,0.025956976434197483,0.050875514731035354,
N2_swap50_s6042,12,149.70631406565187,0.4313358789420535,0.0028812136724767432,0.026635414411820556,0.050639507476517354,
N2_swap50_s6042,13,171.44383764221936,0.4390365600131464,0.0025608185517251294,0.026659608841926103,0.05217407496724491,
N2_swap50_s6042,14,169.56406447616328,0.44092293887664125,0.002600332448026596,0.027323374825773246,0.05238735368307257,
N2_swap50_s6042,15,175.88519326755465,0.43944077073779597,0.0024984523288968585,0.027331557100078147,0.05261941022353134,
N2_swap50_s6042,16,165.1912628870937,0.4175996503996932,0.0025279766199566966,0.024900428237140775,0.04916780040032509,
N2_swap50_s6042,17,185.29449311733646,0.4145632795568239,0.002237321102113405,0.025463227657098998,0.04875639723253933,
