scenario,n_genes_shifted,fold,rep,seed,cell_type,is_target,cki_omega,cki_k_n,cki_k_f,meld_auc_within_type,scdist_approx_dist
effect,100,4.0,5,100047,CD14+ Monocytes,True,31.64000343919279,0.003258866572324386,0.10311054955621399,1.0,64.09768489477948
effect,100,4.0,5,100047,CD4 T cells,False,6.9825490784304725,0.005865921351336386,0.04095908372591951,0.5584,4.534191836014988
effect,100,4.0,5,100047,CD8 T cells,False,38.423680789989774,0.0067299273519319525,0.2585885803104545,0.532,7.2229360987675
effect,100,4.0,5,100047,FCGR3A+ Monocytes,False,92.80108909164719,0.002829766026730267,0.26260536915511196,0.4748,5.962229238529485
effect,100,4.0,5,100047,NK cells,False,5.837920968557064,0.008872777107346078,0.051798571524308765,0.4842,3.7367627686341756
effect,100,4.0,6,100048,B cells,False,6.7296818170070924,0.005731336808340889,0.03857007310623514,0.5844,3.0522720529849177
effect,100,4.0,6,100048,CD14+ Monocytes,True,37.843033593509084,0.003006038696255153,0.113757623365772,1.0,60.06427097438757
effect,100,4.0,6,100048,CD4 T cells,False,31.17432535358878,0.006513843613927302,0.20306468012296627,0.5391,7.1710790980733465
effect,100,4.0,6,100048,CD8 T cells,False,7.005813634448606,0.007273521594092287,0.050956936754348106,0.6048,3.348568876697675
effect,100,4.0,6,100048,FCGR3A+ Monocytes,False,7.436519277523127,0.003027404520025422,0.0225133520740297,0.5492,4.7978465553557195
effect,100,4.0,6,100048,NK cells,False,7.777161342365043,0.007427301400013445,0.05776332132627833,0.6103,6.693957200554385
effect,100,4.0,7,100049,B cells,False,7.065234669346617,0.005710907140805259,0.040348899124636475,0.574,2.605032337126726
effect,100,4.0,7,100049,CD14+ Monocytes,True,13.059919820564746,0.006469543875257052,0.08449172428648283,1.0,52.25531223057702
effect,100,4.0,7,100049,CD4 T cells,False,41.399634974800755,0.006400626227833344,0.26498358944243633,0.6052,8.35583299586462
effect,100,4.0,7,100049,CD8 T cells,False,32.019565253296776,0.007671079862310976,0.24562464221451716,0.5035,5.418920397737029
effect,100,4.0,7,100049,FCGR3A+ Monocytes,False,8.443073957356148,0.003030437703011225,0.02558620964968426,0.4685,9.841636399902693
effect,100,4.0,7,100049,NK cells,False,25.753908203439703,0.00897441150644036,0.23112617011675804,0.5963,5.61535218764124
effect,100,4.0,8,100050,B cells,False,33.89408677273543,0.005636029326831082,0.19102806705729433,0.5393,4.40369884182897
effect,100,4.0,8,100050,CD14+ Monocytes,True,16.679943078234263,0.003985983195385436,0.0664859728098274,1.0,44.52447146016073
effect,100,4.0,8,100050,CD4 T cells,False,7.130477536889685,0.005521006527010784,0.03936741302187173,0.5661,6.383015278077637
effect,100,4.0,8,100050,CD8 T cells,False,40.03127936431948,0.007095214950034662,0.28403053181473364,0.5129,5.47921043601622
effect,100,4.0,8,100050,FCGR3A+ Monocytes,False,12.925106790934,0.00301543722767894,0.03897484818910826,0.4649,9.935718489505907
effect,100,4.0,8,100050,NK cells,False,40.530908162460236,0.008493713225516829,0.34425791070169653,0.6004,12.081195214873812
effect,100,4.0,9,100051,B cells,False,33.18409831593321,0.00608510304731529,0.20192865778469538,0.566,8.777263001257046
effect,100,4.0,9,100051,CD14+ Monocytes,True,48.437334288055425,0.0032536045686364272,0.157595932132187,1.0,60.980978330337635
effect,100,4.0,9,100051,CD4 T cells,False,28.332880995445343,0.005717031551976689,0.16197997460936173,0.595,3.9035336323383065
effect,100,4.0,9,100051,CD8 T cells,False,7.972256174898513,0.007330808509934161,0.05844308341032119,0.5681,3.986481795926421
effect,100,4.0,9,100051,FCGR3A+ Monocytes,False,7.294493145215059,0.0031171951684984415,0.022738358788909382,0.4785,7.495983922983658
effect,100,4.0,9,100051,NK cells,False,6.824745071581098,0.007862125247364453,0.053657000534103876,0.576,7.087713392515778
effect,100,4.0,10,100052,B cells,False,7.403468598140761,0.005493970352765995,0.040674436985819365,0.5698,5.915789893664886
effect,100,4.0,10,100052,CD14+ Monocytes,True,11.908764764241575,0.00663396578486636,0.0790023379860007,1.0,49.93378261220023
effect,100,4.0,10,100052,CD4 T cells,False,6.929738296249033,0.005618500842611709,0.03893474045655382,0.5804,2.6141963087184594
effect,100,4.0,10,100052,CD8 T cells,False,52.61705249092466,0.0077182023879201435,0.4061090601807742,0.5179,7.736706764722986
effect,100,4.0,10,100052,FCGR3A+ Monocytes,False,10.479860530373347,0.0027849779028176792,0.029186180001700937,0.5167,7.812375551461153
effect,100,4.0,10,100052,NK cells,False,42.81046012142963,0.00803533936352956,0.34399657538453593,0.6232,7.877015857107018
effect,100,4.0,11,100053,B cells,False,15.551410473171437,0.005987478844538575,0.09311374121084962,0.585,3.995500746898239
effect,100,4.0,11,100053,CD14+ Monocytes,True,16.004470888175483,0.0045485570669711786,0.07279724916154509,1.0,46.541640103123136
effect,100,4.0,11,100053,CD4 T cells,False,8.277052730498687,0.005691740597051666,0.04711083705011672,0.566,5.819763204735347
effect,100,4.0,11,100053,CD8 T cells,False,6.969928297715812,0.007777693275660165,0.05420996445297778,0.5371,4.3743713912408015
effect,100,4.0,11,100053,FCGR3A+ Monocytes,False,40.27534791544978,0.002776346547350184,0.11181832312838642,0.5653,7.342549327531571
effect,100,4.0,11,100053,NK cells,False,28.55318956111556,0.008505167633567996,0.24284966369033162,0.5185,4.6543894135016775
effect,100,4.0,12,100054,B cells,False,31.578773709994355,0.006399112951221834,0.20207613983132844,0.5853,3.944753625876948
effect,100,4.0,12,100054,CD14+ Monocytes,True,21.804255419264496,0.0030729317020263534,0.06700298771693779,1.0,58.165658192099286
effect,100,4.0,12,100054,CD4 T cells,False,7.164789789161381,0.005823924234734867,0.04172719288987789,0.5707,4.157263753687077
effect,100,4.0,12,100054,CD8 T cells,False,33.44459395986632,0.007468890993791947,0.2497940266178741,0.6587,4.14475483264328
effect,100,4.0,12,100054,FCGR3A+ Monocytes,False,44.02879148221059,0.0029075665406903765,0.12801664094070897,0.5209,12.57128616505689
effect,100,4.0,12,100054,NK cells,False,28.446006144486752,0.008351603717453991,0.23756977066301463,0.6364,5.037999123016463
effect,100,4.0,13,100055,B cells,False,6.355685850846536,0.005804118958578981,0.036889156741670565,0.5311,6.727521698786116
effect,100,4.0,13,100055,CD14+ Monocytes,True,23.65476779662247,0.0033096706974705646,0.07828949183195173,0.9998,54.00202288224538
effect,100,4.0,13,100055,CD4 T cells,False,7.287392185977051,0.005199171416464894,0.037888401153901505,0.5694,5.024788816828319
effect,100,4.0,13,100055,CD8 T cells,False,6.709341957932835,0.00770043542509952,0.05166485449197258,0.5513,5.998294466004451
effect,100,4.0,13,100055,FCGR3A+ Monocytes,False,110.01008190205214,0.0025286547818388285,0.2781775196521053,0.5148,7.7035260241955665
effect,100,4.0,13,100055,NK cells,False,29.219305869330523,0.008491618573432945,0.24811920042282531,0.6031,5.0285803691305695
effect,100,4.0,14,100056,B cells,False,6.4803703765486365,0.006849416991981048,0.04438675897146285,0.527,7.893730589622715
effect,100,4.0,14,100056,CD14+ Monocytes,True,33.515105873064336,0.003194838351851888,0.10707534560964241,1.0,56.39192888413369
effect,100,4.0,14,100056,CD4 T cells,False,37.203722643231565,0.0062028029183365425,0.23076735938442006,0.5571,7.290011615633521
effect,100,4.0,14,100056,CD8 T cells,False,34.35396137700389,0.007468457138375938,0.25657108807757595,0.5612,4.087950341754347
effect,100,4.0,14,100056,FCGR3A+ Monocytes,False,12.773789225212308,0.0027572061479271067,0.03521997018408041,0.5334,4.0775185552648505
effect,100,4.0,14,100056,NK cells,False,6.359269783224859,0.00836999796867666,0.053227075167858934,0.5899,6.455952801617957
effect,100,4.0,15,100057,B cells,False,6.752460795150187,0.005917442248173869,0.03995729678835943,0.5723,4.772025826491582
effect,100,4.0,15,100057,CD14+ Monocytes,True,22.434451581151393,0.003451064225912073,0.07742273327966812,1.0,49.82855120116255
effect,100,4.0,15,100057,CD4 T cells,False,33.54765988398264,0.0061610408411633105,0.20668850267067304,0.5312,3.125802366222412
effect,100,4.0,15,100057,CD8 T cells,False,37.37758179279155,0.0066922416134046515,0.25013980828215565,0.4584,3.459154273155051
effect,100,4.0,15,100057,FCGR3A+ Monocytes,False,16.495225497524,0.0030254883066327684,0.04990611185802955,0.5021,7.992304979677386
effect,100,4.0,15,100057,NK cells,False,26.713346889783352,0.008900447269947907,0.23776073539634363,0.5861,5.144375224982704
effect,100,4.0,16,100058,B cells,False,6.265974578362768,0.006482296854110623,0.04061790729725811,0.5273,3.6107741687169845
effect,100,4.0,16,100058,CD14+ Monocytes,True,27.987970382607827,0.0035543777137929653,0.09947981818223883,1.0,52.4701003816693
effect,100,4.0,16,100058,CD4 T cells,False,9.277975185237333,0.005615558305494504,0.05210101060963142,0.5865,5.471351331042372
effect,100,4.0,16,100058,CD8 T cells,False,51.25390878622049,0.007510333163186613,0.3849339309000935,0.5746,4.575440098726164
effect,100,4.0,16,100058,FCGR3A+ Monocytes,False,26.26516860564899,0.002867098351625711,0.0753048216144276,0.5688,11.731865552870765
effect,100,4.0,16,100058,NK cells,False,7.305410916954066,0.007882861042685398,0.05758753911806582,0.5629,3.5203028918944046
effect,100,4.0,17,100059,B cells,False,13.082945527370832,0.005450096795282593,0.0713033194915805,0.5943,8.027882709482643
effect,100,4.0,17,100059,CD14+ Monocytes,True,37.56469202884054,0.002691197440866886,0.10109400305496838,0.9999,61.53233207018389
effect,100,4.0,17,100059,CD4 T cells,False,12.471115517917772,0.006605659148225043,0.08237993830950482,0.572,4.234585761171015
effect,100,4.0,17,100059,CD8 T cells,False,6.078567506220264,0.007064582664303531,0.04294254262824243,0.5501,5.7368679521025685
effect,100,4.0,17,100059,FCGR3A+ Monocytes,False,7.426145183357081,0.002993998228830827,0.022233865526011677,0.4727,6.662598407348522
effect,100,4.0,17,100059,NK cells,False,6.436314936474947,0.00838239728547817,0.053951748851990194,0.5456,4.600871592737171
effect,100,4.0,18,100060,B cells,False,7.248856553658854,0.005598841641291297,0.04058519992437251,0.5349,5.602411840994076
effect,100,4.0,18,100060,CD14+ Monocytes,True,31.910594231842378,0.003414268300687433,0.10895133034187868,1.0,63.79000348530482
effect,100,4.0,18,100060,CD4 T cells,False,25.04085423951379,0.005646810319902749,0.14140095413886697,0.6173,6.732983283064438
effect,100,4.0,18,100060,CD8 T cells,False,6.4907145637605606,0.0068957729253395425,0.044758493754887135,0.5058,3.4042413729250476
effect,100,4.0,18,100060,FCGR3A+ Monocytes,False,12.588521281041292,0.0029093516392578182,0.03662443502482941,0.4881,8.688261104736657
effect,100,4.0,18,100060,NK cells,False,6.9155731572273265,0.008451940466435926,0.0584500126161677,0.5385,5.243417954894035
effect,100,4.0,19,100061,B cells,False,16.59396634752483,0.0066947102394251425,0.11109179641945072,0.531,4.320866981622499
effect,100,4.0,19,100061,CD14+ Monocytes,True,23.399150130072762,0.0033606080222809585,0.07863537164167905,1.0,66.53830762166893
effect,100,4.0,19,100061,CD4 T cells,False,6.372325508723458,0.00597461681017252,0.03807220310431032,0.5782,6.462978004898784
effect,100,4.0,19,100061,CD8 T cells,False,51.06879449628992,0.007395954323950949,0.3777024714737979,0.5626,3.628207281262729
effect,100,4.0,19,100061,FCGR3A+ Monocytes,False,8.913451370384792,0.0026403472397756892,0.02353460672267032,0.4588,3.9083080516418014
effect,100,4.0,19,100061,NK cells,False,6.015614207823045,0.009023256884122793,0.05428043231296617,0.5462,5.337927695904823
effect,100,8.0,0,100042,B cells,False,6.489330229820482,0.0062355937781916684,0.0404648272056997,0.54,6.091722108797753
effect,100,8.0,0,100042,CD14+ Monocytes,True,34.48421173339387,0.003931498382012314,0.13557462263480807,1.0,108.87822914925765
