cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Microglia,Human A14::B,Human Idg::B,751,9.605575186550881,False,0.25074925074925075,0.7502497502497503
Microglia,Human A14::B,Human Ig::A,752,11.366359712416253,False,0.38461538461538464,0.6163836163836164
Microglia,Human A14::B,Human Ig::B,753,11.071713379419121,False,0.3596403596403596,0.6413586413586414
Microglia,Human A14::B,Human LEC::A,754,10.9397534007979,False,0.36563436563436563,0.6353646353646354
Microglia,Human A14::B,Human LEC::B,755,10.711473873182475,False,0.3276723276723277,0.6733266733266733
Microglia,Human A14::B,Human LG::A,756,7.7483544400088915,False,0.11788211788211789,0.8831168831168831
Microglia,Human A14::B,Human LG::B,757,7.954247014839544,False,0.12287712287712288,0.8781218781218781
Microglia,Human A14::B,Human LP::A,758,12.633495102957818,False,0.46653346653346656,0.5344655344655345
Microglia,Human A14::B,Human LP::B,759,12.611296734337756,False,0.46253746253746253,0.5384615384615384
Microglia,Human A14::B,Human LP-VPL::A,760,9.082010317388272,False,0.33466533466533466,0.6663336663336663
Microglia,Human A14::B,Human LP-VPL::B,761,9.641899054495315,False,0.4075924075924076,0.5934065934065934
Microglia,Human A14::B,Human La::A,762,11.204690829758308,False,0.3886113886113886,0.6123876123876124
Microglia,Human A14::B,Human La::B,763,12.434262157662094,False,0.4645354645354645,0.5364635364635365
Microglia,Human A14::B,Human M1C::A,764,7.464274893604406,False,0.1018981018981019,0.8991008991008991
Microglia,Human A14::B,Human M1C::B,765,8.603234678513441,False,0.16483516483516483,0.8361638361638362
Microglia,Human A14::B,Human MD::A,766,9.898994297133552,False,0.2967032967032967,0.7042957042957043
Microglia,Human A14::B,Human MD::B,767,9.73695054641576,False,0.2957042957042957,0.7052947052947053
Microglia,Human A14::B,Human MD-Re::A,768,9.641496671267983,False,0.3646353646353646,0.6363636363636364
Microglia,Human A14::B,Human MD-Re::B,769,9.322169844643446,False,0.3696303696303696,0.6313686313686314
Microglia,Human A14::B,Human MEC::A,770,12.59889586213213,False,0.4755244755244755,0.5254745254745254
Microglia,Human A14::B,Human MEC::B,771,10.423354270760255,False,0.2997002997002997,0.7012987012987013
Microglia,Human A14::B,Human MG::A,772,7.70855629572606,False,0.13086913086913088,0.8701298701298701
Microglia,Human A14::B,Human MG::B,773,7.644738400536758,False,0.12887112887112886,0.8721278721278721
Microglia,Human A14::B,Human MN::A,774,14.228153087379246,False,0.5804195804195804,0.4205794205794206
Microglia,Human A14::B,Human MN::B,775,17.416446231746804,False,0.7192807192807192,0.2817182817182817
Microglia,Human A14::B,Human MTG::A,776,8.047244214617324,False,0.13486513486513488,0.8661338661338661
Microglia,Human A14::B,Human MTG::B,777,8.670574536177575,False,0.17082917082917082,0.8301698301698301
Microglia,Human A14::B,Human MoAN::A,778,8.834848162857561,False,0.18581418581418582,0.8151848151848152
Microglia,Human A14::B,Human MoAN::B,779,18.344047089451664,False,0.7832167832167832,0.2177822177822178
Microglia,Human A14::B,Human MoRF-MoEN::A,780,13.768963563687299,False,0.6053946053946054,0.3956043956043956
Microglia,Human A14::B,Human MoRF-MoEN::B,781,13.381363100960101,False,0.5724275724275725,0.42857142857142855
Microglia,Human A14::B,Human MoSR::A,782,12.67706928398235,False,0.4695304695304695,0.5314685314685315
Microglia,Human A14::B,Human MoSR::B,783,5.57265483863956,False,0.053946053946053944,0.9470529470529471
Microglia,Human A14::B,Human NAC::A,784,9.365752969688913,False,0.22477522477522477,0.7762237762237763
Microglia,Human A14::B,Human NAC::B,785,10.943809302868699,False,0.3596403596403596,0.6413586413586414
Microglia,Human A14::B,Human PAG::A,786,10.158168327823262,False,0.2977022977022977,0.7032967032967034
Microglia,Human A14::B,Human PAG::B,787,9.715164131075568,False,0.26173826173826176,0.7392607392607392
Microglia,Human A14::B,Human PAG-DR::A,788,9.941271434545436,False,0.3026973026973027,0.6983016983016983
Microglia,Human A14::B,Human PAG-DR::B,789,6.778263120602656,False,0.14285714285714285,0.8581418581418582
Microglia,Human A14::B,Human PB::A,790,14.691603091343728,False,0.6113886113886113,0.38961038961038963
Microglia,Human A14::B,Human PB::B,791,12.08205720887393,False,0.44255744255744256,0.5584415584415584
Microglia,Human A14::B,Human PN::A,792,10.026227945322228,False,0.25774225774225773,0.7432567432567433
