cell_type,pseudo_a,pseudo_b,pair_idx,omega,same_origin,p_low,p_high
Oligodendrocyte precursor,Human BL::A,Human PnEN::A,7520,31.870529085119266,False,0.5704295704295704,0.4305694305694306
Oligodendrocyte precursor,Human BL::A,Human PnEN::B,7521,27.645512796107234,False,0.46053946053946054,0.5404595404595405
Oligodendrocyte precursor,Human BL::A,Human PnRF::A,7522,39.63607949015298,False,0.7612387612387612,0.23976023976023977
Oligodendrocyte precursor,Human BL::A,Human PnRF::B,7523,32.28606702055386,False,0.5914085914085914,0.4095904095904096
Oligodendrocyte precursor,Human BL::A,Human Pro::A,7524,18.432114713183648,False,0.1998001998001998,0.8011988011988012
Oligodendrocyte precursor,Human BL::A,Human Pro::B,7525,17.77248132221012,False,0.23976023976023977,0.7612387612387612
Oligodendrocyte precursor,Human BL::A,Human Pu::A,7526,25.508788736832408,False,0.4005994005994006,0.6003996003996004
Oligodendrocyte precursor,Human BL::A,Human Pu::B,7527,17.61620890372915,False,0.16283716283716285,0.8381618381618382
Oligodendrocyte precursor,Human BL::A,Human Pul::A,7528,36.15166285071365,False,0.7432567432567433,0.25774225774225773
Oligodendrocyte precursor,Human BL::A,Human Pul::B,7529,28.28326911299811,False,0.5334665334665335,0.4675324675324675
Oligodendrocyte precursor,Human BL::A,Human RN::A,7530,25.48232102206338,False,0.6483516483516484,0.35264735264735264
Oligodendrocyte precursor,Human BL::A,Human RN::B,7531,25.160807020633,False,0.6493506493506493,0.3516483516483517
Oligodendrocyte precursor,Human BL::A,Human S1C::A,7532,13.627102621524664,False,0.05094905094905095,0.9500499500499501
Oligodendrocyte precursor,Human BL::A,Human S1C::B,7533,18.777871995091047,False,0.1978021978021978,0.8031968031968032
Oligodendrocyte precursor,Human BL::A,Human SC::A,7534,28.380307781516596,False,0.5314685314685315,0.4695304695304695
Oligodendrocyte precursor,Human BL::A,Human SC::B,7535,18.099154890129206,False,0.2597402597402597,0.7412587412587412
Oligodendrocyte precursor,Human BL::A,Human SEP::A,7536,46.80023567740356,False,0.8631368631368631,0.13786213786213786
Oligodendrocyte precursor,Human BL::A,Human SEP::B,7537,37.12620954700177,False,0.7002997002997003,0.3006993006993007
Oligodendrocyte precursor,Human BL::A,Human SI::A,7538,33.44109399887659,False,0.6683316683316683,0.33266733266733267
Oligodendrocyte precursor,Human BL::A,Human SI::B,7539,34.99431891282074,False,0.6973026973026973,0.3036963036963037
